# pyIrena / Irena validation dataset: manipulate_input
# tool          : Data Manipulation
# model         : The reference curve scaled and offset by known constants
# equation      : I_input(Q) = a * I_reference(Q) + b  (applied to the NOISY reference, so the inverse is exact)
# 
# GROUND-TRUTH PARAMETERS
#   a_multiply                 = 2.5            [-]
#   b_add                      = 0.3            [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   inverse_operation          = subtract 0.3 then divide by 2.5 [-]   must reproduce manipulate_reference to machine precision
# 
# NOISE
#   exact transform of manipulate_reference: I = 2.5 * I_manipulate_reference + 0.3
#   rel systematic = 0, kappa = nan, seed = 3138783688
#   median rel. error = 0.009641, max = 0.01027
# 
# Q range       : 0.001 to 0.3 1/A, 300 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
2.27112751e-03  2.34959369e+02  2.33389972e+00
2.31486786e-03  2.35766503e+02  2.32766629e+00
2.35945061e-03  2.33800860e+02  2.32120812e+00
2.40489200e-03  2.31310527e+02  2.31451782e+00
2.45120856e-03  2.28665979e+02  2.30758779e+00
2.49841714e-03  2.31714859e+02  2.30041029e+00
2.54653493e-03  2.30905401e+02  2.29297737e+00
2.59557943e-03  2.28768436e+02  2.28528089e+00
2.64556849e-03  2.28468023e+02  2.27731254e+00
2.69652031e-03  2.26008241e+02  2.26906382e+00
2.74845343e-03  2.23789345e+02  2.26052607e+00
2.80138674e-03  2.23805238e+02  2.25169043e+00
2.85533952e-03  2.24732842e+02  2.24254791e+00
2.91033138e-03  2.21701134e+02  2.23308931e+00
2.96638235e-03  2.22547423e+02  2.22330532e+00
3.02351283e-03  2.17401497e+02  2.21318645e+00
3.08174359e-03  2.19152428e+02  2.20272310e+00
3.14109584e-03  2.18179938e+02  2.19190551e+00
3.20159118e-03  2.19707263e+02  2.18072383e+00
3.26325161e-03  2.21249221e+02  2.16916810e+00
3.32609958e-03  2.17739466e+02  2.15722827e+00
3.39015796e-03  2.14805560e+02  2.14489422e+00
3.45545006e-03  2.12242316e+02  2.13215578e+00
3.52199964e-03  2.13483918e+02  2.11900273e+00
3.58983092e-03  2.10950279e+02  2.10542487e+00
3.65896858e-03  2.06364799e+02  2.09141200e+00
3.72943778e-03  2.05554078e+02  2.07695396e+00
3.80126418e-03  2.03999742e+02  2.06204065e+00
3.87447390e-03  2.05789282e+02  2.04666210e+00
3.94909359e-03  2.01247389e+02  2.03080846e+00
4.02515040e-03  1.97575687e+02  2.01447005e+00
4.10267201e-03  1.98894394e+02  1.99763742e+00
4.18168664e-03  2.01956696e+02  1.98030137e+00
4.26222303e-03  1.97755524e+02  1.96245300e+00
4.34431050e-03  1.93029745e+02  1.94408379e+00
4.42797892e-03  1.94798319e+02  1.92518558e+00
4.51325873e-03  1.89124198e+02  1.90575073e+00
4.60018098e-03  1.86886643e+02  1.88577208e+00
4.68877728e-03  1.87875845e+02  1.86524309e+00
4.77907989e-03  1.85623907e+02  1.84415786e+00
4.87112167e-03  1.80719400e+02  1.82251121e+00
4.96493610e-03  1.79783400e+02  1.80029877e+00
5.06055734e-03  1.80066638e+02  1.77751706e+00
5.15802017e-03  1.77571650e+02  1.75416353e+00
5.25736008e-03  1.74113279e+02  1.73023669e+00
5.35861320e-03  1.69226850e+02  1.70573617e+00
5.46181638e-03  1.67639621e+02  1.68066283e+00
5.56700719e-03  1.65916249e+02  1.65501883e+00
5.67422390e-03  1.63091043e+02  1.62880772e+00
5.78350553e-03  1.61791772e+02  1.60203456e+00
5.89489185e-03  1.59428038e+02  1.57470599e+00
6.00842339e-03  1.55539273e+02  1.54683033e+00
6.12414147e-03  1.49193385e+02  1.51841769e+00
6.24208820e-03  1.47172665e+02  1.48948001e+00
6.36230651e-03  1.45107969e+02  1.46003121e+00
6.48484013e-03  1.44941341e+02  1.43008724e+00
6.60973367e-03  1.44165288e+02  1.39966615e+00
6.73703257e-03  1.34968426e+02  1.36878817e+00
6.86678316e-03  1.33620651e+02  1.33747577e+00
6.99903266e-03  1.28108723e+02  1.30575373e+00
7.13382919e-03  1.28119273e+02  1.27364914e+00
7.27122181e-03  1.25484205e+02  1.24119145e+00
7.41126051e-03  1.20085225e+02  1.20841249e+00
7.55399627e-03  1.19534806e+02  1.17534643e+00
7.69948101e-03  1.14649903e+02  1.14202981e+00
7.84776769e-03  1.10385266e+02  1.10850142e+00
7.99891028e-03  1.06405327e+02  1.07480231e+00
8.15296376e-03  1.04381568e+02  1.04097564e+00
8.30998420e-03  1.01436275e+02  1.00706660e+00
8.47002875e-03  9.96844795e+01  9.73122262e-01
8.63315565e-03  9.48481767e+01  9.39191401e-01
8.79942426e-03  8.97733260e+01  9.05324320e-01
8.96889509e-03  8.73717402e+01  8.71572624e-01
9.14162981e-03  8.25059899e+01  8.37988979e-01
9.31769128e-03  7.95953709e+01  8.04626843e-01
9.49714357e-03  7.65508248e+01  7.71540177e-01
9.68005199e-03  7.37641188e+01  7.38783134e-01
9.86648310e-03  6.94474167e+01  7.06409732e-01
1.00565047e-02  6.84896698e+01  6.74473512e-01
1.02501861e-02  6.49806908e+01  6.43027181e-01
1.04475976e-02  6.16476102e+01  6.12122258e-01
1.06488111e-02  5.79359182e+01  5.81808711e-01
1.08538998e-02  5.50681186e+01  5.52134597e-01
1.10629384e-02  5.31660849e+01  5.23145716e-01
1.12760030e-02  4.95021402e+01  4.94885270e-01
1.14931710e-02  4.63226905e+01  4.67393547e-01
1.17145215e-02  4.36747222e+01  4.40707624e-01
1.19401351e-02  4.20188090e+01  4.14861102e-01
1.21700939e-02  3.91829805e+01  3.89883864e-01
1.24044815e-02  3.71544405e+01  3.65801878e-01
1.26433832e-02  3.49021151e+01  3.42637030e-01
1.28868860e-02  3.24457520e+01  3.20407002e-01
1.31350785e-02  3.00247993e+01  2.99125184e-01
1.33880511e-02  2.84974154e+01  2.78800637e-01
1.36458957e-02  2.70413397e+01  2.59438086e-01
1.39087062e-02  2.47529925e+01  2.41037965e-01
1.41765783e-02  2.28045325e+01  2.23596490e-01
1.44496093e-02  2.07155935e+01  2.07105777e-01
1.47278988e-02  1.90510757e+01  1.91553990e-01
1.50115480e-02  1.76779817e+01  1.76925522e-01
1.53006600e-02  1.68791401e+01  1.63201211e-01
1.55953402e-02  1.53688483e+01  1.50358571e-01
1.58956956e-02  1.42249860e+01  1.38372060e-01
1.62018357e-02  1.30967404e+01  1.27213365e-01
1.65138719e-02  1.18807437e+01  1.16851703e-01
1.68319176e-02  1.10008896e+01  1.07254143e-01
1.71560887e-02  9.89005236e+00  9.83859405e-02
1.74865032e-02  9.28459369e+00  9.02108845e-02
1.78232811e-02  8.61247022e+00  8.26916493e-02
1.81665452e-02  7.94247368e+00  7.57901535e-02
1.85164203e-02  7.25952769e+00  6.94679176e-02
1.88730337e-02  6.71841707e+00  6.36864181e-02
1.92365153e-02  6.07513817e+00  5.84074313e-02
1.96069973e-02  5.71281211e+00  5.35933635e-02
1.99846145e-02  5.19392573e+00  4.92075599e-02
2.03695044e-02  4.75313648e+00  4.52145886e-02
2.07618070e-02  4.44607337e+00  4.15804932e-02
2.11616650e-02  4.06795663e+00  3.82730100e-02
2.15692241e-02  3.83185593e+00  3.52617454e-02
2.19846324e-02  3.57228524e+00  3.25183116e-02
2.24080412e-02  3.25309918e+00  3.00164176e-02
2.28396046e-02  3.11831034e+00  2.77319167e-02
2.32794796e-02  2.88706523e+00  2.56428117e-02
2.37278263e-02  2.67335216e+00  2.37292188e-02
2.41848078e-02  2.51371208e+00  2.19732972e-02
2.46505905e-02  2.36006461e+00  2.03591469e-02
2.51253438e-02  2.17830151e+00  1.88726818e-02
2.56092406e-02  2.05155767e+00  1.75014848e-02
2.61024568e-02  1.92937537e+00  1.62346503e-02
2.66051721e-02  1.80061153e+00  1.50626222e-02
2.71175693e-02  1.66702588e+00  1.39770311e-02
2.76398350e-02  1.59736337e+00  1.29705384e-02
2.81721591e-02  1.48676287e+00  1.20366888e-02
2.87147354e-02  1.41207485e+00  1.11697764e-02
2.92677614e-02  1.33256772e+00  1.03647254e-02
2.98314382e-02  1.24089174e+00  9.61698656e-03
3.04059711e-02  1.18602358e+00  8.92244976e-03
3.09915691e-02  1.12667453e+00  8.27737158e-03
3.15884453e-02  1.05959269e+00  7.67831704e-03
3.21968169e-02  1.00647876e+00  7.12211353e-03
3.28169053e-02  9.51625599e-01  6.60581523e-03
3.34489362e-02  9.09194242e-01  6.12667593e-03
3.40931396e-02  8.70322818e-01  5.68212868e-03
3.47497499e-02  8.07896658e-01  5.26977034e-03
3.54190061e-02  7.85827428e-01  4.88734979e-03
3.61011517e-02  7.52118990e-01  4.53275862e-03
3.67964349e-02  7.20182851e-01  4.20402332e-03
3.75051088e-02  6.84027538e-01  3.89929854e-03
3.82274312e-02  6.54907912e-01  3.61686070e-03
3.89636651e-02  6.30016755e-01  3.35510191e-03
3.97140784e-02  6.08331327e-01  3.11252398e-03
4.04789441e-02  5.77877146e-01  2.88773243e-03
4.12585406e-02  5.63410036e-01  2.67943055e-03
4.20531515e-02  5.40090729e-01  2.48641353e-03
4.28630662e-02  5.26347783e-01  2.30756268e-03
4.36885792e-02  5.08831304e-01  2.14183984e-03
4.45299910e-02  4.98009874e-01  1.98828203e-03
4.53876079e-02  4.76459918e-01  1.84599621e-03
4.62617418e-02  4.63369959e-01  1.71415450e-03
4.71527110e-02  4.53559958e-01  1.59198946e-03
4.80608396e-02  4.41693628e-01  1.47878985e-03
4.89864582e-02  4.33244151e-01  1.37389650e-03
4.99299035e-02  4.20930958e-01  1.27669856e-03
5.08915189e-02  4.14946335e-01  1.18663001e-03
5.18716544e-02  4.05958146e-01  1.10316630e-03
5.28706666e-02  3.96694323e-01  1.02582139e-03
5.38889191e-02  3.90799136e-01  9.54144892e-04
5.49267824e-02  3.84119754e-01  8.87719442e-04
5.59846343e-02  3.77071120e-01  8.26158298e-04
5.70628596e-02  3.72500430e-01  7.69103075e-04
5.81618508e-02  3.65519615e-01  7.16221668e-04
5.92820079e-02  3.61438191e-01  6.67206323e-04
6.04237384e-02  3.57463011e-01  6.21771841e-04
6.15874578e-02  3.52590906e-01  5.79653930e-04
6.27735897e-02  3.47641083e-01  5.40607665e-04
6.39825656e-02  3.46456229e-01  5.04406068e-04
6.52148256e-02  3.41964321e-01  4.70838792e-04
6.64708180e-02  3.39509120e-01  4.39710902e-04
6.77510000e-02  3.35371706e-01  4.10841747e-04
6.90558375e-02  3.32688408e-01  3.84063911e-04
7.03858052e-02  3.30271120e-01  3.59222251e-04
7.17413871e-02  3.29060434e-01  3.36172995e-04
7.31230766e-02  3.26529467e-01  3.14782915e-04
7.45313765e-02  3.24531965e-01  2.94928562e-04
7.59667993e-02  3.23167054e-01  2.76495547e-04
7.74298674e-02  3.21013484e-01  2.59377892e-04
7.89211131e-02  3.19965399e-01  2.43477412e-04
8.04410792e-02  3.17885727e-01  2.28703159e-04
8.19903187e-02  3.16557524e-01  2.14970892e-04
8.35693956e-02  3.15459404e-01  2.02202598e-04
8.51788844e-02  3.14342463e-01  1.90326042e-04
8.68193708e-02  3.13059315e-01  1.79274349e-04
8.84914519e-02  3.12519615e-01  1.68985625e-04
9.01957361e-02  3.11374115e-01  1.59402595e-04
9.19328436e-02  3.10789746e-01  1.50472270e-04
9.37034066e-02  3.09912097e-01  1.42145646e-04
9.55080694e-02  3.08926617e-01  1.34377410e-04
9.73474888e-02  3.08473272e-01  1.27125683e-04
9.92223342e-02  3.07840940e-01  1.20351764e-04
1.01133288e-01  3.07327197e-01  1.14019907e-04
1.03081045e-01  3.06658654e-01  1.08097105e-04
1.05066315e-01  3.06161804e-01  1.02552887e-04
1.07089819e-01  3.05762397e-01  9.73591398e-05
1.09152295e-01  3.05296296e-01  9.24899268e-05
1.11254493e-01  3.05007611e-01  8.79213315e-05
1.13397177e-01  3.04528038e-01  8.36313056e-05
1.15581129e-01  3.04308647e-01  7.95995285e-05
1.17807141e-01  3.03855652e-01  7.58072768e-05
1.20076025e-01  3.03609128e-01  7.22373022e-05
1.22388607e-01  3.03351472e-01  6.88737180e-05
1.24745727e-01  3.03145333e-01  6.57018936e-05
1.27148243e-01  3.02864104e-01  6.27083560e-05
1.29597030e-01  3.02631966e-01  5.98806984e-05
1.32092980e-01  3.02471224e-01  5.72074956e-05
1.34636999e-01  3.02288601e-01  5.46782254e-05
1.37230015e-01  3.02166552e-01  5.22831952e-05
1.39872970e-01  3.02024485e-01  5.00134749e-05
1.42566826e-01  3.01902286e-01  4.78608346e-05
1.45312565e-01  3.01715060e-01  4.58176866e-05
1.48111185e-01  3.01592936e-01  4.38770326e-05
1.50963704e-01  3.01440776e-01  4.20324146e-05
1.53871160e-01  3.01350778e-01  4.02778696e-05
1.56834612e-01  3.01234647e-01  3.86078888e-05
1.59855139e-01  3.01114775e-01  3.70173786e-05
1.62933838e-01  3.01066260e-01  3.55016269e-05
1.66071831e-01  3.01006639e-01  3.40562698e-05
1.69270260e-01  3.00970158e-01  3.26772635e-05
1.72530288e-01  3.00835847e-01  3.13608565e-05
1.75853102e-01  3.00803655e-01  3.01035659e-05
1.79239911e-01  3.00695878e-01  2.89021545e-05
1.82691948e-01  3.00623568e-01  2.77536105e-05
1.86210469e-01  3.00630151e-01  2.66551289e-05
1.89796753e-01  3.00593457e-01  2.56040944e-05
1.93452108e-01  3.00506378e-01  2.45980659e-05
1.97177862e-01  3.00509797e-01  2.36347624e-05
2.00975371e-01  3.00484237e-01  2.27120502e-05
2.04846018e-01  3.00438872e-01  2.18279309e-05
2.08791210e-01  3.00375894e-01  2.09805308e-05
2.12812385e-01  3.00364021e-01  2.01680912e-05
2.16911004e-01  3.00341546e-01  1.93889595e-05
2.21088560e-01  3.00313520e-01  1.86415811e-05
2.25346573e-01  3.00316965e-01  1.79244920e-05
2.29686592e-01  3.00282160e-01  1.72363118e-05
2.34110197e-01  3.00236663e-01  1.65757382e-05
2.38618998e-01  3.00233205e-01  1.59415405e-05
2.43214635e-01  3.00216842e-01  1.53325554e-05
2.47898780e-01  3.00209027e-01  1.47476816e-05
2.52673139e-01  3.00203401e-01  1.41858756e-05
2.57539449e-01  3.00157361e-01  1.36461484e-05
2.62499481e-01  3.00139161e-01  1.31275609e-05
2.67555040e-01  3.00146929e-01  1.26292215e-05
2.72707965e-01  3.00124005e-01  1.21502825e-05
2.77960132e-01  3.00141385e-01  1.16899377e-05
2.83313452e-01  3.00128665e-01  1.12474194e-05
2.88769873e-01  3.00114189e-01  1.08219964e-05
2.94331381e-01  3.00110913e-01  1.04129719e-05
3.00000000e-01  3.00101367e-01  1.00196810e-05
