# pyIrena / Irena validation dataset: manipulate_reference
# tool          : Data Manipulation
# model         : Reference curve (single Unified level)
# equation      : I(Q) = G exp(-Q^2Rg^2/3) + B/Q*^P
# 
# GROUND-TRUTH PARAMETERS
#   G                          = 100            [1/cm]
#   Rg                         = 200            [A]
#   P                          = 4              [-]
#   B                          = 3.045e-07      [cm^-1 A^-P]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 2.36109e+06, seed = 3138783688
#   median rel. error = 0.01001, max = 0.1066
# 
# Q range       : 0.001 to 0.3 1/A, 300 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
3.02351283e-03  8.85253405e+01
3.08174359e-03  8.81068062e+01
3.14109584e-03  8.76741028e+01
3.20159118e-03  8.72268357e+01
3.26325161e-03  8.67646065e+01
3.32609958e-03  8.62870133e+01
3.39015796e-03  8.57936512e+01
3.45545006e-03  8.52841134e+01
3.52199964e-03  8.47579916e+01
3.58983092e-03  8.42148773e+01
3.65896858e-03  8.36543624e+01
3.72943778e-03  8.30760406e+01
3.80126418e-03  8.24795084e+01
3.87447390e-03  8.18643664e+01
3.94909359e-03  8.12302207e+01
4.02515040e-03  8.05766844e+01
4.10267201e-03  7.99033792e+01
4.18168664e-03  7.92099372e+01
4.26222303e-03  7.84960025e+01
4.34431050e-03  7.77612338e+01
4.42797892e-03  7.70053056e+01
4.51325873e-03  7.62279115e+01
4.60018098e-03  7.54287656e+01
4.68877728e-03  7.46076060e+01
4.77907989e-03  7.37641966e+01
4.87112167e-03  7.28983307e+01
4.96493610e-03  7.20098333e+01
5.06055734e-03  7.10985647e+01
5.15802017e-03  7.01644235e+01
5.25736008e-03  6.92073498e+01
5.35861320e-03  6.82273292e+01
5.46181638e-03  6.72243956e+01
5.56700719e-03  6.61986354e+01
5.67422390e-03  6.51501911e+01
5.78350553e-03  6.40792647e+01
5.89489185e-03  6.29861219e+01
6.00842339e-03  6.18710956e+01
6.12414147e-03  6.07345898e+01
6.24208820e-03  5.95770827e+01
6.36230651e-03  5.83991309e+01
6.48484013e-03  5.72013721e+01
6.60973367e-03  5.59845284e+01
6.73703257e-03  5.47494092e+01
6.86678316e-03  5.34969134e+01
6.99903266e-03  5.22280317e+01
7.13382919e-03  5.09438479e+01
7.27122181e-03  4.96455404e+01
7.41126051e-03  4.83343818e+01
7.55399627e-03  4.70117396e+01
7.69948101e-03  4.56790746e+01
7.84776769e-03  4.43379392e+01
7.99891028e-03  4.29899747e+01
8.15296376e-03  4.16369080e+01
8.30998420e-03  4.02805465e+01
8.47002875e-03  3.89227729e+01
8.63315565e-03  3.75655384e+01
8.79942426e-03  3.62108552e+01
8.96889509e-03  3.48607873e+01
9.14162981e-03  3.35174415e+01
9.31769128e-03  3.21829561e+01
9.49714357e-03  3.08594895e+01
9.68005199e-03  2.95492078e+01
9.86648310e-03  2.82542717e+01
1.00565047e-02  2.69768229e+01
1.02501861e-02  2.57189696e+01
1.04475976e-02  2.44827727e+01
1.06488111e-02  2.32702309e+01
1.08538998e-02  2.20832663e+01
1.10629384e-02  2.09237111e+01
1.12760030e-02  1.97932933e+01
1.14931710e-02  1.86936243e+01
1.17145215e-02  1.76261874e+01
1.19401351e-02  1.65923265e+01
1.21700939e-02  1.55932370e+01
1.24044815e-02  1.46299576e+01
1.26433832e-02  1.37033637e+01
1.28868860e-02  1.28141626e+01
1.31350785e-02  1.19628899e+01
1.33880511e-02  1.11499080e+01
1.36458957e-02  1.03754060e+01
1.39087062e-02  9.63940116e+00
1.41765783e-02  8.94174218e+00
1.44496093e-02  8.28211368e+00
1.47278988e-02  7.66004221e+00
1.50115480e-02  7.07490354e+00
1.53006600e-02  6.52593111e+00
1.55953402e-02  6.01222553e+00
1.58956956e-02  5.53276514e+00
1.62018357e-02  5.08641738e+00
1.65138719e-02  4.67195093e+00
1.68319176e-02  4.28804857e+00
1.71560887e-02  3.93332052e+00
1.74865032e-02  3.60631833e+00
1.78232811e-02  3.30554898e+00
1.81665452e-02  3.02948921e+00
1.85164203e-02  2.77659984e+00
1.88730337e-02  2.54533994e+00
1.92365153e-02  2.33418055e+00
1.96069973e-02  2.14161792e+00
1.99846145e-02  1.96618587e+00
2.03695044e-02  1.80646712e+00
2.07618070e-02  1.66110341e+00
2.11616650e-02  1.52880420e+00
2.15692241e-02  1.40835374e+00
2.19846324e-02  1.29861652e+00
2.24080412e-02  1.19854090e+00
2.28396046e-02  1.10716102e+00
2.32794796e-02  1.02359699e+00
2.37278263e-02  9.47053445e-01
2.41848078e-02  8.76816771e-01
2.46505905e-02  8.12250961e-01
2.51253438e-02  7.52792575e-01
2.56092406e-02  6.97944927e-01
2.61024568e-02  6.47271799e-01
2.66051721e-02  6.00390941e-01
2.71175693e-02  5.56967588e-01
2.76398350e-02  5.16708191e-01
2.81721591e-02  4.79354541e-01
2.87147354e-02  4.44678407e-01
2.92677614e-02  4.12476757e-01
2.98314382e-02  3.82567624e-01
3.04059711e-02  3.54786606e-01
3.09915691e-02  3.28983968e-01
3.15884453e-02  3.05022315e-01
3.21968169e-02  2.82774745e-01
3.28169053e-02  2.62123428e-01
3.34489362e-02  2.42958519e-01
3.40931396e-02  2.25177345e-01
3.47497499e-02  2.08683783e-01
3.54190061e-02  1.93387794e-01
3.61011517e-02  1.79205044e-01
3.67964349e-02  1.66056599e-01
3.75051088e-02  1.53868650e-01
3.82274312e-02  1.42572258e-01
3.89636651e-02  1.32103116e-01
3.97140784e-02  1.22401300e-01
4.04789441e-02  1.13411040e-01
4.12585406e-02  1.05080474e-01
4.20531515e-02  9.73614164e-02
4.28630662e-02  9.02091290e-02
4.36885792e-02  8.35820945e-02
4.45299910e-02  7.74418021e-02
4.53876079e-02  7.17525415e-02
4.62617418e-02  6.64812069e-02
4.71527110e-02  6.15971131e-02
4.80608396e-02  5.70718215e-02
4.89864582e-02  5.28789784e-02
4.99299035e-02  4.89941637e-02
5.08915189e-02  4.53947494e-02
5.18716544e-02  4.20597695e-02
5.28706666e-02  3.89697974e-02
5.38889191e-02  3.61068336e-02
5.49267824e-02  3.34542009e-02
5.59846343e-02  3.09964470e-02
5.70628596e-02  2.87192550e-02
5.81618508e-02  2.66093597e-02
5.92820079e-02  2.46544704e-02
6.04237384e-02  2.28431995e-02
6.15874578e-02  2.11649958e-02
6.27735897e-02  1.96100834e-02
6.39825656e-02  1.81694045e-02
6.52148256e-02  1.68345669e-02
6.64708180e-02  1.55977948e-02
6.77510000e-02  1.44518837e-02
6.90558375e-02  1.33901583e-02
7.03858052e-02  1.24064339e-02
7.17413871e-02  1.14949800e-02
7.31230766e-02  1.06504872e-02
7.45313765e-02  9.86803605e-03
7.59667993e-02  9.14306867e-03
7.74298674e-02  8.47136191e-03
7.89211131e-02  7.84900291e-03
8.04410792e-02  7.27236627e-03
8.19903187e-02  6.73809296e-03
8.35693956e-02  6.24307069e-03
8.51788844e-02  5.78441583e-03
8.68193708e-02  5.35945663e-03
8.84914519e-02  4.96571757e-03
9.01957361e-02  4.60090503e-03
9.19328436e-02  4.26289389e-03
9.37034066e-02  3.94971516e-03
9.55080694e-02  3.65954449e-03
9.73474888e-02  3.39069156e-03
9.92223342e-02  3.14159024e-03
1.01133288e-01  2.91078946e-03
1.03081045e-01  2.69694474e-03
1.05066315e-01  2.49881038e-03
1.07089819e-01  2.31523221e-03
1.09152295e-01  2.14514083e-03
1.11254493e-01  1.98754543e-03
1.13397177e-01  1.84152796e-03
1.15581129e-01  1.70623785e-03
1.17807141e-01  1.58088699e-03
1.20076025e-01  1.46474519e-03
1.22388607e-01  1.35713589e-03
1.24745727e-01  1.25743223e-03
1.27148243e-01  1.16505343e-03
1.29597030e-01  1.07946135e-03
1.32092980e-01  1.00015740e-03
1.34636999e-01  9.26679606e-04
1.37230015e-01  8.58599951e-04
1.39872970e-01  7.95521851e-04
1.42566826e-01  7.37077862e-04
1.45312565e-01  6.82927532e-04
1.48111185e-01  6.32755423e-04
1.50963704e-01  5.86269269e-04
1.53871160e-01  5.43198277e-04
1.56834612e-01  5.03291549e-04
1.59855139e-01  4.66316618e-04
1.62933838e-01  4.32058095e-04
1.66071831e-01  4.00316417e-04
1.69270260e-01  3.70906680e-04
1.72530288e-01  3.43657565e-04
1.75853102e-01  3.18410340e-04
1.79239911e-01  2.95017934e-04
1.82691948e-01  2.73344079e-04
1.86210469e-01  2.53262521e-04
1.89796753e-01  2.34656279e-04
1.93452108e-01  2.17416967e-04
1.97177862e-01  2.01444163e-04
2.00975371e-01  1.86644820e-04
2.04846018e-01  1.72932729e-04
2.08791210e-01  1.60228014e-04
2.12812385e-01  1.48456666e-04
2.16911004e-01  1.37550115e-04
2.21088560e-01  1.27444827e-04
2.25346573e-01  1.18081936e-04
2.29686592e-01  1.09406902e-04
2.34110197e-01  1.01369190e-04
2.38618998e-01  9.39219777e-05
2.43214635e-01  8.70218843e-05
2.47898780e-01  8.06287147e-05
2.52673139e-01  7.47052272e-05
2.57539449e-01  6.92169160e-05
2.62499481e-01  6.41318103e-05
2.67555040e-01  5.94202881e-05
2.72707965e-01  5.50549037e-05
2.77960132e-01  5.10102276e-05
2.83313452e-01  4.72626986e-05
2.88769873e-01  4.37904865e-05
2.94331381e-01  4.05733646e-05
3.00000000e-01  3.75925926e-05
