# pyIrena / Irena validation dataset: manipulate_reference
# tool          : Data Manipulation
# model         : Reference curve (single Unified level)
# equation      : I(Q) = G exp(-Q^2Rg^2/3) + B/Q*^P
# 
# GROUND-TRUTH PARAMETERS
#   G                          = 100            [1/cm]
#   Rg                         = 200            [A]
#   P                          = 4              [-]
#   B                          = 3.045e-07      [cm^-1 A^-P]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 2.36109e+06, seed = 3138783688
#   median rel. error = 0.01001, max = 0.1066
# 
# Q range       : 0.001 to 0.3 1/A, 300 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
2.96638235e-03  8.88989692e+01  8.89322127e-01
3.02351283e-03  8.68405990e+01  8.85274581e-01
3.08174359e-03  8.75409713e+01  8.81089239e-01
3.14109584e-03  8.71519752e+01  8.76762204e-01
3.20159118e-03  8.77629051e+01  8.72289533e-01
3.26325161e-03  8.83796883e+01  8.67667241e-01
3.32609958e-03  8.69757864e+01  8.62891309e-01
3.39015796e-03  8.58022239e+01  8.57957688e-01
3.45545006e-03  8.47769263e+01  8.52862310e-01
3.52199964e-03  8.52735672e+01  8.47601092e-01
3.58983092e-03  8.42601115e+01  8.42169949e-01
3.65896858e-03  8.24259197e+01  8.36564800e-01
3.72943778e-03  8.21016311e+01  8.30781582e-01
3.80126418e-03  8.14798968e+01  8.24816260e-01
3.87447390e-03  8.21957127e+01  8.18664840e-01
3.94909359e-03  8.03789557e+01  8.12323383e-01
4.02515040e-03  7.89102747e+01  8.05788020e-01
4.10267201e-03  7.94377577e+01  7.99054968e-01
4.18168664e-03  8.06626783e+01  7.92120548e-01
4.26222303e-03  7.89822098e+01  7.84981202e-01
4.34431050e-03  7.70918979e+01  7.77633514e-01
4.42797892e-03  7.77993277e+01  7.70074233e-01
4.51325873e-03  7.55296790e+01  7.62300291e-01
4.60018098e-03  7.46346572e+01  7.54308833e-01
4.68877728e-03  7.50303379e+01  7.46097236e-01
4.77907989e-03  7.41295630e+01  7.37663143e-01
4.87112167e-03  7.21677600e+01  7.29004483e-01
4.96493610e-03  7.17933601e+01  7.20119509e-01
5.06055734e-03  7.19066552e+01  7.11006823e-01
5.15802017e-03  7.09086600e+01  7.01665411e-01
5.25736008e-03  6.95253115e+01  6.92094675e-01
5.35861320e-03  6.75707399e+01  6.82294468e-01
5.46181638e-03  6.69358483e+01  6.72265133e-01
5.56700719e-03  6.62464996e+01  6.62007531e-01
5.67422390e-03  6.51164170e+01  6.51523087e-01
5.78350553e-03  6.45967087e+01  6.40813823e-01
5.89489185e-03  6.36512152e+01  6.29882395e-01
6.00842339e-03  6.20957092e+01  6.18732133e-01
6.12414147e-03  5.95573540e+01  6.07367074e-01
6.24208820e-03  5.87490662e+01  5.95792004e-01
6.36230651e-03  5.79231878e+01  5.84012486e-01
6.48484013e-03  5.78565363e+01  5.72034897e-01
6.60973367e-03  5.75461153e+01  5.59866460e-01
6.73703257e-03  5.38673702e+01  5.47515268e-01
6.86678316e-03  5.33282604e+01  5.34990310e-01
6.99903266e-03  5.11234892e+01  5.22301493e-01
7.13382919e-03  5.11277090e+01  5.09459656e-01
7.27122181e-03  5.00736818e+01  4.96476580e-01
7.41126051e-03  4.79140901e+01  4.83364994e-01
7.55399627e-03  4.76939224e+01  4.70138573e-01
7.69948101e-03  4.57399612e+01  4.56811922e-01
7.84776769e-03  4.40341063e+01  4.43400568e-01
7.99891028e-03  4.24421307e+01  4.29920923e-01
8.15296376e-03  4.16326271e+01  4.16390256e-01
8.30998420e-03  4.04545100e+01  4.02826641e-01
8.47002875e-03  3.97537918e+01  3.89248905e-01
8.63315565e-03  3.78192707e+01  3.75676560e-01
8.79942426e-03  3.57893304e+01  3.62129728e-01
8.96889509e-03  3.48286961e+01  3.48629049e-01
9.14162981e-03  3.28823960e+01  3.35195591e-01
9.31769128e-03  3.17181484e+01  3.21850737e-01
9.49714357e-03  3.05003299e+01  3.08616071e-01
9.68005199e-03  2.93856475e+01  2.95513254e-01
9.86648310e-03  2.76589667e+01  2.82563893e-01
1.00565047e-02  2.72758679e+01  2.69789405e-01
1.02501861e-02  2.58722763e+01  2.57210872e-01
1.04475976e-02  2.45390441e+01  2.44848903e-01
1.06488111e-02  2.30543673e+01  2.32723484e-01
1.08538998e-02  2.19072474e+01  2.20853839e-01
1.10629384e-02  2.11464340e+01  2.09258287e-01
1.12760030e-02  1.96808561e+01  1.97954108e-01
1.14931710e-02  1.84090762e+01  1.86957419e-01
1.17145215e-02  1.73498889e+01  1.76283050e-01
1.19401351e-02  1.66875236e+01  1.65944441e-01
1.21700939e-02  1.55531922e+01  1.55953546e-01
1.24044815e-02  1.47417762e+01  1.46320751e-01
1.26433832e-02  1.38408460e+01  1.37054812e-01
1.28868860e-02  1.28583008e+01  1.28162801e-01
1.31350785e-02  1.18899197e+01  1.19650074e-01
1.33880511e-02  1.12789661e+01  1.11520255e-01
1.36458957e-02  1.06965359e+01  1.03775234e-01
1.39087062e-02  9.78119702e+00  9.64151860e-02
1.41765783e-02  9.00181299e+00  8.94385960e-02
1.44496093e-02  8.16623741e+00  8.28423108e-02
1.47278988e-02  7.50043028e+00  7.66215958e-02
1.50115480e-02  6.95119268e+00  7.07702089e-02
1.53006600e-02  6.63165603e+00  6.52804843e-02
1.55953402e-02  6.02753932e+00  6.01434282e-02
1.58956956e-02  5.56999441e+00  5.53488240e-02
1.62018357e-02  5.11869615e+00  5.08853461e-02
1.65138719e-02  4.63229747e+00  4.67406812e-02
1.68319176e-02  4.28035585e+00  4.29016571e-02
1.71560887e-02  3.83602094e+00  3.93543762e-02
1.74865032e-02  3.59383748e+00  3.60843538e-02
1.78232811e-02  3.32498809e+00  3.30766597e-02
1.81665452e-02  3.05698947e+00  3.03160614e-02
1.85164203e-02  2.78381108e+00  2.77871670e-02
1.88730337e-02  2.56736683e+00  2.54745672e-02
1.92365153e-02  2.31005527e+00  2.33629725e-02
1.96069973e-02  2.16512484e+00  2.14373454e-02
1.99846145e-02  1.95757029e+00  1.96830240e-02
2.03695044e-02  1.78125459e+00  1.80858355e-02
2.07618070e-02  1.65842935e+00  1.66321973e-02
2.11616650e-02  1.50718265e+00  1.53092040e-02
2.15692241e-02  1.41274237e+00  1.41046982e-02
2.19846324e-02  1.30891410e+00  1.30073246e-02
2.24080412e-02  1.18123967e+00  1.20065670e-02
2.28396046e-02  1.12732414e+00  1.10927667e-02
2.32794796e-02  1.03482609e+00  1.02571247e-02
2.37278263e-02  9.49340865e-01  9.49168750e-03
2.41848078e-02  8.85484830e-01  8.78931887e-03
2.46505905e-02  8.24025846e-01  8.14365875e-03
2.51253438e-02  7.51320604e-01  7.54907273e-03
2.56092406e-02  7.00623067e-01  7.00059392e-03
2.61024568e-02  6.51750148e-01  6.49386014e-03
2.66051721e-02  6.00244611e-01  6.02504887e-03
2.71175693e-02  5.46810351e-01  5.59081245e-03
2.76398350e-02  5.18945350e-01  5.18821536e-03
2.81721591e-02  4.74705150e-01  4.81467551e-03
2.87147354e-02  4.44829941e-01  4.46791056e-03
2.92677614e-02  4.13027087e-01  4.14589016e-03
2.98314382e-02  3.76356695e-01  3.84679463e-03
3.04059711e-02  3.54409432e-01  3.56897990e-03
3.09915691e-02  3.30669811e-01  3.31094863e-03
3.15884453e-02  3.03837075e-01  3.07132681e-03
3.21968169e-02  2.82591505e-01  2.84884541e-03
3.28169053e-02  2.60650239e-01  2.64232609e-03
3.34489362e-02  2.43677697e-01  2.45067037e-03
3.40931396e-02  2.28129127e-01  2.27285147e-03
3.47497499e-02  2.03158663e-01  2.10790814e-03
3.54190061e-02  1.94330971e-01  1.95493992e-03
3.61011517e-02  1.80847596e-01  1.81310345e-03
3.67964349e-02  1.68073140e-01  1.68160933e-03
3.75051088e-02  1.53611015e-01  1.55971942e-03
3.82274312e-02  1.41963165e-01  1.44674428e-03
3.89636651e-02  1.32006702e-01  1.34204076e-03
3.97140784e-02  1.23332531e-01  1.24500959e-03
4.04789441e-02  1.11150859e-01  1.15509297e-03
4.12585406e-02  1.05364014e-01  1.07177222e-03
4.20531515e-02  9.60362917e-02  9.94565412e-04
4.28630662e-02  9.05391134e-02  9.23025070e-04
4.36885792e-02  8.35325218e-02  8.56735937e-04
4.45299910e-02  7.92039496e-02  7.95312810e-04
4.53876079e-02  7.05839671e-02  7.38398486e-04
4.62617418e-02  6.53479834e-02  6.85661800e-04
4.71527110e-02  6.14239833e-02  6.36795786e-04
4.80608396e-02  5.66774512e-02  5.91515940e-04
4.89864582e-02  5.32976604e-02  5.49558598e-04
4.99299035e-02  4.83723833e-02  5.10679425e-04
5.08915189e-02  4.59785338e-02  4.74652002e-04
5.18716544e-02  4.23832584e-02  4.41266519e-04
5.28706666e-02  3.86777294e-02  4.10328557e-04
5.38889191e-02  3.63196546e-02  3.81657957e-04
5.49267824e-02  3.36479016e-02  3.55087777e-04
5.59846343e-02  3.08284481e-02  3.30463319e-04
5.70628596e-02  2.90001719e-02  3.07641230e-04
5.81618508e-02  2.62078462e-02  2.86488667e-04
5.92820079e-02  2.45752764e-02  2.66882529e-04
6.04237384e-02  2.29852043e-02  2.48708737e-04
6.15874578e-02  2.10363623e-02  2.31861572e-04
6.27735897e-02  1.90564331e-02  2.16243066e-04
6.39825656e-02  1.85824914e-02  2.01762427e-04
6.52148256e-02  1.67857283e-02  1.88335517e-04
6.64708180e-02  1.58036481e-02  1.75884361e-04
6.77510000e-02  1.41486822e-02  1.64336699e-04
6.90558375e-02  1.30753631e-02  1.53625564e-04
7.03858052e-02  1.21084480e-02  1.43688900e-04
7.17413871e-02  1.16241736e-02  1.34469198e-04
7.31230766e-02  1.06117870e-02  1.25913166e-04
7.45313765e-02  9.81278594e-03  1.17971425e-04
7.59667993e-02  9.26682154e-03  1.10598219e-04
7.74298674e-02  8.40539370e-03  1.03751157e-04
7.89211131e-02  7.98615940e-03  9.73909650e-05
8.04410792e-02  7.15429079e-03  9.14812637e-05
8.19903187e-02  6.62300946e-03  8.59883569e-05
8.35693956e-02  6.18376149e-03  8.08810393e-05
8.51788844e-02  5.73698534e-03  7.61304166e-05
8.68193708e-02  5.22372593e-03  7.17097397e-05
8.84914519e-02  5.00784585e-03  6.75942502e-05
9.01957361e-02  4.54964618e-03  6.37610379e-05
9.19328436e-02  4.31589834e-03  6.01889081e-05
9.37034066e-02  3.96483863e-03  5.68582582e-05
9.55080694e-02  3.57064665e-03  5.37509641e-05
9.73474888e-02  3.38930871e-03  5.08502730e-05
9.92223342e-02  3.13637603e-03  4.81407055e-05
1.01133288e-01  2.93087870e-03  4.56079628e-05
1.03081045e-01  2.66346180e-03  4.32388418e-05
1.05066315e-01  2.46472148e-03  4.10211549e-05
1.07089819e-01  2.30495871e-03  3.89436559e-05
1.09152295e-01  2.11851849e-03  3.69959707e-05
1.11254493e-01  2.00304424e-03  3.51685326e-05
1.13397177e-01  1.81121521e-03  3.34525222e-05
1.15581129e-01  1.72345895e-03  3.18398114e-05
1.17807141e-01  1.54226081e-03  3.03229107e-05
1.20076025e-01  1.44365100e-03  2.88949209e-05
1.22388607e-01  1.34058876e-03  2.75494872e-05
1.24745727e-01  1.25813340e-03  2.62807574e-05
1.27148243e-01  1.14564176e-03  2.50833424e-05
1.29597030e-01  1.05278654e-03  2.39522793e-05
1.32092980e-01  9.88489697e-04  2.28829983e-05
1.34636999e-01  9.15440489e-04  2.18712902e-05
1.37230015e-01  8.66620752e-04  2.09132781e-05
1.39872970e-01  8.09793982e-04  2.00053900e-05
1.42566826e-01  7.60914483e-04  1.91443338e-05
1.45312565e-01  6.86024052e-04  1.83270747e-05
1.48111185e-01  6.37174322e-04  1.75508131e-05
1.50963704e-01  5.76310272e-04  1.68129658e-05
1.53871160e-01  5.40311166e-04  1.61111479e-05
1.56834612e-01  4.93858982e-04  1.54431555e-05
1.59855139e-01  4.45910126e-04  1.48069515e-05
1.62933838e-01  4.26503940e-04  1.42006507e-05
1.66071831e-01  4.02655469e-04  1.36225079e-05
1.69270260e-01  3.88063113e-04  1.30709054e-05
1.72530288e-01  3.34338610e-04  1.25443426e-05
1.75853102e-01  3.21462185e-04  1.20414264e-05
1.79239911e-01  2.78351153e-04  1.15608618e-05
1.82691948e-01  2.49427387e-04  1.11014442e-05
1.86210469e-01  2.52060486e-04  1.06620516e-05
1.89796753e-01  2.37382780e-04  1.02416377e-05
1.93452108e-01  2.02551040e-04  9.83922635e-06
1.97177862e-01  2.03918640e-04  9.45390498e-06
2.00975371e-01  1.93694610e-04  9.08482010e-06
2.04846018e-01  1.75548650e-04  8.73117237e-06
2.08791210e-01  1.50357789e-04  8.39221232e-06
2.12812385e-01  1.45608309e-04  8.06723648e-06
2.16911004e-01  1.36618379e-04  7.75558381e-06
2.21088560e-01  1.25408141e-04  7.45663245e-06
2.25346573e-01  1.26786016e-04  7.16979679e-06
2.29686592e-01  1.12864029e-04  6.89452473e-06
2.34110197e-01  9.46650487e-05  6.63029527e-06
2.38618998e-01  9.32819853e-05  6.37661622e-06
2.43214635e-01  8.67368046e-05  6.13302217e-06
2.47898780e-01  8.36107598e-05  5.89907263e-06
2.52673139e-01  8.13603709e-05  5.67435026e-06
2.57539449e-01  6.29442718e-05  5.45845934e-06
2.62499481e-01  5.56643804e-05  5.25102435e-06
2.67555040e-01  5.87717104e-05  5.05168859e-06
2.72707965e-01  4.96018823e-05  4.86011300e-06
2.77960132e-01  5.65540516e-05  4.67597506e-06
2.83313452e-01  5.14660723e-05  4.49896775e-06
2.88769873e-01  4.56754181e-05  4.32879858e-06
2.94331381e-01  4.43651737e-05  4.16518877e-06
3.00000000e-01  4.05468365e-05  4.00787241e-06
