# pyIrena / Irena validation dataset: unified_one_level_slitsmeared
# tool          : Unified Fit (slit smearing)
# model         : Single Unified level, infinite-slit smeared
# equation      : I_smr(Q) = (1/SL) INT_0^SL I_ideal(sqrt(Q^2+l^2)) dl
# 
# GROUND-TRUTH PARAMETERS
#   G                          = 100            [1/cm]
#   Rg                         = 200            [A]
#   P                          = 4              [-]
#   B                          = 3.045e-07      [cm^-1 A^-P]
#   background                 = 0.01           [1/cm]
#   slit_length_dQl            = 0.03           [1/A]   written as entry/sasdata/dQl in the HDF5
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 27411.7, seed = 2570568956
#   median rel. error = 0.01037, max = 0.06111
# 
# Q range       : 0.0005 to 0.3 1/A, 350 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# Slit smearing : dQl = 0.03 1/A (infinite-slit-length / Lake smearing)
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
1.90578224e-03  2.53190380e+01
1.94103601e-03  2.52753331e+01
1.97694193e-03  2.52300810e+01
2.01351204e-03  2.51832300e+01
2.05075864e-03  2.51347273e+01
2.08869424e-03  2.50845183e+01
2.12733158e-03  2.50325471e+01
2.16668365e-03  2.49787562e+01
2.20676367e-03  2.49230866e+01
2.24758510e-03  2.48654777e+01
2.28916165e-03  2.48058672e+01
2.33150731e-03  2.47441915e+01
2.37463629e-03  2.46803853e+01
2.41856308e-03  2.46143815e+01
2.46330244e-03  2.45461116e+01
2.50886941e-03  2.44755056e+01
2.55527929e-03  2.44024917e+01
2.60254767e-03  2.43269967e+01
2.65069044e-03  2.42489457e+01
2.69972377e-03  2.41682624e+01
2.74966414e-03  2.40848689e+01
2.80052832e-03  2.39986858e+01
2.85233340e-03  2.39096325e+01
2.90509679e-03  2.38176267e+01
2.95883621e-03  2.37225850e+01
3.01356972e-03  2.36244227e+01
3.06931571e-03  2.35230539e+01
3.12609291e-03  2.34183916e+01
3.18392039e-03  2.33103478e+01
3.24281758e-03  2.31988336e+01
3.30280427e-03  2.30837594e+01
3.36390062e-03  2.29650348e+01
3.42612714e-03  2.28425691e+01
3.48950475e-03  2.27162712e+01
3.55405474e-03  2.25860497e+01
3.61979880e-03  2.24518135e+01
3.68675901e-03  2.23134715e+01
3.75495787e-03  2.21709332e+01
3.82441830e-03  2.20241089e+01
3.89516363e-03  2.18729095e+01
3.96721763e-03  2.17172477e+01
4.04060451e-03  2.15570375e+01
4.11534892e-03  2.13921947e+01
4.19147598e-03  2.12226375e+01
4.26901126e-03  2.10482869e+01
4.34798081e-03  2.08690665e+01
4.42841117e-03  2.06849038e+01
4.51032936e-03  2.04957300e+01
4.59376289e-03  2.03014806e+01
4.67873981e-03  2.01020962e+01
4.76528865e-03  1.98975227e+01
4.85343851e-03  1.96877118e+01
4.94321899e-03  1.94726219e+01
5.03466026e-03  1.92522186e+01
5.12779303e-03  1.90264750e+01
5.22264861e-03  1.87953728e+01
5.31925886e-03  1.85589025e+01
5.41765623e-03  1.83170646e+01
5.51787380e-03  1.80698697e+01
5.61994521e-03  1.78173398e+01
5.72390478e-03  1.75595084e+01
5.82978743e-03  1.72964216e+01
5.93762873e-03  1.70281389e+01
6.04746491e-03  1.67547336e+01
6.15933287e-03  1.64762934e+01
6.27327021e-03  1.61929216e+01
6.38931520e-03  1.59047373e+01
6.50750682e-03  1.56118759e+01
6.62788479e-03  1.53144901e+01
6.75048955e-03  1.50127502e+01
6.87536230e-03  1.47068444e+01
7.00254498e-03  1.43969794e+01
7.13208033e-03  1.40833805e+01
7.26401186e-03  1.37662921e+01
7.39838391e-03  1.34459773e+01
7.53524161e-03  1.31227185e+01
7.67463095e-03  1.27968167e+01
7.81659876e-03  1.24685915e+01
7.96119274e-03  1.21383807e+01
8.10846147e-03  1.18065397e+01
8.25845442e-03  1.14734405e+01
8.41122198e-03  1.11394712e+01
8.56681550e-03  1.08050347e+01
8.72528723e-03  1.04705475e+01
8.88669042e-03  1.01364382e+01
9.05107930e-03  9.80314586e+00
9.21850910e-03  9.47111842e+00
9.38903607e-03  9.14081059e+00
9.56271750e-03  8.81268181e+00
9.73961175e-03  8.48719403e+00
9.91977825e-03  8.16480931e+00
1.01032775e-02  7.84598737e+00
1.02901712e-02  7.53118308e+00
1.04805221e-02  7.22084377e+00
1.06743942e-02  6.91540667e+00
1.08718526e-02  6.61529619e+00
1.10729637e-02  6.32092134e+00
1.12777950e-02  6.03267313e+00
1.14864153e-02  5.75092208e+00
1.16988947e-02  5.47601584e+00
1.19153047e-02  5.20827697e+00
1.21357178e-02  4.94800084e+00
1.23602083e-02  4.69545379e+00
1.25888514e-02  4.45087145e+00
1.28217241e-02  4.21445734e+00
1.30589045e-02  3.98638169e+00
1.33004723e-02  3.76678055e+00
1.35465088e-02  3.55575517e+00
1.37970965e-02  3.35337166e+00
1.40523197e-02  3.15966096e+00
1.43122640e-02  2.97461908e+00
1.45770169e-02  2.79820763e+00
1.48466673e-02  2.63035463e+00
1.51213058e-02  2.47095566e+00
1.54010246e-02  2.31987517e+00
1.56859177e-02  2.17694814e+00
1.59760809e-02  2.04198200e+00
1.62716116e-02  1.91475871e+00
1.65726092e-02  1.79503709e+00
1.68791747e-02  1.68255542e+00
1.71914111e-02  1.57703409e+00
1.75094234e-02  1.47817848e+00
1.78333184e-02  1.38568194e+00
1.81632049e-02  1.29922883e+00
1.84991938e-02  1.21849759e+00
1.88413979e-02  1.14316383e+00
1.91899322e-02  1.07290330e+00
1.95449137e-02  1.00739486e+00
1.99064619e-02  9.46323150e-01
2.02746981e-02  8.89381179e-01
2.06497460e-02  8.36272574e-01
2.10317317e-02  7.86713585e-01
2.14207835e-02  7.40434740e-01
2.18170321e-02  6.97182161e-01
2.22206106e-02  6.56718507e-01
2.26316547e-02  6.18823560e-01
2.30503024e-02  5.83294445e-01
2.34766944e-02  5.49945517e-01
2.39109739e-02  5.18607938e-01
2.43532868e-02  4.89128986e-01
2.48037818e-02  4.61371138e-01
2.52626102e-02  4.35210982e-01
2.57299261e-02  4.10538007e-01
2.62058867e-02  3.87253319e-01
2.66906517e-02  3.65268341e-01
2.71843840e-02  3.44503528e-01
2.76872495e-02  3.24887152e-01
2.81994172e-02  3.06354159e-01
2.87210592e-02  2.88845156e-01
2.92523507e-02  2.72305503e-01
2.97934701e-02  2.56684550e-01
3.03445994e-02  2.41934984e-01
3.09059236e-02  2.28012316e-01
3.14776314e-02  2.14874464e-01
3.20599149e-02  2.02481437e-01
3.26529696e-02  1.90795100e-01
3.32569948e-02  1.79779003e-01
3.38721935e-02  1.69398262e-01
3.44987723e-02  1.59619478e-01
3.51369418e-02  1.50410679e-01
3.57869163e-02  1.41741278e-01
3.64489143e-02  1.33582046e-01
3.71231581e-02  1.25905080e-01
3.78098743e-02  1.18683778e-01
3.85092936e-02  1.11892810e-01
3.92216510e-02  1.05508083e-01
3.99471859e-02  9.95067055e-02
4.06861418e-02  9.38669518e-02
4.14387673e-02  8.85682157e-02
4.22053150e-02  8.35909689e-02
4.29860426e-02  7.89167162e-02
4.37812124e-02  7.45279499e-02
4.45910915e-02  7.04081046e-02
4.54159519e-02  6.65415132e-02
4.62560709e-02  6.29133632e-02
4.71117307e-02  5.95096543e-02
4.79832188e-02  5.63171583e-02
4.88708279e-02  5.33233792e-02
4.97748564e-02  5.05165167e-02
5.06956078e-02  4.78854294e-02
5.16333916e-02  4.54196015e-02
5.25885228e-02  4.31091095e-02
5.35613223e-02  4.09445917e-02
5.45521170e-02  3.89172184e-02
5.55612398e-02  3.70186640e-02
5.65890296e-02  3.52410799e-02
5.76358318e-02  3.35770696e-02
5.87019981e-02  3.20196642e-02
5.97878867e-02  3.05622993e-02
6.08938624e-02  2.91987936e-02
6.20202968e-02  2.79233275e-02
6.31675684e-02  2.67304241e-02
6.43360626e-02  2.56149300e-02
6.55261719e-02  2.45719973e-02
6.67382963e-02  2.35970672e-02
6.79728429e-02  2.26858536e-02
6.92302266e-02  2.18343280e-02
7.05108698e-02  2.10387049e-02
7.18152027e-02  2.02954281e-02
7.31436636e-02  1.96011579e-02
7.44966988e-02  1.89527583e-02
7.58747629e-02  1.83472857e-02
7.72783189e-02  1.77819777e-02
7.87078383e-02  1.72542426e-02
8.01638014e-02  1.67616494e-02
8.16466974e-02  1.63019183e-02
8.31570245e-02  1.58729121e-02
8.46952901e-02  1.54726275e-02
8.62620110e-02  1.50991872e-02
8.78577136e-02  1.47508325e-02
8.94829341e-02  1.44259161e-02
9.11382184e-02  1.41228952e-02
9.28241227e-02  1.38403256e-02
9.45412135e-02  1.35768553e-02
9.62900675e-02  1.33312190e-02
9.80712724e-02  1.31022328e-02
9.98854266e-02  1.28887894e-02
1.01733140e-01  1.26898529e-02
1.03615032e-01  1.25044547e-02
1.05531737e-01  1.23316892e-02
1.07483897e-01  1.21707099e-02
1.09472169e-01  1.20207256e-02
1.11497221e-01  1.18809970e-02
1.13559732e-01  1.17508335e-02
1.15660397e-01  1.16295897e-02
1.17799921e-01  1.15166631e-02
1.19979022e-01  1.14114909e-02
1.22198433e-01  1.13135477e-02
1.24458899e-01  1.12223430e-02
1.26761180e-01  1.11374189e-02
1.29106049e-01  1.10583481e-02
1.31494295e-01  1.09847318e-02
1.33926719e-01  1.09161980e-02
1.36404139e-01  1.08523997e-02
1.38927387e-01  1.07930130e-02
1.41497311e-01  1.07377359e-02
1.44114774e-01  1.06862870e-02
1.46780655e-01  1.06384035e-02
1.49495852e-01  1.05938407e-02
1.52261274e-01  1.05523703e-02
1.55077853e-01  1.05137795e-02
1.57946533e-01  1.04778702e-02
1.60868279e-01  1.04444573e-02
1.63844073e-01  1.04133688e-02
1.66874914e-01  1.03844441e-02
1.69961820e-01  1.03575338e-02
1.73105829e-01  1.03324984e-02
1.76307997e-01  1.03092083e-02
1.79569399e-01  1.02875426e-02
1.82891132e-01  1.02673887e-02
1.86274311e-01  1.02486417e-02
1.89720074e-01  1.02312040e-02
1.93229577e-01  1.02149848e-02
1.96804001e-01  1.01998992e-02
2.00444545e-01  1.01858685e-02
2.04152433e-01  1.01728193e-02
2.07928911e-01  1.01606833e-02
2.11775248e-01  1.01493969e-02
2.15692735e-01  1.01389008e-02
2.19682689e-01  1.01291400e-02
2.23746450e-01  1.01200632e-02
2.27885385e-01  1.01116227e-02
2.32100883e-01  1.01037739e-02
2.36394360e-01  1.00964757e-02
2.40767260e-01  1.00896895e-02
2.45221050e-01  1.00833795e-02
2.49757229e-01  1.00775125e-02
2.54377319e-01  1.00720573e-02
2.59082873e-01  1.00669853e-02
2.63875472e-01  1.00622696e-02
2.68756726e-01  1.00578852e-02
2.73728275e-01  1.00538089e-02
2.78791790e-01  1.00500192e-02
2.83948970e-01  1.00464959e-02
2.89201551e-01  1.00432203e-02
2.94551295e-01  1.00401752e-02
3.00000000e-01  1.00373442e-02
