# pyIrena / Irena validation dataset: unified_one_level_slitsmeared
# tool          : Unified Fit (slit smearing)
# model         : Single Unified level, infinite-slit smeared
# equation      : I_smr(Q) = (1/SL) INT_0^SL I_ideal(sqrt(Q^2+l^2)) dl
# 
# GROUND-TRUTH PARAMETERS
#   G                          = 100            [1/cm]
#   Rg                         = 200            [A]
#   P                          = 4              [-]
#   B                          = 3.045e-07      [cm^-1 A^-P]
#   background                 = 0.01           [1/cm]
#   slit_length_dQl            = 0.03           [1/A]   written as entry/sasdata/dQl in the HDF5
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 27411.7, seed = 2570568956
#   median rel. error = 0.01037, max = 0.06111
# 
# Q range       : 0.0005 to 0.3 1/A, 350 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# Slit smearing : dQl = 0.03 1/A (infinite-slit-length / Lake smearing)
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
8.20160050e-04  2.64290726e+01  2.64747406e-01
8.35331637e-04  2.64340901e+01  2.64663097e-01
8.50783872e-04  2.66184575e+01  2.64575670e-01
8.66521948e-04  2.63222212e+01  2.64485011e-01
8.82551152e-04  2.61437935e+01  2.64391002e-01
8.98876869e-04  2.62078340e+01  2.64293520e-01
9.15504585e-04  2.62941788e+01  2.64192439e-01
9.32439886e-04  2.60714125e+01  2.64087627e-01
9.49688461e-04  2.64758065e+01  2.63978949e-01
9.67256106e-04  2.66097863e+01  2.63866262e-01
9.85148723e-04  2.59480068e+01  2.63749423e-01
1.00337232e-03  2.63447465e+01  2.63628278e-01
1.02193303e-03  2.61328746e+01  2.63502673e-01
1.04083708e-03  2.58718557e+01  2.63372446e-01
1.06009082e-03  2.66346994e+01  2.63237428e-01
1.07970072e-03  2.60979969e+01  2.63097447e-01
1.09967338e-03  2.58849598e+01  2.62952323e-01
1.12001549e-03  2.59357847e+01  2.62801870e-01
1.14073390e-03  2.57169614e+01  2.62645897e-01
1.16183557e-03  2.58355155e+01  2.62484203e-01
1.18332758e-03  2.58588531e+01  2.62316584e-01
1.20521716e-03  2.60469328e+01  2.62142828e-01
1.22751165e-03  2.60809214e+01  2.61962712e-01
1.25021856e-03  2.54414868e+01  2.61776011e-01
1.27334551e-03  2.57209554e+01  2.61582488e-01
1.29690027e-03  2.61386289e+01  2.61381901e-01
1.32089075e-03  2.56571222e+01  2.61173997e-01
1.34532502e-03  2.60167816e+01  2.60958517e-01
1.37021127e-03  2.57719868e+01  2.60735190e-01
1.39555789e-03  2.56655847e+01  2.60503741e-01
1.42137337e-03  2.57866669e+01  2.60263881e-01
1.44766639e-03  2.56802468e+01  2.60015313e-01
1.47444580e-03  2.58968155e+01  2.59757732e-01
1.50172057e-03  2.57005914e+01  2.59490820e-01
1.52949989e-03  2.52355004e+01  2.59214252e-01
1.55779307e-03  2.54959970e+01  2.58927688e-01
1.58660963e-03  2.57083397e+01  2.58630782e-01
1.61595925e-03  2.54303861e+01  2.58323174e-01
1.64585179e-03  2.54753250e+01  2.58004492e-01
1.67629729e-03  2.54481563e+01  2.57674355e-01
1.70730598e-03  2.55180666e+01  2.57332367e-01
1.73888828e-03  2.57198137e+01  2.56978121e-01
1.77105480e-03  2.50132059e+01  2.56611199e-01
1.80381635e-03  2.52792940e+01  2.56231167e-01
1.83718393e-03  2.51034038e+01  2.55837580e-01
1.87116875e-03  2.52317422e+01  2.55429979e-01
1.90578224e-03  2.52131276e+01  2.55007892e-01
1.94103601e-03  2.52453613e+01  2.54570833e-01
1.97694193e-03  2.48137992e+01  2.54118299e-01
2.01351204e-03  2.51322961e+01  2.53649778e-01
2.05075864e-03  2.48972550e+01  2.53164738e-01
2.08869424e-03  2.46688865e+01  2.52662635e-01
2.12733158e-03  2.47554719e+01  2.52142909e-01
2.16668365e-03  2.47090301e+01  2.51604986e-01
2.20676367e-03  2.48997876e+01  2.51048276e-01
2.24758510e-03  2.51559139e+01  2.50472171e-01
2.28916165e-03  2.46085619e+01  2.49876051e-01
2.33150731e-03  2.46565561e+01  2.49259277e-01
2.37463629e-03  2.47677178e+01  2.48621197e-01
2.41856308e-03  2.46587465e+01  2.47961142e-01
2.46330244e-03  2.45408051e+01  2.47278425e-01
2.50886941e-03  2.42417842e+01  2.46572345e-01
2.55527929e-03  2.42654497e+01  2.45842187e-01
2.60254767e-03  2.42606852e+01  2.45087215e-01
2.65069044e-03  2.42754757e+01  2.44306684e-01
2.69972377e-03  2.43110032e+01  2.43499828e-01
2.74966414e-03  2.38657466e+01  2.42665869e-01
2.80052832e-03  2.40554407e+01  2.41804014e-01
2.85233340e-03  2.39366392e+01  2.40913456e-01
2.90509679e-03  2.38845858e+01  2.39993371e-01
2.95883621e-03  2.37691078e+01  2.39042927e-01
3.01356972e-03  2.33898757e+01  2.38061275e-01
3.06931571e-03  2.37030515e+01  2.37047557e-01
3.12609291e-03  2.37775720e+01  2.36000903e-01
3.18392039e-03  2.31346234e+01  2.34920433e-01
3.24281758e-03  2.29064798e+01  2.33805257e-01
3.30280427e-03  2.32895930e+01  2.32654479e-01
3.36390062e-03  2.31384350e+01  2.31467197e-01
3.42612714e-03  2.28012985e+01  2.30242502e-01
3.48950475e-03  2.26891201e+01  2.28979483e-01
3.55405474e-03  2.27530695e+01  2.27677227e-01
3.61979880e-03  2.22649113e+01  2.26334821e-01
3.68675901e-03  2.24943297e+01  2.24951356e-01
3.75495787e-03  2.21763797e+01  2.23525926e-01
3.82441830e-03  2.17202874e+01  2.22057633e-01
3.89516363e-03  2.19020616e+01  2.20545588e-01
3.96721763e-03  2.20327882e+01  2.18988917e-01
4.04060451e-03  2.17079613e+01  2.17386758e-01
4.11534892e-03  2.14178000e+01  2.15738272e-01
4.19147598e-03  2.11881470e+01  2.14042639e-01
4.26901126e-03  2.10852290e+01  2.12299069e-01
4.34798081e-03  2.06469805e+01  2.10506799e-01
4.42841117e-03  2.08763821e+01  2.08665102e-01
4.51032936e-03  2.03567073e+01  2.06773291e-01
4.59376289e-03  2.03135750e+01  2.04830721e-01
4.67873981e-03  1.98868821e+01  2.02836797e-01
4.76528865e-03  1.97848717e+01  2.00790978e-01
4.85343851e-03  1.95042855e+01  1.98692781e-01
4.94321899e-03  1.93780017e+01  1.96541791e-01
5.03466026e-03  1.91798276e+01  1.94337662e-01
5.12779303e-03  1.91488883e+01  1.92080125e-01
5.22264861e-03  1.90389782e+01  1.89768998e-01
5.31925886e-03  1.85902850e+01  1.87404184e-01
5.41765623e-03  1.83905124e+01  1.84985689e-01
5.51787380e-03  1.77775118e+01  1.82513619e-01
5.61994521e-03  1.81961897e+01  1.79988191e-01
5.72390478e-03  1.74000269e+01  1.77409743e-01
5.82978743e-03  1.74489040e+01  1.74778734e-01
5.93762873e-03  1.69548921e+01  1.72095759e-01
6.04746491e-03  1.68948650e+01  1.69361549e-01
6.15933287e-03  1.66192926e+01  1.66576984e-01
6.27327021e-03  1.59317624e+01  1.63743093e-01
6.38931520e-03  1.60702480e+01  1.60861067e-01
6.50750682e-03  1.55520224e+01  1.57932261e-01
6.62788479e-03  1.50447348e+01  1.54958202e-01
6.75048955e-03  1.49987103e+01  1.51940589e-01
6.87536230e-03  1.46743336e+01  1.48881306e-01
7.00254498e-03  1.42308225e+01  1.45782419e-01
7.13208033e-03  1.41078909e+01  1.42646179e-01
7.26401186e-03  1.38096868e+01  1.39475030e-01
7.39838391e-03  1.36033381e+01  1.36271602e-01
7.53524161e-03  1.31066520e+01  1.33038717e-01
7.67463095e-03  1.26566749e+01  1.29779385e-01
7.81659876e-03  1.24662788e+01  1.26496801e-01
7.96119274e-03  1.21195740e+01  1.23194340e-01
8.10846147e-03  1.18194038e+01  1.19875556e-01
8.25845442e-03  1.13813761e+01  1.16544167e-01
8.41122198e-03  1.11088939e+01  1.13204054e-01
8.56681550e-03  1.08412278e+01  1.09859242e-01
8.72528723e-03  1.03869802e+01  1.06513894e-01
8.88669042e-03  1.00871550e+01  1.03172295e-01
9.05107930e-03  9.82680266e+00  9.98388334e-02
9.21850910e-03  9.42087165e+00  9.65179858e-02
9.38903607e-03  9.15989322e+00  9.32142968e-02
9.56271750e-03  8.75567292e+00  8.99323580e-02
9.73961175e-03  8.42292490e+00  8.66767857e-02
9.91977825e-03  8.16894806e+00  8.34521971e-02
1.01032775e-02  7.99188618e+00  8.02631860e-02
1.02901712e-02  7.40555210e+00  7.71142970e-02
1.04805221e-02  7.20350828e+00  7.40099995e-02
1.06743942e-02  6.86995576e+00  7.09546611e-02
1.08718526e-02  6.66190965e+00  6.79525210e-02
1.10729637e-02  6.27381167e+00  6.50076642e-02
1.12777950e-02  6.08710452e+00  6.21239949e-02
1.14864153e-02  5.63966640e+00  5.93052125e-02
1.16988947e-02  5.40767701e+00  5.65547870e-02
1.19153047e-02  5.14202455e+00  5.38759368e-02
1.21357178e-02  5.01123685e+00  5.12716086e-02
1.23602083e-02  4.66719492e+00  4.87444576e-02
1.25888514e-02  4.43372297e+00  4.62968319e-02
1.28217241e-02  4.27840732e+00  4.39307579e-02
1.30589045e-02  3.97970088e+00  4.16479287e-02
1.33004723e-02  3.65342125e+00  3.94496949e-02
1.35465088e-02  3.56502601e+00  3.73370590e-02
1.37970965e-02  3.36297957e+00  3.53106719e-02
1.40523197e-02  3.18660180e+00  3.33708321e-02
1.43122640e-02  3.05233329e+00  3.15174888e-02
1.45770169e-02  2.75688230e+00  2.97502472e-02
1.48466673e-02  2.67989191e+00  2.80683767e-02
1.51213058e-02  2.44361771e+00  2.64708221e-02
1.54010246e-02  2.34230793e+00  2.49562174e-02
1.56859177e-02  2.17327232e+00  2.35229027e-02
1.59760809e-02  2.01968187e+00  2.21689426e-02
1.62716116e-02  1.88681870e+00  2.08921483e-02
1.65726092e-02  1.80596897e+00  1.96901005e-02
1.68791747e-02  1.67702011e+00  1.85601752e-02
1.71914111e-02  1.55245769e+00  1.74995710e-02
1.75094234e-02  1.48373185e+00  1.65053377e-02
1.78333184e-02  1.38270445e+00  1.55744058e-02
1.81632049e-02  1.30492730e+00  1.47036171e-02
1.84991938e-02  1.21032821e+00  1.38897554e-02
1.88413979e-02  1.13618097e+00  1.31295769e-02
1.91899322e-02  1.07521143e+00  1.24198402e-02
1.95449137e-02  1.00421211e+00  1.17573350e-02
1.99064619e-02  9.31078863e-01  1.11389092e-02
2.02746981e-02  9.03853299e-01  1.05614938e-02
2.06497460e-02  8.49502300e-01  1.00221257e-02
2.10317317e-02  7.73755552e-01  9.51796731e-03
2.14207835e-02  7.19860327e-01  9.04632248e-03
2.18170321e-02  7.06103461e-01  8.60464999e-03
2.22206106e-02  6.67184644e-01  8.19057272e-03
2.26316547e-02  6.18974249e-01  7.80188354e-03
2.30503024e-02  5.88428113e-01  7.43654761e-03
2.34766944e-02  5.53278903e-01  7.09270144e-03
2.39109739e-02  5.14951664e-01  6.76864895e-03
2.43532868e-02  4.93024523e-01  6.46285482e-03
2.48037818e-02  4.73981757e-01  6.17393573e-03
2.52626102e-02  4.34083662e-01  5.90064983e-03
2.57299261e-02  4.16472018e-01  5.64188499e-03
2.62058867e-02  3.85370986e-01  5.39664636e-03
2.66906517e-02  3.71872294e-01  5.16404366e-03
2.71843840e-02  3.37227672e-01  4.94327864e-03
2.76872495e-02  3.26686709e-01  4.73363309e-03
2.81994172e-02  3.09849017e-01  4.53445767e-03
2.87210592e-02  2.89376523e-01  4.34516175e-03
2.92523507e-02  2.78179315e-01  4.16520451e-03
2.97934701e-02  2.55773324e-01  3.99408714e-03
3.03445994e-02  2.47144103e-01  3.83134640e-03
3.09059236e-02  2.23116944e-01  3.67654924e-03
3.14776314e-02  2.14567990e-01  3.52928859e-03
3.20599149e-02  2.01075185e-01  3.38918002e-03
3.26529696e-02  1.90578920e-01  3.25585918e-03
3.32569948e-02  1.77879979e-01  3.12898000e-03
3.38721935e-02  1.64490641e-01  3.00821327e-03
3.44987723e-02  1.55807666e-01  2.89324571e-03
3.51369418e-02  1.50413886e-01  2.78377919e-03
3.57869163e-02  1.45102744e-01  2.67953026e-03
3.64489143e-02  1.37889844e-01  2.58022966e-03
3.71231581e-02  1.23920114e-01  2.48562195e-03
3.78098743e-02  1.18046478e-01  2.39546513e-03
3.85092936e-02  1.14202286e-01  2.30953025e-03
3.92216510e-02  1.04888232e-01  2.22760095e-03
3.99471859e-02  9.86848840e-02  2.14947304e-03
4.06861418e-02  9.38963041e-02  2.07495401e-03
4.14387673e-02  8.54923925e-02  2.00386248e-03
4.22053150e-02  8.35617433e-02  1.93602775e-03
4.29860426e-02  8.12246138e-02  1.87128917e-03
4.37812124e-02  7.38951493e-02  1.80949566e-03
4.45910915e-02  7.09263607e-02  1.75050514e-03
4.54159519e-02  6.36843558e-02  1.69418399e-03
4.62560709e-02  6.34225320e-02  1.64040657e-03
4.71117307e-02  5.82991853e-02  1.58905467e-03
4.79832188e-02  5.64320487e-02  1.54001705e-03
4.88708279e-02  5.23395822e-02  1.49318899e-03
4.97748564e-02  4.80485766e-02  1.44847181e-03
5.06956078e-02  4.89314485e-02  1.40577246e-03
5.16333916e-02  4.46557157e-02  1.36500316e-03
5.25885228e-02  4.42164794e-02  1.32608097e-03
5.35613223e-02  4.05357461e-02  1.28892746e-03
5.45521170e-02  3.94521960e-02  1.25346839e-03
5.55612398e-02  3.79316078e-02  1.21963336e-03
5.65890296e-02  3.32037541e-02  1.18735556e-03
5.76358318e-02  3.22938961e-02  1.15657145e-03
5.87019981e-02  3.30542752e-02  1.12722056e-03
5.97878867e-02  2.95475534e-02  1.09924519e-03
6.08938624e-02  3.02430948e-02  1.07259026e-03
6.20202968e-02  2.87122377e-02  1.04720305e-03
6.31675684e-02  2.54645793e-02  1.02303303e-03
6.43360626e-02  2.78120655e-02  1.00003173e-03
6.55261719e-02  2.34071047e-02  9.78152530e-04
6.67382963e-02  2.37921077e-02  9.57350551e-04
6.79728429e-02  2.26536745e-02  9.37582525e-04
6.92302266e-02  2.25288884e-02  9.18806682e-04
7.05108698e-02  1.96626178e-02  9.00982653e-04
7.18152027e-02  2.02386489e-02  8.84071379e-04
7.31436636e-02  1.95555999e-02  8.68035037e-04
7.44966988e-02  1.99013936e-02  8.52836976e-04
7.58747629e-02  1.77348462e-02  8.38441661e-04
7.72783189e-02  1.82045462e-02  8.24814624e-04
7.87078383e-02  1.81803416e-02  8.11922425e-04
8.01638014e-02  1.69055715e-02  7.99732624e-04
8.16466974e-02  1.46880720e-02  7.88213750e-04
8.31570245e-02  1.56476142e-02  7.77335282e-04
8.46952901e-02  1.63045268e-02  7.67067635e-04
8.62620110e-02  1.56522472e-02  7.57382145e-04
8.78577136e-02  1.44165807e-02  7.48251058e-04
8.94829341e-02  1.54545874e-02  7.39647525e-04
9.11382184e-02  1.39648467e-02  7.31545593e-04
9.28241227e-02  1.23833377e-02  7.23920201e-04
9.45412135e-02  1.35238544e-02  7.16747172e-04
9.62900675e-02  1.38374533e-02  7.10003212e-04
9.80712724e-02  1.31862042e-02  7.03665896e-04
9.98854266e-02  1.28352157e-02  6.97713669e-04
1.01733140e-01  1.28927152e-02  6.92125830e-04
1.03615032e-01  1.20518189e-02  6.86882528e-04
1.05531737e-01  1.22314680e-02  6.81964747e-04
1.07483897e-01  1.22178019e-02  6.77354292e-04
1.09472169e-01  1.15877603e-02  6.73033780e-04
1.11497221e-01  1.23914718e-02  6.68986618e-04
1.13559732e-01  1.15959199e-02  6.65196989e-04
1.15660397e-01  1.07220305e-02  6.61649833e-04
1.17799921e-01  9.90594705e-03  6.58330826e-04
1.19979022e-01  1.10606446e-02  6.55226357e-04
1.22198433e-01  1.03667139e-02  6.52323512e-04
1.24458899e-01  1.07564695e-02  6.49610047e-04
1.26761180e-01  1.22935346e-02  6.47074364e-04
1.29106049e-01  1.09702915e-02  6.44705490e-04
1.31494295e-01  1.26498135e-02  6.42493052e-04
1.33926719e-01  1.07184308e-02  6.40427252e-04
1.36404139e-01  1.12236006e-02  6.38498845e-04
1.38927387e-01  9.82211612e-03  6.36699112e-04
1.41497311e-01  1.07025611e-02  6.35019841e-04
1.44114774e-01  1.14429438e-02  6.33453297e-04
1.46780655e-01  9.90296760e-03  6.31992204e-04
1.49495852e-01  1.03178515e-02  6.30629721e-04
1.52261274e-01  1.08528374e-02  6.29359421e-04
1.55077853e-01  9.45054054e-03  6.28175268e-04
1.57946533e-01  1.03933196e-02  6.27071597e-04
1.60868279e-01  1.09751555e-02  6.26043095e-04
1.63844073e-01  1.04532882e-02  6.25084779e-04
1.66874914e-01  9.72164885e-03  6.24191982e-04
1.69961820e-01  9.72254826e-03  6.23360332e-04
1.73105829e-01  1.01588095e-02  6.22585736e-04
1.76307997e-01  1.05402059e-02  6.21864362e-04
1.79569399e-01  9.77596118e-03  6.21192626e-04
1.82891132e-01  1.03963215e-02  6.20567179e-04
1.86274311e-01  1.07985967e-02  6.19984886e-04
1.89720074e-01  9.72327896e-03  6.19442821e-04
1.93229577e-01  9.84435420e-03  6.18938248e-04
1.96804001e-01  1.12399331e-02  6.18468613e-04
2.00444545e-01  1.04816636e-02  6.18031531e-04
2.04152433e-01  9.90618372e-03  6.17624776e-04
2.07928911e-01  9.39181528e-03  6.17246269e-04
2.11775248e-01  9.94066486e-03  6.16894073e-04
2.15692735e-01  1.01852017e-02  6.16566378e-04
2.19682689e-01  1.10332031e-02  6.16261498e-04
2.23746450e-01  1.12583919e-02  6.15977862e-04
2.27885385e-01  9.74269320e-03  6.15714002e-04
2.32100883e-01  9.13060960e-03  6.15468552e-04
2.36394360e-01  1.10174702e-02  6.15240238e-04
2.40767260e-01  9.08239991e-03  6.15027874e-04
2.45221050e-01  1.02134579e-02  6.14830354e-04
2.49757229e-01  1.07491162e-02  6.14646648e-04
2.54377319e-01  1.07164750e-02  6.14475795e-04
2.59082873e-01  1.01570370e-02  6.14316903e-04
2.63875472e-01  1.00231813e-02  6.14169140e-04
2.68756726e-01  9.65142875e-03  6.14031730e-04
2.73728275e-01  9.79554202e-03  6.13903952e-04
2.78791790e-01  9.79893783e-03  6.13785134e-04
2.83948970e-01  1.01219159e-02  6.13674651e-04
2.89201551e-01  1.04258181e-02  6.13571921e-04
2.94551295e-01  1.05355840e-02  6.13476402e-04
3.00000000e-01  9.30807768e-03  6.13387591e-04
