# pyIrena / Irena validation dataset: unified_two_level
# tool          : Unified Fit
# model         : Two-level Beaucage Unified model with level-2 low-Q cut-off
# equation      : I(Q) = SUM_i [G_i exp(-Q^2 Rg_i^2/3) + B_i/Q*_i^P_i exp(-Q^2 RgCO_i^2/3)] + bg
# 
# GROUND-TRUTH PARAMETERS
#   G_1                        = 8              [1/cm]
#   Rg_1                       = 120            [A]
#   P_1                        = 4              [-]
#   B_1                        = 1.88e-07       [cm^-1 A^-P]
#   RgCO_1                     = 0              [A]
#   G_2                        = 4000           [1/cm]
#   Rg_2                       = 1200           [A]
#   P_2                        = 3.2            [-]
#   B_2                        = 1.393e-06      [cm^-1 A^-P]
#   RgCO_2                     = 120            [A]   linked to Rg of level 1
#   background                 = 0.02           [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   I(0)                       = 4008.02        [1/cm]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 13809.4, seed = 286680045
#   median rel. error = 0.01013, max = 0.06096
# 
# Q range       : 0.0001 to 0.3 1/A, 450 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
7.10977712e-04  3.14766935e+03
7.23769257e-04  3.12029632e+03
7.36790941e-04  3.09219382e+03
7.50046904e-04  3.06335255e+03
7.63541361e-04  3.03376388e+03
7.77278604e-04  3.00341995e+03
7.91263001e-04  2.97231369e+03
8.05498997e-04  2.94043896e+03
8.19991120e-04  2.90779058e+03
8.34743978e-04  2.87436444e+03
8.49762262e-04  2.84015759e+03
8.65050747e-04  2.80516833e+03
8.80614294e-04  2.76939629e+03
8.96457853e-04  2.73284251e+03
9.12586461e-04  2.69550960e+03
9.29005247e-04  2.65740175e+03
9.45719430e-04  2.61852490e+03
9.62734327e-04  2.57888680e+03
9.80055348e-04  2.53849709e+03
9.97687999e-04  2.49736746e+03
1.01563789e-03  2.45551166e+03
1.03391072e-03  2.41294567e+03
1.05251231e-03  2.36968771e+03
1.07144857e-03  2.32575838e+03
1.09072552e-03  2.28118069e+03
1.11034929e-03  2.23598018e+03
1.13032612e-03  2.19018489e+03
1.15066237e-03  2.14382549e+03
1.17136449e-03  2.09693529e+03
1.19243908e-03  2.04955024e+03
1.21389283e-03  2.00170896e+03
1.23573257e-03  1.95345272e+03
1.25796523e-03  1.90482543e+03
1.28059789e-03  1.85587361e+03
1.30363775e-03  1.80664626e+03
1.32709213e-03  1.75719489e+03
1.35096849e-03  1.70757329e+03
1.37527442e-03  1.65783753e+03
1.40001765e-03  1.60804570e+03
1.42520604e-03  1.55825783e+03
1.45084761e-03  1.50853562e+03
1.47695052e-03  1.45894228e+03
1.50352305e-03  1.40954226e+03
1.53057366e-03  1.36040100e+03
1.55811096e-03  1.31158464e+03
1.58614369e-03  1.26315973e+03
1.61468077e-03  1.21519290e+03
1.64373127e-03  1.16775053e+03
1.67330444e-03  1.12089840e+03
1.70340967e-03  1.07470134e+03
1.73405654e-03  1.02922288e+03
1.76525479e-03  9.84524866e+02
1.79701435e-03  9.40667087e+02
1.82934530e-03  8.97706941e+02
1.86225794e-03  8.55699066e+02
1.89576273e-03  8.14695003e+02
1.92987031e-03  7.74742874e+02
1.96459155e-03  7.35887072e+02
1.99993746e-03  6.98167985e+02
2.03591931e-03  6.61621739e+02
2.07254852e-03  6.26279973e+02
2.10983675e-03  5.92169650e+02
2.14779584e-03  5.59312898e+02
2.18643788e-03  5.27726892e+02
2.22577514e-03  4.97423774e+02
2.26582014e-03  4.68410611e+02
2.30658561e-03  4.40689399e+02
2.34808451e-03  4.14257106e+02
2.39033004e-03  3.89105751e+02
2.43333563e-03  3.65222533e+02
2.47711495e-03  3.42589996e+02
2.52168192e-03  3.21186231e+02
2.56705073e-03  3.00985115e+02
2.61323578e-03  2.81956591e+02
2.66025177e-03  2.64066977e+02
2.70811365e-03  2.47279300e+02
2.75683664e-03  2.31553669e+02
2.80643622e-03  2.16847659e+02
2.85692818e-03  2.03116720e+02
2.90832856e-03  1.90314603e+02
2.96065371e-03  1.78393789e+02
3.01392027e-03  1.67305925e+02
3.06814517e-03  1.57002262e+02
3.12334565e-03  1.47434080e+02
3.17953928e-03  1.38553096e+02
3.23674391e-03  1.30311864e+02
3.29497774e-03  1.22664132e+02
3.35425929e-03  1.15565180e+02
3.41460739e-03  1.08972112e+02
3.47604125e-03  1.02844109e+02
3.53858039e-03  9.71426347e+01
3.60224471e-03  9.18315922e+01
3.66705444e-03  8.68774343e+01
3.73303019e-03  8.22492203e+01
3.80019295e-03  7.79186268e+01
3.86856407e-03  7.38599127e+01
3.93816528e-03  7.00498436e+01
4.00901872e-03  6.64675796e+01
4.08114692e-03  6.30945333e+01
4.15457281e-03  5.99142043e+01
4.22931975e-03  5.69119969e+01
4.30541149e-03  5.40750278e+01
4.38287223e-03  5.13919311e+01
4.46172661e-03  4.88526652e+01
4.54199970e-03  4.64483279e+01
4.62371702e-03  4.41709838e+01
4.70690456e-03  4.20135066e+01
4.79158876e-03  3.99694394e+01
4.87779656e-03  3.80328740e+01
4.96555536e-03  3.61983482e+01
5.05489307e-03  3.44607625e+01
5.14583811e-03  3.28153137e+01
5.23841937e-03  3.12574428e+01
5.33266632e-03  2.97827977e+01
5.42860890e-03  2.83872060e+01
5.52627764e-03  2.70666570e+01
5.62570358e-03  2.58172901e+01
5.72691834e-03  2.46353885e+01
5.82995411e-03  2.35173763e+01
5.93484364e-03  2.24598170e+01
6.04162029e-03  2.14594135e+01
6.15031801e-03  2.05130079e+01
6.26097136e-03  1.96175815e+01
6.37361553e-03  1.87702537e+01
6.48828634e-03  1.79682805e+01
6.60502025e-03  1.72090519e+01
6.72385437e-03  1.64900889e+01
6.84482650e-03  1.58090397e+01
6.96797509e-03  1.51636753e+01
7.09333931e-03  1.45518853e+01
7.22095902e-03  1.39716725e+01
7.35087479e-03  1.34211483e+01
7.48312794e-03  1.28985277e+01
7.61776053e-03  1.24021241e+01
7.75481535e-03  1.19303445e+01
7.89433600e-03  1.14816849e+01
8.03636682e-03  1.10547260e+01
8.18095300e-03  1.06481284e+01
8.32814049e-03  1.02606289e+01
8.47797610e-03  9.89103622e+00
8.63050748e-03  9.53822782e+00
8.78578313e-03  9.20114600e+00
8.94385241e-03  8.87879482e+00
9.10476560e-03  8.57023701e+00
9.26857385e-03  8.27459103e+00
9.43532926e-03  7.99102837e+00
9.60508484e-03  7.71877102e+00
9.77789458e-03  7.45708903e+00
9.95381342e-03  7.20529827e+00
1.01328973e-02  6.96275830e+00
1.03152032e-02  6.72887040e+00
1.05007890e-02  6.50307563e+00
1.06897138e-02  6.28485316e+00
1.08820376e-02  6.07371848e+00
1.10778216e-02  5.86922191e+00
1.12771281e-02  5.67094705e+00
1.14800204e-02  5.47850937e+00
1.16865630e-02  5.29155483e+00
1.18968216e-02  5.10975861e+00
1.21108631e-02  4.93282382e+00
1.23287555e-02  4.76048028e+00
1.25505681e-02  4.59248338e+00
1.27763715e-02  4.42861287e+00
1.30062374e-02  4.26867177e+00
1.32402389e-02  4.11248520e+00
1.34784505e-02  3.95989933e+00
1.37209478e-02  3.81078018e+00
1.39678080e-02  3.66501258e+00
1.42191096e-02  3.52249899e+00
1.44749325e-02  3.38315839e+00
1.47353581e-02  3.24692513e+00
1.50004690e-02  3.11374774e+00
1.52703497e-02  2.98358778e+00
1.55450860e-02  2.85641860e+00
1.58247652e-02  2.73222419e+00
1.61094762e-02  2.61099790e+00
1.63993096e-02  2.49274123e+00
1.66943575e-02  2.37746262e+00
1.69947138e-02  2.26517619e+00
1.73004740e-02  2.15590054e+00
1.76117352e-02  2.04965752e+00
1.79285965e-02  1.94647109e+00
1.82511585e-02  1.84636618e+00
1.85795240e-02  1.74936754e+00
1.89137972e-02  1.65549876e+00
1.92540845e-02  1.56478123e+00
1.96004941e-02  1.47723325e+00
1.99531361e-02  1.39286921e+00
2.03121226e-02  1.31169876e+00
2.06775679e-02  1.23372624e+00
2.10495880e-02  1.15895002e+00
2.14283014e-02  1.08736205e+00
2.18138283e-02  1.01894748e+00
2.22062915e-02  9.53684374e-01
2.26058156e-02  8.91543518e-01
2.30125278e-02  8.32488313e-01
2.34265574e-02  7.76474779e-01
2.38480359e-02  7.23451634e-01
2.42770975e-02  6.73360459e-01
2.47138785e-02  6.26135931e-01
2.51585179e-02  5.81706138e-01
2.56111570e-02  5.39992952e-01
2.60719398e-02  5.00912461e-01
2.65410127e-02  4.64375463e-01
2.70185249e-02  4.30287997e-01
2.75046283e-02  3.98551932e-01
2.79994774e-02  3.69065580e-01
2.85032296e-02  3.41724352e-01
2.90160450e-02  3.16421436e-01
2.95380867e-02  2.93048500e-01
3.00695208e-02  2.71496404e-01
3.06105161e-02  2.51655923e-01
3.11612447e-02  2.33418462e-01
3.17218818e-02  2.16676762e-01
3.22926056e-02  2.01325585e-01
3.28735975e-02  1.87262361e-01
3.34650423e-02  1.74387796e-01
3.40671281e-02  1.62606422e-01
3.46800464e-02  1.51827081e-01
3.53039919e-02  1.41963342e-01
3.59391631e-02  1.32933828e-01
3.65857620e-02  1.24662462e-01
3.72439942e-02  1.17078625e-01
3.79140690e-02  1.10117221e-01
3.85961994e-02  1.03718656e-01
3.92906023e-02  9.78287387e-02
3.99974986e-02  9.23984994e-02
4.07171130e-02  8.73839509e-02
4.14496743e-02  8.27457915e-02
4.21954155e-02  7.84490684e-02
4.29545737e-02  7.44628107e-02
4.37273903e-02  7.07596485e-02
4.45141110e-02  6.73154261e-02
4.53149859e-02  6.41088235e-02
4.61302698e-02  6.11209941e-02
4.69602219e-02  5.83352257e-02
4.78051060e-02  5.57366323e-02
4.86651908e-02  5.33118777e-02
4.95407499e-02  5.10489355e-02
5.04320615e-02  4.89368827e-02
5.13394092e-02  4.69657275e-02
5.22630814e-02  4.51262680e-02
5.32033719e-02  4.34099781e-02
5.41605795e-02  4.18089179e-02
5.51350088e-02  4.03156638e-02
5.61269695e-02  3.89232544e-02
5.71367770e-02  3.76251493e-02
5.81647524e-02  3.64151979e-02
5.92112227e-02  3.52876138e-02
6.02765205e-02  3.42369548e-02
6.13609846e-02  3.32581057e-02
6.24649599e-02  3.23462632e-02
6.35887973e-02  3.14969209e-02
6.47328542e-02  3.07058559e-02
6.58974943e-02  2.99691145e-02
6.70830881e-02  2.92829994e-02
6.82900125e-02  2.86440552e-02
6.95186512e-02  2.80490554e-02
7.07693950e-02  2.74949893e-02
7.20426415e-02  2.69790485e-02
7.33387956e-02  2.64986149e-02
7.46582694e-02  2.60512483e-02
7.60014825e-02  2.56346749e-02
7.73688621e-02  2.52467767e-02
7.87608428e-02  2.48855805e-02
8.01778673e-02  2.45492490e-02
8.16203862e-02  2.42360706e-02
8.30888582e-02  2.39444517e-02
8.45837501e-02  2.36729083e-02
8.61055374e-02  2.34200583e-02
8.76547038e-02  2.31846150e-02
8.92317421e-02  2.29653800e-02
9.08371537e-02  2.27612376e-02
9.24714489e-02  2.25711487e-02
9.41351476e-02  2.23941459e-02
9.58287787e-02  2.22293283e-02
9.75528808e-02  2.20758571e-02
9.93080019e-02  2.19329511e-02
1.01094700e-01  2.17998831e-02
1.02913544e-01  2.16759757e-02
1.04765112e-01  2.15605983e-02
1.06649992e-01  2.14531637e-02
1.08568783e-01  2.13531252e-02
1.10522097e-01  2.12599734e-02
1.12510554e-01  2.11732344e-02
1.14534785e-01  2.10924667e-02
1.16595436e-01  2.10172592e-02
1.18693161e-01  2.09472292e-02
1.20828628e-01  2.08820201e-02
1.23002514e-01  2.08213001e-02
1.25215512e-01  2.07647603e-02
1.27468325e-01  2.07121127e-02
1.29761669e-01  2.06630895e-02
1.32096274e-01  2.06174412e-02
1.34472883e-01  2.05749353e-02
1.36892249e-01  2.05353557e-02
1.39355144e-01  2.04985008e-02
1.41862350e-01  2.04641830e-02
1.44414665e-01  2.04322278e-02
1.47012899e-01  2.04024724e-02
1.49657879e-01  2.03747654e-02
1.52350447e-01  2.03489658e-02
1.55091458e-01  2.03249424e-02
1.57881783e-01  2.03025727e-02
1.60722311e-01  2.02817430e-02
1.63613944e-01  2.02623473e-02
1.66557602e-01  2.02442868e-02
1.69554220e-01  2.02274696e-02
1.72604752e-01  2.02118102e-02
1.75710168e-01  2.01972288e-02
1.78871455e-01  2.01836512e-02
1.82089618e-01  2.01710083e-02
1.85365681e-01  2.01592357e-02
1.88700685e-01  2.01482736e-02
1.92095690e-01  2.01380662e-02
1.95551777e-01  2.01285615e-02
1.99070044e-01  2.01197110e-02
2.02651610e-01  2.01114699e-02
2.06297613e-01  2.01037961e-02
2.10009213e-01  2.00966506e-02
2.13787591e-01  2.00899970e-02
2.17633947e-01  2.00838014e-02
2.21549505e-01  2.00780324e-02
2.25535510e-01  2.00726605e-02
2.29593228e-01  2.00676584e-02
2.33723951e-01  2.00630006e-02
2.37928992e-01  2.00586636e-02
2.42209688e-01  2.00546250e-02
2.46567400e-01  2.00508646e-02
2.51003514e-01  2.00473629e-02
2.55519440e-01  2.00441024e-02
2.60116614e-01  2.00410663e-02
2.64796498e-01  2.00382392e-02
2.69560580e-01  2.00356067e-02
2.74410375e-01  2.00331555e-02
2.79347426e-01  2.00308730e-02
2.84373301e-01  2.00287477e-02
2.89489599e-01  2.00267686e-02
2.94697946e-01  2.00249258e-02
3.00000000e-01  2.00232099e-02
