# pyIrena / Irena validation dataset: unified_two_level
# tool          : Unified Fit
# model         : Two-level Beaucage Unified model with level-2 low-Q cut-off
# equation      : I(Q) = SUM_i [G_i exp(-Q^2 Rg_i^2/3) + B_i/Q*_i^P_i exp(-Q^2 RgCO_i^2/3)] + bg
# 
# GROUND-TRUTH PARAMETERS
#   G_1                        = 8              [1/cm]
#   Rg_1                       = 120            [A]
#   P_1                        = 4              [-]
#   B_1                        = 1.88e-07       [cm^-1 A^-P]
#   RgCO_1                     = 0              [A]
#   G_2                        = 4000           [1/cm]
#   Rg_2                       = 1200           [A]
#   P_2                        = 3.2            [-]
#   B_2                        = 1.393e-06      [cm^-1 A^-P]
#   RgCO_2                     = 120            [A]   linked to Rg of level 1
#   background                 = 0.02           [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   I(0)                       = 4008.02        [1/cm]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 13809.4, seed = 286680045
#   median rel. error = 0.01013, max = 0.06096
# 
# Q range       : 0.0001 to 0.3 1/A, 450 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
1.56172166e-04  3.93906173e+03  3.96182598e+01
1.58981935e-04  3.90142037e+03  3.96014593e+01
1.61842256e-04  3.96049474e+03  3.95840563e+01
1.64754039e-04  3.94420722e+03  3.95660296e+01
1.67718208e-04  3.92106847e+03  3.95473571e+01
1.70735708e-04  3.95707209e+03  3.95280160e+01
1.73807497e-04  3.92743630e+03  3.95079827e+01
1.76934552e-04  3.96350634e+03  3.94872329e+01
1.80117867e-04  4.00808907e+03  3.94657412e+01
1.83358455e-04  3.89787148e+03  3.94434816e+01
1.86657346e-04  3.89820054e+03  3.94204272e+01
1.90015589e-04  3.92955098e+03  3.93965500e+01
1.93434252e-04  3.88976673e+03  3.93718212e+01
1.96914421e-04  3.91936236e+03  3.93462111e+01
2.00457204e-04  3.91561389e+03  3.93196888e+01
2.04063727e-04  4.02046087e+03  3.92922226e+01
2.07735136e-04  3.92217650e+03  3.92637795e+01
2.11472600e-04  3.92420953e+03  3.92343255e+01
2.15277306e-04  3.90301451e+03  3.92038257e+01
2.19150464e-04  3.94964040e+03  3.91722436e+01
2.23093306e-04  3.87767463e+03  3.91395419e+01
2.27107086e-04  3.87411287e+03  3.91056818e+01
2.31193080e-04  3.93914080e+03  3.90706236e+01
2.35352587e-04  3.87542866e+03  3.90343258e+01
2.39586929e-04  3.87073481e+03  3.89967460e+01
2.43897454e-04  3.92312882e+03  3.89578402e+01
2.48285531e-04  3.91914918e+03  3.89175632e+01
2.52752557e-04  3.93269319e+03  3.88758680e+01
2.57299951e-04  3.82278660e+03  3.88327065e+01
2.61929159e-04  3.88211183e+03  3.87880289e+01
2.66641653e-04  3.88415045e+03  3.87417838e+01
2.71438933e-04  3.83572032e+03  3.86939184e+01
2.76322522e-04  3.89136206e+03  3.86443780e+01
2.81293974e-04  3.84038768e+03  3.85931065e+01
2.86354871e-04  3.83955274e+03  3.85400459e+01
2.91506820e-04  3.81364912e+03  3.84851365e+01
2.96751461e-04  3.87988199e+03  3.84283168e+01
3.02090460e-04  3.92048972e+03  3.83695235e+01
3.07525516e-04  3.88529554e+03  3.83086915e+01
3.13058357e-04  3.86197164e+03  3.82457537e+01
3.18690741e-04  3.80473381e+03  3.81806410e+01
3.24424461e-04  3.83755275e+03  3.81132826e+01
3.30261339e-04  3.73209433e+03  3.80436054e+01
3.36203231e-04  3.86356154e+03  3.79715344e+01
3.42252026e-04  3.84811661e+03  3.78969925e+01
3.48409648e-04  3.78270975e+03  3.78199006e+01
3.54678055e-04  3.84613098e+03  3.77401773e+01
3.61059240e-04  3.77146937e+03  3.76577392e+01
3.67555232e-04  3.69736423e+03  3.75725006e+01
3.74168097e-04  3.80960850e+03  3.74843738e+01
3.80899936e-04  3.75280271e+03  3.73932687e+01
3.87752892e-04  3.70753500e+03  3.72990931e+01
3.94729142e-04  3.70965195e+03  3.72017524e+01
4.01830905e-04  3.76352279e+03  3.71011500e+01
4.09060440e-04  3.72524454e+03  3.69971870e+01
4.16420045e-04  3.69103578e+03  3.68897622e+01
4.23912060e-04  3.69414881e+03  3.67787722e+01
4.31538867e-04  3.66739419e+03  3.66641115e+01
4.39302892e-04  3.63452090e+03  3.65456723e+01
4.47206604e-04  3.56401773e+03  3.64233448e+01
4.55252515e-04  3.66129821e+03  3.62970170e+01
4.63443183e-04  3.61366589e+03  3.61665749e+01
4.71781214e-04  3.64684972e+03  3.60319026e+01
4.80269259e-04  3.59894765e+03  3.58928821e+01
4.88910016e-04  3.56171370e+03  3.57493938e+01
4.97706233e-04  3.54443147e+03  3.56013161e+01
5.06660708e-04  3.48827819e+03  3.54485260e+01
5.15776286e-04  3.51352431e+03  3.52908988e+01
5.25055867e-04  3.47678913e+03  3.51283087e+01
5.34502402e-04  3.48210935e+03  3.49606284e+01
5.44118894e-04  3.44098051e+03  3.47877297e+01
5.53908401e-04  3.41023753e+03  3.46094834e+01
5.63874036e-04  3.40690118e+03  3.44257598e+01
5.74018967e-04  3.41077863e+03  3.42364286e+01
5.84346420e-04  3.32575524e+03  3.40413593e+01
5.94859680e-04  3.38576158e+03  3.38404217e+01
6.05562089e-04  3.40824392e+03  3.36334857e+01
6.16457050e-04  3.36477558e+03  3.34204220e+01
6.27548028e-04  3.30298188e+03  3.32011022e+01
6.38838549e-04  3.27521918e+03  3.29753995e+01
6.50332203e-04  3.27857596e+03  3.27431888e+01
6.62032645e-04  3.31182686e+03  3.25043470e+01
6.73943596e-04  3.18367878e+03  3.22587538e+01
6.86068842e-04  3.24265262e+03  3.20062922e+01
6.98412239e-04  3.19144621e+03  3.17468487e+01
7.10977712e-04  3.10706164e+03  3.14803141e+01
7.23769257e-04  3.12067818e+03  3.12065837e+01
7.36790941e-04  3.03732543e+03  3.09255587e+01
7.50046904e-04  3.10344785e+03  3.06371460e+01
7.63541361e-04  2.97637716e+03  3.03412593e+01
7.77278604e-04  2.96850766e+03  3.00378200e+01
7.91263001e-04  2.95955801e+03  2.97267575e+01
8.05498997e-04  2.93684575e+03  2.94080101e+01
8.19991120e-04  2.88486394e+03  2.90815263e+01
8.34743978e-04  2.83160659e+03  2.87472649e+01
8.49762262e-04  2.81643718e+03  2.84051964e+01
8.65050747e-04  2.79659977e+03  2.80553038e+01
8.80614294e-04  2.77202962e+03  2.76975834e+01
8.96457853e-04  2.74069593e+03  2.73320456e+01
9.12586461e-04  2.62925502e+03  2.69587165e+01
9.29005247e-04  2.62564139e+03  2.65776380e+01
9.45719430e-04  2.62251904e+03  2.61888695e+01
9.62734327e-04  2.57671919e+03  2.57924884e+01
9.80055348e-04  2.60163148e+03  2.53885914e+01
9.97687999e-04  2.50119219e+03  2.49772950e+01
1.01563789e-03  2.48347294e+03  2.45587371e+01
1.03391072e-03  2.41924864e+03  2.41330771e+01
1.05251231e-03  2.38507436e+03  2.37004975e+01
1.07144857e-03  2.34805130e+03  2.32612042e+01
1.09072552e-03  2.25951109e+03  2.28154274e+01
1.11034929e-03  2.21624467e+03  2.23634222e+01
1.13032612e-03  2.23014072e+03  2.19054693e+01
1.15066237e-03  2.16371437e+03  2.14418753e+01
1.17136449e-03  2.08649700e+03  2.09729733e+01
1.19243908e-03  2.05331685e+03  2.04991228e+01
1.21389283e-03  1.96859443e+03  2.00207100e+01
1.23573257e-03  1.96506609e+03  1.95381476e+01
1.25796523e-03  1.91177918e+03  1.90518747e+01
1.28059789e-03  1.84115719e+03  1.85623564e+01
1.30363775e-03  1.80593054e+03  1.80700830e+01
1.32709213e-03  1.74269307e+03  1.75755692e+01
1.35096849e-03  1.71348321e+03  1.70793533e+01
1.37527442e-03  1.63669969e+03  1.65819956e+01
1.40001765e-03  1.62206950e+03  1.60840774e+01
1.42520604e-03  1.54149505e+03  1.55861986e+01
1.45084761e-03  1.48935199e+03  1.50889765e+01
1.47695052e-03  1.48377020e+03  1.45930430e+01
1.50352305e-03  1.40466997e+03  1.40990428e+01
1.53057366e-03  1.36496984e+03  1.36076302e+01
1.55811096e-03  1.31945253e+03  1.31194667e+01
1.58614369e-03  1.25158811e+03  1.26352175e+01
1.61468077e-03  1.20823662e+03  1.21555492e+01
1.64373127e-03  1.15349834e+03  1.16811254e+01
1.67330444e-03  1.12058905e+03  1.12126041e+01
1.70340967e-03  1.07622625e+03  1.07506335e+01
1.73405654e-03  1.03768809e+03  1.02958489e+01
1.76525479e-03  9.91098935e+02  9.84886873e+00
1.79701435e-03  9.29351238e+02  9.41029090e+00
1.82934530e-03  8.87466684e+02  8.98068941e+00
1.86225794e-03  8.38733388e+02  8.56061062e+00
1.89576273e-03  8.19311381e+02  8.15056996e+00
1.92987031e-03  7.61790072e+02  7.75104863e+00
1.96459155e-03  7.31567962e+02  7.36249056e+00
1.99993746e-03  7.00192271e+02  6.98529964e+00
2.03591931e-03  6.61548556e+02  6.61983713e+00
2.07254852e-03  6.32526801e+02  6.26641942e+00
2.10983675e-03  6.07270737e+02  5.92531613e+00
2.14779584e-03  5.54784451e+02  5.59674854e+00
2.18643788e-03  5.31088924e+02  5.28088842e+00
2.22577514e-03  4.84176437e+02  4.97785715e+00
2.26582014e-03  4.62433473e+02  4.68772544e+00
2.30658561e-03  4.40093969e+02  4.41051324e+00
2.34808451e-03  4.08333881e+02  4.14619021e+00
2.39033004e-03  3.91155740e+02  3.89467656e+00
2.43333563e-03  3.61513816e+02  3.65584427e+00
2.47711495e-03  3.41509699e+02  3.42951879e+00
2.52168192e-03  3.21151239e+02  3.21548100e+00
2.56705073e-03  3.00977059e+02  3.01346970e+00
2.61323578e-03  2.81241661e+02  2.82318432e+00
2.66025177e-03  2.62270840e+02  2.64428802e+00
2.70811365e-03  2.42138033e+02  2.47641109e+00
2.75683664e-03  2.29762385e+02  2.31915460e+00
2.80643622e-03  2.14818964e+02  2.17209430e+00
2.85692818e-03  2.00898741e+02  2.03478471e+00
2.90832856e-03  1.87039023e+02  1.90676332e+00
2.96065371e-03  1.76087449e+02  1.78755495e+00
3.01392027e-03  1.66503034e+02  1.67667607e+00
3.06814517e-03  1.56183226e+02  1.57363919e+00
3.12334565e-03  1.46861513e+02  1.47795709e+00
3.17953928e-03  1.40118177e+02  1.38914697e+00
3.23674391e-03  1.31262470e+02  1.30673435e+00
3.29497774e-03  1.20350272e+02  1.23025672e+00
3.35425929e-03  1.17323829e+02  1.15926688e+00
3.41460739e-03  1.08256115e+02  1.09333586e+00
3.47604125e-03  1.01085740e+02  1.03205547e+00
3.53858039e-03  9.69151292e+01  9.75040356e-01
3.60224471e-03  9.20759611e+01  9.21929544e-01
3.66705444e-03  8.69142368e+01  8.72387562e-01
3.73303019e-03  8.07827294e+01  8.26105001e-01
3.80019295e-03  7.76488957e+01  7.82798626e-01
3.86856407e-03  7.40435786e+01  7.42211027e-01
3.93816528e-03  7.04001251e+01  7.04109859e-01
4.00901872e-03  6.68564192e+01  6.68286720e-01
4.08114692e-03  6.29248068e+01  6.34555736e-01
4.15457281e-03  6.02574495e+01  6.02751901e-01
4.22931975e-03  5.80319457e+01  5.72729256e-01
4.30541149e-03  5.47651571e+01  5.44358968e-01
4.38287223e-03  5.24046005e+01  5.17527377e-01
4.46172661e-03  4.90021619e+01  4.92134065e-01
4.54199970e-03  4.68073020e+01  4.68090008e-01
4.62371702e-03  4.42694792e+01  4.45315851e-01
4.70690456e-03  4.24319797e+01  4.23740329e-01
4.79158876e-03  3.94540576e+01  4.03298873e-01
4.87779656e-03  3.81592263e+01  3.83932399e-01
4.96555536e-03  3.62129854e+01  3.65586284e-01
5.05489307e-03  3.41545707e+01  3.48209534e-01
5.14583811e-03  3.23102177e+01  3.31754111e-01
5.23841937e-03  3.14595360e+01  3.16174429e-01
5.33266632e-03  2.99753312e+01  3.01426964e-01
5.42860890e-03  2.78415798e+01  2.87469992e-01
5.52627764e-03  2.67427910e+01  2.74263404e-01
5.62570358e-03  2.60398338e+01  2.61768594e-01
5.72691834e-03  2.46799848e+01  2.49948394e-01
5.82995411e-03  2.37511426e+01  2.38767044e-01
5.93484364e-03  2.22747847e+01  2.28190179e-01
6.04162029e-03  2.12392290e+01  2.18184826e-01
6.15031801e-03  2.07544466e+01  2.08719408e-01
6.26097136e-03  1.94293926e+01  1.99763736e-01
6.37361553e-03  1.88725968e+01  1.91289006e-01
6.48828634e-03  1.79303034e+01  1.83267774e-01
6.60502025e-03  1.73132687e+01  1.75673943e-01
6.72385437e-03  1.65283803e+01  1.68482720e-01
6.84482650e-03  1.60627580e+01  1.61670589e-01
6.96797509e-03  1.52746193e+01  1.55215260e-01
7.09333931e-03  1.43242216e+01  1.49095627e-01
7.22095902e-03  1.42486616e+01  1.43291719e-01
7.35087479e-03  1.32662824e+01  1.37784651e-01
7.48312794e-03  1.29342633e+01  1.32556569e-01
7.61776053e-03  1.25253677e+01  1.27590609e-01
7.75481535e-03  1.20081638e+01  1.22870841e-01
7.89433600e-03  1.14915157e+01  1.18382224e-01
8.03636682e-03  1.12424607e+01  1.14110564e-01
8.18095300e-03  1.05376324e+01  1.10042466e-01
8.32814049e-03  1.02675675e+01  1.06165297e-01
8.47797610e-03  9.85725135e+00  1.02467144e-01
8.63050748e-03  9.52164499e+00  9.89367795e-02
8.78578313e-03  9.18920817e+00  9.55636252e-02
8.94385241e-03  8.84081862e+00  9.23377198e-02
9.10476560e-03  8.63422578e+00  8.92496884e-02
9.26857385e-03  8.28781946e+00  8.62907134e-02
9.43532926e-03  8.04425139e+00  8.34525069e-02
9.60508484e-03  7.69184958e+00  8.07272857e-02
9.77789458e-03  7.38827144e+00  7.81077469e-02
9.95381342e-03  7.06936136e+00  7.55870453e-02
1.01328973e-02  6.93914131e+00  7.31587723e-02
1.03152032e-02  6.79898998e+00  7.08169360e-02
1.05007890e-02  6.48178892e+00  6.85559419e-02
1.06897138e-02  6.30892533e+00  6.63705757e-02
1.08820376e-02  6.05094611e+00  6.42559863e-02
1.10778216e-02  5.89662856e+00  6.22076699e-02
1.12771281e-02  5.62230150e+00  6.02214551e-02
1.14800204e-02  5.58719790e+00  5.82934884e-02
1.16865630e-02  5.16780527e+00  5.64202207e-02
1.18968216e-02  5.20289722e+00  5.45983942e-02
1.21108631e-02  4.94346836e+00  5.28250296e-02
1.23287555e-02  4.78529026e+00  5.10974141e-02
1.25505681e-02  4.64152987e+00  4.94130894e-02
1.27763715e-02  4.46916300e+00  4.77698400e-02
1.30062374e-02  4.25860157e+00  4.61656821e-02
1.32402389e-02  4.14214046e+00  4.45988520e-02
1.34784505e-02  3.96809777e+00  4.30677949e-02
1.37209478e-02  3.81916226e+00  4.15711540e-02
1.39678080e-02  3.75494357e+00  4.01077585e-02
1.42191096e-02  3.46604453e+00  3.86766133e-02
1.44749325e-02  3.40545442e+00  3.72768866e-02
1.47353581e-02  3.27540167e+00  3.59078989e-02
1.50004690e-02  3.09254100e+00  3.45691109e-02
1.52703497e-02  3.00358659e+00  3.32601119e-02
1.55450860e-02  2.92982149e+00  3.19806075e-02
1.58247652e-02  2.73842622e+00  3.07304074e-02
1.61094762e-02  2.57775582e+00  2.95094134e-02
1.63993096e-02  2.43722365e+00  2.83176067e-02
1.66943575e-02  2.35782299e+00  2.71550356e-02
1.69947138e-02  2.30141010e+00  2.60218032e-02
1.73004740e-02  2.11171322e+00  2.49180553e-02
1.76117352e-02  2.06095260e+00  2.38439680e-02
1.79285965e-02  1.94367882e+00  2.27997364e-02
1.82511585e-02  1.85067638e+00  2.17855629e-02
1.85795240e-02  1.72852357e+00  2.08016467e-02
1.89137972e-02  1.64160443e+00  1.98481728e-02
1.92540845e-02  1.56968850e+00  1.89253032e-02
1.96004941e-02  1.47021762e+00  1.80331674e-02
1.99531361e-02  1.40770074e+00  1.71718545e-02
2.03121226e-02  1.30342753e+00  1.63414064e-02
2.06775679e-02  1.19618017e+00  1.55418110e-02
2.10495880e-02  1.15327826e+00  1.47729978e-02
2.14283014e-02  1.07136732e+00  1.40348336e-02
2.18138283e-02  1.02257560e+00  1.33271195e-02
2.22062915e-02  9.34243792e-01  1.26495890e-02
2.26058156e-02  9.13848333e-01  1.20019077e-02
2.30125278e-02  8.09109238e-01  1.13836735e-02
2.34265574e-02  8.04993998e-01  1.07944176e-02
2.38480359e-02  7.21304486e-01  1.02336073e-02
2.42770975e-02  6.75213159e-01  9.70064882e-03
2.47138785e-02  6.28388969e-01  9.19489151e-03
2.51585179e-02  5.92805302e-01  8.71563223e-03
2.56111570e-02  5.41335919e-01  8.26212051e-03
2.60719398e-02  5.12782332e-01  7.83356407e-03
2.65410127e-02  4.72460882e-01  7.42913454e-03
2.70185249e-02  4.21808068e-01  7.04797329e-03
2.75046283e-02  4.02095931e-01  6.68919725e-03
2.79994774e-02  3.65368173e-01  6.35190461e-03
2.85032296e-02  3.33651060e-01  6.03518019e-03
2.90160450e-02  3.24028234e-01  5.73810052e-03
2.95380867e-02  2.91106041e-01  5.45973851e-03
3.00695208e-02  2.74493390e-01  5.19916770e-03
3.06105161e-02  2.54761991e-01  4.95546607e-03
3.11612447e-02  2.25848069e-01  4.72771956e-03
3.17218818e-02  2.14545734e-01  4.51502515e-03
3.22926056e-02  1.97915140e-01  4.31649387e-03
3.28735975e-02  1.93166590e-01  4.13125357e-03
3.34650423e-02  1.72906875e-01  3.95845174e-03
3.40671281e-02  1.62166616e-01  3.79725831e-03
3.46800464e-02  1.48250220e-01  3.64686853e-03
3.53039919e-02  1.40224834e-01  3.50650591e-03
3.59391631e-02  1.32149544e-01  3.37542529e-03
3.65857620e-02  1.21147004e-01  3.25291570e-03
3.72439942e-02  1.11002736e-01  3.13830323e-03
3.79140690e-02  1.07323657e-01  3.03095354e-03
3.85961994e-02  1.01238230e-01  2.93027394e-03
3.92906023e-02  9.55460677e-02  2.83571496e-03
3.99974986e-02  9.57434730e-02  2.74677130e-03
4.07171130e-02  8.85597805e-02  2.66298198e-03
4.14496743e-02  9.02133706e-02  2.58392986e-03
4.21954155e-02  7.70592384e-02  2.50924029e-03
4.29545737e-02  7.48060042e-02  2.43857926e-03
4.37273903e-02  7.16808888e-02  2.37165078e-03
4.45141110e-02  7.20033986e-02  2.30819392e-03
4.53149859e-02  6.62872666e-02  2.24797946e-03
4.61302698e-02  6.60585762e-02  2.19080636e-03
4.69602219e-02  6.00312268e-02  2.13649815e-03
4.78051060e-02  5.71623433e-02  2.08489940e-03
4.86651908e-02  5.37543602e-02  2.03587234e-03
4.95407499e-02  5.07996092e-02  1.98929379e-03
5.04320615e-02  5.13718833e-02  1.94505237e-03
5.13394092e-02  4.73944140e-02  1.90304606e-03
5.22630814e-02  4.35607655e-02  1.86318023e-03
5.32033719e-02  4.45544027e-02  1.82536590e-03
5.41605795e-02  4.12699797e-02  1.78951848e-03
5.51350088e-02  4.13540859e-02  1.75555679e-03
5.61269695e-02  4.01418138e-02  1.72340231e-03
5.71367770e-02  3.56898798e-02  1.69297871e-03
5.81647524e-02  3.58319794e-02  1.66421158e-03
5.92112227e-02  3.76952315e-02  1.63702825e-03
6.02765205e-02  3.49592964e-02  1.61135773e-03
6.13609846e-02  3.31641947e-02  1.58713074e-03
6.24649599e-02  3.15647146e-02  1.56427976e-03
6.35887973e-02  3.35639548e-02  1.54273908e-03
6.47328542e-02  2.97599203e-02  1.52244492e-03
6.58974943e-02  3.00760243e-02  1.50333546e-03
6.70830881e-02  2.83060807e-02  1.48535091e-03
6.82900125e-02  2.84162221e-02  1.46843359e-03
6.95186512e-02  2.83678665e-02  1.45252789e-03
7.07693950e-02  2.71378022e-02  1.43758035e-03
7.20426415e-02  2.92045492e-02  1.42353962e-03
7.33387956e-02  2.72007485e-02  1.41035647e-03
7.46582694e-02  2.68521239e-02  1.39798375e-03
7.60014825e-02  2.68189733e-02  1.38637638e-03
7.73688621e-02  2.65160656e-02  1.37549128e-03
7.87608428e-02  2.54073446e-02  1.36528738e-03
8.01778673e-02  2.64540503e-02  1.35572550e-03
8.16203862e-02  2.41579784e-02  1.34676839e-03
8.30888582e-02  2.64900978e-02  1.33838058e-03
8.45837501e-02  2.44720898e-02  1.33052841e-03
8.61055374e-02  2.38773447e-02  1.32317990e-03
8.76547038e-02  2.36609223e-02  1.31630477e-03
8.92317421e-02  2.28104493e-02  1.30987429e-03
9.08371537e-02  2.23935412e-02  1.30386129e-03
9.24714489e-02  2.01798209e-02  1.29824009e-03
9.41351476e-02  2.28026569e-02  1.29298640e-03
9.58287787e-02  2.09425856e-02  1.28807731e-03
9.75528808e-02  2.24504445e-02  1.28349119e-03
9.93080019e-02  2.11144368e-02  1.27920766e-03
1.01094700e-01  2.33426280e-02  1.27520752e-03
1.02913544e-01  2.17456876e-02  1.27147270e-03
1.04765112e-01  2.29350584e-02  1.26798618e-03
1.06649992e-01  1.96057684e-02  1.26473199e-03
1.08568783e-01  2.11913442e-02  1.26169510e-03
1.10522097e-01  2.20102793e-02  1.25886140e-03
1.12510554e-01  2.14444463e-02  1.25621765e-03
1.14534785e-01  2.20193020e-02  1.25375143e-03
1.16595436e-01  2.07615111e-02  1.25145109e-03
1.18693161e-01  2.13051338e-02  1.24930571e-03
1.20828628e-01  2.13111878e-02  1.24730505e-03
1.23002514e-01  2.00853507e-02  1.24543954e-03
1.25215512e-01  2.10821366e-02  1.24370021e-03
1.27468325e-01  2.01998805e-02  1.24207866e-03
1.29761669e-01  2.10131924e-02  1.24056703e-03
1.32096274e-01  2.17601500e-02  1.23915799e-03
1.34472883e-01  2.12696998e-02  1.23784465e-03
1.36892249e-01  1.95830936e-02  1.23662060e-03
1.39355144e-01  2.01437786e-02  1.23547985e-03
1.41862350e-01  2.24248681e-02  1.23441677e-03
1.44414665e-01  1.94878284e-02  1.23342615e-03
1.47012899e-01  2.04228520e-02  1.23250307e-03
1.49657879e-01  2.15679820e-02  1.23164299e-03
1.52350447e-01  2.06438357e-02  1.23084163e-03
1.55091458e-01  1.93409539e-02  1.23009502e-03
1.57881783e-01  2.06795296e-02  1.22939944e-03
1.60722311e-01  2.09612768e-02  1.22875143e-03
1.63613944e-01  2.09532129e-02  1.22814775e-03
1.66557602e-01  2.12535433e-02  1.22758540e-03
1.69554220e-01  1.99236870e-02  1.22706154e-03
1.72604752e-01  1.99567953e-02  1.22657357e-03
1.75710168e-01  2.12178059e-02  1.22611904e-03
1.78871455e-01  1.95788991e-02  1.22569566e-03
1.82089618e-01  2.26919642e-02  1.22530131e-03
1.85365681e-01  2.28699149e-02  1.22493401e-03
1.88700685e-01  2.07741263e-02  1.22459190e-03
1.92095690e-01  2.02341315e-02  1.22427327e-03
1.95551777e-01  1.82642768e-02  1.22397650e-03
1.99070044e-01  2.24011213e-02  1.22370011e-03
2.02651610e-01  2.23384630e-02  1.22344269e-03
2.06297613e-01  1.74140086e-02  1.22320295e-03
2.10009213e-01  2.23065601e-02  1.22297968e-03
2.13787591e-01  2.13787534e-02  1.22277175e-03
2.17633947e-01  1.90111276e-02  1.22257810e-03
2.21549505e-01  2.02980490e-02  1.22239775e-03
2.25535510e-01  1.71901773e-02  1.22222981e-03
2.29593228e-01  2.12391148e-02  1.22207340e-03
2.33723951e-01  1.89423618e-02  1.22192775e-03
2.37928992e-01  2.16703004e-02  1.22179210e-03
2.42209688e-01  2.07730616e-02  1.22166579e-03
2.46567400e-01  1.92191484e-02  1.22154816e-03
2.51003514e-01  2.08055620e-02  1.22143862e-03
2.55519440e-01  1.97497496e-02  1.22133661e-03
2.60116614e-01  2.14371619e-02  1.22124161e-03
2.64796498e-01  2.19585655e-02  1.22115315e-03
2.69560580e-01  2.06857548e-02  1.22107078e-03
2.74410375e-01  1.97672225e-02  1.22099407e-03
2.79347426e-01  1.92986657e-02  1.22092264e-03
2.84373301e-01  2.02065763e-02  1.22085612e-03
2.89489599e-01  1.80202510e-02  1.22079418e-03
2.94697946e-01  1.70405392e-02  1.22073650e-03
3.00000000e-01  2.07647478e-02  1.22068279e-03
