# pyIrena / Irena validation dataset: simple_porod
# tool          : Simple Fits
# model         : Porod
# equation      : I(Q) = Kp Q^-4 + bg
# 
# GROUND-TRUTH PARAMETERS
#   Kp                         = 2.5e-06        [cm^-1 A^-4]
#   Background                 = 0.05           [1/cm]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 5548.52, seed = 2585338660
#   median rel. error = 0.05863, max = 0.06084
# 
# Q range       : 0.05 to 0.5 1/A, 200 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
1.86996865e-01  5.14985767e-02  3.10656811e-03
1.89173131e-01  5.26690153e-02  3.10372962e-03
1.91374724e-01  5.11637036e-02  3.10101734e-03
1.93601939e-01  5.39593846e-02  3.09842575e-03
1.95855075e-01  5.40498687e-02  3.09594956e-03
1.98134432e-01  4.93402194e-02  3.09358372e-03
2.00440316e-01  5.28174042e-02  3.09132336e-03
2.02773037e-01  5.06779102e-02  3.08916386e-03
2.05132905e-01  5.15759833e-02  3.08710077e-03
2.07520238e-01  5.32151088e-02  3.08512983e-03
2.09935354e-01  5.39432812e-02  3.08324699e-03
2.12378578e-01  5.57610271e-02  3.08144834e-03
2.14850235e-01  4.62260844e-02  3.07973016e-03
2.17350658e-01  5.14216004e-02  3.07808890e-03
2.19880180e-01  4.96322752e-02  3.07652113e-03
2.22439142e-01  5.11932176e-02  3.07502360e-03
2.25027884e-01  4.71242483e-02  3.07359320e-03
2.27646754e-01  5.22589958e-02  3.07222693e-03
2.30296102e-01  4.98449608e-02  3.07092195e-03
2.32976283e-01  5.98626462e-02  3.06967552e-03
2.35687657e-01  4.42944534e-02  3.06848505e-03
2.38430585e-01  4.94782970e-02  3.06734804e-03
2.41205435e-01  5.23293459e-02  3.06626209e-03
2.44012579e-01  5.32865868e-02  3.06522494e-03
2.46852393e-01  5.57398632e-02  3.06423441e-03
2.49725256e-01  5.44731026e-02  3.06328841e-03
2.52631553e-01  4.73784338e-02  3.06238494e-03
2.55571674e-01  4.71828385e-02  3.06152212e-03
2.58546012e-01  5.43817630e-02  3.06069812e-03
2.61554965e-01  4.43554952e-02  3.05991120e-03
2.64598937e-01  5.26824978e-02  3.05915971e-03
2.67678334e-01  5.38192313e-02  3.05844205e-03
2.70793569e-01  4.73461522e-02  3.05775670e-03
2.73945059e-01  4.64005934e-02  3.05710222e-03
2.77133226e-01  5.05710813e-02  3.05647723e-03
2.80358497e-01  4.81742452e-02  3.05588040e-03
2.83621303e-01  4.91529904e-02  3.05531046e-03
2.86922082e-01  5.35236930e-02  3.05476622e-03
2.90261276e-01  5.36203150e-02  3.05424650e-03
2.93639331e-01  4.75280552e-02  3.05375022e-03
2.97056699e-01  4.66024956e-02  3.05327632e-03
3.00513839e-01  5.36735533e-02  3.05282379e-03
3.04011213e-01  4.97363123e-02  3.05239167e-03
3.07549289e-01  4.94470821e-02  3.05197904e-03
3.11128542e-01  4.73904231e-02  3.05158503e-03
3.14749450e-01  4.48322971e-02  3.05120880e-03
3.18412497e-01  4.74257112e-02  3.05084954e-03
3.22118175e-01  4.99618363e-02  3.05050650e-03
3.25866980e-01  4.63722315e-02  3.05017894e-03
3.29659414e-01  4.90759805e-02  3.04986617e-03
3.33495983e-01  5.39113405e-02  3.04956751e-03
3.37377203e-01  5.06298742e-02  3.04928234e-03
3.41303592e-01  4.74128586e-02  3.04901005e-03
3.45275676e-01  4.95212297e-02  3.04875004e-03
3.49293987e-01  4.99025963e-02  3.04850178e-03
3.53359064e-01  4.78498290e-02  3.04826474e-03
3.57471449e-01  4.78312466e-02  3.04803839e-03
3.61631695e-01  4.68930513e-02  3.04782227e-03
3.65840357e-01  4.19893344e-02  3.04761592e-03
3.70098000e-01  4.71362130e-02  3.04741888e-03
3.74405193e-01  4.81729024e-02  3.04723075e-03
3.78762513e-01  5.13968375e-02  3.04705111e-03
3.83170543e-01  5.23706869e-02  3.04687959e-03
3.87629874e-01  4.58740444e-02  3.04671582e-03
3.92141103e-01  5.33083949e-02  3.04655945e-03
3.96704833e-01  5.15147014e-02  3.04641014e-03
4.01321676e-01  5.91332915e-02  3.04626758e-03
4.05992250e-01  5.18245889e-02  3.04613147e-03
4.10717179e-01  5.43673776e-02  3.04600150e-03
4.15497097e-01  4.84708803e-02  3.04587741e-03
4.20332644e-01  5.52049400e-02  3.04575893e-03
4.25224467e-01  4.83774178e-02  3.04564580e-03
4.30173221e-01  5.22835735e-02  3.04553778e-03
4.35179568e-01  5.44352531e-02  3.04543465e-03
4.40244179e-01  5.04343439e-02  3.04533618e-03
4.45367732e-01  5.09491459e-02  3.04524216e-03
4.50550913e-01  4.51576441e-02  3.04515239e-03
4.55794415e-01  4.53601666e-02  3.04506668e-03
4.61098941e-01  5.17247131e-02  3.04498484e-03
4.66465201e-01  4.46552114e-02  3.04490670e-03
4.71893914e-01  5.35579073e-02  3.04483209e-03
4.77385806e-01  5.05151669e-02  3.04476086e-03
4.82941612e-01  5.15470324e-02  3.04469285e-03
4.88562077e-01  4.81900219e-02  3.04462791e-03
4.94247952e-01  4.54278611e-02  3.04456591e-03
5.00000000e-01  4.78982073e-02  3.04450671e-03
