# pyIrena / Irena validation dataset: simple_debye_bueche
# tool          : Simple Fits
# model         : Debye-Bueche
# equation      : I(Q) = Prefactor Eta^2 xi^3/(1+Q^2 xi^2)^2
# 
# GROUND-TRUTH PARAMETERS
#   Prefactor                  = 1              [cm^-1 A^-3]
#   Eta                        = 0.05           [-]
#   CorrLength                 = 80             [A]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   I(0)                       = 1280           [1/cm]   only the product Prefactor*Eta^2 is determined by a fit
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 5731.79, seed = 1541744988
#   median rel. error = 0.01009, max = 0.09541
# 
# Q range       : 0.002 to 0.2 1/A, 300 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
9.11785900e-02  4.35617403e-01
9.25937845e-02  4.10048823e-01
9.40309445e-02  3.85968116e-01
9.54904108e-02  3.63289818e-01
9.69725296e-02  3.41933278e-01
9.84776526e-02  3.21822394e-01
1.00006137e-01  3.02885367e-01
1.01558345e-01  2.85054458e-01
1.03134645e-01  2.68265773e-01
1.04735411e-01  2.52459046e-01
1.06361023e-01  2.37577437e-01
1.08011866e-01  2.23567347e-01
1.09688332e-01  2.10378233e-01
1.11390818e-01  1.97962442e-01
1.13119729e-01  1.86275046e-01
1.14875475e-01  1.75273691e-01
1.16658472e-01  1.64918454e-01
1.18469143e-01  1.55171703e-01
1.20307918e-01  1.45997971e-01
1.22175232e-01  1.37363835e-01
1.24071530e-01  1.29237797e-01
1.25997260e-01  1.21590175e-01
1.27952879e-01  1.14393004e-01
1.29938852e-01  1.07619936e-01
1.31955650e-01  1.01246148e-01
1.34003750e-01  9.52482528e-02
1.36083639e-01  8.96042233e-02
1.38195811e-01  8.42933090e-02
1.40340766e-01  7.92959655e-02
1.42519013e-01  7.45937849e-02
1.44731068e-01  7.01694305e-02
1.46977458e-01  6.60065756e-02
1.49258714e-01  6.20898451e-02
1.51575377e-01  5.84047608e-02
1.53927998e-01  5.49376898e-02
1.56317134e-01  5.16757956e-02
1.58743352e-01  4.86069921e-02
1.61207228e-01  4.57199002e-02
1.63709346e-01  4.30038070e-02
1.66250300e-01  4.04486270e-02
1.68830692e-01  3.80448659e-02
1.71451135e-01  3.57835861e-02
1.74112250e-01  3.36563744e-02
1.76814668e-01  3.16553117e-02
1.79559031e-01  2.97729439e-02
1.82345990e-01  2.80022552e-02
1.85176205e-01  2.63366420e-02
1.88050349e-01  2.47698896e-02
1.90969102e-01  2.32961488e-02
1.93933158e-01  2.19099149e-02
1.96943219e-01  2.06060075e-02
2.00000000e-01  1.93795515e-02
