# pyIrena / Irena validation dataset: simple_guinier_rod
# tool          : Simple Fits
# model         : Guinier Rod
# equation      : I(Q) = I0 exp(-Q^2 Rc^2/2)/Q
# 
# GROUND-TRUTH PARAMETERS
#   I0                         = 5              [cm^-1 A^-1]
#   Rc                         = 25             [A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 17.614, seed = 538831288
#   median rel. error = 0.0189, max = 0.08253
# 
# Q range       : 0.005 to 0.08 1/A, 200 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
9.23012513e-03  5.30138288e+02  7.60058743e+00
9.35962487e-03  5.27071466e+02  7.51845194e+00
9.49094151e-03  5.04608315e+02  7.43728760e+00
9.62410053e-03  5.05745468e+02  7.35707956e+00
9.75912780e-03  5.02150108e+02  7.27781320e+00
9.89604951e-03  4.85971403e+02  7.19947408e+00
1.00348922e-02  4.80236438e+02  7.12204795e+00
1.01756830e-02  4.79626120e+02  7.04552074e+00
1.03184490e-02  4.68635436e+02  6.96987857e+00
1.04632181e-02  4.59818669e+02  6.89510774e+00
1.06100182e-02  4.52040567e+02  6.82119471e+00
1.07588780e-02  4.47380647e+02  6.74812615e+00
1.09098264e-02  4.50928920e+02  6.67588886e+00
1.10628925e-02  4.30370899e+02  6.60446986e+00
1.12181062e-02  4.23944316e+02  6.53385629e+00
1.13754975e-02  4.19366742e+02  6.46403548e+00
1.15350971e-02  4.23791213e+02  6.39499492e+00
1.16969359e-02  4.01252337e+02  6.32672226e+00
1.18610453e-02  4.03311650e+02  6.25920530e+00
1.20274571e-02  3.97413921e+02  6.19243200e+00
1.21962038e-02  3.96608578e+02  6.12639049e+00
1.23673180e-02  3.80198730e+02  6.06106902e+00
1.25408329e-02  3.80568705e+02  5.99645602e+00
1.27167822e-02  3.75961460e+02  5.93254004e+00
1.28952002e-02  3.66557078e+02  5.86930979e+00
1.30761214e-02  3.65081601e+02  5.80675412e+00
1.32595809e-02  3.62921686e+02  5.74486202e+00
1.34456144e-02  3.56696805e+02  5.68362262e+00
1.36342579e-02  3.50240785e+02  5.62302519e+00
1.38255482e-02  3.33356573e+02  5.56305912e+00
1.40195222e-02  3.37482079e+02  5.50371394e+00
1.42162178e-02  3.38034001e+02  5.44497933e+00
1.44156730e-02  3.26415402e+02  5.38684507e+00
1.46179266e-02  3.12654056e+02  5.32930109e+00
1.48230178e-02  3.13479305e+02  5.27233742e+00
1.50309865e-02  3.14797832e+02  5.21594424e+00
1.52418730e-02  3.07116710e+02  5.16011185e+00
1.54557183e-02  2.87581144e+02  5.10483065e+00
1.56725638e-02  2.94251507e+02  5.05009118e+00
1.58924518e-02  2.94575108e+02  4.99588409e+00
1.61154247e-02  2.86182742e+02  4.94220014e+00
1.63415260e-02  2.81406796e+02  4.88903021e+00
1.65707996e-02  2.75104302e+02  4.83636531e+00
1.68032898e-02  2.75489461e+02  4.78419652e+00
1.70390420e-02  2.72700595e+02  4.73251508e+00
1.72781017e-02  2.64242766e+02  4.68131231e+00
1.75205155e-02  2.61085382e+02  4.63057964e+00
1.77663304e-02  2.59965256e+02  4.58030861e+00
1.80155941e-02  2.53976400e+02  4.53049088e+00
1.82683550e-02  2.46589251e+02  4.48111819e+00
1.85246622e-02  2.48713101e+02  4.43218240e+00
1.87845654e-02  2.36190288e+02  4.38367548e+00
1.90481151e-02  2.33230015e+02  4.33558947e+00
1.93153624e-02  2.20083438e+02  4.28791656e+00
1.95863592e-02  2.26761260e+02  4.24064900e+00
1.98611581e-02  2.25958350e+02  4.19377915e+00
2.01398125e-02  2.17598348e+02  4.14729949e+00
2.04223764e-02  2.10222595e+02  4.10120256e+00
2.07089048e-02  2.15364119e+02  4.05548103e+00
2.09994531e-02  2.07464846e+02  4.01012765e+00
2.12940779e-02  2.13502387e+02  3.96513529e+00
2.15928364e-02  2.06714982e+02  3.92049689e+00
2.18957864e-02  2.03177949e+02  3.87620549e+00
2.22029869e-02  1.96562562e+02  3.83225425e+00
2.25144974e-02  1.87579820e+02  3.78863639e+00
2.28303784e-02  1.84827942e+02  3.74534527e+00
2.31506913e-02  1.85860118e+02  3.70237429e+00
2.34754983e-02  1.74949804e+02  3.65971701e+00
2.38048623e-02  1.73218507e+02  3.61736702e+00
2.41388473e-02  1.71413539e+02  3.57531807e+00
2.44775182e-02  1.65881481e+02  3.53356396e+00
2.48209406e-02  1.65380303e+02  3.49209860e+00
2.51691813e-02  1.57120955e+02  3.45091600e+00
2.55223079e-02  1.56076670e+02  3.41001028e+00
2.58803889e-02  1.63691730e+02  3.36937564e+00
2.62434938e-02  1.47622607e+02  3.32900638e+00
2.66116931e-02  1.54028430e+02  3.28889692e+00
2.69850583e-02  1.50159810e+02  3.24904175e+00
2.73636618e-02  1.47221486e+02  3.20943548e+00
2.77475772e-02  1.41968107e+02  3.17007283e+00
2.81368790e-02  1.42451802e+02  3.13094861e+00
2.85316427e-02  1.31143082e+02  3.09205773e+00
2.89319450e-02  1.36481727e+02  3.05339523e+00
2.93378636e-02  1.26766460e+02  3.01495624e+00
2.97494773e-02  1.26655104e+02  2.97673600e+00
3.01668660e-02  1.28337145e+02  2.93872986e+00
3.05901107e-02  1.18699407e+02  2.90093329e+00
3.10192935e-02  1.18782046e+02  2.86334187e+00
3.14544979e-02  1.14720154e+02  2.82595129e+00
3.18958082e-02  1.13626847e+02  2.78875738e+00
3.23433101e-02  1.09169911e+02  2.75175606e+00
3.27970906e-02  1.02774422e+02  2.71494340e+00
3.32572376e-02  1.05196099e+02  2.67831557e+00
3.37238406e-02  1.09220519e+02  2.64186888e+00
3.41969900e-02  1.01722803e+02  2.60559978e+00
3.46767778e-02  1.00530448e+02  2.56950483e+00
3.51632971e-02  9.24810951e+01  2.53358075e+00
3.56566423e-02  9.82943234e+01  2.49782436e+00
3.61569092e-02  9.29976500e+01  2.46223267e+00
3.66641949e-02  8.94558330e+01  2.42680280e+00
3.71785979e-02  8.43348634e+01  2.39153203e+00
3.77002180e-02  8.75236050e+01  2.35641777e+00
3.82291565e-02  8.42944059e+01  2.32145762e+00
3.87655160e-02  7.98779486e+01  2.28664930e+00
3.93094008e-02  7.60002104e+01  2.25199072e+00
3.98609163e-02  7.84451237e+01  2.21747993e+00
4.04201696e-02  7.61296986e+01  2.18311516e+00
4.09872694e-02  7.23504729e+01  2.14889482e+00
4.15623256e-02  6.82023666e+01  2.11481748e+00
4.21454499e-02  6.66852348e+01  2.08088190e+00
4.27367555e-02  6.60842112e+01  2.04708701e+00
4.33363573e-02  6.60760223e+01  2.01343194e+00
4.39443715e-02  6.18085792e+01  1.97991602e+00
4.45609162e-02  6.13424548e+01  1.94653875e+00
4.51861111e-02  5.87642659e+01  1.91329985e+00
4.58200775e-02  5.74693406e+01  1.88019924e+00
4.64629386e-02  5.45042087e+01  1.84723705e+00
4.71148191e-02  5.47329782e+01  1.81441363e+00
4.77758456e-02  5.23912169e+01  1.78172952e+00
4.84461463e-02  5.07839224e+01  1.74918553e+00
4.91258514e-02  4.83818074e+01  1.71678264e+00
4.98150929e-02  4.44698920e+01  1.68452212e+00
5.05140045e-02  4.43469036e+01  1.65240543e+00
5.12227220e-02  4.47715139e+01  1.62043428e+00
5.19413828e-02  4.26553102e+01  1.58861065e+00
5.26701265e-02  3.74473709e+01  1.55693673e+00
5.34090946e-02  4.19301851e+01  1.52541499e+00
5.41584305e-02  3.85226805e+01  1.49404814e+00
5.49182796e-02  3.42845098e+01  1.46283915e+00
5.56887896e-02  3.13886178e+01  1.43179127e+00
5.64701098e-02  3.45604309e+01  1.40090799e+00
5.72623921e-02  2.97004675e+01  1.37019309e+00
5.80657902e-02  3.09229224e+01  1.33965061e+00
5.88804601e-02  3.09790126e+01  1.30928486e+00
5.97065599e-02  2.77789278e+01  1.27910044e+00
6.05442499e-02  2.52761767e+01  1.24910221e+00
6.13936929e-02  2.44036599e+01  1.21929532e+00
6.22550536e-02  2.45848796e+01  1.18968519e+00
6.31284994e-02  2.20063303e+01  1.16027751e+00
6.40141997e-02  2.10083540e+01  1.13107827e+00
6.49123264e-02  2.03737795e+01  1.10209370e+00
6.58230540e-02  1.83720507e+01  1.07333033e+00
6.67465592e-02  1.75377171e+01  1.04479494e+00
6.76830213e-02  1.58078586e+01  1.01649459e+00
6.86326220e-02  1.62982290e+01  9.88436587e-01
6.95955458e-02  1.62363042e+01  9.60628486e-01
7.05719795e-02  1.42324690e+01  9.33078093e-01
7.15621127e-02  1.29404472e+01  9.05793449e-01
7.25661376e-02  1.29461550e+01  8.78782816e-01
7.35842490e-02  1.29111954e+01  8.52054674e-01
7.46166447e-02  1.24823113e+01  8.25617698e-01
7.56635250e-02  1.10049252e+01  7.99480753e-01
7.67250932e-02  8.37285847e+00  7.73652872e-01
7.78015553e-02  1.02794554e+01  7.48143238e-01
7.88931202e-02  8.47915261e+00  7.22961171e-01
8.00000000e-02  7.57632606e+00  6.98116099e-01
