# pyIrena / Irena validation dataset: simple_guinier
# tool          : Simple Fits
# model         : Guinier
# equation      : I(Q) = I0 exp(-Q^2 Rg^2/3)
# 
# GROUND-TRUTH PARAMETERS
#   I0                         = 250            [1/cm]
#   Rg                         = 45             [A]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   Q_max*Rg                   = 1.35           [-]   Guinier validity limit ~1.3
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 1.76605, seed = 192184972
#   median rel. error = 0.04958, max = 0.06525
# 
# Q range       : 0.002 to 0.03 1/A, 200 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
1.49868697e-02  2.21840342e+02  1.12365579e+01
1.51922094e-02  2.07133688e+02  1.12122260e+01
1.54003625e-02  1.96540584e+02  1.11872812e+01
1.56113676e-02  2.22053654e+02  1.11617098e+01
1.58252638e-02  2.08828374e+02  1.11354977e+01
1.60420906e-02  2.19027969e+02  1.11086306e+01
1.62618882e-02  2.24611388e+02  1.10810941e+01
1.64846973e-02  2.17736314e+02  1.10528735e+01
1.67105592e-02  2.20988535e+02  1.10239540e+01
1.69395157e-02  1.92628319e+02  1.09943203e+01
1.71716092e-02  1.90902796e+02  1.09639573e+01
1.74068827e-02  1.90400194e+02  1.09328493e+01
1.76453797e-02  2.10555800e+02  1.09009808e+01
1.78871445e-02  2.21434733e+02  1.08683358e+01
1.81322217e-02  2.08029450e+02  1.08348983e+01
1.83806568e-02  1.88739956e+02  1.08006519e+01
1.86324959e-02  2.06671741e+02  1.07655804e+01
1.88877854e-02  1.97922513e+02  1.07296670e+01
1.91465727e-02  1.95668199e+02  1.06928952e+01
1.94089058e-02  1.87795920e+02  1.06552480e+01
1.96748332e-02  1.88832452e+02  1.06167084e+01
1.99444041e-02  1.83059002e+02  1.05772593e+01
2.02176685e-02  1.80924795e+02  1.05368835e+01
2.04946770e-02  1.82223501e+02  1.04955637e+01
2.07754808e-02  1.65335013e+02  1.04532825e+01
2.10601321e-02  1.83339307e+02  1.04100224e+01
2.13486834e-02  1.84998969e+02  1.03657660e+01
2.16411883e-02  1.82575626e+02  1.03204957e+01
2.19377008e-02  1.70843430e+02  1.02741940e+01
2.22382760e-02  1.87418408e+02  1.02268433e+01
2.25429694e-02  1.69539997e+02  1.01784262e+01
2.28518376e-02  1.83682041e+02  1.01289252e+01
2.31649376e-02  1.64260030e+02  1.00783230e+01
2.34823275e-02  1.78640912e+02  1.00266023e+01
2.38040661e-02  1.60662602e+02  9.97374591e+00
2.41302129e-02  1.55326481e+02  9.91973697e+00
2.44608283e-02  1.55717470e+02  9.86455864e+00
2.47959736e-02  1.81187002e+02  9.80819437e+00
2.51357109e-02  1.55909678e+02  9.75062783e+00
2.54801030e-02  1.54433229e+02  9.69184299e+00
2.58292137e-02  1.47435157e+02  9.63182415e+00
2.61831077e-02  1.45832655e+02  9.57055596e+00
2.65418504e-02  1.50795578e+02  9.50802345e+00
2.69055085e-02  1.43913387e+02  9.44421210e+00
2.72741491e-02  1.40998329e+02  9.37910789e+00
2.76478406e-02  1.68062333e+02  9.31269729e+00
2.80266521e-02  1.30151096e+02  9.24496736e+00
2.84106539e-02  1.49514646e+02  9.17590578e+00
2.87999170e-02  1.33800728e+02  9.10550087e+00
2.91945135e-02  1.50863133e+02  9.03374171e+00
2.95945165e-02  1.34269864e+02  8.96061813e+00
3.00000000e-02  1.38571172e+02  8.88612077e+00
