# pyIrena / Irena validation dataset: simple_sphere
# tool          : Simple Fits
# model         : Sphere (monodisperse) + flat background
# equation      : I(Q) = Scale |3(sin x - x cos x)/x^3|^2 + BG_flat, x = QR
# 
# GROUND-TRUTH PARAMETERS
#   Scale                      = 8              [1/cm]
#   R                          = 120            [A]
#   BG_flat                    = 0.01           [1/cm]   fit with the complex background, flat term only
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   Q_first_minimum            = 0.037445       [1/A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 27045, seed = 3077917839
#   median rel. error = 0.01057, max = 0.06162
# 
# Q range       : 0.002 to 0.15 1/A, 500 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
2.25511441e-02  1.51822572e+00  1.70063561e-02
2.27471095e-02  1.47942117e+00  1.65006942e-02
2.29447778e-02  1.41905840e+00  1.60000371e-02
2.31441638e-02  1.36885096e+00  1.55046304e-02
2.33452824e-02  1.33219026e+00  1.50147184e-02
2.35481487e-02  1.29396590e+00  1.45305435e-02
2.37527779e-02  1.20868877e+00  1.40523462e-02
2.39591852e-02  1.19568685e+00  1.35803641e-02
2.41673862e-02  1.12687570e+00  1.31148316e-02
2.43773965e-02  1.10435028e+00  1.26559794e-02
2.45892316e-02  1.04070313e+00  1.22040337e-02
2.48029076e-02  1.00954577e+00  1.17592158e-02
2.50184404e-02  9.42488077e-01  1.13217415e-02
2.52358462e-02  9.07287496e-01  1.08918203e-02
2.54551412e-02  9.03310500e-01  1.04696546e-02
2.56763417e-02  8.35776062e-01  1.00554396e-02
2.58994645e-02  7.87380415e-01  9.64936207e-03
2.61245262e-02  7.57982239e-01  9.25159966e-03
2.63515436e-02  7.36625340e-01  8.86232043e-03
2.65805338e-02  6.90190992e-01  8.48168188e-03
2.68115139e-02  6.57951417e-01  8.10983029e-03
2.70445011e-02  6.17381264e-01  7.74689989e-03
2.72795129e-02  5.77917276e-01  7.39301211e-03
2.75165670e-02  5.54987022e-01  7.04827476e-03
2.77556810e-02  5.03814589e-01  6.71278134e-03
2.79968729e-02  4.80212100e-01  6.38661016e-03
2.82401607e-02  4.47099218e-01  6.06982372e-03
2.84855626e-02  4.20145135e-01  5.76246790e-03
2.87330970e-02  3.90933451e-01  5.46457137e-03
2.89827824e-02  3.66126584e-01  5.17614497e-03
2.92346376e-02  3.47177794e-01  4.89718116e-03
2.94886813e-02  3.15223268e-01  4.62765367e-03
2.97449327e-02  2.89776527e-01  4.36751715e-03
3.00034108e-02  2.57953493e-01  4.11670712e-03
3.02641350e-02  2.49529745e-01  3.87514000e-03
3.05271249e-02  2.21550353e-01  3.64271349e-03
3.07924001e-02  2.03066277e-01  3.41930718e-03
3.10599805e-02  1.90607340e-01  3.20478361e-03
3.13298862e-02  1.75584370e-01  2.99898972e-03
3.16021372e-02  1.55131795e-01  2.80175883e-03
3.18767541e-02  1.32694365e-01  2.61291343e-03
3.21537574e-02  1.23104870e-01  2.43226860e-03
3.24331677e-02  1.07002678e-01  2.25963660e-03
3.27150061e-02  9.36033172e-02  2.09483263e-03
3.29992936e-02  8.44197705e-02  1.93768227e-03
3.32860516e-02  7.36263731e-02  1.78803089e-03
3.35753013e-02  5.81893288e-02  1.64575577e-03
3.38670647e-02  5.47518918e-02  1.51078168e-03
3.41613634e-02  4.77005836e-02  1.38310102e-03
3.44582195e-02  3.84653334e-02  1.26279981e-03
3.47576552e-02  2.99367642e-02  1.15009118e-03
3.50596929e-02  2.68587573e-02  1.04535732e-03
3.53643554e-02  2.34501434e-02  9.49199522e-04
3.56716653e-02  1.94114358e-02  8.62491025e-04
3.59816456e-02  1.52642959e-02  7.86416860e-04
3.62943196e-02  1.35111410e-02  7.22465925e-04
3.66097107e-02  1.18970564e-02  6.72317337e-04
3.69278425e-02  1.05909023e-02  6.37560139e-04
3.72487388e-02  1.01787517e-02  6.19251228e-04
3.75724237e-02  9.64047627e-03  6.17466237e-04
3.78989213e-02  9.98131766e-03  6.31108444e-04
3.82282561e-02  1.27418492e-02  6.58122551e-04
3.85604527e-02  1.10424162e-02  6.95976354e-04
3.88955361e-02  1.43697506e-02  7.42132554e-04
3.92335313e-02  1.56061169e-02  7.94339020e-04
3.95744636e-02  1.92759116e-02  8.50731788e-04
3.99183586e-02  2.11025449e-02  9.09822146e-04
4.02652420e-02  2.60847894e-02  9.70435646e-04
4.06151397e-02  2.65564830e-02  1.03164275e-03
4.09680779e-02  2.87629813e-02  1.09269802e-03
4.13240831e-02  3.30025907e-02  1.15299225e-03
4.16831820e-02  3.69148577e-02  1.21201696e-03
4.20454013e-02  3.69213580e-02  1.26933877e-03
4.24107683e-02  4.44763588e-02  1.32458135e-03
4.27793102e-02  4.22506457e-02  1.37741293e-03
4.31510547e-02  4.86281418e-02  1.42753774e-03
4.35260296e-02  5.22903600e-02  1.47469033e-03
4.39042630e-02  5.48284419e-02  1.51863191e-03
4.42857831e-02  5.78669862e-02  1.55914805e-03
4.46706186e-02  6.17181102e-02  1.59604741e-03
4.50587982e-02  6.07013780e-02  1.62916116e-03
4.54503511e-02  6.36388728e-02  1.65834276e-03
4.58453065e-02  6.44691915e-02  1.68346812e-03
4.62436939e-02  6.61338089e-02  1.70443587e-03
4.66455433e-02  6.92056725e-02  1.72116765e-03
4.70508847e-02  6.65059022e-02  1.73360851e-03
4.74597484e-02  6.85744723e-02  1.74172708e-03
4.78721650e-02  7.05955176e-02  1.74551585e-03
4.82881655e-02  6.64694147e-02  1.74499113e-03
4.87077810e-02  6.69670846e-02  1.74019305e-03
4.91310429e-02  6.69380936e-02  1.73118522e-03
4.95579828e-02  6.43744617e-02  1.71805444e-03
4.99886327e-02  7.01014791e-02  1.70091008e-03
5.04230249e-02  6.26403158e-02  1.67988341e-03
5.08611919e-02  6.67615324e-02  1.65512681e-03
5.13031665e-02  6.26239166e-02  1.62681279e-03
5.17489818e-02  5.93825120e-02  1.59513303e-03
5.21986712e-02  5.50864111e-02  1.56029731e-03
5.26522682e-02  5.25058322e-02  1.52253248e-03
5.31098069e-02  5.40742320e-02  1.48208141e-03
5.35713216e-02  5.10586572e-02  1.43920217e-03
5.40368467e-02  4.97142812e-02  1.39416726e-03
5.45064172e-02  4.59976840e-02  1.34726317e-03
5.49800682e-02  4.13159430e-02  1.29879025e-03
5.54578351e-02  3.90372102e-02  1.24906307e-03
5.59397537e-02  3.57184181e-02  1.19841118e-03
5.64258601e-02  3.48449420e-02  1.14718065e-03
5.69161906e-02  2.83457760e-02  1.09573614e-03
5.74107821e-02  2.63104277e-02  1.04446381e-03
5.79096714e-02  2.43669511e-02  9.93774861e-04
5.84128960e-02  2.28189704e-02  9.44109487e-04
5.89204936e-02  2.09844776e-02  8.95940940e-04
5.94325021e-02  1.94210591e-02  8.49778748e-04
5.99489598e-02  1.67070016e-02  8.06169793e-04
6.04699055e-02  1.49273757e-02  7.65695163e-04
6.09953781e-02  1.47677677e-02  7.28960019e-04
6.15254169e-02  1.17725472e-02  6.96573325e-04
6.20600617e-02  1.29482590e-02  6.69114880e-04
6.25993525e-02  1.10238837e-02  6.47089381e-04
6.31433296e-02  1.10296391e-02  6.30871631e-04
6.36920338e-02  9.39667827e-03  6.20652545e-04
6.42455061e-02  1.03508875e-02  6.16399513e-04
6.48037879e-02  1.01079377e-02  6.17843647e-04
6.53669212e-02  1.02004067e-02  6.24499219e-04
6.59349480e-02  1.04474804e-02  6.35710306e-04
6.65079108e-02  1.10271216e-02  6.50711823e-04
6.70858526e-02  1.08458159e-02  6.68690564e-04
6.76688165e-02  1.22590725e-02  6.88835800e-04
6.82568464e-02  1.37595221e-02  7.10375013e-04
6.88499861e-02  1.36165512e-02  7.32595297e-04
6.94482801e-02  1.38800496e-02  7.54853542e-04
7.00517731e-02  1.53420691e-02  7.76579132e-04
7.06605104e-02  1.71669777e-02  7.97272343e-04
7.12745375e-02  1.83546910e-02  8.16500739e-04
7.18939004e-02  2.04075386e-02  8.33895012e-04
7.25186455e-02  1.89801407e-02  8.49145054e-04
7.31488195e-02  1.81304292e-02  8.61996621e-04
7.37844695e-02  1.85447032e-02  8.72248686e-04
7.44256433e-02  1.94154067e-02  8.79751441e-04
7.50723887e-02  2.04200204e-02  8.84404829e-04
7.57247543e-02  2.02912544e-02  8.86157483e-04
7.63827887e-02  1.98970387e-02  8.85005934e-04
7.70465414e-02  1.88240759e-02  8.80993992e-04
7.77160620e-02  1.85032173e-02  8.74212203e-04
7.83914006e-02  1.90388882e-02  8.64797299e-04
7.90726077e-02  1.68643545e-02  8.52931608e-04
7.97597345e-02  1.91976778e-02  8.38842330e-04
8.04528322e-02  1.82906312e-02  8.22800638e-04
8.11519528e-02  1.57455883e-02  8.05120447e-04
8.18571487e-02  1.56277993e-02  7.86156710e-04
8.25684726e-02  1.61170163e-02  7.66302913e-04
8.32859777e-02  1.35053415e-02  7.45987373e-04
8.40097179e-02  1.27629122e-02  7.25667758e-04
8.47397472e-02  1.24156642e-02  7.05823089e-04
8.54761204e-02  1.13961770e-02  6.86942448e-04
8.62188925e-02  1.26596496e-02  6.69509674e-04
8.69681191e-02  1.12012859e-02  6.53983755e-04
8.77238564e-02  1.12564086e-02  6.40775365e-04
8.84861609e-02  1.04630122e-02  6.30221162e-04
8.92550897e-02  1.08032505e-02  6.22558704e-04
9.00307004e-02  1.02105503e-02  6.17905829e-04
9.08130510e-02  1.01474948e-02  6.16248353e-04
9.16022000e-02  9.97581783e-03  6.17438873e-04
9.23982067e-02  1.00688208e-02  6.21207289e-04
9.32011304e-02  9.60802089e-03  6.27181317e-04
9.40110315e-02  1.01846865e-02  6.34913463e-04
9.48279704e-02  1.16815405e-02  6.43910365e-04
9.56520084e-02  1.12787934e-02  6.53660945e-04
9.64832071e-02  1.13183116e-02  6.63661004e-04
9.73216288e-02  1.20108858e-02  6.73433216e-04
9.81673363e-02  1.28262273e-02  6.82542505e-04
9.90203927e-02  1.15968272e-02  6.90607350e-04
9.98808621e-02  1.32797211e-02  6.97307822e-04
1.00748809e-01  1.27497265e-02  7.02391115e-04
1.01624298e-01  1.39457856e-02  7.05675176e-04
1.02507395e-01  1.38573475e-02  7.07050847e-04
1.03398166e-01  1.29902491e-02  7.06482766e-04
1.04296677e-01  1.27738546e-02  7.04009087e-04
1.05202996e-01  1.21035956e-02  6.99739960e-04
1.06117191e-01  1.28892922e-02  6.93854601e-04
1.07039331e-01  1.27959416e-02  6.86596674e-04
1.07969483e-01  1.25293262e-02  6.78267605e-04
1.08907719e-01  1.19066836e-02  6.69217408e-04
1.09854107e-01  1.15981292e-02  6.59832567e-04
1.10808719e-01  1.16344183e-02  6.50520622e-04
1.11771627e-01  1.12373347e-02  6.41691385e-04
1.12742903e-01  9.82448885e-03  6.33735154e-04
1.13722618e-01  1.00310704e-02  6.26999028e-04
1.14710847e-01  1.08011091e-02  6.21763203e-04
1.15707664e-01  1.05479156e-02  6.18219858e-04
1.16713143e-01  9.94800675e-03  6.16457515e-04
1.17727359e-01  9.44826314e-03  6.16453428e-04
1.18750388e-01  9.83432598e-03  6.18075459e-04
1.19782308e-01  1.08829146e-02  6.21093430e-04
1.20823194e-01  1.04852415e-02  6.25198382e-04
1.21873126e-01  1.07005762e-02  6.30027157e-04
1.22932182e-01  1.13154430e-02  6.35189358e-04
1.24000440e-01  1.09675842e-02  6.40294015e-04
1.25077982e-01  1.13255022e-02  6.44973991e-04
1.26164887e-01  1.05622107e-02  6.48906910e-04
1.27261237e-01  1.10265344e-02  6.51832002e-04
1.28367114e-01  1.21618417e-02  6.53562714e-04
1.29482601e-01  1.11236896e-02  6.53995073e-04
