# pyIrena / Irena validation dataset: simple_guinier_rod
# tool          : Simple Fits
# model         : Guinier Rod
# equation      : I(Q) = I0 exp(-Q^2 Rc^2/2)/Q
# 
# GROUND-TRUTH PARAMETERS
#   I0                         = 5              [cm^-1 A^-1]
#   Rc                         = 25             [A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 17.614, seed = 538831288
#   median rel. error = 0.0189, max = 0.08253
# 
# Q range       : 0.005 to 0.08 1/A, 200 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
1.36342579e-02  3.46026735e+02
1.38255482e-02  3.40679427e+02
1.40195222e-02  3.35399195e+02
1.42162178e-02  3.30185054e+02
1.44156730e-02  3.25036031e+02
1.46179266e-02  3.19951169e+02
1.48230178e-02  3.14929524e+02
1.50309865e-02  3.09970166e+02
1.52418730e-02  3.05072180e+02
1.54557183e-02  3.00234664e+02
1.56725638e-02  2.95456728e+02
1.58924518e-02  2.90737499e+02
1.61154247e-02  2.86076115e+02
1.63415260e-02  2.81471727e+02
1.65707996e-02  2.76923500e+02
1.68032898e-02  2.72430614e+02
1.70390420e-02  2.67992259e+02
1.72781017e-02  2.63607641e+02
1.75205155e-02  2.59275975e+02
1.77663304e-02  2.54996493e+02
1.80155941e-02  2.50768439e+02
1.82683550e-02  2.46591066e+02
1.85246622e-02  2.42463645e+02
1.87845654e-02  2.38385457e+02
1.90481151e-02  2.34355795e+02
1.93153624e-02  2.30373966e+02
1.95863592e-02  2.26439289e+02
1.98611581e-02  2.22551096e+02
2.01398125e-02  2.18708731e+02
2.04223764e-02  2.14911551e+02
2.07089048e-02  2.11158924e+02
2.09994531e-02  2.07450233e+02
2.12940779e-02  2.03784872e+02
2.15928364e-02  2.00162247e+02
2.18957864e-02  1.96581778e+02
2.22029869e-02  1.93042896e+02
2.25144974e-02  1.89545045e+02
2.28303784e-02  1.86087682e+02
2.31506913e-02  1.82670277e+02
2.34754983e-02  1.79292311e+02
2.38048623e-02  1.75953279e+02
2.41388473e-02  1.72652688e+02
2.44775182e-02  1.69390058e+02
2.48209406e-02  1.66164922e+02
2.51691813e-02  1.62976824e+02
2.55223079e-02  1.59825323e+02
2.58803889e-02  1.56709991e+02
2.62434938e-02  1.53630411e+02
2.66116931e-02  1.50586179e+02
2.69850583e-02  1.47576907e+02
2.73636618e-02  1.44602218e+02
2.77475772e-02  1.41661746e+02
2.81368790e-02  1.38755143e+02
2.85316427e-02  1.35882070e+02
2.89319450e-02  1.33042203e+02
2.93378636e-02  1.30235231e+02
2.97494773e-02  1.27460857e+02
3.01668660e-02  1.24718798e+02
3.05901107e-02  1.22008781e+02
3.10192935e-02  1.19330551e+02
3.14544979e-02  1.16683863e+02
3.18958082e-02  1.14068488e+02
3.23433101e-02  1.11484209e+02
3.27970906e-02  1.08930822e+02
3.32572376e-02  1.06408139e+02
3.37238406e-02  1.03915984e+02
3.41969900e-02  1.01454193e+02
3.46767778e-02  9.90226184e+01
3.51632971e-02  9.66211239e+01
3.56566423e-02  9.42495874e+01
3.61569092e-02  9.19078996e+01
3.66641949e-02  8.95959648e+01
3.71785979e-02  8.73136998e+01
3.77002180e-02  8.50610348e+01
3.82291565e-02  8.28379122e+01
3.87655160e-02  8.06442872e+01
3.93094008e-02  7.84801272e+01
3.98609163e-02  7.63454119e+01
4.04201696e-02  7.42401324e+01
4.09872694e-02  7.21642916e+01
4.15623256e-02  7.01179034e+01
4.21454499e-02  6.81009927e+01
4.27367555e-02  6.61135947e+01
4.33363573e-02  6.41557546e+01
4.39443715e-02  6.22275271e+01
4.45609162e-02  6.03289761e+01
4.51861111e-02  5.84601737e+01
4.58200775e-02  5.66212002e+01
4.64629386e-02  5.48121431e+01
4.71148191e-02  5.30330964e+01
4.77758456e-02  5.12841601e+01
4.84461463e-02  4.95654394e+01
4.91258514e-02  4.78770439e+01
4.98150929e-02  4.62190867e+01
5.05140045e-02  4.45916834e+01
5.12227220e-02  4.29949516e+01
5.19413828e-02  4.14290095e+01
5.26701265e-02  3.98939750e+01
5.34090946e-02  3.83899648e+01
5.41584305e-02  3.69170931e+01
5.49182796e-02  3.54754705e+01
5.56887896e-02  3.40652032e+01
5.64701098e-02  3.26863910e+01
5.72623921e-02  3.13391270e+01
5.80657902e-02  3.00234956e+01
5.88804601e-02  2.87395715e+01
5.97065599e-02  2.74874185e+01
6.05442499e-02  2.62670881e+01
6.13936929e-02  2.50786179e+01
6.22550536e-02  2.39220306e+01
6.31284994e-02  2.27973328e+01
6.40141997e-02  2.17045131e+01
6.49123264e-02  2.06435412e+01
6.58230540e-02  1.96143666e+01
6.67465592e-02  1.86169174e+01
6.76830213e-02  1.76510987e+01
6.86326220e-02  1.67167921e+01
6.95955458e-02  1.58138537e+01
7.05719795e-02  1.49421141e+01
7.15621127e-02  1.41013765e+01
7.25661376e-02  1.32914165e+01
7.35842490e-02  1.25119810e+01
7.46166447e-02  1.17627875e+01
7.56635250e-02  1.10435237e+01
7.67250932e-02  1.03538471e+01
7.78015553e-02  9.69338452e+00
7.88931202e-02  9.06173209e+00
8.00000000e-02  8.45845520e+00
