# pyIrena / Irena validation dataset: simple_porod
# tool          : Simple Fits
# model         : Porod
# equation      : I(Q) = Kp Q^-4 + bg
# 
# GROUND-TRUTH PARAMETERS
#   Kp                         = 2.5e-06        [cm^-1 A^-4]
#   Background                 = 0.05           [1/cm]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 5548.52, seed = 2585338660
#   median rel. error = 0.05863, max = 0.06084
# 
# Q range       : 0.05 to 0.5 1/A, 200 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
2.32976283e-01  5.08485807e-02
2.35687657e-01  5.08102008e-02
2.38430585e-01  5.07735567e-02
2.41205435e-01  5.07385700e-02
2.44012579e-01  5.07051656e-02
2.46852393e-01  5.06732721e-02
2.49725256e-01  5.06428211e-02
2.52631553e-01  5.06137474e-02
2.55571674e-01  5.05859886e-02
2.58546012e-01  5.05594852e-02
2.61554965e-01  5.05341806e-02
2.64598937e-01  5.05100205e-02
2.67678334e-01  5.04869531e-02
2.70793569e-01  5.04649290e-02
2.73945059e-01  5.04439010e-02
2.77133226e-01  5.04238241e-02
2.80358497e-01  5.04046552e-02
2.83621303e-01  5.03863533e-02
2.86922082e-01  5.03688792e-02
2.90261276e-01  5.03521953e-02
2.93639331e-01  5.03362661e-02
2.97056699e-01  5.03210573e-02
3.00513839e-01  5.03065364e-02
3.04011213e-01  5.02926723e-02
3.07549289e-01  5.02794352e-02
3.11128542e-01  5.02667968e-02
3.14749450e-01  5.02547300e-02
3.18412497e-01  5.02432090e-02
3.22118175e-01  5.02322090e-02
3.25866980e-01  5.02217066e-02
3.29659414e-01  5.02116791e-02
3.33495983e-01  5.02021052e-02
3.37377203e-01  5.01929643e-02
3.41303592e-01  5.01842369e-02
3.45275676e-01  5.01759041e-02
3.49293987e-01  5.01679483e-02
3.53359064e-01  5.01603523e-02
3.57471449e-01  5.01530998e-02
3.61631695e-01  5.01461753e-02
3.65840357e-01  5.01395640e-02
3.70098000e-01  5.01332518e-02
3.74405193e-01  5.01272250e-02
3.78762513e-01  5.01214708e-02
3.83170543e-01  5.01159769e-02
3.87629874e-01  5.01107315e-02
3.92141103e-01  5.01057233e-02
3.96704833e-01  5.01009416e-02
4.01321676e-01  5.00963761e-02
4.05992250e-01  5.00920172e-02
4.10717179e-01  5.00878554e-02
4.15497097e-01  5.00838819e-02
4.20332644e-01  5.00800880e-02
4.25224467e-01  5.00764658e-02
4.30173221e-01  5.00730073e-02
4.35179568e-01  5.00697053e-02
4.40244179e-01  5.00665527e-02
4.45367732e-01  5.00635426e-02
4.50550913e-01  5.00606687e-02
4.55794415e-01  5.00579247e-02
4.61098941e-01  5.00553049e-02
4.66465201e-01  5.00528035e-02
4.71893914e-01  5.00504153e-02
4.77385806e-01  5.00481351e-02
4.82941612e-01  5.00459580e-02
4.88562077e-01  5.00438794e-02
4.94247952e-01  5.00418948e-02
5.00000000e-01  5.00400000e-02
