# pyIrena / Irena validation dataset: simple_power_law
# tool          : Simple Fits
# model         : Power Law
# equation      : I(Q) = Prefactor Q^-Exponent + bg
# 
# GROUND-TRUTH PARAMETERS
#   Prefactor                  = 0.0012         [cm^-1 A^-n]
#   Exponent                   = 3.2            [-]
#   Background                 = 0.02           [1/cm]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 4580.16, seed = 4090444554
#   median rel. error = 0.01124, max = 0.07235
# 
# Q range       : 0.01 to 0.4 1/A, 250 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
1.86306062e-02  4.11600594e+02
1.89086691e-02  3.92543955e+02
1.91908821e-02  3.74369661e+02
1.94773072e-02  3.57036856e+02
1.97680072e-02  3.40506579e+02
2.00630459e-02  3.24741673e+02
2.03624880e-02  3.09706699e+02
2.06663994e-02  2.95367861e+02
2.09748466e-02  2.81692927e+02
2.12878974e-02  2.68651158e+02
2.16056206e-02  2.56213237e+02
2.19280858e-02  2.44351206e+02
2.22553637e-02  2.33038400e+02
2.25875264e-02  2.22249389e+02
2.29246466e-02  2.11959922e+02
2.32667983e-02  2.02146868e+02
2.36140566e-02  1.92788170e+02
2.39664978e-02  1.83862790e+02
2.43241992e-02  1.75350665e+02
2.46872394e-02  1.67232660e+02
2.50556979e-02  1.59490529e+02
2.54296557e-02  1.52106866e+02
2.58091948e-02  1.45065075e+02
2.61943986e-02  1.38349327e+02
2.65853515e-02  1.31944526e+02
2.69821395e-02  1.25836274e+02
2.73848495e-02  1.20010841e+02
2.77935700e-02  1.14455132e+02
2.82083907e-02  1.09156658e+02
2.86294027e-02  1.04103510e+02
2.90566982e-02  9.92843278e+01
2.94903712e-02  9.46882792e+01
2.99305167e-02  9.03050328e+01
3.03772314e-02  8.61247356e+01
3.08306134e-02  8.21379908e+01
3.12907622e-02  7.83358367e+01
3.17577787e-02  7.47097265e+01
3.22317654e-02  7.12515093e+01
3.27128264e-02  6.79534113e+01
3.32010673e-02  6.48080190e+01
3.36965952e-02  6.18082618e+01
3.41995189e-02  5.89473967e+01
3.47099488e-02  5.62189928e+01
3.52279969e-02  5.36169171e+01
3.57537768e-02  5.11353204e+01
3.62874041e-02  4.87686243e+01
3.68289957e-02  4.65115089e+01
3.73786707e-02  4.43589004e+01
3.79365496e-02  4.23059601e+01
3.85027548e-02  4.03480732e+01
3.90774108e-02  3.84808387e+01
3.96606434e-02  3.67000592e+01
4.02525809e-02  3.50017317e+01
4.08533531e-02  3.33820387e+01
4.14630918e-02  3.18373393e+01
4.20819309e-02  3.03641612e+01
4.27100063e-02  2.89591928e+01
4.33474557e-02  2.76192761e+01
4.39944190e-02  2.63413990e+01
4.46510383e-02  2.51226890e+01
4.53174578e-02  2.39604066e+01
4.59938235e-02  2.28519392e+01
4.66802841e-02  2.17947951e+01
4.73769901e-02  2.07865979e+01
4.80840945e-02  1.98250814e+01
4.88017525e-02  1.89080841e+01
4.95301216e-02  1.80335449e+01
5.02693616e-02  1.71994978e+01
5.10196348e-02  1.64040679e+01
5.17811059e-02  1.56454674e+01
5.25539420e-02  1.49219909e+01
5.33383127e-02  1.42320122e+01
5.41343902e-02  1.35739803e+01
5.49423492e-02  1.29464159e+01
5.57623670e-02  1.23479085e+01
5.65946237e-02  1.17771127e+01
5.74393018e-02  1.12327453e+01
5.82965868e-02  1.07135828e+01
5.91666669e-02  1.02184580e+01
6.00497329e-02  9.74625809e+00
6.09459788e-02  9.29592155e+00
6.18556011e-02  8.86643608e+00
6.27787997e-02  8.45683628e+00
6.37157770e-02  8.06620139e+00
6.46667388e-02  7.69365334e+00
6.56318937e-02  7.33835467e+00
6.66114536e-02  6.99950673e+00
6.76056336e-02  6.67634782e+00
6.86146517e-02  6.36815153e+00
6.96387294e-02  6.07422507e+00
7.06780916e-02  5.79390773e+00
7.17329664e-02  5.52656939e+00
7.28035852e-02  5.27160912e+00
7.38901830e-02  5.02845379e+00
7.49929984e-02  4.79655682e+00
7.61122734e-02  4.57539693e+00
7.72482536e-02  4.36447700e+00
7.84011884e-02  4.16332289e+00
7.95713308e-02  3.97148244e+00
8.07589377e-02  3.78852442e+00
8.19642696e-02  3.61403756e+00
8.31875913e-02  3.44762963e+00
8.44291710e-02  3.28892657e+00
8.56892814e-02  3.13757165e+00
8.69681991e-02  2.99322462e+00
8.82662046e-02  2.85556102e+00
8.95835830e-02  2.72427140e+00
9.09206233e-02  2.59906063e+00
9.22776191e-02  2.47964726e+00
9.36548680e-02  2.36576286e+00
9.50526725e-02  2.25715144e+00
9.64713393e-02  2.15356884e+00
9.79111798e-02  2.05478224e+00
9.93725100e-02  1.96056956e+00
1.00855651e-01  1.87071904e+00
1.02360927e-01  1.78502869e+00
1.03888670e-01  1.70330590e+00
1.05439215e-01  1.62536697e+00
1.07012901e-01  1.55103670e+00
1.08610075e-01  1.48014800e+00
1.10231087e-01  1.41254153e+00
1.11876293e-01  1.34806531e+00
1.13546053e-01  1.28657441e+00
1.15240735e-01  1.22793061e+00
1.16960710e-01  1.17200208e+00
1.18706355e-01  1.11866311e+00
1.20478055e-01  1.06779379e+00
1.22276197e-01  1.01927977e+00
1.24101176e-01  9.73012009e-01
1.25953394e-01  9.28886496e-01
1.27833256e-01  8.86804042e-01
1.29741175e-01  8.46670053e-01
1.31677569e-01  8.08394312e-01
1.33642865e-01  7.71890780e-01
1.35637493e-01  7.37077403e-01
1.37661890e-01  7.03875923e-01
1.39716502e-01  6.72211709e-01
1.41801779e-01  6.42013583e-01
1.43918179e-01  6.13213664e-01
1.46066167e-01  5.85747213e-01
1.48246213e-01  5.59552489e-01
1.50458797e-01  5.34570610e-01
1.52704403e-01  5.10745419e-01
1.54983525e-01  4.88023362e-01
1.57296664e-01  4.66353361e-01
1.59644326e-01  4.45686705e-01
1.62027027e-01  4.25976938e-01
1.64445290e-01  4.07179755e-01
1.66899646e-01  3.89252903e-01
1.69390633e-01  3.72156083e-01
1.71918798e-01  3.55850866e-01
1.74484697e-01  3.40300598e-01
1.77088891e-01  3.25470325e-01
1.79731953e-01  3.11326710e-01
1.82414464e-01  2.97837960e-01
1.85137010e-01  2.84973754e-01
1.87900191e-01  2.72705175e-01
1.90704613e-01  2.61004645e-01
1.93550890e-01  2.49845862e-01
1.96439649e-01  2.39203744e-01
1.99371523e-01  2.29054367e-01
2.02347154e-01  2.19374918e-01
2.05367198e-01  2.10143638e-01
2.08432315e-01  2.01339776e-01
2.11543180e-01  1.92943544e-01
2.14700475e-01  1.84936066e-01
2.17904892e-01  1.77299343e-01
2.21157136e-01  1.70016209e-01
2.24457919e-01  1.63070292e-01
2.27807967e-01  1.56445978e-01
2.31208014e-01  1.50128378e-01
2.34658808e-01  1.44103290e-01
2.38161105e-01  1.38357170e-01
2.41715673e-01  1.32877101e-01
2.45323294e-01  1.27650766e-01
2.48984759e-01  1.22666416e-01
2.52700871e-01  1.17912847e-01
2.56472447e-01  1.13379374e-01
2.60300313e-01  1.09055805e-01
2.64185311e-01  1.04932423e-01
2.68128293e-01  1.00999957e-01
2.72130123e-01  9.72495692e-02
2.76191682e-01  9.36728284e-02
2.80313859e-01  9.02616947e-02
2.84497560e-01  8.70085002e-02
2.88743703e-01  8.39059323e-02
2.93053220e-01  8.09470167e-02
2.97427057e-01  7.81251022e-02
3.01866174e-01  7.54338454e-02
3.06371544e-01  7.28671969e-02
3.10944158e-01  7.04193870e-02
3.15585018e-01  6.80849134e-02
3.20295143e-01  6.58585285e-02
3.25075567e-01  6.37352278e-02
3.29927340e-01  6.17102382e-02
3.34851525e-01  5.97790079e-02
3.39849204e-01  5.79371957e-02
3.44921473e-01  5.61806614e-02
3.50069447e-01  5.45054566e-02
3.55294254e-01  5.29078157e-02
3.60597042e-01  5.13841473e-02
3.65978975e-01  4.99310264e-02
3.71441233e-01  4.85451867e-02
3.76985015e-01  4.72235129e-02
3.82611539e-01  4.59630340e-02
3.88322039e-01  4.47609167e-02
3.94117769e-01  4.36144588e-02
4.00000000e-01  4.25210831e-02
