# pyIrena / Irena validation dataset: simple_debye_bueche
# tool          : Simple Fits
# model         : Debye-Bueche
# equation      : I(Q) = Prefactor Eta^2 xi^3/(1+Q^2 xi^2)^2
# 
# GROUND-TRUTH PARAMETERS
#   Prefactor                  = 1              [cm^-1 A^-3]
#   Eta                        = 0.05           [-]
#   CorrLength                 = 80             [A]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   I(0)                       = 1280           [1/cm]   only the product Prefactor*Eta^2 is determined by a fit
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 5731.79, seed = 1541744988
#   median rel. error = 0.01009, max = 0.09541
# 
# Q range       : 0.002 to 0.2 1/A, 300 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
1.28942042e-02  2.98558542e+02  3.01314209e+00
1.30943368e-02  2.90860084e+02  2.91853104e+00
1.32975757e-02  2.81415061e+02  2.82556548e+00
1.35039690e-02  2.72438023e+02  2.73428159e+00
1.37135659e-02  2.64982189e+02  2.64471240e+00
1.39264159e-02  2.53889358e+02  2.55688775e+00
1.41425696e-02  2.46441509e+02  2.47083431e+00
1.43620782e-02  2.34645367e+02  2.38657554e+00
1.45849938e-02  2.29419937e+02  2.30413170e+00
1.48113694e-02  2.22637394e+02  2.22351984e+00
1.50412585e-02  2.12958452e+02  2.14475390e+00
1.52747158e-02  2.08508696e+02  2.06784464e+00
1.55117966e-02  2.01020653e+02  1.99279978e+00
1.57525572e-02  1.90686327e+02  1.91962403e+00
1.59970547e-02  1.85927818e+02  1.84831911e+00
1.62453470e-02  1.78350163e+02  1.77888391e+00
1.64974931e-02  1.71635302e+02  1.71131451e+00
1.67535528e-02  1.65174620e+02  1.64560430e+00
1.70135868e-02  1.56353694e+02  1.58174406e+00
1.72776569e-02  1.50220710e+02  1.51972209e+00
1.75458256e-02  1.43725028e+02  1.45952432e+00
1.78181566e-02  1.40816043e+02  1.40113439e+00
1.80947145e-02  1.33201691e+02  1.34453382e+00
1.83755649e-02  1.30580597e+02  1.28970209e+00
1.86607743e-02  1.23223441e+02  1.23661679e+00
1.89504106e-02  1.16392339e+02  1.18525372e+00
1.92445423e-02  1.11639657e+02  1.13558707e+00
1.95432393e-02  1.07282187e+02  1.08758948e+00
1.98465725e-02  1.02212261e+02  1.04123224e+00
2.01546136e-02  9.87867656e+01  9.96485336e-01
2.04674360e-02  9.32479625e+01  9.53317659e-01
2.07851137e-02  9.15148388e+01  9.11697068e-01
2.11077221e-02  8.62367015e+01  8.71590536e-01
2.14353377e-02  8.19561296e+01  8.32964269e-01
2.17680383e-02  7.80134484e+01  7.95783814e-01
2.21059028e-02  7.63462223e+01  7.60014175e-01
2.24490114e-02  7.15407423e+01  7.25619920e-01
2.27974453e-02  6.79093483e+01  6.92565283e-01
2.31512874e-02  6.61757170e+01  6.60814265e-01
2.35106215e-02  6.19468134e+01  6.30330728e-01
2.38755328e-02  5.89048421e+01  6.01078483e-01
2.42461080e-02  5.62071636e+01  5.73021376e-01
2.46224350e-02  5.33840021e+01  5.46123368e-01
2.50046029e-02  5.14095084e+01  5.20348609e-01
2.53927026e-02  4.91866275e+01  4.95661508e-01
2.57868259e-02  4.65003785e+01  4.72026799e-01
2.61870665e-02  4.37416175e+01  4.49409599e-01
2.65935193e-02  4.25655213e+01  4.27775463e-01
2.70062808e-02  4.07219336e+01  4.07090435e-01
2.74254487e-02  3.78555223e+01  3.87321095e-01
2.78511226e-02  3.62862381e+01  3.68434594e-01
2.82834034e-02  3.42736324e+01  3.50398699e-01
2.87223937e-02  3.30416213e+01  3.33181819e-01
2.91681977e-02  3.06912026e+01  3.16753033e-01
2.96209210e-02  2.94492113e+01  3.01082120e-01
3.00806711e-02  2.71750472e+01  2.86139572e-01
3.05475570e-02  2.63502378e+01  2.71896616e-01
3.10216895e-02  2.57789305e+01  2.58325228e-01
3.15031811e-02  2.37728091e+01  2.45398140e-01
3.19921460e-02  2.21511554e+01  2.33088849e-01
3.24887002e-02  2.10673489e+01  2.21371622e-01
3.29929615e-02  1.98224412e+01  2.10221501e-01
3.35050494e-02  1.90848129e+01  1.99614297e-01
3.40250856e-02  1.82677309e+01  1.89526591e-01
3.45531933e-02  1.71233907e+01  1.79935731e-01
3.50894978e-02  1.61130097e+01  1.70819822e-01
3.56341264e-02  1.51389430e+01  1.62157723e-01
3.61872082e-02  1.43813378e+01  1.53929032e-01
3.67488745e-02  1.36917365e+01  1.46114080e-01
3.73192585e-02  1.28889468e+01  1.38693915e-01
3.78984954e-02  1.21980109e+01  1.31650292e-01
3.84867228e-02  1.17093327e+01  1.24965659e-01
3.90840802e-02  1.09892634e+01  1.18623140e-01
3.96907092e-02  1.04747590e+01  1.12606521e-01
4.03067537e-02  9.86685685e+00  1.06900234e-01
4.09323600e-02  9.20242290e+00  1.01489340e-01
4.15676764e-02  8.81583666e+00  9.63595137e-02
4.22128536e-02  8.30176975e+00  9.14970230e-02
4.28680447e-02  7.81783669e+00  8.68887156e-02
4.35334051e-02  7.45322887e+00  8.25219991e-02
4.42090926e-02  7.02672362e+00  7.83848245e-02
4.48952676e-02  6.73809356e+00  7.44656683e-02
4.55920927e-02  6.33899324e+00  7.07535155e-02
4.62997334e-02  6.05360595e+00  6.72378421e-02
4.70183575e-02  5.61151607e+00  6.39085981e-02
4.77481354e-02  5.17497187e+00  6.07561907e-02
4.84892403e-02  4.94331860e+00  5.77714675e-02
4.92418480e-02  4.73563356e+00  5.49457008e-02
5.00061370e-02  4.51004318e+00  5.22705707e-02
5.07822887e-02  4.23176208e+00  4.97381502e-02
5.15704871e-02  3.94803969e+00  4.73408898e-02
5.23709192e-02  3.65808973e+00  4.50716021e-02
5.31837749e-02  3.46735644e+00  4.29234479e-02
5.40092470e-02  3.29673355e+00  4.08899218e-02
5.48475315e-02  3.13590115e+00  3.89648383e-02
5.56988270e-02  2.96112474e+00  3.71423190e-02
5.65633356e-02  2.78078057e+00  3.54167790e-02
5.74412624e-02  2.63453674e+00  3.37829153e-02
5.83328155e-02  2.50965625e+00  3.22356937e-02
5.92382066e-02  2.37730478e+00  3.07703381e-02
6.01576504e-02  2.20062837e+00  2.93823185e-02
6.10913649e-02  2.08285271e+00  2.80673405e-02
6.20395718e-02  1.96670319e+00  2.68213346e-02
6.30024959e-02  1.82559987e+00  2.56404463e-02
6.39803657e-02  1.71859262e+00  2.45210260e-02
6.49734131e-02  1.64363861e+00  2.34596200e-02
6.59818738e-02  1.54682353e+00  2.24529610e-02
6.70059868e-02  1.47154094e+00  2.14979598e-02
6.80459953e-02  1.38884153e+00  2.05916964e-02
6.91021459e-02  1.27870496e+00  1.97314125e-02
7.01746891e-02  1.21217823e+00  1.89145032e-02
7.12638794e-02  1.14013211e+00  1.81385097e-02
7.23699752e-02  1.06885410e+00  1.74011123e-02
7.34932388e-02  9.90249076e-01  1.67001231e-02
7.46339368e-02  9.51302865e-01  1.60334794e-02
7.57923396e-02  8.92131818e-01  1.53992378e-02
7.69687222e-02  8.47722413e-01  1.47955673e-02
7.81633636e-02  8.00974900e-01  1.42207440e-02
7.93765471e-02  7.55963733e-01  1.36731449e-02
8.06085606e-02  6.95266492e-01  1.31512433e-02
8.18596964e-02  6.55754672e-01  1.26536026e-02
8.31302512e-02  6.36476031e-01  1.21788720e-02
8.44205264e-02  5.99245426e-01  1.17257816e-02
8.57308282e-02  5.64445601e-01  1.12931377e-02
8.70614673e-02  5.25137623e-01  1.08798186e-02
8.84127594e-02  5.08557299e-01  1.04847704e-02
8.97850252e-02  4.65186703e-01  1.01070031e-02
9.11785900e-02  4.29076334e-01  9.74558659e-03
9.25937845e-02  4.09419280e-01  9.39964758e-03
9.40309445e-02  3.92836714e-01  9.06836573e-03
9.54904108e-02  3.65011041e-01  8.75097063e-03
9.69725296e-02  3.22944367e-01  8.44673873e-03
9.84776526e-02  3.15135798e-01  8.15499041e-03
1.00006137e-01  3.00105089e-01  7.87508730e-03
1.01558345e-01  2.82606107e-01  7.60642962e-03
1.03134645e-01  2.70487397e-01  7.34845381e-03
1.04735411e-01  2.43153428e-01  7.10063021e-03
1.06361023e-01  2.42659150e-01  6.86246086e-03
1.08011866e-01  2.37993036e-01  6.63347750e-03
1.09688332e-01  2.09955368e-01  6.41323965e-03
1.11390818e-01  1.92896399e-01  6.20133279e-03
1.13119729e-01  1.84467200e-01  5.99736671e-03
1.14875475e-01  1.76252234e-01  5.80097388e-03
1.16658472e-01  1.70711380e-01  5.61180802e-03
1.18469143e-01  1.63006969e-01  5.42954267e-03
1.20307918e-01  1.46017803e-01  5.25386992e-03
1.22175232e-01  1.34819450e-01  5.08449918e-03
1.24071530e-01  1.33199057e-01  4.92115606e-03
1.25997260e-01  1.20044737e-01  4.76358134e-03
1.27952879e-01  1.18508004e-01  4.61152991e-03
1.29938852e-01  1.04816276e-01  4.46476993e-03
1.31955650e-01  1.06753537e-01  4.32308194e-03
1.34003750e-01  9.62665781e-02  4.18625806e-03
1.36083639e-01  9.04169161e-02  4.05410124e-03
1.38195811e-01  8.78991172e-02  3.92642459e-03
1.40340766e-01  7.87202848e-02  3.80305073e-03
1.42519013e-01  7.18521147e-02  3.68381119e-03
1.44731068e-01  7.30125422e-02  3.56854583e-03
1.46977458e-01  5.96898253e-02  3.45710235e-03
1.49258714e-01  6.31753312e-02  3.34933582e-03
1.51575377e-01  6.52499111e-02  3.24510818e-03
1.53927998e-01  5.41706032e-02  3.14428787e-03
1.56317134e-01  5.28245670e-02  3.04674942e-03
1.58743352e-01  4.54040709e-02  2.95237310e-03
1.61207228e-01  4.42499053e-02  2.86104455e-03
1.63709346e-01  4.46965439e-02  2.77265454e-03
1.66250300e-01  4.20386997e-02  2.68709860e-03
1.68830692e-01  3.82311132e-02  2.60427678e-03
1.71451135e-01  3.55698475e-02  2.52409341e-03
1.74112250e-01  2.85479177e-02  2.44645686e-03
1.76814668e-01  3.18209807e-02  2.37127930e-03
1.79559031e-01  3.02320286e-02  2.29847650e-03
1.82345990e-01  2.47732076e-02  2.22796767e-03
1.85176205e-01  3.11668922e-02  2.15967524e-03
1.88050349e-01  2.53656505e-02  2.09352473e-03
1.90969102e-01  2.37740708e-02  2.02944455e-03
1.93933158e-01  1.99842273e-02  1.96736590e-03
1.96943219e-01  2.02170151e-02  1.90722260e-03
2.00000000e-01  2.04834946e-02  1.84895099e-03
