# pyIrena / Irena validation dataset: simple_sphere
# tool          : Simple Fits
# model         : Sphere (monodisperse) + flat background
# equation      : I(Q) = Scale |3(sin x - x cos x)/x^3|^2 + BG_flat, x = QR
# 
# GROUND-TRUTH PARAMETERS
#   Scale                      = 8              [1/cm]
#   R                          = 120            [A]
#   BG_flat                    = 0.01           [1/cm]   fit with the complex background, flat term only
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   Q_first_minimum            = 0.037445       [1/A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 27045, seed = 3077917839
#   median rel. error = 0.01057, max = 0.06162
# 
# Q range       : 0.002 to 0.15 1/A, 500 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
2.59274097e-03  7.85639705e+00
2.61527142e-03  7.85373849e+00
2.63799766e-03  7.85103431e+00
2.66092138e-03  7.84828376e+00
2.68404431e-03  7.84548604e+00
2.70736817e-03  7.84264037e+00
2.73089471e-03  7.83974593e+00
2.75462570e-03  7.83680191e+00
2.77856290e-03  7.83380748e+00
2.80270811e-03  7.83076178e+00
2.82706314e-03  7.82766397e+00
2.85162981e-03  7.82451316e+00
2.87640996e-03  7.82130846e+00
2.90140544e-03  7.81804899e+00
2.92661813e-03  7.81473382e+00
2.95204992e-03  7.81136201e+00
2.97770270e-03  7.80793264e+00
3.00357840e-03  7.80444472e+00
3.02967895e-03  7.80089730e+00
3.05600632e-03  7.79728938e+00
3.08256246e-03  7.79361995e+00
3.10934938e-03  7.78988798e+00
3.13636906e-03  7.78609245e+00
3.16362355e-03  7.78223230e+00
3.19111486e-03  7.77830645e+00
3.21884508e-03  7.77431381e+00
3.24681626e-03  7.77025329e+00
3.27503051e-03  7.76612376e+00
3.30348994e-03  7.76192408e+00
3.33219667e-03  7.75765309e+00
3.36115286e-03  7.75330962e+00
3.39036067e-03  7.74889248e+00
3.41982230e-03  7.74440044e+00
3.44953994e-03  7.73983229e+00
3.47951582e-03  7.73518677e+00
3.50975218e-03  7.73046262e+00
3.54025130e-03  7.72565855e+00
3.57101544e-03  7.72077325e+00
3.60204693e-03  7.71580539e+00
3.63334806e-03  7.71075364e+00
3.66492120e-03  7.70561661e+00
3.69676871e-03  7.70039293e+00
3.72889296e-03  7.69508118e+00
3.76129637e-03  7.68967995e+00
3.79398136e-03  7.68418776e+00
3.82695038e-03  7.67860317e+00
3.86020589e-03  7.67292466e+00
3.89375038e-03  7.66715073e+00
3.92758637e-03  7.66127984e+00
3.96171639e-03  7.65531043e+00
3.99614299e-03  7.64924091e+00
4.03086875e-03  7.64306969e+00
4.06589628e-03  7.63679512e+00
4.10122818e-03  7.63041556e+00
4.13686712e-03  7.62392934e+00
4.17281575e-03  7.61733475e+00
4.20907677e-03  7.61063006e+00
4.24565289e-03  7.60381354e+00
4.28254685e-03  7.59688341e+00
4.31976141e-03  7.58983786e+00
4.35729936e-03  7.58267509e+00
4.39516350e-03  7.57539323e+00
4.43335668e-03  7.56799042e+00
4.47188175e-03  7.56046475e+00
4.51074160e-03  7.55281431e+00
4.54993913e-03  7.54503713e+00
4.58947728e-03  7.53713125e+00
4.62935902e-03  7.52909466e+00
4.66958731e-03  7.52092532e+00
4.71016519e-03  7.51262118e+00
4.75109567e-03  7.50418016e+00
4.79238184e-03  7.49560014e+00
4.83402677e-03  7.48687898e+00
4.87603360e-03  7.47801451e+00
4.91840545e-03  7.46900455e+00
4.96114551e-03  7.45984686e+00
5.00425697e-03  7.45053919e+00
5.04774306e-03  7.44107927e+00
5.09160704e-03  7.43146479e+00
5.13585219e-03  7.42169341e+00
5.18048182e-03  7.41176276e+00
5.22549927e-03  7.40167046e+00
5.27090792e-03  7.39141408e+00
5.31671116e-03  7.38099116e+00
5.36291243e-03  7.37039924e+00
5.40951517e-03  7.35963579e+00
5.45652288e-03  7.34869828e+00
5.50393908e-03  7.33758415e+00
5.55176732e-03  7.32629079e+00
5.60001118e-03  7.31481558e+00
5.64867427e-03  7.30315587e+00
5.69776023e-03  7.29130898e+00
5.74727274e-03  7.27927218e+00
5.79721551e-03  7.26704274e+00
5.84759227e-03  7.25461790e+00
5.89840679e-03  7.24199484e+00
5.94966288e-03  7.22917075e+00
6.00136438e-03  7.21614277e+00
6.05351516e-03  7.20290801e+00
6.10611912e-03  7.18946357e+00
6.15918019e-03  7.17580650e+00
6.21270236e-03  7.16193383e+00
6.26668962e-03  7.14784258e+00
6.32114603e-03  7.13352972e+00
6.37607565e-03  7.11899220e+00
6.43148260e-03  7.10422695e+00
6.48737103e-03  7.08923088e+00
6.54374511e-03  7.07400084e+00
6.60060908e-03  7.05853370e+00
6.65796718e-03  7.04282628e+00
6.71582372e-03  7.02687538e+00
6.77418302e-03  7.01067778e+00
6.83304945e-03  6.99423023e+00
6.89242742e-03  6.97752947e+00
6.95232137e-03  6.96057221e+00
7.01273579e-03  6.94335513e+00
7.07367520e-03  6.92587492e+00
7.13514417e-03  6.90812822e+00
7.19714729e-03  6.89011166e+00
7.25968920e-03  6.87182187e+00
7.32277459e-03  6.85325543e+00
7.38640819e-03  6.83440894e+00
7.45059474e-03  6.81527896e+00
7.51533907e-03  6.79586206e+00
7.58064601e-03  6.77615476e+00
7.64652046e-03  6.75615362e+00
7.71296735e-03  6.73585515e+00
7.77999165e-03  6.71525587e+00
7.84759837e-03  6.69435228e+00
7.91579259e-03  6.67314089e+00
7.98457940e-03  6.65161820e+00
8.05396396e-03  6.62978071e+00
8.12395146e-03  6.60762491e+00
8.19454713e-03  6.58514731e+00
8.26575627e-03  6.56234439e+00
8.33758420e-03  6.53921268e+00
8.41003631e-03  6.51574868e+00
8.48311801e-03  6.49194891e+00
8.55683478e-03  6.46780990e+00
8.63119213e-03  6.44332822e+00
8.70619564e-03  6.41850040e+00
8.78185091e-03  6.39332305e+00
8.85816362e-03  6.36779275e+00
8.93513946e-03  6.34190613e+00
9.01278422e-03  6.31565984e+00
9.09110369e-03  6.28905057e+00
9.17010374e-03  6.26207501e+00
9.24979029e-03  6.23472992e+00
9.33016930e-03  6.20701208e+00
9.41124680e-03  6.17891831e+00
9.49302884e-03  6.15044548e+00
9.57552155e-03  6.12159050e+00
9.65873111e-03  6.09235034e+00
9.74266374e-03  6.06272202e+00
9.82732573e-03  6.03270261e+00
9.91272343e-03  6.00228927e+00
9.99886321e-03  5.97147919e+00
1.00857515e-02  5.94026965e+00
1.01733949e-02  5.90865801e+00
1.02617999e-02  5.87664170e+00
1.03509731e-02  5.84421822e+00
1.04409211e-02  5.81138519e+00
1.05316509e-02  5.77814030e+00
1.06231690e-02  5.74448133e+00
1.07154824e-02  5.71040619e+00
1.08085981e-02  5.67591288e+00
1.09025228e-02  5.64099951e+00
1.09972638e-02  5.60566431e+00
1.10928280e-02  5.56990564e+00
1.11892227e-02  5.53372199e+00
1.12864550e-02  5.49711197e+00
1.13845323e-02  5.46007436e+00
1.14834618e-02  5.42260805e+00
1.15832511e-02  5.38471212e+00
1.16839074e-02  5.34638577e+00
1.17854385e-02  5.30762841e+00
1.18878518e-02  5.26843958e+00
1.19911551e-02  5.22881903e+00
1.20953561e-02  5.18876667e+00
1.22004626e-02  5.14828263e+00
1.23064824e-02  5.10736722e+00
1.24134235e-02  5.06602097e+00
1.25212939e-02  5.02424460e+00
1.26301017e-02  4.98203909e+00
1.27398550e-02  4.93940560e+00
1.28505621e-02  4.89634558e+00
1.29622311e-02  4.85286067e+00
1.30748706e-02  4.80895281e+00
1.31884889e-02  4.76462416e+00
1.33030944e-02  4.71987718e+00
1.34186959e-02  4.67471458e+00
1.35353020e-02  4.62913936e+00
1.36529213e-02  4.58315482e+00
1.37715628e-02  4.53676456e+00
1.38912352e-02  4.48997246e+00
1.40119475e-02  4.44278275e+00
1.41337088e-02  4.39519996e+00
1.42565282e-02  4.34722897e+00
1.43804148e-02  4.29887498e+00
1.45053781e-02  4.25014356e+00
1.46314272e-02  4.20104061e+00
1.47585716e-02  4.15157241e+00
1.48868210e-02  4.10174561e+00
1.50161848e-02  4.05156723e+00
1.51466727e-02  4.00104469e+00
1.52782946e-02  3.95018579e+00
1.54110602e-02  3.89899875e+00
1.55449795e-02  3.84749218e+00
1.56800626e-02  3.79567511e+00
1.58163195e-02  3.74355700e+00
1.59537605e-02  3.69114773e+00
1.60923958e-02  3.63845762e+00
1.62322358e-02  3.58549743e+00
1.63732910e-02  3.53227837e+00
1.65155720e-02  3.47881208e+00
1.66590893e-02  3.42511069e+00
1.68038538e-02  3.37118676e+00
1.69498763e-02  3.31705334e+00
1.70971677e-02  3.26272394e+00
1.72457390e-02  3.20821252e+00
1.73956013e-02  3.15353355e+00
1.75467660e-02  3.09870195e+00
1.76992442e-02  3.04373312e+00
1.78530475e-02  2.98864294e+00
1.80081872e-02  2.93344777e+00
1.81646751e-02  2.87816445e+00
1.83225229e-02  2.82281028e+00
1.84817423e-02  2.76740304e+00
1.86423453e-02  2.71196099e+00
1.88043440e-02  2.65650283e+00
1.89677503e-02  2.60104775e+00
1.91325767e-02  2.54561537e+00
1.92988353e-02  2.49022576e+00
1.94665387e-02  2.43489943e+00
1.96356994e-02  2.37965733e+00
1.98063301e-02  2.32452082e+00
1.99784436e-02  2.26951166e+00
2.01520526e-02  2.21465201e+00
2.03271703e-02  2.15996441e+00
2.05038098e-02  2.10547177e+00
2.06819842e-02  2.05119735e+00
2.08617069e-02  1.99716471e+00
2.10429914e-02  1.94339777e+00
2.12258512e-02  1.88992069e+00
2.14103000e-02  1.83675793e+00
2.15963517e-02  1.78393418e+00
2.17840201e-02  1.73147434e+00
2.19733193e-02  1.67940351e+00
2.21642635e-02  1.62774696e+00
2.23568670e-02  1.57653007e+00
2.25511441e-02  1.52577834e+00
2.27471095e-02  1.47551730e+00
2.29447778e-02  1.42577256e+00
2.31441638e-02  1.37656969e+00
2.33452824e-02  1.32793422e+00
2.35481487e-02  1.27989159e+00
2.37527779e-02  1.23246713e+00
2.39591852e-02  1.18568600e+00
2.41673862e-02  1.13957311e+00
2.43773965e-02  1.09415316e+00
2.45892316e-02  1.04945049e+00
2.48029076e-02  1.00548913e+00
2.50184404e-02  9.62292669e-01
2.52358462e-02  9.19884242e-01
2.54551412e-02  8.78286475e-01
2.56763417e-02  8.37521427e-01
2.58994645e-02  7.97610529e-01
2.61245262e-02  7.58574540e-01
2.63515436e-02  7.20433478e-01
2.65805338e-02  6.83206571e-01
2.68115139e-02  6.46912197e-01
2.70445011e-02  6.11567824e-01
2.72795129e-02  5.77189955e-01
2.75165670e-02  5.43794064e-01
2.77556810e-02  5.11394547e-01
2.79968729e-02  4.80004654e-01
2.82401607e-02  4.49636440e-01
2.84855626e-02  4.20300706e-01
2.87330970e-02  3.92006943e-01
2.89827824e-02  3.64763278e-01
2.92346376e-02  3.38576427e-01
2.94886813e-02  3.13451637e-01
2.97449327e-02  2.89392644e-01
3.00034108e-02  2.66401627e-01
3.02641350e-02  2.44479163e-01
3.05271249e-02  2.23624188e-01
3.07924001e-02  2.03833962e-01
3.10599805e-02  1.85104037e-01
3.13298862e-02  1.67428227e-01
3.16021372e-02  1.50798585e-01
3.18767541e-02  1.35205383e-01
3.21537574e-02  1.20637099e-01
3.24331677e-02  1.07080409e-01
3.27150061e-02  9.45201815e-02
3.29992936e-02  8.29394822e-02
3.32860516e-02  7.23195827e-02
3.35753013e-02  6.26399766e-02
3.38670647e-02  5.38784024e-02
3.41613634e-02  4.60108730e-02
3.44582195e-02  3.90117138e-02
3.47576552e-02  3.28536067e-02
3.50596929e-02  2.75076433e-02
3.53643554e-02  2.29433857e-02
3.56716653e-02  1.91289346e-02
3.59816456e-02  1.60310065e-02
3.62943196e-02  1.36150183e-02
3.66097107e-02  1.18451809e-02
3.69278425e-02  1.06845995e-02
3.72487388e-02  1.00953839e-02
3.75724237e-02  1.00387643e-02
3.78989213e-02  1.04752165e-02
3.82282561e-02  1.13645938e-02
3.85604527e-02  1.26662653e-02
3.88955361e-02  1.43392615e-02
3.92335313e-02  1.63424256e-02
3.95744636e-02  1.86345702e-02
3.99183586e-02  2.11746391e-02
4.02652420e-02  2.39218727e-02
4.06151397e-02  2.68359775e-02
4.09680779e-02  2.98772970e-02
4.13240831e-02  3.30069857e-02
4.16831820e-02  3.61871819e-02
4.20454013e-02  3.93811814e-02
4.24107683e-02  4.25536087e-02
4.27793102e-02  4.56705859e-02
4.31510547e-02  4.86998971e-02
4.35260296e-02  5.16111477e-02
4.39042630e-02  5.43759171e-02
4.42857831e-02  5.69679029e-02
4.46706186e-02  5.93630565e-02
4.50587982e-02  6.15397069e-02
4.54503511e-02  6.34786733e-02
4.58453065e-02  6.51633634e-02
4.62436939e-02  6.65798574e-02
4.66455433e-02  6.77169753e-02
4.70508847e-02  6.85663277e-02
4.74597484e-02  6.91223471e-02
4.78721650e-02  6.93823006e-02
4.82881655e-02  6.93462813e-02
4.87077810e-02  6.90171794e-02
4.91310429e-02  6.84006311e-02
4.95579828e-02  6.75049445e-02
4.99886327e-02  6.63410043e-02
5.04230249e-02  6.49221532e-02
5.08611919e-02  6.32640504e-02
5.13031665e-02  6.13845094e-02
5.17489818e-02  5.93033134e-02
5.21986712e-02  5.70420106e-02
5.26522682e-02  5.46236911e-02
5.31098069e-02  5.20727449e-02
5.35713216e-02  4.94146051e-02
5.40368467e-02  4.66754768e-02
5.45064172e-02  4.38820548e-02
5.49800682e-02  4.10612320e-02
5.54578351e-02  3.82398029e-02
5.59397537e-02  3.54441625e-02
5.64258601e-02  3.27000074e-02
5.69161906e-02  3.00320397e-02
5.74107821e-02  2.74636790e-02
5.79096714e-02  2.50167852e-02
5.84128960e-02  2.27113969e-02
5.89204936e-02  2.05654883e-02
5.94325021e-02  1.85947490e-02
5.99489598e-02  1.68123899e-02
6.04699055e-02  1.52289788e-02
6.09953781e-02  1.38523094e-02
6.15254169e-02  1.26873054e-02
6.20600617e-02  1.17359640e-02
6.25993525e-02  1.09973391e-02
6.31433296e-02  1.04675673e-02
6.36920338e-02  1.01399364e-02
6.42455061e-02  1.00049982e-02
6.48037879e-02  1.00507234e-02
6.53669212e-02  1.02626999e-02
6.59349480e-02  1.06243704e-02
6.65079108e-02  1.11173083e-02
6.70858526e-02  1.17215277e-02
6.76688165e-02  1.24158237e-02
6.82568464e-02  1.31781378e-02
6.88499861e-02  1.39859429e-02
6.94482801e-02  1.48166415e-02
7.00517731e-02  1.56479701e-02
7.06605104e-02  1.64584027e-02
7.12745375e-02  1.72275457e-02
7.18939004e-02  1.79365155e-02
7.25186455e-02  1.85682916e-02
7.31488195e-02  1.91080372e-02
7.37844695e-02  1.95433795e-02
7.44256433e-02  1.98646421e-02
7.50723887e-02  2.00650238e-02
7.57247543e-02  2.01407187e-02
7.63827887e-02  2.00909710e-02
7.70465414e-02  1.99180639e-02
7.77160620e-02  1.96272387e-02
7.83914006e-02  1.92265458e-02
7.90726077e-02  1.87266266e-02
7.97597345e-02  1.81404322e-02
8.04528322e-02  1.74828820e-02
8.11519528e-02  1.67704695e-02
8.18571487e-02  1.60208248e-02
8.25684726e-02  1.52522420e-02
8.32859777e-02  1.44831846e-02
8.40097179e-02  1.37317818e-02
8.47397472e-02  1.30153275e-02
8.54761204e-02  1.23497982e-02
8.62188925e-02  1.17494032e-02
8.69681191e-02  1.12261812e-02
8.77238564e-02  1.07896570e-02
8.84861609e-02  1.04465698e-02
8.92550897e-02  1.02006848e-02
9.00307004e-02  1.00526944e-02
9.08130510e-02  1.00002176e-02
9.16022000e-02  1.00378974e-02
9.23982067e-02  1.01575986e-02
9.32011304e-02  1.03486997e-02
9.40110315e-02  1.05984740e-02
9.48279704e-02  1.08925471e-02
9.56520084e-02  1.12154182e-02
9.64832071e-02  1.15510264e-02
9.73216288e-02  1.18833451e-02
9.81673363e-02  1.21969793e-02
9.90203927e-02  1.24777461e-02
9.98808621e-02  1.27132143e-02
1.00748809e-01  1.28931790e-02
1.01624298e-01  1.30100524e-02
1.02507395e-01  1.30591512e-02
1.03398166e-01  1.30388658e-02
1.04296677e-01  1.29507000e-02
1.05202996e-01  1.27991770e-02
1.06117191e-01  1.25916123e-02
1.07039331e-01  1.23377575e-02
1.07969483e-01  1.20493313e-02
1.08907719e-01  1.17394535e-02
1.09854107e-01  1.14220076e-02
1.10808719e-01  1.11109611e-02
1.11771627e-01  1.08196742e-02
1.12742903e-01  1.05602337e-02
1.13722618e-01  1.03428442e-02
1.14710847e-01  1.01753122e-02
1.15707664e-01  1.00626511e-02
1.16713143e-01  1.00068328e-02
1.17727359e-01  1.00067035e-02
1.18750388e-01  1.00580722e-02
1.19782308e-01  1.01539723e-02
1.20823194e-01  1.02850862e-02
1.21873126e-01  1.04403110e-02
1.22932182e-01  1.06074369e-02
1.24000440e-01  1.07738988e-02
1.25077982e-01  1.09275569e-02
1.26164887e-01  1.10574581e-02
1.27261237e-01  1.11545273e-02
1.28367114e-01  1.12121439e-02
1.29482601e-01  1.12265586e-02
1.30607782e-01  1.11971215e-02
1.31742740e-01  1.11262974e-02
1.32887561e-01  1.10194642e-02
1.34042330e-01  1.08845007e-02
1.35207133e-01  1.07311898e-02
1.36382059e-01  1.05704756e-02
1.37567195e-01  1.04136263e-02
1.38762629e-01  1.02713653e-02
1.39968451e-01  1.01530371e-02
1.41184752e-01  1.00658754e-02
1.42411622e-01  1.00144348e-02
1.43649153e-01  1.00002388e-02
1.44897438e-01  1.00216770e-02
1.46156571e-01  1.00741691e-02
1.47426645e-01  1.01505875e-02
1.48707756e-01  1.02419082e-02
1.50000000e-01  1.03380368e-02
