# pyIrena / Irena validation dataset: simple_debye_chain
# tool          : Simple Fits
# model         : Debye Polymer Chain
# equation      : I(Q) = Scale 2(exp(-x)-1+x)/x^2, x = Q^2 Rg^2
# 
# GROUND-TRUTH PARAMETERS
#   Scale                      = 15             [1/cm]
#   Rg                         = 60             [A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 1902.13, seed = 1210075857
#   median rel. error = 0.01344, max = 0.07613
# 
# Q range       : 0.003 to 0.3 1/A, 300 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
1.12816362e-02  1.30134269e+01  1.53543867e-01
1.14567399e-02  1.26591447e+01  1.52964542e-01
1.16345614e-02  1.29397044e+01  1.52371157e-01
1.18151429e-02  1.29026485e+01  1.51763494e-01
1.19985273e-02  1.27617050e+01  1.51141339e-01
1.21847580e-02  1.26806705e+01  1.50504483e-01
1.23738791e-02  1.27013653e+01  1.49852720e-01
1.25659357e-02  1.22524297e+01  1.49185852e-01
1.27609732e-02  1.23348943e+01  1.48503686e-01
1.29590379e-02  1.22729686e+01  1.47806037e-01
1.31601768e-02  1.23577768e+01  1.47092728e-01
1.33644376e-02  1.18350164e+01  1.46363590e-01
1.35718687e-02  1.20128983e+01  1.45618462e-01
1.37825194e-02  1.22367581e+01  1.44857196e-01
1.39964396e-02  1.19717078e+01  1.44079651e-01
1.42136802e-02  1.19643894e+01  1.43285701e-01
1.44342925e-02  1.21061947e+01  1.42475231e-01
1.46583290e-02  1.20554633e+01  1.41648137e-01
1.48858428e-02  1.16310142e+01  1.40804333e-01
1.51168879e-02  1.15390392e+01  1.39943744e-01
1.53515190e-02  1.15854832e+01  1.39066314e-01
1.55897919e-02  1.15444955e+01  1.38172001e-01
1.58317631e-02  1.15843704e+01  1.37260782e-01
1.60774899e-02  1.12485064e+01  1.36332652e-01
1.63270306e-02  1.10821186e+01  1.35387624e-01
1.65804446e-02  1.09343533e+01  1.34425733e-01
1.68377918e-02  1.11249900e+01  1.33447033e-01
1.70991333e-02  1.06816849e+01  1.32451601e-01
1.73645311e-02  1.08683723e+01  1.31439536e-01
1.76340482e-02  1.06035539e+01  1.30410961e-01
1.79077485e-02  1.07129742e+01  1.29366021e-01
1.81856970e-02  1.03784809e+01  1.28304889e-01
1.84679595e-02  1.03145018e+01  1.27227760e-01
1.87546031e-02  1.02954398e+01  1.26134857e-01
1.90456956e-02  1.00233590e+01  1.25026430e-01
1.93413063e-02  9.93419602e+00  1.23902755e-01
1.96415052e-02  9.90963218e+00  1.22764135e-01
1.99463635e-02  9.75437492e+00  1.21610903e-01
2.02559536e-02  9.55038731e+00  1.20443419e-01
2.05703488e-02  9.51078070e+00  1.19262071e-01
2.08896238e-02  9.63252449e+00  1.18067276e-01
2.12138543e-02  9.31046372e+00  1.16859478e-01
2.15431173e-02  9.30122128e+00  1.15639153e-01
2.18774908e-02  9.09206394e+00  1.14406801e-01
2.22170541e-02  9.08014517e+00  1.13162952e-01
2.25618878e-02  8.79956449e+00  1.11908163e-01
2.29120737e-02  8.62913250e+00  1.10643018e-01
2.32676950e-02  8.62583995e+00  1.09368126e-01
2.36288358e-02  8.45168182e+00  1.08084122e-01
2.39955820e-02  8.39440657e+00  1.06791665e-01
2.43680205e-02  8.33187175e+00  1.05491437e-01
2.47462397e-02  8.18767139e+00  1.04184142e-01
2.51303292e-02  7.83049846e+00  1.02870504e-01
2.55203802e-02  8.01270659e+00  1.01551265e-01
2.59164853e-02  7.88161247e+00  1.00227186e-01
2.63187384e-02  7.55248232e+00  9.88990430e-02
2.67272349e-02  7.38757502e+00  9.75676244e-02
2.71420717e-02  7.38622622e+00  9.62337309e-02
2.75633473e-02  7.24195452e+00  9.48981727e-02
2.79911615e-02  7.22700983e+00  9.35617666e-02
2.84256159e-02  7.05397317e+00  9.22253348e-02
2.88668135e-02  6.90270413e+00  9.08897017e-02
2.93148590e-02  6.60074251e+00  8.95556919e-02
2.97698587e-02  6.58711024e+00  8.82241276e-02
3.02319205e-02  6.44581672e+00  8.68958261e-02
3.07011540e-02  6.44995900e+00  8.55715974e-02
3.11776705e-02  6.14777882e+00  8.42522417e-02
3.16615831e-02  6.15176234e+00  8.29385467e-02
3.21530066e-02  5.68988489e+00  8.16312857e-02
3.26520575e-02  5.77015530e+00  8.03312146e-02
3.31588542e-02  5.64424212e+00  7.90390701e-02
3.36735170e-02  5.56304727e+00  7.77555674e-02
3.41961680e-02  5.52401784e+00  7.64813980e-02
3.47269311e-02  5.45364120e+00  7.52172278e-02
3.52659322e-02  5.13194328e+00  7.39636955e-02
3.58132993e-02  4.89006101e+00  7.27214107e-02
3.63691620e-02  4.94556268e+00  7.14909527e-02
3.69336524e-02  4.89953609e+00  7.02728689e-02
3.75069044e-02  4.75362645e+00  6.90676739e-02
3.80890538e-02  4.67247795e+00  6.78758487e-02
3.86802389e-02  4.46523312e+00  6.66978398e-02
3.92805998e-02  4.43949945e+00  6.55340587e-02
3.98902790e-02  4.17248507e+00  6.43848817e-02
4.05094211e-02  4.20106624e+00  6.32506499e-02
4.11381730e-02  4.09590500e+00  6.21316691e-02
4.17766839e-02  4.00061672e+00  6.10282100e-02
4.24251051e-02  3.99690613e+00  5.99405090e-02
4.30835906e-02  3.86300410e+00  5.88687686e-02
4.37522965e-02  3.65297349e+00  5.78131582e-02
4.44313815e-02  3.65923200e+00  5.67738151e-02
4.51210066e-02  3.55638824e+00  5.57508455e-02
4.58213355e-02  3.41099439e+00  5.47443257e-02
4.65325343e-02  3.33489522e+00  5.37543033e-02
4.72547717e-02  3.28822368e+00  5.27807988e-02
4.79882191e-02  3.15941017e+00  5.18238065e-02
4.87330503e-02  2.98068957e+00  5.08832967e-02
4.94894422e-02  2.97942988e+00  4.99592165e-02
5.02575742e-02  2.94176045e+00  4.90514915e-02
5.10376284e-02  2.81384538e+00  4.81600278e-02
5.18297899e-02  2.75244039e+00  4.72847127e-02
5.26342467e-02  2.67669049e+00  4.64254168e-02
5.34511896e-02  2.67271353e+00  4.55819952e-02
5.42808123e-02  2.55068241e+00  4.47542891e-02
5.51233117e-02  2.47235673e+00  4.39421269e-02
5.59788877e-02  2.39287229e+00  4.31453257e-02
5.68477432e-02  2.36691235e+00  4.23636925e-02
5.77300842e-02  2.35449811e+00  4.15970255e-02
5.86261202e-02  2.20950816e+00  4.08451149e-02
5.95360637e-02  2.21497322e+00  4.01077445e-02
6.04601306e-02  2.09108861e+00  3.93846922e-02
6.13985400e-02  2.03729307e+00  3.86757313e-02
6.23515146e-02  1.97268303e+00  3.79806311e-02
6.33192804e-02  1.94820067e+00  3.72991578e-02
6.43020670e-02  1.94479642e+00  3.66310754e-02
6.53001076e-02  1.80431083e+00  3.59761460e-02
6.63136389e-02  1.79331438e+00  3.53341308e-02
6.73429014e-02  1.70192544e+00  3.47047907e-02
6.83881391e-02  1.58994456e+00  3.40878863e-02
6.94496002e-02  1.66084853e+00  3.34831791e-02
7.05275363e-02  1.62451709e+00  3.28904314e-02
7.16222032e-02  1.49357748e+00  3.23094069e-02
7.27338605e-02  1.55723813e+00  3.17398709e-02
7.38627720e-02  1.45597644e+00  3.11815910e-02
7.50092056e-02  1.38271010e+00  3.06343368e-02
7.61734330e-02  1.36828390e+00  3.00978807e-02
7.73557306e-02  1.31854435e+00  2.95719977e-02
7.85563788e-02  1.24078587e+00  2.90564659e-02
7.97756623e-02  1.27981174e+00  2.85510663e-02
8.10138706e-02  1.23416694e+00  2.80555836e-02
8.22712972e-02  1.16763568e+00  2.75698055e-02
8.35482405e-02  1.15035002e+00  2.70935234e-02
8.48450034e-02  1.12427624e+00  2.66265322e-02
8.61618935e-02  1.03297847e+00  2.61686305e-02
8.74992233e-02  1.08264949e+00  2.57196207e-02
8.88573099e-02  1.04659912e+00  2.52793089e-02
9.02364755e-02  9.93673757e-01  2.48475049e-02
9.16370474e-02  9.34799284e-01  2.44240225e-02
9.30593577e-02  9.35570930e-01  2.40086790e-02
9.45037439e-02  9.23015195e-01  2.36012958e-02
9.59705485e-02  8.70721106e-01  2.32016981e-02
9.74601197e-02  8.55655805e-01  2.28097145e-02
9.89728106e-02  8.31613076e-01  2.24251779e-02
1.00508980e-01  8.03847621e-01  2.20479245e-02
1.02068993e-01  7.76709282e-01  2.16777945e-02
1.03653219e-01  7.66144838e-01  2.13146314e-02
1.05262034e-01  7.54109796e-01  2.09582825e-02
1.06895819e-01  6.77068452e-01  2.06085988e-02
1.08554963e-01  6.72038094e-01  2.02654345e-02
1.10239858e-01  6.80365017e-01  1.99286474e-02
1.11950905e-01  6.77280102e-01  1.95980987e-02
1.13688509e-01  6.42077325e-01  1.92736529e-02
1.15453083e-01  5.96342567e-01  1.89551778e-02
1.17245045e-01  5.64312286e-01  1.86425442e-02
1.19064821e-01  5.91494732e-01  1.83356263e-02
1.20912841e-01  5.86687800e-01  1.80343012e-02
1.22789545e-01  5.29370023e-01  1.77384492e-02
1.24695377e-01  5.31806638e-01  1.74479533e-02
1.26630790e-01  5.28336902e-01  1.71626996e-02
1.28596242e-01  5.03207791e-01  1.68825768e-02
1.30592201e-01  4.72615351e-01  1.66074765e-02
1.32619139e-01  4.43873412e-01  1.63372929e-02
1.34677538e-01  4.74414456e-01  1.60719229e-02
1.36767885e-01  4.45481160e-01  1.58112659e-02
1.38890677e-01  4.32416207e-01  1.55552238e-02
1.41046417e-01  4.32153331e-01  1.53037008e-02
1.43235616e-01  4.09804360e-01  1.50566037e-02
1.45458794e-01  3.49382873e-01  1.48138415e-02
1.47716479e-01  3.78790589e-01  1.45753253e-02
1.50009205e-01  3.55318168e-01  1.43409686e-02
1.52337517e-01  3.69650636e-01  1.41106869e-02
1.54701967e-01  3.37008377e-01  1.38843978e-02
1.57103116e-01  3.39178344e-01  1.36620210e-02
1.59541534e-01  3.19867322e-01  1.34434780e-02
1.62017798e-01  3.17882863e-01  1.32286924e-02
1.64532497e-01  3.08834078e-01  1.30175894e-02
1.67086227e-01  2.99569351e-01  1.28100963e-02
1.69679594e-01  2.62864238e-01  1.26061418e-02
1.72313212e-01  2.75821870e-01  1.24056567e-02
1.74987708e-01  2.81530032e-01  1.22085733e-02
1.77703714e-01  2.61702495e-01  1.20148253e-02
1.80461876e-01  2.64986055e-01  1.18243483e-02
1.83262848e-01  2.50346381e-01  1.16370792e-02
1.86107294e-01  2.35116208e-01  1.14529566e-02
1.88995889e-01  2.37944761e-01  1.12719202e-02
1.91929319e-01  2.23411973e-01  1.10939114e-02
1.94908278e-01  2.35213455e-01  1.09188729e-02
1.97933474e-01  2.18114210e-01  1.07467487e-02
2.01005625e-01  2.00105816e-01  1.05774841e-02
2.04125459e-01  2.13828828e-01  1.04110255e-02
2.07293716e-01  1.86200065e-01  1.02473208e-02
2.10511149e-01  1.88580427e-01  1.00863188e-02
2.13778519e-01  1.77845211e-01  9.92796964e-03
2.17096603e-01  1.71678604e-01  9.77222455e-03
2.20466187e-01  1.69566385e-01  9.61903580e-03
2.23888071e-01  1.64252243e-01  9.46835674e-03
2.27363066e-01  1.48492503e-01  9.32014174e-03
2.30891997e-01  1.43584754e-01  9.17434618e-03
2.34475701e-01  1.57228728e-01  9.03092642e-03
2.38115029e-01  1.36604746e-01  8.88983974e-03
2.41810842e-01  1.39457763e-01  8.75104437e-03
2.45564019e-01  1.53854974e-01  8.61449943e-03
2.49375450e-01  1.25505134e-01  8.48016491e-03
2.53246038e-01  1.34551888e-01  8.34800165e-03
2.57176702e-01  1.06173139e-01  8.21797131e-03
2.61168374e-01  1.02734343e-01  8.09003637e-03
2.65222002e-01  1.16483789e-01  7.96416007e-03
2.69338547e-01  1.07258607e-01  7.84030645e-03
2.73518985e-01  1.10047605e-01  7.71844025e-03
2.77764308e-01  1.14151010e-01  7.59852697e-03
2.82075523e-01  1.14757799e-01  7.48053279e-03
2.86453653e-01  1.10861739e-01  7.36442460e-03
2.90899737e-01  9.00677057e-02  7.25016994e-03
2.95414829e-01  9.18091987e-02  7.13773700e-03
3.00000000e-01  8.91982292e-02  7.02709463e-03
