# pyIrena / Irena validation dataset: modeling_sizedist_plus_peak
# tool          : Modeling
# model         : Population 1: log-normal spheres.  Population 2: Gaussian diffraction peak.
# equation      : I(Q) = I_sizedist(Q) + A exp(-(Q-Q0)^2/(2 w^2)) + bg
# 
# GROUND-TRUTH PARAMETERS
#   pop1_type                  = size_dist / lognormal / sphere [-]
#   pop1_min_size              = 0              [A]
#   pop1_mean_size             = 60             [A]
#   pop1_sdeviation            = 0.25           [-]
#   pop1_scale                 = 0.004          [-]
#   pop1_contrast              = 80             [1e20 cm^-4]
#   pop2_type                  = diffraction_peak / gaussian [-]
#   pop2_amplitude             = 5              [1/cm]
#   pop2_position              = 0.15           [1/A]
#   pop2_width                 = 0.012          [1/A]   Gaussian sigma, NOT FWHM
#   background                 = 0.005          [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   peak_FWHM                  = 0.0282578      [1/A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 50847.9, seed = 1155364236
#   median rel. error = 0.01013, max = 0.0625
# 
# Q range       : 0.003 to 0.5 1/A, 450 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
7.12503616e-02  4.22849539e-01
7.20668453e-02  3.97967188e-01
7.28926853e-02  3.74888443e-01
7.37279889e-02  3.53496170e-01
7.45728645e-02  3.33677157e-01
7.54274219e-02  3.15322330e-01
7.62917720e-02  2.98326938e-01
7.71660270e-02  2.82590707e-01
7.80503003e-02  2.68017967e-01
7.89447069e-02  2.54517748e-01
7.98493628e-02  2.42003839e-01
8.07643855e-02  2.30394830e-01
8.16898938e-02  2.19614122e-01
8.26260078e-02  2.09589904e-01
8.35728490e-02  2.00255120e-01
8.45305405e-02  1.91547399e-01
8.54992065e-02  1.83408982e-01
8.64789728e-02  1.75786625e-01
8.74699666e-02  1.68631494e-01
8.84723165e-02  1.61899065e-01
8.94861527e-02  1.55549030e-01
9.05116069e-02  1.49545216e-01
9.15488121e-02  1.43855559e-01
9.25979030e-02  1.38452130e-01
9.36590158e-02  1.33311269e-01
9.47322883e-02  1.28413859e-01
9.58178598e-02  1.23745824e-01
9.69158712e-02  1.19298916e-01
9.80264652e-02  1.15071943e-01
9.91497859e-02  1.11072569e-01
1.00285979e-01  1.07319922e-01
1.01435192e-01  1.03848276e-01
1.02597575e-01  1.00712150e-01
1.03773278e-01  9.79932733e-02
1.04962453e-01  9.58099152e-02
1.06165256e-01  9.43291968e-02
1.07381842e-01  9.37830382e-02
1.08612369e-01  9.44884270e-02
1.09856997e-01  9.68726290e-02
1.11115888e-01  1.01503788e-01
1.12389205e-01  1.09127010e-01
1.13677114e-01  1.20705446e-01
1.14979781e-01  1.37465011e-01
1.16297376e-01  1.60940163e-01
1.17630069e-01  1.93016566e-01
1.18978035e-01  2.35964583e-01
1.20341447e-01  2.92455345e-01
1.21720483e-01  3.65549071e-01
1.23115322e-01  4.58643441e-01
1.24526145e-01  5.75368933e-01
1.25953135e-01  7.19418529e-01
1.27396478e-01  8.94301869e-01
1.28856360e-01  1.10301943e+00
1.30332972e-01  1.34766108e+00
1.31826504e-01  1.62894541e+00
1.33337152e-01  1.94573089e+00
1.34865110e-01  2.29454619e+00
1.36410578e-01  2.66920146e+00
1.37973756e-01  3.06055337e+00
1.39554847e-01  3.45649899e+00
1.41154057e-01  3.84226504e+00
1.42771592e-01  4.20103605e+00
1.44407663e-01  4.51492791e+00
1.46062483e-01  4.76626479e+00
1.47736266e-01  4.93906217e+00
1.49429229e-01  5.02056755e+00
1.51141593e-01  5.00267258e+00
1.52873579e-01  4.88299741e+00
1.54625412e-01  4.66546740e+00
1.56397321e-01  4.36025627e+00
1.58189534e-01  3.98305372e+00
1.60002285e-01  3.55371553e+00
1.61835809e-01  3.09445381e+00
1.63690344e-01  2.62780235e+00
1.65566131e-01  2.17463041e+00
1.67463413e-01  1.75246844e+00
1.69382437e-01  1.37435076e+00
1.71323451e-01  1.04828704e+00
1.73286708e-01  7.77365322e-01
1.75272463e-01  5.60388732e-01
1.77280974e-01  3.92875628e-01
1.79312500e-01  2.68221442e-01
1.81367307e-01  1.78830884e-01
1.83445661e-01  1.17073091e-01
1.85547831e-01  7.59745043e-02
1.87674090e-01  4.96279644e-02
1.89824716e-01  3.33480565e-02
1.91999986e-01  2.36343681e-02
1.94200183e-01  1.80149654e-02
1.96425593e-01  1.48362108e-02
1.98676505e-01  1.30488382e-02
2.00953210e-01  1.20209033e-02
2.03256006e-01  1.13910226e-02
2.05585190e-01  1.09629361e-02
2.07941065e-01  1.06353947e-02
2.10323936e-01  1.03587347e-02
2.12734114e-01  1.01097320e-02
2.15171911e-01  9.87795744e-03
2.17637644e-01  9.65882938e-03
2.20131632e-01  9.45029268e-03
2.22654200e-01  9.25132724e-03
2.25205675e-01  9.06131891e-03
2.27786388e-01  8.87981018e-03
2.30396675e-01  8.70640716e-03
2.33036874e-01  8.54074679e-03
2.35707327e-01  8.38248562e-03
2.38408383e-01  8.23129605e-03
2.41140390e-01  8.08686474e-03
2.43903705e-01  7.94889180e-03
2.46698686e-01  7.81709024e-03
2.49525695e-01  7.69118539e-03
2.52385100e-01  7.57091442e-03
2.55277272e-01  7.45602590e-03
2.58202587e-01  7.34627934e-03
2.61161424e-01  7.24144476e-03
2.64154167e-01  7.14130228e-03
2.67181205e-01  7.04564170e-03
2.70242931e-01  6.95426214e-03
2.73339742e-01  6.86697162e-03
2.76472041e-01  6.78358673e-03
2.79640234e-01  6.70393226e-03
2.82844732e-01  6.62784084e-03
2.86085952e-01  6.55515260e-03
2.89364314e-01  6.48571488e-03
2.92680245e-01  6.41938187e-03
2.96034173e-01  6.35601434e-03
2.99426536e-01  6.29547934e-03
3.02857772e-01  6.23764990e-03
3.06328329e-01  6.18240478e-03
3.09838656e-01  6.12962822e-03
3.13389209e-01  6.07920965e-03
3.16980449e-01  6.03104350e-03
3.20612843e-01  5.98502895e-03
3.24286861e-01  5.94106972e-03
3.28002981e-01  5.89907386e-03
3.31761686e-01  5.85895353e-03
3.35563463e-01  5.82062486e-03
3.39408806e-01  5.78400775e-03
3.43298214e-01  5.74902566e-03
3.47232192e-01  5.71560552e-03
3.51211251e-01  5.68367751e-03
3.55235908e-01  5.65317494e-03
3.59306684e-01  5.62403412e-03
3.63424109e-01  5.59619420e-03
3.67588718e-01  5.56959706e-03
3.71801049e-01  5.54418717e-03
3.76061652e-01  5.51991148e-03
3.80371078e-01  5.49671934e-03
3.84729888e-01  5.47456234e-03
3.89138647e-01  5.45339424e-03
3.93597927e-01  5.43317088e-03
3.98108308e-01  5.41385005e-03
4.02670375e-01  5.39539145e-03
4.07284720e-01  5.37775657e-03
4.11951942e-01  5.36090863e-03
4.16672649e-01  5.34481248e-03
4.21447451e-01  5.32943455e-03
4.26276969e-01  5.31474277e-03
4.31161831e-01  5.30070651e-03
4.36102670e-01  5.28729649e-03
4.41100128e-01  5.27448476e-03
4.46154854e-01  5.26224461e-03
4.51267504e-01  5.25055052e-03
4.56438741e-01  5.23937812e-03
4.61669237e-01  5.22870411e-03
4.66959672e-01  5.21850625e-03
4.72310731e-01  5.20876329e-03
4.77723111e-01  5.19945492e-03
4.83197512e-01  5.19056175e-03
4.88734647e-01  5.18206524e-03
4.94335234e-01  5.17394771e-03
5.00000000e-01  5.16619222e-03
