# pyIrena / Irena validation dataset: modeling_surface_fractal
# tool          : Modeling
# model         : Surface-fractal scattering (Teixeira 1988)
# equation      : I(Q) = pi*contrast*Ksi^4*S*Gamma(5-Ds)*sin[(3-Ds)atan(Q Ksi)]/[(1+Q^2Ksi^2)^((5-Ds)/2) Q Ksi] + bg
# 
# GROUND-TRUTH PARAMETERS
#   pop_type                   = surface_fractal [-]
#   Surface                    = 20000          [1/cm]
#   Ds                         = 2.4            [-]   surface fractal dimension
#   Ksi                        = 600            [A]
#   Contrast                   = 100            [1e20 cm^-4]
#   background                 = 0.01           [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   Porod_slope_high_Q         = 3.6            [-]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 8527.71, seed = 3936854831
#   median rel. error = 0.01001, max = 0.08331
# 
# Q range       : 0.0005 to 0.3 1/A, 380 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
2.44348769e-03  9.79806230e+04  9.84322521e+02
2.48507998e-03  9.30597342e+04  9.45818575e+02
2.52738024e-03  9.16506559e+04  9.08427073e+02
2.57040051e-03  8.72340875e+04  8.72140223e+02
2.61415307e-03  8.61809021e+04  8.36948713e+02
2.65865037e-03  7.85010453e+04  8.02841794e+02
2.70390508e-03  7.75922150e+04  7.69807370e+02
2.74993011e-03  7.28179308e+04  7.37832080e+02
2.79673857e-03  7.06843210e+04  7.06901386e+02
2.84434378e-03  6.78147420e+04  6.76999668e+02
2.89275931e-03  6.38893634e+04  6.48110305e+02
2.94199896e-03  6.25442847e+04  6.20215768e+02
2.99207674e-03  6.00737894e+04  5.93297702e+02
3.04300694e-03  5.68623128e+04  5.67337019e+02
3.09480406e-03  5.44752226e+04  5.42313974e+02
3.14748285e-03  5.25599802e+04  5.18208253e+02
3.20105832e-03  5.05374939e+04  4.94999050e+02
3.25554573e-03  4.75757380e+04  4.72665143e+02
3.31096062e-03  4.44681299e+04  4.51184972e+02
3.36731876e-03  4.30653739e+04  4.30536706e+02
3.42463621e-03  4.08305036e+04  4.10698313e+02
3.48292929e-03  3.93319020e+04  3.91647627e+02
3.54221463e-03  3.72774384e+04  3.73362405e+02
3.60250910e-03  3.53973795e+04  3.55820387e+02
3.66382989e-03  3.37981108e+04  3.38999353e+02
3.72619446e-03  3.21362438e+04  3.22877170e+02
3.78962058e-03  3.02888482e+04  3.07431841e+02
3.85412632e-03  2.92336654e+04  2.92641550e+02
3.91973005e-03  2.81320211e+04  2.78484700e+02
3.98645048e-03  2.69093864e+04  2.64939952e+02
4.05430659e-03  2.53371211e+04  2.51986261e+02
4.12331773e-03  2.42075328e+04  2.39602899e+02
4.19350356e-03  2.28378162e+04  2.27769493e+02
4.26488407e-03  2.18730772e+04  2.16466039e+02
4.33747960e-03  2.04871416e+04  2.05672932e+02
4.41131082e-03  1.93777655e+04  1.95370978e+02
4.48639878e-03  1.85296210e+04  1.85541417e+02
4.56276486e-03  1.76609924e+04  1.76165930e+02
4.64043082e-03  1.67207965e+04  1.67226655e+02
4.71941879e-03  1.58494019e+04  1.58706193e+02
4.79975126e-03  1.50823180e+04  1.50587619e+02
4.88145113e-03  1.41189952e+04  1.42854481e+02
4.96454167e-03  1.33576367e+04  1.35490809e+02
5.04904655e-03  1.27904652e+04  1.28481112e+02
5.13498984e-03  1.19933232e+04  1.21810384e+02
5.22239604e-03  1.15323183e+04  1.15464094e+02
5.31129003e-03  1.10036615e+04  1.09428191e+02
5.40169716e-03  1.03675744e+04  1.03689096e+02
5.49364316e-03  9.95363133e+03  9.82336977e+01
5.58715424e-03  9.28814896e+03  9.30493470e+01
5.68225704e-03  8.76370865e+03  8.81238502e+01
5.77897864e-03  8.33396711e+03  8.34454609e+01
5.87734662e-03  8.00401393e+03  7.90028721e+01
5.97738898e-03  7.52981895e+03  7.47852073e+01
6.07913423e-03  7.09119340e+03  7.07820109e+01
6.18261135e-03  6.62652832e+03  6.69832390e+01
6.28784984e-03  6.31325331e+03  6.33792485e+01
6.39487965e-03  5.90577728e+03  5.99607875e+01
6.50373130e-03  5.61690050e+03  5.67189842e+01
6.61443579e-03  5.29315282e+03  5.36453361e+01
6.72702465e-03  5.05451992e+03  5.07316993e+01
6.84152996e-03  4.75990587e+03  4.79702775e+01
6.95798435e-03  4.57144930e+03  4.53536108e+01
7.07642099e-03  4.24699510e+03  4.28745650e+01
7.19687362e-03  4.05401001e+03  4.05263205e+01
7.31937656e-03  3.85496044e+03  3.83023615e+01
7.44396471e-03  3.67264791e+03  3.61964654e+01
7.57067355e-03  3.36865608e+03  3.42026918e+01
7.69953919e-03  3.23722421e+03  3.23153728e+01
7.83059835e-03  3.10803113e+03  3.05291019e+01
7.96388835e-03  2.86463386e+03  2.88387247e+01
8.09944717e-03  2.68801955e+03  2.72393284e+01
8.23731344e-03  2.54722946e+03  2.57262328e+01
8.37752642e-03  2.44273119e+03  2.42949805e+01
8.52012606e-03  2.30029797e+03  2.29413278e+01
8.66515299e-03  2.16894917e+03  2.16612362e+01
8.81264852e-03  2.06649331e+03  2.04508632e+01
8.96265467e-03  1.94716018e+03  1.93065542e+01
9.11521418e-03  1.82906879e+03  1.82248346e+01
9.27037052e-03  1.70144761e+03  1.72024013e+01
9.42816787e-03  1.61282281e+03  1.62361159e+01
9.58865120e-03  1.55075171e+03  1.53229968e+01
9.75186623e-03  1.44271358e+03  1.44602122e+01
9.91785946e-03  1.35549665e+03  1.36450735e+01
1.00866782e-02  1.29444073e+03  1.28750286e+01
1.02583705e-02  1.22698025e+03  1.21476553e+01
1.04329852e-02  1.13566319e+03  1.14606557e+01
1.06105723e-02  1.06870558e+03  1.08118500e+01
1.07911821e-02  1.02069415e+03  1.01991711e+01
1.09748662e-02  9.76548235e+02  9.62065885e+00
1.11616770e-02  9.08457738e+02  9.07445545e+00
1.13516676e-02  8.59792606e+02  8.55879999e+00
1.15448921e-02  8.06666095e+02  8.07202394e+00
1.17414057e-02  7.55419467e+02  7.61254658e+00
1.19412642e-02  7.25541693e+02  7.17887067e+00
1.21445247e-02  6.66455292e+02  6.76957825e+00
1.23512450e-02  6.39936319e+02  6.38332673e+00
1.25614840e-02  6.06108513e+02  6.01884507e+00
1.27753017e-02  5.60654801e+02  5.67493017e+00
1.29927589e-02  5.26700249e+02  5.35044343e+00
1.32139176e-02  5.05624833e+02  5.04430746e+00
1.34388408e-02  4.77326026e+02  4.75550293e+00
1.36675925e-02  4.35386691e+02  4.48306558e+00
1.39002380e-02  4.23681461e+02  4.22608340e+00
1.41368436e-02  3.94954757e+02  3.98369390e+00
1.43774765e-02  3.73854760e+02  3.75508151e+00
1.46222054e-02  3.49388297e+02  3.53947519e+00
1.48711000e-02  3.33853890e+02  3.33614600e+00
1.51242313e-02  3.11625255e+02  3.14440498e+00
1.53816712e-02  3.06550969e+02  2.96360095e+00
1.56434932e-02  2.77429754e+02  2.79311858e+00
1.59097719e-02  2.62339042e+02  2.63237643e+00
1.61805830e-02  2.47916590e+02  2.48082518e+00
1.64560039e-02  2.36972361e+02  2.33794586e+00
1.67361128e-02  2.20762919e+02  2.20324829e+00
1.70209897e-02  2.06064201e+02  2.07626949e+00
1.73107157e-02  1.93402494e+02  1.95657219e+00
1.76053733e-02  1.78111868e+02  1.84374350e+00
1.79050465e-02  1.71326429e+02  1.73739355e+00
1.82098206e-02  1.60331075e+02  1.63715422e+00
1.85197825e-02  1.53505647e+02  1.54267801e+00
1.88350205e-02  1.42936654e+02  1.45363687e+00
1.91556243e-02  1.38398994e+02  1.36972113e+00
1.94816854e-02  1.26635029e+02  1.29063854e+00
1.98132965e-02  1.22280456e+02  1.21611328e+00
2.01505523e-02  1.12373784e+02  1.14588504e+00
2.04935487e-02  1.08292549e+02  1.07970819e+00
2.08423835e-02  1.01647283e+02  1.01735098e+00
2.11971560e-02  9.64908053e+01  9.58594730e-01
2.15579674e-02  8.92118647e+01  9.03233142e-01
2.19249204e-02  8.53689202e+01  8.51071594e-01
2.22981196e-02  8.05794571e+01  8.01926497e-01
2.26776712e-02  7.43402144e+01  7.55624677e-01
2.30636835e-02  7.06377449e+01  7.12002796e-01
2.34562663e-02  6.72269143e+01  6.70906801e-01
2.38555315e-02  6.33148892e+01  6.32191402e-01
2.42615929e-02  5.88709770e+01  5.95719588e-01
2.46745662e-02  5.54086444e+01  5.61362151e-01
2.50945690e-02  5.26215042e+01  5.28997260e-01
2.55217209e-02  4.80411276e+01  4.98510035e-01
2.59561437e-02  4.63177049e+01  4.69792161e-01
2.63979611e-02  4.36613570e+01  4.42741519e-01
2.68472989e-02  4.12565553e+01  4.17261830e-01
2.73042853e-02  3.84390584e+01  3.93262331e-01
2.77690503e-02  3.61077998e+01  3.70657458e-01
2.82417264e-02  3.43002810e+01  3.49366555e-01
2.87224483e-02  3.26763218e+01  3.29313594e-01
2.92113528e-02  3.07289118e+01  3.10426912e-01
2.97085793e-02  2.88624055e+01  2.92638962e-01
3.02142695e-02  2.70246742e+01  2.75886082e-01
3.07285674e-02  2.53645711e+01  2.60108270e-01
3.12516195e-02  2.39452601e+01  2.45248978e-01
3.17835748e-02  2.26358368e+01  2.31254914e-01
3.23245849e-02  2.10257529e+01  2.18075856e-01
3.28748039e-02  2.00003914e+01  2.05664477e-01
3.34343885e-02  1.87624081e+01  1.93976179e-01
3.40034983e-02  1.76588662e+01  1.82968937e-01
3.45822952e-02  1.68171208e+01  1.72603151e-01
3.51709443e-02  1.57965978e+01  1.62841508e-01
3.57696131e-02  1.46596042e+01  1.53648850e-01
3.63784723e-02  1.39703063e+01  1.44992052e-01
3.69976953e-02  1.30053528e+01  1.36839903e-01
3.76274585e-02  1.25528388e+01  1.29162996e-01
3.82679414e-02  1.15414392e+01  1.21933626e-01
3.89193264e-02  1.09200798e+01  1.15125691e-01
3.95817990e-02  1.02619660e+01  1.08714601e-01
4.02555480e-02  9.75194670e+00  1.02677187e-01
4.09407654e-02  9.22422068e+00  9.69916252e-02
4.16376463e-02  8.54078225e+00  9.16373529e-02
4.23463894e-02  8.06692311e+00  8.65950007e-02
4.30671964e-02  7.74166319e+00  8.18463211e-02
4.38002728e-02  7.16451090e+00  7.73741248e-02
4.45458274e-02  6.72745729e+00  7.31622188e-02
4.53040725e-02  6.30845395e+00  6.91953493e-02
4.60752243e-02  6.06260176e+00  6.54591475e-02
4.68595024e-02  5.67648000e+00  6.19400779e-02
4.76571303e-02  5.34568968e+00  5.86253908e-02
4.84683351e-02  5.03629507e+00  5.55030765e-02
4.92933479e-02  4.68275883e+00  5.25618224e-02
5.01324039e-02  4.49487374e+00  4.97909730e-02
5.09857421e-02  4.14799410e+00  4.71804920e-02
5.18536055e-02  3.94909386e+00  4.47209260e-02
5.27362414e-02  3.69802178e+00  4.24033714e-02
5.36339012e-02  3.43622164e+00  4.02194424e-02
5.45468408e-02  3.26105137e+00  3.81612413e-02
5.54753201e-02  3.13077868e+00  3.62213301e-02
5.64196037e-02  2.92504927e+00  3.43927041e-02
5.73799606e-02  2.77885073e+00  3.26687673e-02
5.83566643e-02  2.62906173e+00  3.10433085e-02
5.93499933e-02  2.44082630e+00  2.95104792e-02
6.03602304e-02  2.27848836e+00  2.80647732e-02
6.13876634e-02  2.14335966e+00  2.67010066e-02
6.24325850e-02  2.03215775e+00  2.54142994e-02
6.34952930e-02  1.90967491e+00  2.42000583e-02
6.45760901e-02  1.80085702e+00  2.30539601e-02
6.56752841e-02  1.67846166e+00  2.19719365e-02
6.67931883e-02  1.57505722e+00  2.09501596e-02
6.79301212e-02  1.48967747e+00  1.99850277e-02
6.90864065e-02  1.43715433e+00  1.90731532e-02
7.02623738e-02  1.31953235e+00  1.82113498e-02
7.14583580e-02  1.27011493e+00  1.73966212e-02
7.26746998e-02  1.18251574e+00  1.66261507e-02
7.39117459e-02  1.08902761e+00  1.58972902e-02
7.51698486e-02  1.04914490e+00  1.52075513e-02
7.64493663e-02  1.01033817e+00  1.45545956e-02
7.77506636e-02  9.18668274e-01  1.39362266e-02
7.90741111e-02  8.62348963e-01  1.33503814e-02
8.04200860e-02  8.29961896e-01  1.27951229e-02
8.17889716e-02  7.66749480e-01  1.22686325e-02
8.31811579e-02  7.29199524e-01  1.17692036e-02
8.45970417e-02  6.77974988e-01  1.12952347e-02
8.60370261e-02  6.35218841e-01  1.08452234e-02
8.75015215e-02  6.05529881e-01  1.04177606e-02
8.89909451e-02  5.70547337e-01  1.00115251e-02
9.05057213e-02  5.30949673e-01  9.62527807e-03
9.20462814e-02  5.18956451e-01  9.25785843e-03
9.36130645e-02  4.85604015e-01  8.90817799e-03
9.52065169e-02  4.52534331e-01  8.57521714e-03
9.68270925e-02  4.20931353e-01  8.25802063e-03
9.84752531e-02  3.89387061e-01  7.95569360e-03
1.00151468e-01  3.75948994e-01  7.66739788e-03
1.01856215e-01  3.60488221e-01  7.39234846e-03
1.03589980e-01  3.47550205e-01  7.12981014e-03
1.05353256e-01  3.17134115e-01  6.87909439e-03
1.07146546e-01  2.95946984e-01  6.63955640e-03
1.08970362e-01  2.74151076e-01  6.41059228e-03
1.10825221e-01  2.66063711e-01  6.19163642e-03
1.12711653e-01  2.49666629e-01  5.98215902e-03
1.14630196e-01  2.39863996e-01  5.78166376e-03
1.16581395e-01  2.23344043e-01  5.58968560e-03
1.18565808e-01  2.17012254e-01  5.40578875e-03
1.20583998e-01  1.96762992e-01  5.22956468e-03
1.22636541e-01  1.83352240e-01  5.06063040e-03
1.24724022e-01  1.78459312e-01  4.89862666e-03
1.26847035e-01  1.57391855e-01  4.74321643e-03
1.29006186e-01  1.57204417e-01  4.59408339e-03
1.31202089e-01  1.52844083e-01  4.45093054e-03
1.33435370e-01  1.47159692e-01  4.31347888e-03
1.35706665e-01  1.30829086e-01  4.18146622e-03
1.38016622e-01  1.34587646e-01  4.05464603e-03
1.40365898e-01  1.15027306e-01  3.93278636e-03
1.42755162e-01  1.18115734e-01  3.81566890e-03
1.45185096e-01  1.08693119e-01  3.70308800e-03
1.47656392e-01  1.07044645e-01  3.59484984e-03
1.50169753e-01  9.54580155e-02  3.49077162e-03
1.52725895e-01  8.93153096e-02  3.39068081e-03
1.55325548e-01  8.66525061e-02  3.29441446e-03
1.57969451e-01  7.75914249e-02  3.20181852e-03
1.60658358e-01  7.63576101e-02  3.11274728e-03
1.63393034e-01  7.49761420e-02  3.02706278e-03
1.66174259e-01  6.66090131e-02  2.94463427e-03
1.69002826e-01  6.20738162e-02  2.86533776e-03
1.71879539e-01  6.31381644e-02  2.78905551e-03
1.74805219e-01  6.23236668e-02  2.71567565e-03
1.77780699e-01  5.15694244e-02  2.64509177e-03
1.80806826e-01  5.14289028e-02  2.57720254e-03
1.83884464e-01  5.22846209e-02  2.51191137e-03
1.87014488e-01  5.15345316e-02  2.44912611e-03
1.90197790e-01  4.55486068e-02  2.38875870e-03
1.93435277e-01  4.37685181e-02  2.33072494e-03
1.96727872e-01  4.46382977e-02  2.27494423e-03
2.00076513e-01  4.07288338e-02  2.22133928e-03
2.03482153e-01  3.97264662e-02  2.16983594e-03
2.06945763e-01  3.37475892e-02  2.12036294e-03
2.10468329e-01  3.63597009e-02  2.07285176e-03
2.14050855e-01  3.36892241e-02  2.02723637e-03
2.17694362e-01  2.88695190e-02  1.98345313e-03
2.21399887e-01  3.21992182e-02  1.94144061e-03
2.25168487e-01  2.97567528e-02  1.90113944e-03
2.29001235e-01  2.79496401e-02  1.86249217e-03
2.32899223e-01  2.94421733e-02  1.82544319e-03
2.36863561e-01  2.31664813e-02  1.78993857e-03
2.40895378e-01  2.12535565e-02  1.75592601e-03
2.44995824e-01  2.42180703e-02  1.72335470e-03
2.49166067e-01  2.41510971e-02  1.69217526e-03
2.53407294e-01  2.14998241e-02  1.66233967e-03
2.57720714e-01  2.10857996e-02  1.63380120e-03
2.62107555e-01  2.12430176e-02  1.60651434e-03
2.66569068e-01  2.50463912e-02  1.58043476e-03
2.71106524e-01  2.14343309e-02  1.55551928e-03
2.75721215e-01  1.95571464e-02  1.53172578e-03
2.80414455e-01  1.96170505e-02  1.50901321e-03
2.85187582e-01  1.86030716e-02  1.48734156e-03
2.90041956e-01  1.90553043e-02  1.46667181e-03
2.94978960e-01  1.58754094e-02  1.44696593e-03
3.00000000e-01  1.76759174e-02  1.42818685e-03
