# pyIrena / Irena validation dataset: modeling_sizedist_plus_unified
# tool          : Modeling
# model         : Population 1: log-normal spheres.  Population 2: Unified level.
# equation      : I(Q) = I_sizedist(Q) + I_unified(Q) + bg
# 
# GROUND-TRUTH PARAMETERS
#   pop1_type                  = size_dist / lognormal / sphere [-]
#   pop1_min_size              = 0              [A]
#   pop1_mean_size             = 30             [A]   log-normal median
#   pop1_sdeviation            = 0.3            [-]
#   pop1_scale                 = 0.005          [-]   INT P_V(r) dr
#   pop1_contrast              = 100            [1e20 cm^-4]
#   pop2_type                  = unified_level  [-]
#   pop2_G                     = 20000          [1/cm]
#   pop2_Rg                    = 4000           [A]
#   pop2_P                     = 3.5            [-]
#   pop2_B                     = 1.56345e-08    [cm^-1 A^-P]
#   background                 = 0.01           [1/cm]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 20749.9, seed = 1656842697
#   median rel. error = 0.01023, max = 0.06839
# 
# Q range       : 5e-05 to 0.5 1/A, 480 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
9.80044010e-05  1.90097923e+04
9.99070899e-05  1.89716729e+04
1.01846718e-04  1.89321404e+04
1.03824003e-04  1.88911457e+04
1.05839676e-04  1.88486383e+04
1.07894481e-04  1.88045663e+04
1.09989180e-04  1.87588763e+04
1.12124545e-04  1.87115134e+04
1.14301367e-04  1.86624210e+04
1.16520450e-04  1.86115414e+04
1.18782616e-04  1.85588150e+04
1.21088700e-04  1.85041809e+04
1.23439555e-04  1.84475766e+04
1.25836050e-04  1.83889380e+04
1.28279072e-04  1.83281998e+04
1.30769523e-04  1.82652947e+04
1.33308324e-04  1.82001545e+04
1.35896415e-04  1.81327090e+04
1.38534752e-04  1.80628869e+04
1.41224310e-04  1.79906154e+04
1.43966084e-04  1.79158205e+04
1.46761088e-04  1.78384268e+04
1.49610355e-04  1.77583578e+04
1.52514939e-04  1.76755355e+04
1.55475913e-04  1.75898814e+04
1.58494372e-04  1.75013156e+04
1.61571433e-04  1.74097576e+04
1.64708233e-04  1.73151260e+04
1.67905931e-04  1.72173389e+04
1.71165711e-04  1.71163139e+04
1.74488777e-04  1.70119685e+04
1.77876358e-04  1.69042199e+04
1.81329707e-04  1.67929855e+04
1.84850101e-04  1.66781831e+04
1.88438840e-04  1.65597309e+04
1.92097252e-04  1.64375481e+04
1.95826690e-04  1.63115550e+04
1.99628532e-04  1.61816733e+04
2.03504185e-04  1.60478265e+04
2.07455081e-04  1.59099401e+04
2.11482680e-04  1.57679424e+04
2.15588473e-04  1.56217643e+04
2.19773977e-04  1.54713402e+04
2.24040740e-04  1.53166083e+04
2.28390339e-04  1.51575111e+04
2.32824382e-04  1.49939960e+04
2.37344510e-04  1.48260158e+04
2.41952392e-04  1.46535291e+04
2.46649734e-04  1.44765011e+04
2.51438271e-04  1.42949043e+04
2.56319775e-04  1.41087190e+04
2.61296049e-04  1.39179340e+04
2.66368935e-04  1.37225474e+04
2.71540307e-04  1.35225670e+04
2.76812078e-04  1.33180115e+04
2.82186197e-04  1.31089108e+04
2.87664650e-04  1.28953072e+04
2.93249464e-04  1.26772557e+04
2.98942704e-04  1.24548248e+04
3.04746474e-04  1.22280975e+04
3.10662920e-04  1.19971718e+04
3.16694230e-04  1.17621614e+04
3.22842633e-04  1.15231963e+04
3.29110404e-04  1.12804234e+04
3.35499859e-04  1.10340070e+04
3.42013362e-04  1.07841293e+04
3.48653319e-04  1.05309908e+04
3.55422187e-04  1.02748105e+04
3.62322467e-04  1.00158258e+04
3.69356712e-04  9.75429315e+03
3.76527522e-04  9.49048737e+03
3.83837549e-04  9.22470168e+03
3.91289495e-04  8.95724726e+03
3.98886115e-04  8.68845262e+03
4.06630218e-04  8.41866290e+03
4.14524668e-04  8.14823890e+03
4.22572383e-04  7.87755597e+03
4.30776339e-04  7.60700265e+03
4.39139570e-04  7.33697916e+03
4.47665167e-04  7.06789568e+03
4.56356282e-04  6.80017044e+03
4.65216130e-04  6.53422761e+03
4.74247986e-04  6.27049504e+03
4.83455189e-04  6.00940185e+03
4.92841143e-04  5.75137590e+03
5.02409320e-04  5.49684111e+03
5.12163256e-04  5.24621470e+03
5.22106558e-04  4.99990446e+03
5.32242903e-04  4.75830589e+03
5.42576038e-04  4.52179941e+03
5.53109784e-04  4.29074765e+03
5.63848035e-04  4.06549276e+03
5.74794762e-04  3.84635390e+03
5.85954012e-04  3.63362487e+03
5.97329912e-04  3.42757197e+03
6.08926667e-04  3.22843198e+03
6.20748565e-04  3.03641057e+03
6.32799978e-04  2.85168083e+03
6.45085360e-04  2.67438218e+03
6.57609255e-04  2.50461957e+03
6.70376293e-04  2.34246305e+03
6.83391194e-04  2.18794759e+03
6.96658770e-04  2.04107331e+03
7.10183928e-04  1.90180599e+03
7.23971667e-04  1.77007794e+03
7.38027086e-04  1.64578915e+03
7.52355381e-04  1.52880877e+03
7.66961850e-04  1.41897681e+03
7.81851895e-04  1.31610620e+03
7.97031019e-04  1.21998500e+03
8.12504835e-04  1.13037885e+03
8.28279066e-04  1.04703367e+03
8.44359542e-04  9.69678460e+02
8.60752210e-04  8.98028215e+02
8.77463130e-04  8.31787011e+02
8.94498482e-04  7.70651084e+02
9.11864563e-04  7.14311954e+02
9.29567795e-04  6.62459511e+02
9.47614723e-04  6.14785026e+02
9.66012020e-04  5.70984035e+02
9.84766488e-04  5.30759053e+02
1.00388506e-03  4.93822054e+02
1.02337481e-03  4.59896693e+02
1.04324294e-03  4.28720213e+02
1.06349679e-03  4.00045012e+02
1.08414386e-03  3.73639845e+02
1.10519178e-03  3.49290647e+02
1.12664833e-03  3.26800978e+02
1.14852144e-03  3.05992102e+02
1.17081920e-03  2.86702713e+02
1.19354987e-03  2.68788353e+02
1.21672183e-03  2.52120569e+02
1.24034366e-03  2.36585835e+02
1.26442409e-03  2.22084327e+02
1.28897202e-03  2.08528578e+02
1.31399654e-03  1.95842095e+02
1.33950689e-03  1.83957960e+02
1.36551251e-03  1.72817494e+02
1.39202301e-03  1.62368992e+02
1.41904819e-03  1.52566575e+02
1.44659805e-03  1.43369173e+02
1.47468277e-03  1.34739651e+02
1.50331273e-03  1.26644077e+02
1.53249853e-03  1.19051127e+02
1.56225095e-03  1.11931615e+02
1.59258099e-03  1.05258140e+02
1.62349987e-03  9.90048250e+01
1.65501902e-03  9.31471283e+01
1.68715009e-03  8.76617203e+01
1.71990497e-03  8.25264002e+01
1.75329576e-03  7.77200432e+01
1.78733480e-03  7.32225669e+01
1.82203470e-03  6.90149069e+01
1.85740827e-03  6.50789969e+01
1.89346859e-03  6.13977488e+01
1.93022900e-03  5.79550286e+01
1.96770308e-03  5.47356306e+01
2.00590470e-03  5.17252459e+01
2.04484798e-03  4.89104279e+01
2.08454732e-03  4.62785554e+01
2.12501739e-03  4.38177925e+01
2.16627316e-03  4.15170492e+01
2.20832989e-03  3.93659397e+01
2.25120311e-03  3.73547431e+01
2.29490870e-03  3.54743633e+01
2.33946279e-03  3.37162913e+01
2.38488187e-03  3.20725689e+01
2.43118274e-03  3.05357537e+01
2.47838250e-03  2.90988867e+01
2.52649862e-03  2.77554606e+01
2.57554887e-03  2.64993917e+01
2.62555141e-03  2.53249913e+01
2.67652471e-03  2.42269412e+01
2.72848762e-03  2.32002689e+01
2.78145936e-03  2.22403254e+01
2.83545950e-03  2.13427642e+01
2.89050803e-03  2.05035215e+01
2.94662528e-03  1.97187978e+01
3.00383201e-03  1.89850408e+01
3.06214937e-03  1.82989291e+01
3.12159892e-03  1.76573576e+01
3.18220265e-03  1.70574229e+01
3.24398296e-03  1.64964103e+01
3.30696269e-03  1.59717819e+01
3.37116512e-03  1.54811646e+01
3.43661401e-03  1.50223396e+01
3.50333354e-03  1.45932323e+01
3.57134838e-03  1.41919029e+01
3.64068369e-03  1.38165376e+01
3.71136509e-03  1.34654406e+01
3.78341873e-03  1.31370260e+01
3.85687124e-03  1.28298110e+01
3.93174978e-03  1.25424091e+01
4.00808203e-03  1.22735237e+01
4.08589623e-03  1.20219422e+01
4.16522113e-03  1.17865310e+01
4.24608607e-03  1.15662297e+01
4.32852095e-03  1.13600465e+01
4.41255625e-03  1.11670542e+01
4.49822304e-03  1.09863854e+01
4.58555299e-03  1.08172288e+01
4.67457839e-03  1.06588256e+01
4.76533216e-03  1.05104660e+01
4.85784785e-03  1.03714861e+01
4.95215967e-03  1.02412647e+01
5.04830249e-03  1.01192208e+01
5.14631186e-03  1.00048105e+01
5.24622401e-03  9.89752513e+00
5.34807590e-03  9.79688860e+00
5.45190516e-03  9.70245530e+00
5.55775020e-03  9.61380815e+00
5.66565015e-03  9.53055673e+00
5.77564491e-03  9.45233548e+00
5.88777514e-03  9.37880213e+00
6.00208230e-03  9.30963610e+00
6.11860865e-03  9.24453709e+00
6.23739729e-03  9.18322377e+00
6.35849213e-03  9.12543248e+00
6.48193794e-03  9.07091608e+00
6.60778037e-03  9.01944286e+00
6.73606594e-03  8.97079547e+00
6.86684209e-03  8.92477003e+00
7.00015718e-03  8.88117518e+00
7.13606048e-03  8.83983124e+00
7.27460225e-03  8.80056943e+00
7.41583372e-03  8.76323117e+00
7.55980710e-03  8.72766733e+00
7.70657563e-03  8.69373762e+00
7.85619357e-03  8.66130998e+00
8.00871624e-03  8.63026002e+00
8.16420003e-03  8.60047046e+00
8.32270244e-03  8.57183069e+00
8.48428206e-03  8.54423626e+00
8.64899864e-03  8.51758846e+00
8.81691309e-03  8.49179392e+00
8.98808747e-03  8.46676419e+00
9.16258509e-03  8.44241547e+00
9.34047047e-03  8.41866816e+00
9.52180937e-03  8.39544665e+00
9.70666884e-03  8.37267895e+00
9.89511723e-03  8.35029648e+00
1.00872242e-02  8.32823374e+00
1.02830608e-02  8.30642813e+00
1.04826995e-02  8.28481971e+00
1.06862140e-02  8.26335095e+00
1.08936796e-02  8.24196657e+00
1.11051730e-02  8.22061336e+00
1.13207724e-02  8.19923997e+00
1.15405575e-02  8.17779676e+00
1.17646096e-02  8.15623568e+00
1.19930115e-02  8.13451008e+00
1.22258477e-02  8.11257461e+00
1.24632042e-02  8.09038506e+00
1.27051689e-02  8.06789829e+00
1.29518311e-02  8.04507210e+00
1.32032822e-02  8.02186511e+00
1.34596149e-02  7.99823672e+00
1.37209242e-02  7.97414696e+00
1.39873066e-02  7.94955645e+00
1.42588607e-02  7.92442634e+00
1.45356868e-02  7.89871820e+00
1.48178873e-02  7.87239400e+00
1.51055666e-02  7.84541604e+00
1.53988309e-02  7.81774691e+00
1.56977887e-02  7.78934941e+00
1.60025507e-02  7.76018660e+00
1.63132293e-02  7.73022167e+00
1.66299396e-02  7.69941798e+00
1.69527986e-02  7.66773902e+00
1.72819257e-02  7.63514841e+00
1.76174426e-02  7.60160987e+00
1.79594733e-02  7.56708723e+00
1.83081443e-02  7.53154444e+00
1.86635845e-02  7.49494559e+00
1.90259253e-02  7.45725488e+00
1.93953007e-02  7.41843672e+00
1.97718473e-02  7.37845567e+00
2.01557043e-02  7.33727654e+00
2.05470137e-02  7.29486443e+00
2.09459200e-02  7.25118474e+00
2.13525708e-02  7.20620325e+00
2.17671165e-02  7.15988620e+00
2.21897103e-02  7.11220032e+00
2.26205085e-02  7.06311295e+00
2.30596703e-02  7.01259209e+00
2.35073582e-02  6.96060651e+00
2.39637376e-02  6.90712587e+00
2.44289773e-02  6.85212078e+00
2.49032493e-02  6.79556296e+00
2.53867290e-02  6.73742534e+00
2.58795952e-02  6.67768222e+00
2.63820299e-02  6.61630935e+00
2.68942192e-02  6.55328415e+00
2.74163522e-02  6.48858582e+00
2.79486221e-02  6.42219552e+00
2.84912256e-02  6.35409650e+00
2.90443634e-02  6.28427436e+00
2.96082400e-02  6.21271712e+00
3.01830639e-02  6.13941549e+00
3.07690477e-02  6.06436305e+00
3.13664078e-02  5.98755640e+00
3.19753654e-02  5.90899541e+00
3.25961454e-02  5.82868339e+00
3.32289775e-02  5.74662730e+00
3.38740955e-02  5.66283796e+00
3.45317381e-02  5.57733024e+00
3.52021484e-02  5.49012328e+00
3.58855742e-02  5.40124066e+00
3.65822683e-02  5.31071057e+00
3.72924882e-02  5.21856606e+00
3.80164966e-02  5.12484515e+00
3.87545611e-02  5.02959099e+00
3.95069546e-02  4.93285206e+00
4.02739553e-02  4.83468223e+00
4.10558469e-02  4.73514091e+00
4.18529183e-02  4.63429316e+00
4.26654643e-02  4.53220971e+00
4.34937854e-02  4.42896703e+00
4.43381877e-02  4.32464733e+00
4.51989835e-02  4.21933856e+00
4.60764911e-02  4.11313438e+00
4.69710350e-02  4.00613400e+00
4.78829458e-02  3.89844215e+00
4.88125607e-02  3.79016888e+00
4.97602234e-02  3.68142934e+00
5.07262844e-02  3.57234358e+00
5.17111008e-02  3.46303624e+00
5.27150368e-02  3.35363622e+00
5.37384634e-02  3.24427633e+00
5.47817593e-02  3.13509283e+00
5.58453100e-02  3.02622503e+00
5.69295088e-02  2.91781472e+00
5.80347566e-02  2.81000567e+00
5.91614620e-02  2.70294301e+00
6.03100417e-02  2.59677265e+00
6.14809202e-02  2.49164058e+00
6.26745306e-02  2.38769221e+00
6.38913141e-02  2.28507165e+00
6.51317206e-02  2.18392099e+00
6.63962088e-02  2.08437953e+00
6.76852462e-02  1.98658303e+00
6.89993093e-02  1.89066298e+00
7.03388841e-02  1.79674582e+00
7.17044658e-02  1.70495220e+00
7.30965594e-02  1.61539628e+00
7.45156795e-02  1.52818502e+00
7.59623509e-02  1.44341750e+00
7.74371084e-02  1.36118436e+00
7.89404973e-02  1.28156719e+00
8.04730736e-02  1.20463807e+00
8.20354037e-02  1.13045906e+00
8.36280654e-02  1.05908190e+00
8.52516476e-02  9.90547679e-01
8.69067505e-02  9.24886640e-01
8.85939861e-02  8.62118051e-01
9.03139783e-02  8.02250171e-01
9.20673629e-02  7.45280307e-01
9.38547883e-02  6.91194961e-01
9.56769153e-02  6.39970067e-01
9.75344178e-02  5.91571318e-01
9.94279823e-02  5.45954583e-01
1.01358309e-01  5.03066395e-01
1.03326112e-01  4.62844531e-01
1.05332118e-01  4.25218645e-01
1.07377070e-01  3.90110974e-01
1.09461723e-01  3.57437092e-01
1.11586848e-01  3.27106710e-01
1.13753231e-01  2.99024506e-01
1.15961673e-01  2.73090981e-01
1.18212990e-01  2.49203330e-01
1.20508015e-01  2.27256303e-01
1.22847597e-01  2.07143070e-01
1.25232599e-01  1.88756057e-01
1.27663905e-01  1.71987753e-01
1.30142413e-01  1.56731482e-01
1.32669040e-01  1.42882123e-01
1.35244719e-01  1.30336776e-01
1.37870404e-01  1.18995364e-01
1.40547064e-01  1.08761176e-01
1.43275690e-01  9.95413289e-02
1.46057291e-01  9.12471661e-02
1.48892894e-01  8.37945754e-02
1.51783548e-01  7.71042362e-02
1.54730323e-01  7.11017936e-02
1.57734307e-01  6.57179620e-02
1.60796612e-01  6.08885633e-02
1.63918369e-01  5.65545022e-02
1.67100733e-01  5.26616864e-02
1.70344880e-01  4.91608950e-02
1.73652011e-01  4.60076041e-02
1.77023347e-01  4.31617742e-02
1.80460135e-01  4.05876080e-02
1.83963646e-01  3.82532841e-02
1.87535175e-01  3.61306745e-02
1.91176044e-01  3.41950507e-02
1.94887597e-01  3.24247860e-02
1.98671207e-01  3.08010586e-02
2.02528274e-01  2.93075603e-02
2.06460223e-01  2.79302149e-02
2.10468508e-01  2.66569106e-02
2.14554612e-01  2.54772478e-02
2.18720044e-01  2.43823059e-02
2.22966345e-01  2.33644296e-02
2.27295086e-01  2.24170357e-02
2.31707866e-01  2.15344407e-02
2.36206317e-01  2.07117099e-02
2.40792102e-01  1.99445248e-02
2.45466917e-01  1.92290718e-02
2.50232491e-01  1.85619460e-02
2.55090585e-01  1.79400737e-02
2.60042996e-01  1.73606477e-02
2.65091554e-01  1.68210762e-02
2.70238127e-01  1.63189430e-02
2.75484617e-01  1.58519769e-02
2.80832964e-01  1.54180292e-02
2.86285146e-01  1.50150576e-02
2.91843177e-01  1.46411150e-02
2.97509115e-01  1.42943427e-02
3.03285052e-01  1.39729659e-02
3.09173126e-01  1.36752918e-02
3.15175513e-01  1.33997080e-02
3.21294431e-01  1.31446826e-02
3.27532145e-01  1.29087640e-02
3.33890959e-01  1.26905809e-02
3.40373226e-01  1.24888415e-02
3.46981341e-01  1.23023327e-02
3.53717748e-01  1.21299187e-02
3.60584939e-01  1.19705393e-02
3.67585451e-01  1.18232067e-02
3.74721873e-01  1.16870036e-02
3.81996844e-01  1.15610792e-02
3.89413053e-01  1.14446462e-02
3.96973244e-01  1.13369769e-02
4.04680210e-01  1.12373997e-02
4.12536802e-01  1.11452949e-02
4.20545924e-01  1.10600916e-02
4.28710538e-01  1.09812636e-02
4.37033662e-01  1.09083261e-02
4.45518374e-01  1.08408325e-02
4.54167811e-01  1.07783712e-02
4.62985171e-01  1.07205628e-02
4.71973715e-01  1.06670574e-02
4.81136764e-01  1.06175323e-02
4.90477708e-01  1.05716896e-02
5.00000000e-01  1.05292541e-02
