# pyIrena / Irena validation dataset: modeling_sizedist_plus_unified
# tool          : Modeling
# model         : Population 1: log-normal spheres.  Population 2: Unified level.
# equation      : I(Q) = I_sizedist(Q) + I_unified(Q) + bg
# 
# GROUND-TRUTH PARAMETERS
#   pop1_type                  = size_dist / lognormal / sphere [-]
#   pop1_min_size              = 0              [A]
#   pop1_mean_size             = 30             [A]   log-normal median
#   pop1_sdeviation            = 0.3            [-]
#   pop1_scale                 = 0.005          [-]   INT P_V(r) dr
#   pop1_contrast              = 100            [1e20 cm^-4]
#   pop2_type                  = unified_level  [-]
#   pop2_G                     = 20000          [1/cm]
#   pop2_Rg                    = 4000           [A]
#   pop2_P                     = 3.5            [-]
#   pop2_B                     = 1.56345e-08    [cm^-1 A^-P]
#   background                 = 0.01           [1/cm]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 20749.9, seed = 1656842697
#   median rel. error = 0.01023, max = 0.06839
# 
# Q range       : 5e-05 to 0.5 1/A, 480 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
9.99070899e-05  1.89798335e+04  1.89719138e+02
1.01846718e-04  1.90954070e+04  1.89323813e+02
1.03824003e-04  1.89539014e+04  1.88913866e+02
1.05839676e-04  1.87650406e+04  1.88488793e+02
1.07894481e-04  1.86529330e+04  1.88048073e+02
1.09989180e-04  1.84758112e+04  1.87591173e+02
1.12124545e-04  1.89018808e+04  1.87117543e+02
1.14301367e-04  1.89218096e+04  1.86626620e+02
1.16520450e-04  1.86205241e+04  1.86117823e+02
1.18782616e-04  1.88510881e+04  1.85590559e+02
1.21088700e-04  1.84692987e+04  1.85044218e+02
1.23439555e-04  1.85475822e+04  1.84478175e+02
1.25836050e-04  1.82394519e+04  1.83891790e+02
1.28279072e-04  1.83416421e+04  1.83284407e+02
1.30769523e-04  1.84541440e+04  1.82655357e+02
1.33308324e-04  1.84308817e+04  1.82003954e+02
1.35896415e-04  1.81381881e+04  1.81329499e+02
1.38534752e-04  1.78840110e+04  1.80631278e+02
1.41224310e-04  1.79692462e+04  1.79908564e+02
1.43966084e-04  1.77503936e+04  1.79160615e+02
1.46761088e-04  1.76345023e+04  1.78386678e+02
1.49610355e-04  1.75086363e+04  1.77585987e+02
1.52514939e-04  1.75471390e+04  1.76757765e+02
1.55475913e-04  1.76480393e+04  1.75901224e+02
1.58494372e-04  1.72229695e+04  1.75015566e+02
1.61571433e-04  1.74887309e+04  1.74099986e+02
1.64708233e-04  1.73394324e+04  1.73153670e+02
1.67905931e-04  1.72984296e+04  1.72175799e+02
1.71165711e-04  1.67933827e+04  1.71165549e+02
1.74488777e-04  1.71445996e+04  1.70122095e+02
1.77876358e-04  1.68831370e+04  1.69044609e+02
1.81329707e-04  1.71328582e+04  1.67932265e+02
1.84850101e-04  1.66447825e+04  1.66784240e+02
1.88438840e-04  1.67091952e+04  1.65599718e+02
1.92097252e-04  1.67959451e+04  1.64377891e+02
1.95826690e-04  1.65540794e+04  1.63117960e+02
1.99628532e-04  1.61692017e+04  1.61819142e+02
2.03504185e-04  1.59989654e+04  1.60480674e+02
2.07455081e-04  1.57595298e+04  1.59101811e+02
2.11482680e-04  1.56291823e+04  1.57681833e+02
2.15588473e-04  1.55347864e+04  1.56220052e+02
2.19773977e-04  1.56610230e+04  1.54715811e+02
2.24040740e-04  1.52905231e+04  1.53168492e+02
2.28390339e-04  1.52176212e+04  1.51577521e+02
2.32824382e-04  1.51964196e+04  1.49942370e+02
2.37344510e-04  1.47455500e+04  1.48262568e+02
2.41952392e-04  1.44874062e+04  1.46537700e+02
2.46649734e-04  1.43998121e+04  1.44767420e+02
2.51438271e-04  1.42547411e+04  1.42951453e+02
2.56319775e-04  1.41499359e+04  1.41089600e+02
2.61296049e-04  1.37357863e+04  1.39181750e+02
2.66368935e-04  1.36792833e+04  1.37227883e+02
2.71540307e-04  1.36132323e+04  1.35228079e+02
2.76812078e-04  1.32565177e+04  1.33182524e+02
2.82186197e-04  1.30640338e+04  1.31091518e+02
2.87664650e-04  1.29510142e+04  1.28955482e+02
2.93249464e-04  1.26044321e+04  1.26774966e+02
2.98942704e-04  1.25596929e+04  1.24550657e+02
3.04746474e-04  1.22617650e+04  1.22283385e+02
3.10662920e-04  1.22925856e+04  1.19974128e+02
3.16694230e-04  1.17308755e+04  1.17624024e+02
3.22842633e-04  1.18265307e+04  1.15234372e+02
3.29110404e-04  1.11756242e+04  1.12806643e+02
3.35499859e-04  1.10969549e+04  1.10342479e+02
3.42013362e-04  1.09693557e+04  1.07843703e+02
3.48653319e-04  1.05435472e+04  1.05312318e+02
3.55422187e-04  1.04532962e+04  1.02750514e+02
3.62322467e-04  9.97295315e+03  1.00160668e+02
3.69356712e-04  9.78619910e+03  9.75453411e+01
3.76527522e-04  9.48080076e+03  9.49072833e+01
3.83837549e-04  9.20091897e+03  9.22494264e+01
3.91289495e-04  8.86493191e+03  8.95748822e+01
3.98886115e-04  8.65330412e+03  8.68869358e+01
4.06630218e-04  8.31439985e+03  8.41890386e+01
4.14524668e-04  8.18794792e+03  8.14847986e+01
4.22572383e-04  7.88146591e+03  7.87779693e+01
4.30776339e-04  7.60974003e+03  7.60724361e+01
4.39139570e-04  7.34830309e+03  7.33722012e+01
4.47665167e-04  7.14696322e+03  7.06813665e+01
4.56356282e-04  6.67492711e+03  6.80041141e+01
4.65216130e-04  6.59889109e+03  6.53446857e+01
4.74247986e-04  6.16821018e+03  6.27073600e+01
4.83455189e-04  5.98463341e+03  6.00964281e+01
4.92841143e-04  5.68945181e+03  5.75161686e+01
5.02409320e-04  5.43077693e+03  5.49708207e+01
5.12163256e-04  5.24162776e+03  5.24645566e+01
5.22106558e-04  4.96641134e+03  5.00014542e+01
5.32242903e-04  4.78285232e+03  4.75854685e+01
5.42576038e-04  4.51177644e+03  4.52204037e+01
5.53109784e-04  4.33623760e+03  4.29098861e+01
5.63848035e-04  4.04345929e+03  4.06573371e+01
5.74794762e-04  3.82943056e+03  3.84659485e+01
5.85954012e-04  3.64812557e+03  3.63386583e+01
5.97329912e-04  3.47236761e+03  3.42781292e+01
6.08926667e-04  3.16884897e+03  3.22867294e+01
6.20748565e-04  3.02739466e+03  3.03665153e+01
6.32799978e-04  2.87160693e+03  2.85192179e+01
6.45085360e-04  2.67578766e+03  2.67462313e+01
6.57609255e-04  2.53698959e+03  2.50486053e+01
6.70376293e-04  2.34966555e+03  2.34270401e+01
6.83391194e-04  2.15372730e+03  2.18818854e+01
6.96658770e-04  2.03370023e+03  2.04131426e+01
7.10183928e-04  1.90773025e+03  1.90204694e+01
7.23971667e-04  1.77424296e+03  1.77031889e+01
7.38027086e-04  1.64521601e+03  1.64603010e+01
7.52355381e-04  1.55047888e+03  1.52904972e+01
7.66961850e-04  1.42824381e+03  1.41921776e+01
7.81851895e-04  1.30952579e+03  1.31634715e+01
7.97031019e-04  1.21848398e+03  1.22022594e+01
8.12504835e-04  1.14122279e+03  1.13061979e+01
8.28279066e-04  1.05754668e+03  1.04727461e+01
8.44359542e-04  9.78292275e+02  9.69919395e+00
8.60752210e-04  8.97254808e+02  8.98269148e+00
8.77463130e-04  8.31277368e+02  8.32027941e+00
8.94498482e-04  7.63480265e+02  7.70892011e+00
9.11864563e-04  7.14022738e+02  7.14552878e+00
9.29567795e-04  6.65922340e+02  6.62700432e+00
9.47614723e-04  6.07669755e+02  6.15025944e+00
9.66012020e-04  5.61738520e+02  5.71224950e+00
9.84766488e-04  5.40542534e+02  5.30999963e+00
1.00388506e-03  4.89322396e+02  4.94062960e+00
1.02337481e-03  4.64057183e+02  4.60137595e+00
1.04324294e-03  4.32165387e+02  4.28961111e+00
1.06349679e-03  3.93398411e+02  4.00285905e+00
1.08414386e-03  3.77294471e+02  3.73880732e+00
1.10519178e-03  3.48822478e+02  3.49531529e+00
1.12664833e-03  3.30145584e+02  3.27041855e+00
1.14852144e-03  3.03484176e+02  3.06232973e+00
1.17081920e-03  2.82928545e+02  2.86943577e+00
1.19354987e-03  2.66392825e+02  2.69029211e+00
1.21672183e-03  2.54229307e+02  2.52361419e+00
1.24034366e-03  2.38735194e+02  2.36826678e+00
1.26442409e-03  2.22535512e+02  2.22325161e+00
1.28897202e-03  2.07631735e+02  2.08769404e+00
1.31399654e-03  1.97929176e+02  1.96082912e+00
1.33950689e-03  1.84980110e+02  1.84198768e+00
1.36551251e-03  1.73472518e+02  1.73058292e+00
1.39202301e-03  1.62187070e+02  1.62609779e+00
1.41904819e-03  1.53533343e+02  1.52807350e+00
1.44659805e-03  1.43888317e+02  1.43609936e+00
1.47468277e-03  1.33146590e+02  1.34980401e+00
1.50331273e-03  1.25545797e+02  1.26884814e+00
1.53249853e-03  1.19744665e+02  1.19291849e+00
1.56225095e-03  1.11282904e+02  1.12172321e+00
1.59258099e-03  1.07359928e+02  1.05498830e+00
1.62349987e-03  1.01636417e+02  9.92454976e-01
1.65501902e-03  9.23692194e+01  9.33877826e-01
1.68715009e-03  8.73090257e+01  8.79023553e-01
1.71990497e-03  8.25565497e+01  8.27670147e-01
1.75329576e-03  7.83750515e+01  7.79606361e-01
1.78733480e-03  7.38291758e+01  7.34631369e-01
1.82203470e-03  6.93468667e+01  6.92554529e-01
1.85740827e-03  6.52465734e+01  6.53195177e-01
1.89346859e-03  6.03330645e+01  6.16382430e-01
1.93022900e-03  5.79358273e+01  5.81954950e-01
1.96770308e-03  5.55445558e+01  5.49760678e-01
2.00590470e-03  5.19812725e+01  5.19656524e-01
2.04484798e-03  4.86041313e+01  4.91508025e-01
2.08454732e-03  4.66771928e+01  4.65188965e-01
2.12501739e-03  4.33267212e+01  4.40580988e-01
2.16627316e-03  4.15770411e+01  4.17573191e-01
2.20832989e-03  3.98391704e+01  3.96061719e-01
2.25120311e-03  3.71969352e+01  3.75949361e-01
2.29490870e-03  3.59503602e+01  3.57145156e-01
2.33946279e-03  3.28691149e+01  3.39564015e-01
2.38488187e-03  3.24221210e+01  3.23126356e-01
2.43118274e-03  3.07729068e+01  3.07757756e-01
2.47838250e-03  2.91521928e+01  2.93388624e-01
2.52649862e-03  2.77258967e+01  2.79953889e-01
2.57554887e-03  2.69385538e+01  2.67392711e-01
2.62555141e-03  2.54265339e+01  2.55648209e-01
2.67652471e-03  2.40544208e+01  2.44667199e-01
2.72848762e-03  2.31716755e+01  2.34399956e-01
2.78145936e-03  2.21879349e+01  2.24799992e-01
2.83545950e-03  2.12907158e+01  2.15823843e-01
2.89050803e-03  2.03751896e+01  2.07430872e-01
2.94662528e-03  1.98871049e+01  1.99583085e-01
3.00383201e-03  1.89047840e+01  1.92244959e-01
3.06214937e-03  1.79257475e+01  1.85383284e-01
3.12159892e-03  1.78796759e+01  1.78967007e-01
3.18220265e-03  1.71814513e+01  1.72967097e-01
3.24398296e-03  1.60899724e+01  1.67356409e-01
3.30696269e-03  1.59911150e+01  1.62109564e-01
3.37116512e-03  1.55686928e+01  1.57202832e-01
3.43661401e-03  1.48655534e+01  1.52614026e-01
3.50333354e-03  1.46423776e+01  1.48322403e-01
3.57134838e-03  1.41085213e+01  1.44308564e-01
3.64068369e-03  1.36255392e+01  1.40554374e-01
3.71136509e-03  1.34050654e+01  1.37042875e-01
3.78341873e-03  1.30947938e+01  1.33758209e-01
3.85687124e-03  1.27353843e+01  1.30685549e-01
3.93174978e-03  1.26614732e+01  1.27811030e-01
4.00808203e-03  1.24412826e+01  1.25121688e-01
4.08589623e-03  1.20508435e+01  1.22605398e-01
4.16522113e-03  1.16571191e+01  1.20250822e-01
4.24608607e-03  1.17294173e+01  1.18047358e-01
4.32852095e-03  1.14313664e+01  1.15985089e-01
4.41255625e-03  1.11839560e+01  1.14054743e-01
4.49822304e-03  1.09820614e+01  1.12247645e-01
4.58555299e-03  1.08084860e+01  1.10555683e-01
4.67457839e-03  1.05433289e+01  1.08971269e-01
4.76533216e-03  1.04573498e+01  1.07487306e-01
4.85784785e-03  1.02326446e+01  1.06097153e-01
4.95215967e-03  1.00509510e+01  1.04794599e-01
5.04830249e-03  1.00965257e+01  1.03573833e-01
5.14631186e-03  9.78336275e+00  1.02429417e-01
5.24622401e-03  9.92574340e+00  1.01356264e-01
5.34807590e-03  9.92707164e+00  1.00349611e-01
5.45190516e-03  9.65778758e+00  9.94050036e-02
5.55775020e-03  9.61899418e+00  9.85182693e-02
5.66565015e-03  9.46861579e+00  9.76855040e-02
5.77564491e-03  9.54839765e+00  9.69030517e-02
5.88777514e-03  9.42418182e+00  9.61674892e-02
6.00208230e-03  9.36058496e+00  9.54756101e-02
6.11860865e-03  9.17490652e+00  9.48244114e-02
6.23739729e-03  9.15851250e+00  9.42110789e-02
6.35849213e-03  9.13093327e+00  9.36329759e-02
6.48193794e-03  8.90193542e+00  9.30876303e-02
6.60778037e-03  9.07263190e+00  9.25727247e-02
6.73606594e-03  8.85203389e+00  9.20860852e-02
6.86684209e-03  9.00739298e+00  9.16256724e-02
7.00015718e-03  8.93986804e+00  9.11895725e-02
7.13606048e-03  8.84642286e+00  9.07759880e-02
7.27460225e-03  8.90911531e+00  9.03832311e-02
7.41583372e-03  8.77378126e+00  9.00097153e-02
7.55980710e-03  8.71609758e+00  8.96539490e-02
7.70657563e-03  8.60378201e+00  8.93145289e-02
7.85619357e-03  8.84430034e+00  8.89901340e-02
8.00871624e-03  8.60523578e+00  8.86795202e-02
8.16420003e-03  8.59704410e+00  8.83815143e-02
8.32270244e-03  8.58366343e+00  8.80950098e-02
8.48428206e-03  8.62150554e+00  8.78189620e-02
8.64899864e-03  8.37968155e+00  8.75523834e-02
8.81691309e-03  8.54394567e+00  8.72943400e-02
8.98808747e-03  8.38999106e+00  8.70439471e-02
9.16258509e-03  8.42802596e+00  8.68003663e-02
9.34047047e-03  8.57283524e+00  8.65628015e-02
9.52180937e-03  8.39128002e+00  8.63304962e-02
9.70666884e-03  8.36449266e+00  8.61027303e-02
9.89511723e-03  8.47948517e+00  8.58788177e-02
1.00872242e-02  8.35822298e+00  8.56581033e-02
1.02830608e-02  8.14706257e+00  8.54399607e-02
1.04826995e-02  8.17315992e+00  8.52237903e-02
1.06862140e-02  8.24574000e+00  8.50090167e-02
1.08936796e-02  8.16831161e+00  8.47950868e-02
1.11051730e-02  8.10203591e+00  8.45814683e-02
1.13207724e-02  8.20656271e+00  8.43676474e-02
1.15405575e-02  8.16019887e+00  8.41531277e-02
1.17646096e-02  8.13162671e+00  8.39374284e-02
1.19930115e-02  8.10468068e+00  8.37200826e-02
1.22258477e-02  8.07922092e+00  8.35006368e-02
1.24632042e-02  7.99131791e+00  8.32786487e-02
1.27051689e-02  7.97529278e+00  8.30536866e-02
1.29518311e-02  8.02256454e+00  8.28253284e-02
1.32032822e-02  8.09875777e+00  8.25931601e-02
1.34596149e-02  8.04477232e+00  8.23567753e-02
1.37209242e-02  7.91675390e+00  8.21157743e-02
1.39873066e-02  7.75114233e+00  8.18697631e-02
1.42588607e-02  7.79441205e+00  8.16183528e-02
1.45356868e-02  7.83042552e+00  8.13611590e-02
1.48178873e-02  7.88817422e+00  8.10978012e-02
1.51055666e-02  7.76630389e+00  8.08279022e-02
1.53988309e-02  7.79032124e+00  8.05510875e-02
1.56977887e-02  7.80682240e+00  8.02669850e-02
1.60025507e-02  7.69054158e+00  7.99752250e-02
1.63132293e-02  7.77148465e+00  7.96754392e-02
1.66299396e-02  7.58558405e+00  7.93672609e-02
1.69527986e-02  7.77748335e+00  7.90503248e-02
1.72819257e-02  7.63853826e+00  7.87242667e-02
1.76174426e-02  7.50529211e+00  7.83887235e-02
1.79594733e-02  7.47915501e+00  7.80433333e-02
1.83081443e-02  7.44882798e+00  7.76877353e-02
1.86635845e-02  7.55355548e+00  7.73215700e-02
1.90259253e-02  7.41404400e+00  7.69444790e-02
1.93953007e-02  7.47387874e+00  7.65561061e-02
1.97718473e-02  7.44378095e+00  7.61560965e-02
2.01557043e-02  7.32668552e+00  7.57440981e-02
2.05470137e-02  7.28474991e+00  7.53197612e-02
2.09459200e-02  7.25773582e+00  7.48827395e-02
2.13525708e-02  7.05395421e+00  7.44326904e-02
2.17671165e-02  7.29143712e+00  7.39692757e-02
2.21897103e-02  7.14950918e+00  7.34921623e-02
2.26205085e-02  7.14551418e+00  7.30010231e-02
2.30596703e-02  7.13230488e+00  7.24955374e-02
2.35073582e-02  6.99860615e+00  7.19753925e-02
2.39637376e-02  6.95100100e+00  7.14402841e-02
2.44289773e-02  6.88613317e+00  7.08899180e-02
2.49032493e-02  6.69805550e+00  7.03240105e-02
2.53867290e-02  6.73984638e+00  6.97422903e-02
2.58795952e-02  6.61408311e+00  6.91444995e-02
2.63820299e-02  6.57727860e+00  6.85303949e-02
2.68942192e-02  6.61585216e+00  6.78997498e-02
2.74163522e-02  6.44863071e+00  6.72523554e-02
2.79486221e-02  6.47293806e+00  6.65880220e-02
2.84912256e-02  6.37528665e+00  6.59065815e-02
2.90443634e-02  6.38575558e+00  6.52078885e-02
2.96082400e-02  6.25306706e+00  6.44918223e-02
3.01830639e-02  6.19035156e+00  6.37582887e-02
3.07690477e-02  5.99746720e+00  6.30072221e-02
3.13664078e-02  6.04255601e+00  6.22385872e-02
3.19753654e-02  5.83630904e+00  6.14523812e-02
3.25961454e-02  5.84221976e+00  6.06486356e-02
3.32289775e-02  5.84612201e+00  5.98274184e-02
3.38740955e-02  5.70610051e+00  5.89888360e-02
3.45317381e-02  5.62231400e+00  5.81330352e-02
3.52021484e-02  5.48797306e+00  5.72602054e-02
3.58855742e-02  5.47959008e+00  5.63705800e-02
3.65822683e-02  5.33832824e+00  5.54644389e-02
3.72924882e-02  5.28338999e+00  5.45421100e-02
3.80164966e-02  5.25188731e+00  5.36039706e-02
3.87545611e-02  4.97183680e+00  5.26504497e-02
3.95069546e-02  4.92770228e+00  5.16820288e-02
4.02739553e-02  4.88939051e+00  5.06992433e-02
4.10558469e-02  4.71174551e+00  4.97026841e-02
4.18529183e-02  4.63377796e+00  4.86929975e-02
4.26654643e-02  4.52705827e+00  4.76708870e-02
4.34937854e-02  4.38189563e+00  4.66371129e-02
4.43381877e-02  4.28264680e+00  4.55924925e-02
4.51989835e-02  4.20681689e+00  4.45379003e-02
4.60764911e-02  4.10741100e+00  4.34742672e-02
4.69710350e-02  3.96627841e+00  4.24025796e-02
4.78829458e-02  3.89719916e+00  4.13238783e-02
4.88125607e-02  3.78053829e+00  4.02392568e-02
4.97602234e-02  3.69706885e+00  3.91498593e-02
5.07262844e-02  3.61330288e+00  3.80568782e-02
5.17111008e-02  3.47946959e+00  3.69615511e-02
5.27150368e-02  3.31177760e+00  3.58651576e-02
5.37384634e-02  3.26352348e+00  3.47690155e-02
5.47817593e-02  3.14734918e+00  3.36744766e-02
5.58453100e-02  3.05871738e+00  3.25829217e-02
5.69295088e-02  2.90315226e+00  3.14957560e-02
5.80347566e-02  2.78392910e+00  3.04144030e-02
5.91614620e-02  2.76305899e+00  2.93402989e-02
6.03100417e-02  2.59730321e+00  2.82748863e-02
6.14809202e-02  2.45650005e+00  2.72196073e-02
6.26745306e-02  2.34895193e+00  2.61758966e-02
6.38913141e-02  2.29432679e+00  2.51451746e-02
6.51317206e-02  2.20522366e+00  2.41288394e-02
6.63962088e-02  2.09530481e+00  2.31282597e-02
6.76852462e-02  1.99595791e+00  2.21447668e-02
6.89993093e-02  1.88872683e+00  2.11796472e-02
7.03388841e-02  1.80009380e+00  2.02341346e-02
7.17044658e-02  1.71980517e+00  1.93094029e-02
7.30965594e-02  1.62125256e+00  1.84065581e-02
7.45156795e-02  1.49702257e+00  1.75266321e-02
7.59623509e-02  1.45454024e+00  1.66705756e-02
7.74371084e-02  1.36821502e+00  1.58392520e-02
7.89404973e-02  1.25818755e+00  1.50334318e-02
8.04730736e-02  1.21409436e+00  1.42537877e-02
8.20354037e-02  1.15547235e+00  1.35008901e-02
8.36280654e-02  1.07179131e+00  1.27752036e-02
8.52516476e-02  9.81735703e-01  1.20770848e-02
8.69067505e-02  9.17547357e-01  1.14067801e-02
8.85939861e-02  8.69858926e-01  1.07644250e-02
9.03139783e-02  8.10489718e-01  1.01500449e-02
9.20673629e-02  7.64801066e-01  9.56355584e-03
9.38547883e-02  6.95094431e-01  9.00476744e-03
9.56769153e-02  6.35348734e-01  8.47338624e-03
9.75344178e-02  5.82294180e-01  7.96902034e-03
9.94279823e-02  5.53332237e-01  7.49118508e-03
1.01358309e-01  4.95106837e-01  7.03930968e-03
1.03326112e-01  4.60704937e-01  6.61274473e-03
1.05332118e-01  4.24595190e-01  6.21077053e-03
1.07377070e-01  3.88170004e-01  5.83260599e-03
1.09461723e-01  3.61635589e-01  5.47741810e-03
1.11586848e-01  3.31480272e-01  5.14433165e-03
1.13753231e-01  2.89316923e-01  4.83243900e-03
1.15961673e-01  2.72465705e-01  4.54080985e-03
1.18212990e-01  2.48981022e-01  4.26850056e-03
1.20508015e-01  2.24572472e-01  4.01456296e-03
1.22847597e-01  2.05742888e-01  3.77805245e-03
1.25232599e-01  1.90549902e-01  3.55803511e-03
1.27663905e-01  1.73350530e-01  3.35359390e-03
1.30142413e-01  1.56292808e-01  3.16383359e-03
1.32669040e-01  1.43153783e-01  2.98788463e-03
1.35244719e-01  1.30642238e-01  2.82490593e-03
1.37870404e-01  1.25921673e-01  2.67408648e-03
1.40547064e-01  1.10133043e-01  2.53464622e-03
1.43275690e-01  9.65155520e-02  2.40583608e-03
1.46057291e-01  9.58887818e-02  2.28693752e-03
1.48892894e-01  8.46476421e-02  2.17726176e-03
1.51783548e-01  8.15212970e-02  2.07614888e-03
1.54730323e-01  7.13835136e-02  1.98296706e-03
1.57734307e-01  6.67215497e-02  1.89711193e-03
1.60796612e-01  6.22837655e-02  1.81800631e-03
1.63918369e-01  5.73873872e-02  1.74510022e-03
1.67100733e-01  5.04789339e-02  1.67787136e-03
1.70344880e-01  4.88743740e-02  1.61582565e-03
1.73652011e-01  4.75479888e-02  1.55849814e-03
1.77023347e-01  4.46370366e-02  1.50545381e-03
1.80460135e-01  3.78935014e-02  1.45628835e-03
1.83963646e-01  3.60029607e-02  1.41062879e-03
1.87535175e-01  3.80935274e-02  1.36813368e-03
1.91176044e-01  3.61649194e-02  1.32849303e-03
1.94887597e-01  3.04432365e-02  1.29142782e-03
1.98671207e-01  3.21391415e-02  1.25668902e-03
2.02528274e-01  2.89994966e-02  1.22405631e-03
2.06460223e-01  2.58325724e-02  1.19333640e-03
2.10468508e-01  2.73223054e-02  1.16436109e-03
2.14554612e-01  2.71452441e-02  1.13698511e-03
2.18720044e-01  2.46332867e-02  1.11108381e-03
2.22966345e-01  2.30972231e-02  1.08655080e-03
2.27295086e-01  2.12851462e-02  1.06329560e-03
2.31707866e-01  2.27518481e-02  1.04124131e-03
2.36206317e-01  2.20211698e-02  1.02032242e-03
2.40792102e-01  1.96401404e-02  1.00048277e-03
2.45466917e-01  1.81450334e-02  9.81673685e-04
2.50232491e-01  1.85880624e-02  9.63852305e-04
2.55090585e-01  1.73257478e-02  9.46980142e-04
2.60042996e-01  1.89474632e-02  9.31021842e-04
2.65091554e-01  1.68204881e-02  9.15944173e-04
2.70238127e-01  1.60836332e-02  9.01715216e-04
2.75484617e-01  1.54507373e-02  8.88303744e-04
2.80832964e-01  1.58157601e-02  8.75678780e-04
2.86285146e-01  1.43780746e-02  8.63809312e-04
2.91843177e-01  1.28438966e-02  8.52664133e-04
2.97509115e-01  1.40356332e-02  8.42211796e-04
3.03285052e-01  1.47363098e-02  8.32420652e-04
3.09173126e-01  1.25959158e-02  8.23258952e-04
3.15175513e-01  1.31053040e-02  8.14694995e-04
3.21294431e-01  1.29672167e-02  8.06697300e-04
3.27532145e-01  1.23758957e-02  7.99234792e-04
3.33890959e-01  1.27181157e-02  7.92276978e-04
3.40373226e-01  1.21999972e-02  7.85794123e-04
3.46981341e-01  1.38033341e-02  7.79757398e-04
3.53717748e-01  1.19241265e-02  7.74139007e-04
3.60584939e-01  1.31898869e-02  7.68912288e-04
3.67585451e-01  1.18708112e-02  7.64051794e-04
3.74721873e-01  1.07768616e-02  7.59533332e-04
3.81996844e-01  1.11370083e-02  7.55334001e-04
3.89413053e-01  1.02046624e-02  7.51432185e-04
3.96973244e-01  1.26722491e-02  7.47807550e-04
4.04680210e-01  1.05119713e-02  7.44441007e-04
4.12536802e-01  1.07706367e-02  7.41314677e-04
