# pyIrena / Irena validation dataset: modeling_surface_fractal
# tool          : Modeling
# model         : Surface-fractal scattering (Teixeira 1988)
# equation      : I(Q) = pi*contrast*Ksi^4*S*Gamma(5-Ds)*sin[(3-Ds)atan(Q Ksi)]/[(1+Q^2Ksi^2)^((5-Ds)/2) Q Ksi] + bg
# 
# GROUND-TRUTH PARAMETERS
#   pop_type                   = surface_fractal [-]
#   Surface                    = 20000          [1/cm]
#   Ds                         = 2.4            [-]   surface fractal dimension
#   Ksi                        = 600            [A]
#   Contrast                   = 100            [1e20 cm^-4]
#   background                 = 0.01           [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   Porod_slope_high_Q         = 3.6            [-]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 8527.71, seed = 3936854831
#   median rel. error = 0.01001, max = 0.08331
# 
# Q range       : 0.0005 to 0.3 1/A, 380 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
1.80329300e-03  1.86560515e+05
1.83398809e-03  1.80786660e+05
1.86520567e-03  1.75105260e+05
1.89695461e-03  1.69519135e+05
1.92924398e-03  1.64030901e+05
1.96208297e-03  1.58642963e+05
1.99548094e-03  1.53357515e+05
2.02944739e-03  1.48176533e+05
2.06399201e-03  1.43101778e+05
2.09912464e-03  1.38134794e+05
2.13485529e-03  1.33276911e+05
2.17119413e-03  1.28529242e+05
2.20815152e-03  1.23892691e+05
2.24573798e-03  1.19367950e+05
2.28396423e-03  1.14955511e+05
2.32284116e-03  1.10655662e+05
2.36237984e-03  1.06468497e+05
2.40259153e-03  1.02393924e+05
2.44348769e-03  9.84316658e+04
2.48507998e-03  9.45812712e+04
2.52738024e-03  9.08421210e+04
2.57040051e-03  8.72134360e+04
2.61415307e-03  8.36942849e+04
2.65865037e-03  8.02835931e+04
2.70390508e-03  7.69801507e+04
2.74993011e-03  7.37826216e+04
2.79673857e-03  7.06895523e+04
2.84434378e-03  6.76993805e+04
2.89275931e-03  6.48104442e+04
2.94199896e-03  6.20209904e+04
2.99207674e-03  5.93291839e+04
3.04300694e-03  5.67331156e+04
3.09480406e-03  5.42308111e+04
3.14748285e-03  5.18202390e+04
3.20105832e-03  4.94993187e+04
3.25554573e-03  4.72659280e+04
3.31096062e-03  4.51179109e+04
3.36731876e-03  4.30530843e+04
3.42463621e-03  4.10692450e+04
3.48292929e-03  3.91641764e+04
3.54221463e-03  3.73356542e+04
3.60250910e-03  3.55814524e+04
3.66382989e-03  3.38993490e+04
3.72619446e-03  3.22871307e+04
3.78962058e-03  3.07425978e+04
3.85412632e-03  2.92635687e+04
3.91973005e-03  2.78478836e+04
3.98645048e-03  2.64934089e+04
4.05430659e-03  2.51980398e+04
4.12331773e-03  2.39597036e+04
4.19350356e-03  2.27763630e+04
4.26488407e-03  2.16460176e+04
4.33747960e-03  2.05667068e+04
4.41131082e-03  1.95365115e+04
4.48639878e-03  1.85535554e+04
4.56276486e-03  1.76160067e+04
4.64043082e-03  1.67220792e+04
4.71941879e-03  1.58700330e+04
4.79975126e-03  1.50581756e+04
4.88145113e-03  1.42848618e+04
4.96454167e-03  1.35484945e+04
5.04904655e-03  1.28475249e+04
5.13498984e-03  1.21804521e+04
5.22239604e-03  1.15458231e+04
5.31129003e-03  1.09422328e+04
5.40169716e-03  1.03683233e+04
5.49364316e-03  9.82278346e+03
5.58715424e-03  9.30434840e+03
5.68225704e-03  8.81179872e+03
5.77897864e-03  8.34395979e+03
5.87734662e-03  7.89970091e+03
5.97738898e-03  7.47793443e+03
6.07913423e-03  7.07761479e+03
6.18261135e-03  6.69773760e+03
6.28784984e-03  6.33733856e+03
6.39487965e-03  5.99549246e+03
6.50373130e-03  5.67131213e+03
6.61443579e-03  5.36394732e+03
6.72702465e-03  5.07258364e+03
6.84152996e-03  4.79644146e+03
6.95798435e-03  4.53477479e+03
7.07642099e-03  4.28687021e+03
7.19687362e-03  4.05204576e+03
7.31937656e-03  3.82964987e+03
7.44396471e-03  3.61906026e+03
7.57067355e-03  3.41968291e+03
7.69953919e-03  3.23095101e+03
7.83059835e-03  3.05232393e+03
7.96388835e-03  2.88328620e+03
8.09944717e-03  2.72334658e+03
8.23731344e-03  2.57203702e+03
8.37752642e-03  2.42891179e+03
8.52012606e-03  2.29354654e+03
8.66515299e-03  2.16553738e+03
8.81264852e-03  2.04450008e+03
8.96265467e-03  1.93006919e+03
9.11521418e-03  1.82189723e+03
9.27037052e-03  1.71965391e+03
9.42816787e-03  1.62302537e+03
9.58865120e-03  1.53171347e+03
9.75186623e-03  1.44543502e+03
9.91785946e-03  1.36392116e+03
1.00866782e-02  1.28691667e+03
1.02583705e-02  1.21417935e+03
1.04329852e-02  1.14547940e+03
1.06105723e-02  1.08059884e+03
1.07911821e-02  1.01933095e+03
1.09748662e-02  9.61479740e+02
1.11616770e-02  9.06859411e+02
1.13516676e-02  8.55293876e+02
1.15448921e-02  8.06616283e+02
1.17414057e-02  7.60668560e+02
1.19412642e-02  7.17300982e+02
1.21445247e-02  6.76371755e+02
1.23512450e-02  6.37746619e+02
1.25614840e-02  6.01298469e+02
1.27753017e-02  5.66906996e+02
1.29927589e-02  5.34458341e+02
1.32139176e-02  5.03844763e+02
1.34388408e-02  4.74964330e+02
1.36675925e-02  4.47720617e+02
1.39002380e-02  4.22022423e+02
1.41368436e-02  3.97783497e+02
1.43774765e-02  3.74922285e+02
1.46222054e-02  3.53361681e+02
1.48711000e-02  3.33028792e+02
1.51242313e-02  3.13854721e+02
1.53816712e-02  2.95774351e+02
1.56434932e-02  2.78726150e+02
1.59097719e-02  2.62651973e+02
1.61805830e-02  2.47496887e+02
1.64560039e-02  2.33208997e+02
1.67361128e-02  2.19739286e+02
1.70209897e-02  2.07041453e+02
1.73107157e-02  1.95071774e+02
1.76053733e-02  1.83788959e+02
1.79050465e-02  1.73154020e+02
1.82098206e-02  1.63130148e+02
1.85197825e-02  1.53682592e+02
1.88350205e-02  1.44778545e+02
1.91556243e-02  1.36387044e+02
1.94816854e-02  1.28478862e+02
1.98132965e-02  1.21026417e+02
2.01505523e-02  1.14003680e+02
2.04935487e-02  1.07386087e+02
2.08423835e-02  1.01150464e+02
2.11971560e-02  9.52749423e+01
2.15579674e-02  8.97388934e+01
2.19249204e-02  8.45228552e+01
2.22981196e-02  7.96084692e+01
2.26776712e-02  7.49784186e+01
2.30636835e-02  7.06163699e+01
2.34562663e-02  6.65069182e+01
2.38555315e-02  6.26355353e+01
2.42615929e-02  5.89885202e+01
2.46745662e-02  5.55529532e+01
2.50945690e-02  5.23166514e+01
2.55217209e-02  4.92681275e+01
2.59561437e-02  4.63965510e+01
2.63979611e-02  4.36917102e+01
2.68472989e-02  4.11439784e+01
2.73042853e-02  3.87442798e+01
2.77690503e-02  3.64840590e+01
2.82417264e-02  3.43552513e+01
2.87224483e-02  3.23502547e+01
2.92113528e-02  3.04619040e+01
2.97085793e-02  2.86834455e+01
3.02142695e-02  2.70085140e+01
3.07285674e-02  2.54311106e+01
3.12516195e-02  2.39455816e+01
3.17835748e-02  2.25465992e+01
3.23245849e-02  2.12291424e+01
3.28748039e-02  1.99884799e+01
3.34343885e-02  1.88201533e+01
3.40034983e-02  1.77199618e+01
3.45822952e-02  1.66839469e+01
3.51709443e-02  1.57083790e+01
3.57696131e-02  1.47897441e+01
3.63784723e-02  1.39247315e+01
3.69976953e-02  1.31102219e+01
3.76274585e-02  1.23432767e+01
3.82679414e-02  1.16211274e+01
3.89193264e-02  1.09411661e+01
3.95817990e-02  1.03009357e+01
4.02555480e-02  9.69812187e+00
4.09407654e-02  9.13054443e+00
4.16376463e-02  8.59614968e+00
4.23463894e-02  8.09300314e+00
4.30671964e-02  7.61928267e+00
4.38002728e-02  7.17327198e+00
4.45458274e-02  6.75335449e+00
4.53040725e-02  6.35800760e+00
4.60752243e-02  5.98579723e+00
4.68595024e-02  5.63537271e+00
4.76571303e-02  5.30546197e+00
4.84683351e-02  4.99486694e+00
4.92933479e-02  4.70245931e+00
5.01324039e-02  4.42717648e+00
5.09857421e-02  4.16801773e+00
5.18536055e-02  3.92404064e+00
5.27362414e-02  3.69435772e+00
5.36339012e-02  3.47813320e+00
5.45468408e-02  3.27458006e+00
5.54753201e-02  3.08295716e+00
5.64196037e-02  2.90256660e+00
5.73799606e-02  2.73275120e+00
5.83566643e-02  2.57289214e+00
5.93499933e-02  2.42240669e+00
6.03602304e-02  2.28074619e+00
6.13876634e-02  2.14739398e+00
6.24325850e-02  2.02186360e+00
6.34952930e-02  1.90369700e+00
6.45760901e-02  1.79246290e+00
6.56752841e-02  1.68775522e+00
6.67931883e-02  1.58919161e+00
6.79301212e-02  1.49641208e+00
6.90864065e-02  1.40907771e+00
7.02623738e-02  1.32686936e+00
7.14583580e-02  1.24948659e+00
7.26746998e-02  1.17664652e+00
7.39117459e-02  1.10808284e+00
7.51698486e-02  1.04354480e+00
7.64493663e-02  9.82796341e-01
7.77506636e-02  9.25615228e-01
7.90741111e-02  8.71792226e-01
8.04200860e-02  8.21130357e-01
8.17889716e-02  7.73444177e-01
8.31811579e-02  7.28559104e-01
8.45970417e-02  6.86310785e-01
8.60370261e-02  6.46544493e-01
8.75015215e-02  6.09114570e-01
8.89909451e-02  5.73883891e-01
9.05057213e-02  5.40723369e-01
9.20462814e-02  5.09511485e-01
9.36130645e-02  4.80133840e-01
9.52065169e-02  4.52482747e-01
9.68270925e-02  4.26456828e-01
9.84752531e-02  4.01960654e-01
1.00151468e-01  3.78904391e-01
1.01856215e-01  3.57203475e-01
1.03589980e-01  3.36778301e-01
1.05353256e-01  3.17553936e-01
1.07146546e-01  2.99459841e-01
1.08970362e-01  2.82429619e-01
1.10825221e-01  2.66400766e-01
1.12711653e-01  2.51314450e-01
1.14630196e-01  2.37115288e-01
1.16581395e-01  2.23751151e-01
1.18565808e-01  2.11172969e-01
1.20583998e-01  1.99334552e-01
1.22636541e-01  1.88192422e-01
1.24724022e-01  1.77705657e-01
1.26847035e-01  1.67835733e-01
1.29006186e-01  1.58546392e-01
1.31202089e-01  1.49803505e-01
1.33435370e-01  1.41574946e-01
1.35706665e-01  1.33830476e-01
1.38016622e-01  1.26541635e-01
1.40365898e-01  1.19681633e-01
1.42755162e-01  1.13225254e-01
1.45185096e-01  1.07148762e-01
1.47656392e-01  1.01429820e-01
1.50169753e-01  9.60473993e-02
1.52725895e-01  9.09817091e-02
1.55325548e-01  8.62141213e-02
1.57969451e-01  8.17271024e-02
1.60658358e-01  7.75041497e-02
1.63393034e-01  7.35297304e-02
1.66174259e-01  6.97892247e-02
1.69002826e-01  6.62688724e-02
1.71879539e-01  6.29557222e-02
1.74805219e-01  5.98375842e-02
1.77780699e-01  5.69029851e-02
1.80806826e-01  5.41411264e-02
1.83884464e-01  5.15418445e-02
1.87014488e-01  4.90955734e-02
1.90197790e-01  4.67933097e-02
1.93435277e-01  4.46265795e-02
1.96727872e-01  4.25874072e-02
2.00076513e-01  4.06682862e-02
2.03482153e-01  3.88621518e-02
2.06945763e-01  3.71623543e-02
2.10468329e-01  3.55626356e-02
2.14050855e-01  3.40571054e-02
2.17694362e-01  3.26402202e-02
2.21399887e-01  3.13067625e-02
2.25168487e-01  3.00518216e-02
2.29001235e-01  2.88707759e-02
2.32899223e-01  2.77592757e-02
2.36863561e-01  2.67132271e-02
2.40895378e-01  2.57287772e-02
2.44995824e-01  2.48022999e-02
2.49166067e-01  2.39303822e-02
2.53407294e-01  2.31098122e-02
2.57720714e-01  2.23375669e-02
2.62107555e-01  2.16108012e-02
2.66569068e-01  2.09268375e-02
2.71106524e-01  2.02831557e-02
2.75721215e-01  1.96773840e-02
2.80414455e-01  1.91072904e-02
2.85187582e-01  1.85707741e-02
2.90041956e-01  1.80658580e-02
2.94978960e-01  1.75906813e-02
3.00000000e-01  1.71434928e-02
