# pyIrena / Irena validation dataset: waxs_three_gauss
# tool          : WAXS Peak Fit
# model         : Three Gaussian peaks on a linear background
# equation      : I(Q) = bg0 + bg1 Q + SUM_i A_i exp[-4 ln2 (Q-Q0_i)^2/FWHM_i^2]
# 
# GROUND-TRUTH PARAMETERS
#   background_shape           = Linear         [-]
#   bg0                        = 8              [1/cm]
#   bg1                        = 1.5            [cm^-1 A]
#   peak1_shape                = Gauss          [-]
#   peak1_A                    = 100            [1/cm]   peak height at Q0
#   peak1_Q0                   = 1.85           [1/A]
#   peak1_FWHM                 = 0.09           [1/A]
#   peak2_shape                = Gauss          [-]
#   peak2_A                    = 60             [1/cm]   peak height at Q0
#   peak2_Q0                   = 2.55           [1/A]
#   peak2_FWHM                 = 0.12           [1/A]
#   peak3_shape                = Gauss          [-]
#   peak3_A                    = 35             [1/cm]   peak height at Q0
#   peak3_Q0                   = 3.05           [1/A]
#   peak3_FWHM                 = 0.15           [1/A]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   peak1_area                 = 9.5802         [cm^-1 A^-1]   A*FWHM*sqrt(pi/(4 ln2))
#   peak1_d_spacing            = 3.39632        [A]
#   peak2_area                 = 7.66416        [cm^-1 A^-1]   A*FWHM*sqrt(pi/(4 ln2))
#   peak2_d_spacing            = 2.46399        [A]
#   peak3_area                 = 5.58845        [cm^-1 A^-1]   A*FWHM*sqrt(pi/(4 ln2))
#   peak3_d_spacing            = 2.06006        [A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 27.75, seed = 1368163545
#   median rel. error = 0.05323, max = 0.06146
# 
# Q range       : 1.2 to 4 1/A, 700 points, linear-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
1.34420601e+00  1.06522494e+01  6.09081568e-01
1.34821173e+00  1.09213548e+01  6.09269170e-01
1.35221745e+00  9.42190378e+00  6.09456721e-01
1.35622318e+00  9.90394807e+00  6.09644220e-01
1.36022890e+00  9.53810567e+00  6.09831667e-01
1.36423462e+00  9.92091862e+00  6.10019063e-01
1.36824034e+00  1.00956225e+01  6.10206407e-01
1.37224607e+00  1.04124815e+01  6.10393699e-01
1.37625179e+00  9.16053127e+00  6.10580940e-01
1.38025751e+00  1.05950637e+01  6.10768129e-01
1.38426323e+00  1.03003085e+01  6.10955267e-01
1.38826896e+00  1.06610589e+01  6.11142353e-01
1.39227468e+00  1.08108608e+01  6.11329388e-01
1.39628040e+00  1.02662928e+01  6.11516372e-01
1.40028612e+00  1.09909005e+01  6.11703305e-01
1.40429185e+00  1.06499508e+01  6.11890186e-01
1.40829757e+00  9.54902490e+00  6.12077016e-01
1.41230329e+00  1.09175184e+01  6.12263795e-01
1.41630901e+00  9.61173690e+00  6.12450523e-01
1.42031474e+00  1.10433006e+01  6.12637200e-01
1.42432046e+00  1.11933328e+01  6.12823826e-01
1.42832618e+00  1.01965337e+01  6.13010401e-01
1.43233190e+00  1.01767265e+01  6.13196926e-01
1.43633763e+00  9.55230798e+00  6.13383399e-01
1.44034335e+00  9.85435031e+00  6.13569822e-01
1.44434907e+00  1.03512770e+01  6.13756193e-01
1.44835479e+00  9.81999274e+00  6.13942514e-01
1.45236052e+00  1.06751028e+01  6.14128785e-01
1.45636624e+00  1.16609740e+01  6.14315005e-01
1.46037196e+00  1.00456600e+01  6.14501174e-01
1.46437768e+00  9.82792322e+00  6.14687293e-01
1.46838340e+00  9.38574794e+00  6.14873361e-01
1.47238913e+00  9.74466581e+00  6.15059379e-01
1.47639485e+00  9.81139375e+00  6.15245347e-01
1.48040057e+00  1.11748393e+01  6.15431264e-01
1.48440629e+00  1.01031295e+01  6.15617131e-01
1.48841202e+00  1.01942985e+01  6.15802948e-01
1.49241774e+00  9.85323684e+00  6.15988714e-01
1.49642346e+00  1.01990877e+01  6.16174431e-01
1.50042918e+00  9.51690068e+00  6.16360097e-01
1.50443491e+00  1.02755078e+01  6.16545713e-01
1.50844063e+00  1.04519824e+01  6.16731279e-01
1.51244635e+00  1.07440267e+01  6.16916795e-01
1.51645207e+00  9.87619659e+00  6.17102262e-01
1.52045780e+00  1.01878129e+01  6.17287678e-01
1.52446352e+00  8.94617519e+00  6.17473045e-01
1.52846924e+00  1.01535399e+01  6.17658362e-01
1.53247496e+00  1.03903469e+01  6.17843629e-01
1.53648069e+00  9.60563190e+00  6.18028846e-01
1.54048641e+00  1.01829779e+01  6.18214014e-01
1.54449213e+00  1.07100627e+01  6.18399132e-01
1.54849785e+00  9.79837588e+00  6.18584201e-01
1.55250358e+00  1.02807636e+01  6.18769220e-01
1.55650930e+00  9.55861777e+00  6.18954189e-01
1.56051502e+00  1.09699577e+01  6.19139109e-01
1.56452074e+00  1.04739130e+01  6.19323980e-01
1.56852647e+00  9.60972688e+00  6.19508801e-01
1.57253219e+00  9.59686021e+00  6.19693574e-01
1.57653791e+00  1.09633697e+01  6.19878296e-01
1.58054363e+00  1.02769832e+01  6.20062970e-01
1.58454936e+00  9.79091094e+00  6.20247595e-01
1.58855508e+00  9.14954190e+00  6.20432170e-01
1.59256080e+00  1.10434472e+01  6.20616697e-01
1.59656652e+00  1.10449962e+01  6.20801174e-01
1.60057225e+00  1.02896868e+01  6.20985604e-01
1.60457797e+00  1.03841552e+01  6.21169985e-01
1.60858369e+00  1.06353345e+01  6.21354318e-01
1.61258941e+00  1.12006431e+01  6.21538606e-01
1.61659514e+00  1.04161453e+01  6.21722850e-01
1.62060086e+00  1.16123346e+01  6.21907056e-01
1.62460658e+00  9.95214663e+00  6.22091231e-01
1.62861230e+00  1.06845090e+01  6.22275390e-01
1.63261803e+00  1.05206829e+01  6.22459559e-01
1.63662375e+00  1.06575770e+01  6.22643781e-01
1.64062947e+00  1.09623006e+01  6.22828132e-01
1.64463519e+00  1.01189741e+01  6.23012737e-01
1.64864092e+00  9.71583862e+00  6.23197808e-01
1.65264664e+00  1.15285028e+01  6.23383692e-01
1.65665236e+00  9.48053653e+00  6.23570953e-01
1.66065808e+00  1.01007653e+01  6.23760495e-01
1.66466381e+00  1.06271926e+01  6.23953753e-01
1.66866953e+00  9.30154840e+00  6.24152974e-01
1.67267525e+00  1.04795621e+01  6.24361629e-01
1.67668097e+00  1.09940487e+01  6.24585013e-01
1.68068670e+00  1.02724594e+01  6.24831098e-01
1.68469242e+00  9.63439524e+00  6.25111735e-01
1.68869814e+00  9.66885454e+00  6.25444293e-01
1.69270386e+00  1.03994335e+01  6.25853898e-01
1.69670959e+00  9.86122206e+00  6.26376377e-01
1.70071531e+00  1.05489954e+01  6.27062098e-01
1.70472103e+00  1.02900664e+01  6.27980818e-01
1.70872675e+00  1.06834696e+01  6.29227652e-01
1.71273247e+00  1.02496766e+01  6.30930194e-01
1.71673820e+00  1.12998441e+01  6.33256627e-01
1.72074392e+00  9.98013164e+00  6.36424498e-01
1.72474964e+00  1.24470751e+01  6.40709454e-01
1.72875536e+00  1.13134419e+01  6.46452857e-01
1.73276109e+00  1.21420072e+01  6.54066756e-01
1.73676681e+00  1.16986987e+01  6.64034299e-01
1.74077253e+00  1.22112748e+01  6.76903592e-01
1.74477825e+00  1.20170705e+01  6.93273333e-01
1.74878398e+00  1.35028556e+01  7.13769573e-01
1.75278970e+00  1.40960660e+01  7.39014568e-01
1.75679542e+00  1.60965774e+01  7.69590545e-01
1.76080114e+00  1.64213688e+01  8.06002674e-01
1.76480687e+00  1.83662084e+01  8.48645871e-01
1.76881259e+00  2.08784564e+01  8.97779040e-01
1.77281831e+00  2.27600068e+01  9.53508247e-01
1.77682403e+00  2.67991447e+01  1.01577806e+00
1.78082976e+00  3.13628112e+01  1.08436866e+00
1.78483548e+00  3.41195437e+01  1.15889583e+00
1.78884120e+00  3.86431715e+01  1.23881145e+00
1.79284692e+00  4.50161359e+01  1.32340344e+00
1.79685265e+00  4.72956885e+01  1.41179515e+00
1.80085837e+00  5.35639680e+01  1.50294575e+00
1.80486409e+00  6.30489711e+01  1.59565359e+00
1.80886981e+00  6.55710279e+01  1.68856510e+00
1.81287554e+00  7.17231107e+01  1.78019151e+00
1.81688126e+00  8.27314005e+01  1.86893500e+00
1.82088698e+00  8.59387970e+01  1.95312538e+00
1.82489270e+00  8.91350722e+01  2.03106677e+00
1.82889843e+00  9.24727202e+01  2.10109289e+00
1.83290415e+00  9.68372480e+01  2.16162823e+00
1.83690987e+00  1.05603954e+02  2.21125149e+00
1.84091559e+00  1.06948352e+02  2.24875706e+00
1.84492132e+00  1.09830604e+02  2.27320998e+00
1.84892704e+00  1.12001990e+02  2.28399033e+00
1.85293276e+00  1.10461097e+02  2.28082342e+00
1.85693848e+00  1.10257016e+02  2.26379338e+00
1.86094421e+00  1.03988913e+02  2.23333903e+00
1.86494993e+00  1.01490027e+02  2.19023243e+00
1.86895565e+00  1.04068669e+02  2.13554175e+00
1.87296137e+00  9.25745360e+01  2.07058151e+00
1.87696710e+00  8.91874683e+01  1.99685411e+00
1.88097282e+00  7.86162460e+01  1.91598691e+00
1.88497854e+00  7.86935949e+01  1.82966938e+00
1.88898426e+00  7.08394268e+01  1.73959427e+00
1.89298999e+00  6.34890942e+01  1.64740607e+00
1.89699571e+00  6.05480452e+01  1.55465881e+00
1.90100143e+00  5.24368960e+01  1.46278430e+00
1.90500715e+00  4.59373459e+01  1.37307036e+00
1.90901288e+00  3.99280457e+01  1.28664783e+00
1.91301860e+00  3.59196815e+01  1.20448430e+00
1.91702432e+00  3.35413566e+01  1.12738211e+00
1.92103004e+00  2.88106048e+01  1.05597822e+00
1.92503577e+00  2.62968709e+01  9.90744278e-01
1.92904149e+00  2.31640021e+01  9.31985988e-01
1.93304721e+00  2.00404513e+01  8.79842435e-01
1.93705293e+00  1.75032107e+01  8.34287147e-01
1.94105866e+00  1.71073538e+01  7.95133719e-01
1.94506438e+00  1.35686658e+01  7.62048778e-01
1.94907010e+00  1.54543151e+01  7.34573929e-01
1.95307582e+00  1.33236975e+01  7.12156244e-01
1.95708155e+00  1.31131513e+01  6.94184490e-01
1.96108727e+00  1.21454232e+01  6.80026738e-01
1.96509299e+00  1.23612240e+01  6.69064667e-01
1.96909871e+00  1.14603739e+01  6.60720958e-01
1.97310443e+00  1.28460133e+01  6.54477940e-01
1.97711016e+00  1.16044148e+01  6.49887473e-01
1.98111588e+00  1.16091566e+01  6.46573365e-01
1.98512160e+00  1.12274493e+01  6.44228263e-01
1.98912732e+00  1.14596118e+01  6.42607025e-01
1.99313305e+00  1.09882996e+01  6.41518306e-01
1.99713877e+00  1.03549473e+01  6.40815655e-01
2.00114449e+00  1.02751986e+01  6.40388989e-01
2.00515021e+00  1.05016541e+01  6.40156943e-01
2.00915594e+00  1.07940039e+01  6.40060331e-01
2.01316166e+00  1.02273366e+01  6.40056746e-01
2.01716738e+00  1.10975082e+01  6.40116246e-01
2.02117310e+00  1.03143095e+01  6.40217985e-01
2.02517883e+00  1.01487896e+01  6.40347652e-01
2.02918455e+00  1.10677606e+01  6.40495553e-01
2.03319027e+00  1.08448480e+01  6.40655207e-01
2.03719599e+00  1.03904526e+01  6.40822341e-01
2.04120172e+00  1.04466180e+01  6.40994170e-01
2.04520744e+00  1.20082894e+01  6.41168905e-01
2.04921316e+00  1.03206888e+01  6.41345411e-01
2.05321888e+00  1.13041098e+01  6.41522976e-01
2.05722461e+00  1.18251023e+01  6.41701160e-01
2.06123033e+00  1.14284598e+01  6.41879692e-01
2.06523605e+00  1.12714319e+01  6.42058411e-01
2.06924177e+00  1.12845046e+01  6.42237219e-01
2.07324750e+00  1.13382210e+01  6.42416059e-01
2.07725322e+00  1.05514602e+01  6.42594899e-01
2.08125894e+00  1.12848527e+01  6.42773719e-01
2.08526466e+00  1.20880591e+01  6.42952508e-01
2.08927039e+00  1.14462865e+01  6.43131261e-01
2.09327611e+00  1.20313137e+01  6.43309973e-01
2.09728183e+00  1.00808533e+01  6.43488644e-01
2.10128755e+00  1.11116725e+01  6.43667271e-01
2.10529328e+00  1.18319400e+01  6.43845856e-01
2.10929900e+00  1.13664043e+01  6.44024396e-01
2.11330472e+00  1.03853336e+01  6.44202893e-01
2.11731044e+00  1.23494320e+01  6.44381346e-01
2.12131617e+00  1.07314689e+01  6.44559756e-01
2.12532189e+00  1.18597984e+01  6.44738122e-01
2.12932761e+00  1.04533939e+01  6.44916443e-01
2.13333333e+00  1.19259926e+01  6.45094722e-01
2.13733906e+00  1.07105549e+01  6.45272956e-01
2.14134478e+00  1.09098809e+01  6.45451147e-01
2.14535050e+00  1.23103293e+01  6.45629295e-01
2.14935622e+00  1.19209484e+01  6.45807399e-01
2.15336195e+00  1.14452350e+01  6.45985459e-01
2.15736767e+00  1.06898517e+01  6.46163476e-01
2.16137339e+00  9.95269419e+00  6.46341449e-01
2.16537911e+00  1.07241633e+01  6.46519379e-01
2.16938484e+00  1.19119080e+01  6.46697266e-01
2.17339056e+00  1.07875253e+01  6.46875109e-01
2.17739628e+00  1.10485452e+01  6.47052909e-01
2.18140200e+00  1.08979512e+01  6.47230666e-01
2.18540773e+00  1.15700682e+01  6.47408379e-01
2.18941345e+00  1.00303505e+01  6.47586049e-01
2.19341917e+00  1.17648478e+01  6.47763677e-01
2.19742489e+00  1.14216567e+01  6.47941261e-01
2.20143062e+00  1.13031738e+01  6.48118802e-01
2.20543634e+00  9.66743058e+00  6.48296299e-01
2.20944206e+00  1.10965099e+01  6.48473754e-01
2.21344778e+00  1.10682072e+01  6.48651167e-01
2.21745351e+00  1.16492059e+01  6.48828536e-01
2.22145923e+00  1.23305719e+01  6.49005863e-01
2.22546495e+00  1.03954955e+01  6.49183147e-01
2.22947067e+00  1.07548811e+01  6.49360389e-01
2.23347639e+00  1.23725487e+01  6.49537589e-01
2.23748212e+00  1.07492234e+01  6.49714749e-01
2.24148784e+00  1.12187761e+01  6.49891868e-01
2.24549356e+00  1.08009407e+01  6.50068949e-01
2.24949928e+00  1.24803731e+01  6.50245994e-01
2.25350501e+00  1.15796191e+01  6.50423007e-01
2.25751073e+00  9.33434697e+00  6.50599994e-01
2.26151645e+00  1.08131777e+01  6.50776963e-01
2.26552217e+00  1.19415791e+01  6.50953927e-01
2.26952790e+00  1.09048148e+01  6.51130905e-01
2.27353362e+00  1.26050904e+01  6.51307927e-01
2.27753934e+00  1.07622223e+01  6.51485033e-01
2.28154506e+00  1.21651121e+01  6.51662286e-01
2.28555079e+00  1.10817531e+01  6.51839774e-01
2.28955651e+00  1.21392117e+01  6.52017624e-01
2.29356223e+00  1.05755381e+01  6.52196021e-01
2.29756795e+00  1.08559977e+01  6.52375223e-01
2.30157368e+00  9.96780914e+00  6.52555596e-01
2.30557940e+00  1.16602176e+01  6.52737654e-01
2.30958512e+00  1.10234449e+01  6.52922109e-01
2.31359084e+00  1.15191309e+01  6.53109943e-01
2.31759657e+00  1.08080124e+01  6.53302505e-01
2.32160229e+00  1.12654630e+01  6.53501624e-01
2.32560801e+00  1.03264927e+01  6.53709775e-01
2.32961373e+00  1.22428805e+01  6.53930269e-01
2.33361946e+00  1.11287229e+01  6.54167511e-01
2.33762518e+00  1.07236739e+01  6.54427313e-01
2.34163090e+00  1.34419868e+01  6.54717287e-01
2.34563662e+00  1.27944339e+01  6.55047320e-01
2.34964235e+00  1.11211458e+01  6.55430155e-01
2.35364807e+00  1.08076231e+01  6.55882080e-01
2.35765379e+00  1.17156067e+01  6.56423746e-01
2.36165951e+00  1.23243730e+01  6.57081101e-01
2.36566524e+00  1.17125202e+01  6.57886470e-01
2.36967096e+00  1.21423732e+01  6.58879748e-01
2.37367668e+00  1.24277897e+01  6.60109703e-01
2.37768240e+00  1.26665827e+01  6.61635353e-01
2.38168813e+00  1.16638433e+01  6.63527356e-01
2.38569385e+00  1.01920340e+01  6.65869367e-01
2.38969957e+00  1.20311057e+01  6.68759222e-01
2.39370529e+00  1.26654280e+01  6.72309866e-01
2.39771102e+00  1.26626964e+01  6.76649849e-01
2.40171674e+00  1.29716438e+01  6.81923237e-01
2.40572246e+00  1.20336259e+01  6.88288758e-01
2.40972818e+00  1.35551082e+01  6.95918033e-01
2.41373391e+00  1.26676327e+01  7.04992768e-01
2.41773963e+00  1.19378637e+01  7.15700850e-01
2.42174535e+00  1.46079460e+01  7.28231389e-01
2.42575107e+00  1.52808087e+01  7.42768855e-01
2.42975680e+00  1.65198899e+01  7.59486564e-01
2.43376252e+00  1.65969960e+01  7.78539882e-01
2.43776824e+00  1.54241438e+01  8.00059544e-01
2.44177396e+00  1.77856482e+01  8.24145501e-01
2.44577969e+00  1.86765988e+01  8.50861649e-01
2.44978541e+00  1.90612298e+01  8.80231667e-01
2.45379113e+00  2.06143127e+01  9.12236087e-01
2.45779685e+00  2.17556330e+01  9.46810555e-01
2.46180258e+00  2.46965899e+01  9.83845179e-01
2.46580830e+00  2.70263469e+01  1.02318475e+00
2.46981402e+00  3.01840843e+01  1.06462969e+00
2.47381974e+00  3.11754565e+01  1.10793746e+00
2.47782546e+00  3.33974315e+01  1.15282449e+00
2.48183119e+00  3.55182883e+01  1.19896837e+00
2.48583691e+00  3.83660562e+01  1.24601051e+00
2.48984263e+00  4.03853008e+01  1.29355920e+00
2.49384835e+00  4.72586981e+01  1.34119329e+00
2.49785408e+00  4.60956732e+01  1.38846648e+00
2.50185980e+00  5.31889661e+01  1.43491239e+00
2.50586552e+00  5.25221038e+01  1.48005051e+00
2.50987124e+00  5.40434949e+01  1.52339291e+00
2.51387697e+00  5.94834002e+01  1.56445181e+00
2.51788269e+00  5.93508510e+01  1.60274780e+00
2.52188841e+00  6.10292233e+01  1.63781863e+00
2.52589413e+00  6.58543372e+01  1.66922823e+00
2.52989986e+00  6.71136563e+01  1.69657578e+00
2.53390558e+00  6.73336949e+01  1.71950450e+00
2.53791130e+00  7.24285172e+01  1.73770975e+00
2.54191702e+00  6.96223356e+01  1.75094623e+00
2.54592275e+00  7.22789652e+01  1.75903397e+00
2.54992847e+00  7.31721107e+01  1.76186276e+00
2.55393419e+00  7.32786365e+01  1.75939493e+00
2.55793991e+00  7.23224838e+01  1.75166633e+00
2.56194564e+00  7.16188571e+01  1.73878542e+00
2.56595136e+00  6.43785875e+01  1.72093058e+00
2.56995708e+00  6.60426354e+01  1.69834573e+00
2.57396280e+00  6.40339276e+01  1.67133439e+00
2.57796853e+00  6.23237830e+01  1.64025261e+00
2.58197425e+00  6.22575235e+01  1.60550078e+00
2.58597997e+00  5.76775118e+01  1.56751494e+00
2.58998569e+00  5.49825856e+01  1.52675772e+00
2.59399142e+00  5.39339742e+01  1.48370928e+00
2.59799714e+00  5.03521115e+01  1.43885851e+00
2.60200286e+00  4.79044468e+01  1.39269480e+00
2.60600858e+00  4.50529407e+01  1.34570040e+00
2.61001431e+00  4.38254109e+01  1.29834363e+00
2.61402003e+00  3.92951813e+01  1.25107290e+00
2.61802575e+00  3.59876385e+01  1.20431158e+00
2.62203147e+00  3.51342969e+01  1.15845353e+00
2.62603720e+00  3.16565582e+01  1.11385945e+00
2.63004292e+00  2.98680904e+01  1.07085362e+00
2.63404864e+00  2.82049601e+01  1.02972121e+00
2.63805436e+00  2.55923520e+01  9.90705940e-01
2.64206009e+00  2.17237652e+01  9.54008151e-01
2.64606581e+00  2.28497182e+01  9.19783272e-01
2.65007153e+00  2.06615198e+01  8.88140880e-01
2.65407725e+00  2.04322163e+01  8.59144478e-01
2.65808298e+00  2.03110457e+01  8.32812205e-01
2.66208870e+00  1.76676348e+01  8.09118661e-01
2.66609442e+00  1.72502781e+01  7.87997958e-01
2.67010014e+00  1.54548040e+01  7.69348024e-01
2.67410587e+00  1.55345306e+01  7.53036019e-01
2.67811159e+00  1.45680547e+01  7.38904615e-01
2.68211731e+00  1.40080318e+01  7.26778786e-01
2.68612303e+00  1.42451277e+01  7.16472675e-01
2.69012876e+00  1.33841216e+01  7.07796134e-01
2.69413448e+00  1.30204976e+01  7.00560589e-01
2.69814020e+00  1.39057392e+01  6.94583970e-01
2.70214592e+00  1.24098225e+01  6.89694561e-01
2.70615165e+00  1.30513198e+01  6.85733762e-01
2.71015737e+00  1.27381324e+01  6.82557793e-01
2.71416309e+00  1.24773775e+01  6.80038499e-01
2.71816881e+00  1.28144849e+01  6.78063398e-01
2.72217454e+00  1.16697783e+01  6.76535141e-01
2.72618026e+00  1.12666090e+01  6.75370575e-01
2.73018598e+00  1.22586996e+01  6.74499529e-01
2.73419170e+00  1.18036835e+01  6.73863460e-01
2.73819742e+00  1.10750642e+01  6.73414056e-01
2.74220315e+00  1.26062737e+01  6.73111869e-01
2.74620887e+00  1.20938774e+01  6.72925019e-01
2.75021459e+00  1.25972433e+01  6.72828018e-01
2.75422031e+00  1.22314092e+01  6.72800707e-01
2.75822604e+00  1.21819836e+01  6.72827345e-01
2.76223176e+00  1.34588097e+01  6.72895818e-01
2.76623748e+00  1.24537936e+01  6.72996983e-01
2.77024320e+00  1.09993044e+01  6.73124124e-01
2.77424893e+00  1.24488363e+01  6.73272523e-01
2.77825465e+00  1.21460106e+01  6.73439117e-01
2.78226037e+00  1.15864473e+01  6.73622249e-01
2.78626609e+00  1.23377466e+01  6.73821485e-01
2.79027182e+00  1.08894267e+01  6.74037501e-01
2.79427754e+00  1.27213357e+01  6.74272027e-01
2.79828326e+00  1.15210083e+01  6.74527838e-01
2.80228898e+00  1.15644196e+01  6.74808795e-01
2.80629471e+00  1.13954881e+01  6.75119921e-01
2.81030043e+00  1.26424139e+01  6.75467520e-01
2.81430615e+00  1.27774842e+01  6.75859325e-01
2.81831187e+00  1.24330796e+01  6.76304682e-01
2.82231760e+00  1.12886013e+01  6.76814754e-01
2.82632332e+00  1.30353907e+01  6.77402762e-01
2.83032904e+00  1.35256191e+01  6.78084235e-01
2.83433476e+00  1.25484826e+01  6.78877284e-01
2.83834049e+00  1.07503694e+01  6.79802882e-01
2.84234621e+00  1.19306964e+01  6.80885145e-01
2.84635193e+00  1.35692650e+01  6.82151606e-01
2.85035765e+00  1.20468766e+01  6.83633472e-01
2.85436338e+00  1.18381075e+01  6.85365836e-01
2.85836910e+00  1.33231989e+01  6.87387847e-01
2.86237482e+00  1.29701789e+01  6.89742806e-01
2.86638054e+00  1.37469480e+01  6.92478169e-01
2.87038627e+00  1.13830138e+01  6.95645441e-01
2.87439199e+00  1.29615756e+01  6.99299933e-01
2.87839771e+00  1.47908890e+01  7.03500370e-01
2.88240343e+00  1.31291820e+01  7.08308330e-01
2.88640916e+00  1.42884174e+01  7.13787494e-01
2.89041488e+00  1.49046783e+01  7.20002726e-01
2.89442060e+00  1.44490798e+01  7.27018957e-01
2.89842632e+00  1.48267536e+01  7.34899920e-01
2.90243205e+00  1.53331723e+01  7.43706729e-01
2.90643777e+00  1.51611856e+01  7.53496367e-01
2.91044349e+00  1.53919985e+01  7.64320114e-01
2.91444921e+00  1.60596905e+01  7.76221957e-01
2.91845494e+00  1.64829447e+01  7.89237069e-01
2.92246066e+00  1.84683465e+01  8.03390373e-01
2.92646638e+00  1.71934258e+01  8.18695272e-01
2.93047210e+00  1.93079967e+01  8.35152567e-01
2.93447783e+00  1.92469628e+01  8.52749604e-01
2.93848355e+00  2.12779980e+01  8.71459667e-01
2.94248927e+00  2.19899956e+01  8.91241617e-01
2.94649499e+00  2.14210601e+01  9.12039782e-01
2.95050072e+00  2.38280519e+01  9.33784075e-01
2.95450644e+00  2.34186715e+01  9.56390336e-01
2.95851216e+00  2.42188834e+01  9.79760854e-01
2.96251788e+00  2.78367541e+01  1.00378507e+00
2.96652361e+00  2.82711601e+01  1.02834045e+00
2.97052933e+00  2.85794540e+01  1.05329342e+00
2.97453505e+00  2.94513439e+01  1.07850056e+00
2.97854077e+00  3.15783251e+01  1.10380977e+00
2.98254649e+00  3.22692375e+01  1.12906162e+00
