# pyIrena / Irena validation dataset: waxs_three_gauss
# tool          : WAXS Peak Fit
# model         : Three Gaussian peaks on a linear background
# equation      : I(Q) = bg0 + bg1 Q + SUM_i A_i exp[-4 ln2 (Q-Q0_i)^2/FWHM_i^2]
# 
# GROUND-TRUTH PARAMETERS
#   background_shape           = Linear         [-]
#   bg0                        = 8              [1/cm]
#   bg1                        = 1.5            [cm^-1 A]
#   peak1_shape                = Gauss          [-]
#   peak1_A                    = 100            [1/cm]   peak height at Q0
#   peak1_Q0                   = 1.85           [1/A]
#   peak1_FWHM                 = 0.09           [1/A]
#   peak2_shape                = Gauss          [-]
#   peak2_A                    = 60             [1/cm]   peak height at Q0
#   peak2_Q0                   = 2.55           [1/A]
#   peak2_FWHM                 = 0.12           [1/A]
#   peak3_shape                = Gauss          [-]
#   peak3_A                    = 35             [1/cm]   peak height at Q0
#   peak3_Q0                   = 3.05           [1/A]
#   peak3_FWHM                 = 0.15           [1/A]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   peak1_area                 = 9.5802         [cm^-1 A^-1]   A*FWHM*sqrt(pi/(4 ln2))
#   peak1_d_spacing            = 3.39632        [A]
#   peak2_area                 = 7.66416        [cm^-1 A^-1]   A*FWHM*sqrt(pi/(4 ln2))
#   peak2_d_spacing            = 2.46399        [A]
#   peak3_area                 = 5.58845        [cm^-1 A^-1]   A*FWHM*sqrt(pi/(4 ln2))
#   peak3_d_spacing            = 2.06006        [A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 27.75, seed = 1368163545
#   median rel. error = 0.05323, max = 0.06146
# 
# Q range       : 1.2 to 4 1/A, 700 points, linear-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
1.62861230e+00  1.04429236e+01
1.63261803e+00  1.04489365e+01
1.63662375e+00  1.04549527e+01
1.64062947e+00  1.04609746e+01
1.64463519e+00  1.04670065e+01
1.64864092e+00  1.04730553e+01
1.65264664e+00  1.04791322e+01
1.65665236e+00  1.04852557e+01
1.66065808e+00  1.04914555e+01
1.66466381e+00  1.04977786e+01
1.66866953e+00  1.05042987e+01
1.67267525e+00  1.05111294e+01
1.67668097e+00  1.05184446e+01
1.68068670e+00  1.05265060e+01
1.68469242e+00  1.05357026e+01
1.68869814e+00  1.05466055e+01
1.69270386e+00  1.05600415e+01
1.69670959e+00  1.05771914e+01
1.70071531e+00  1.05997189e+01
1.70472103e+00  1.06299355e+01
1.70872675e+00  1.06710068e+01
1.71273247e+00  1.07272065e+01
1.71673820e+00  1.08042191e+01
1.72074392e+00  1.09094916e+01
1.72474964e+00  1.10526291e+01
1.72875536e+00  1.12458221e+01
1.73276109e+00  1.15042863e+01
1.73676681e+00  1.18466854e+01
1.74077253e+00  1.22954975e+01
1.74477825e+00  1.28772753e+01
1.74878398e+00  1.36227410e+01
1.75278970e+00  1.45666501e+01
1.75679542e+00  1.57473551e+01
1.76080114e+00  1.72060064e+01
1.76480687e+00  1.89853347e+01
1.76881259e+00  2.11279841e+01
1.77281831e+00  2.36743896e+01
1.77682403e+00  2.66602357e+01
1.78082976e+00  3.01135718e+01
1.78483548e+00  3.40517151e+01
1.78884120e+00  3.84781132e+01
1.79284692e+00  4.33793859e+01
1.79685265e+00  4.87227914e+01
1.80085837e+00  5.44543785e+01
1.80486409e+00  6.04980755e+01
1.80886981e+00  6.67559300e+01
1.81287554e+00  7.31096574e+01
1.81688126e+00  7.94235684e+01
1.82088698e+00  8.55488465e+01
1.82489270e+00  9.13290324e+01
1.82889843e+00  9.66064624e+01
1.83290415e+00  1.01229308e+02
1.83690987e+00  1.05058784e+02
1.84091559e+00  1.07976061e+02
1.84492132e+00  1.09888386e+02
1.84892704e+00  1.10733992e+02
1.85293276e+00  1.10485421e+02
1.85693848e+00  1.09151016e+02
1.86094421e+00  1.06774464e+02
1.86494993e+00  1.03432435e+02
1.86895565e+00  9.92304827e+01
1.87296137e+00  9.42975222e+01
1.87696710e+00  8.87792827e+01
1.88097282e+00  8.28311992e+01
1.88497854e+00  7.66112244e+01
1.88898426e+00  7.02730192e+01
1.89298999e+00  6.39599186e+01
1.89699571e+00  5.77999833e+01
1.90100143e+00  5.19023377e+01
1.90500715e+00  4.63548858e+01
1.90901288e+00  4.12233846e+01
1.91301860e+00  3.65517621e+01
1.91702432e+00  3.23634935e+01
1.92103004e+00  2.86637992e+01
1.92503577e+00  2.54424080e+01
1.92904149e+00  2.26766272e+01
1.93304721e+00  2.03344870e+01
1.93705293e+00  1.83777569e+01
1.94105866e+00  1.67646844e+01
1.94506438e+00  1.54523485e+01
1.94907010e+00  1.43985728e+01
1.95307582e+00  1.35633807e+01
1.95708155e+00  1.29100139e+01
1.96108727e+00  1.24055551e+01
1.96509299e+00  1.20212167e+01
1.96909871e+00  1.17323608e+01
1.97310443e+00  1.15183207e+01
1.97711016e+00  1.13620833e+01
1.98111588e+00  1.12498920e+01
1.98512160e+00  1.11708112e+01
1.98912732e+00  1.11162893e+01
1.99313305e+00  1.10797443e+01
1.99713877e+00  1.10561876e+01
2.00114449e+00  1.10418946e+01
2.00515021e+00  1.10341248e+01
2.00915594e+00  1.10308906e+01
2.01316166e+00  1.10307706e+01
2.01716738e+00  1.10327623e+01
2.02117310e+00  1.10361685e+01
2.02517883e+00  1.10405103e+01
2.02918455e+00  1.10454636e+01
2.03319027e+00  1.10508117e+01
2.03719599e+00  1.10564116e+01
2.04120172e+00  1.10621702e+01
2.04520744e+00  1.10680276e+01
2.04921316e+00  1.10739458e+01
2.05321888e+00  1.10799009e+01
2.05722461e+00  1.10858783e+01
2.06123033e+00  1.10918688e+01
2.06523605e+00  1.10978671e+01
2.06924177e+00  1.11038698e+01
2.07324750e+00  1.11098751e+01
2.07725322e+00  1.11158819e+01
2.08125894e+00  1.11218895e+01
2.08526466e+00  1.11278976e+01
2.08927039e+00  1.11339059e+01
2.09327611e+00  1.11399143e+01
2.09728183e+00  1.11459228e+01
2.10128755e+00  1.11519314e+01
2.10529328e+00  1.11579399e+01
2.10929900e+00  1.11639485e+01
2.11330472e+00  1.11699571e+01
2.11731044e+00  1.11759657e+01
2.12131617e+00  1.11819743e+01
2.12532189e+00  1.11879828e+01
2.12932761e+00  1.11939914e+01
2.13333333e+00  1.12000000e+01
2.13733906e+00  1.12060086e+01
2.14134478e+00  1.12120172e+01
2.14535050e+00  1.12180258e+01
2.14935622e+00  1.12240343e+01
2.15336195e+00  1.12300429e+01
2.15736767e+00  1.12360515e+01
2.16137339e+00  1.12420601e+01
2.16537911e+00  1.12480687e+01
2.16938484e+00  1.12540773e+01
2.17339056e+00  1.12600858e+01
2.17739628e+00  1.12660944e+01
2.18140200e+00  1.12721030e+01
2.18540773e+00  1.12781116e+01
2.18941345e+00  1.12841202e+01
2.19341917e+00  1.12901288e+01
2.19742489e+00  1.12961373e+01
2.20143062e+00  1.13021459e+01
2.20543634e+00  1.13081545e+01
2.20944206e+00  1.13141631e+01
2.21344778e+00  1.13201717e+01
2.21745351e+00  1.13261803e+01
2.22145923e+00  1.13321889e+01
2.22546495e+00  1.13381975e+01
2.22947067e+00  1.13442062e+01
2.23347639e+00  1.13502148e+01
2.23748212e+00  1.13562236e+01
2.24148784e+00  1.13622324e+01
2.24549356e+00  1.13682414e+01
2.24949928e+00  1.13742506e+01
2.25350501e+00  1.13802602e+01
2.25751073e+00  1.13862703e+01
2.26151645e+00  1.13922813e+01
2.26552217e+00  1.13982935e+01
2.26952790e+00  1.14043077e+01
2.27353362e+00  1.14103248e+01
2.27753934e+00  1.14163462e+01
2.28154506e+00  1.14223741e+01
2.28555079e+00  1.14284114e+01
2.28955651e+00  1.14344625e+01
2.29356223e+00  1.14405336e+01
2.29756795e+00  1.14466336e+01
2.30157368e+00  1.14527750e+01
2.30557940e+00  1.14589753e+01
2.30958512e+00  1.14652587e+01
2.31359084e+00  1.14716589e+01
2.31759657e+00  1.14782219e+01
2.32160229e+00  1.14850102e+01
2.32560801e+00  1.14921083e+01
2.32961373e+00  1.14996295e+01
2.33361946e+00  1.15077245e+01
2.33762518e+00  1.15165923e+01
2.34163090e+00  1.15264935e+01
2.34563662e+00  1.15377673e+01
2.34964235e+00  1.15508511e+01
2.35364807e+00  1.15663049e+01
2.35765379e+00  1.15848397e+01
2.36165951e+00  1.16073513e+01
2.36566524e+00  1.16349589e+01
2.36967096e+00  1.16690491e+01
2.37367668e+00  1.17113250e+01
2.37768240e+00  1.17638611e+01
2.38168813e+00  1.18291610e+01
2.38569385e+00  1.19102198e+01
2.38969957e+00  1.20105860e+01
2.39370529e+00  1.21344247e+01
2.39771102e+00  1.22865752e+01
2.40171674e+00  1.24726029e+01
2.40572246e+00  1.26988390e+01
2.40972818e+00  1.29724048e+01
2.41373391e+00  1.33012147e+01
2.41773963e+00  1.36939525e+01
2.42174535e+00  1.41600164e+01
2.42575107e+00  1.47094254e+01
2.42975680e+00  1.53526848e+01
2.43376252e+00  1.61006050e+01
2.43776824e+00  1.69640720e+01
2.44177396e+00  1.79537691e+01
2.44577969e+00  1.90798501e+01
2.44978541e+00  2.03515693e+01
2.45379113e+00  2.17768745e+01
2.45779685e+00  2.33619728e+01
2.46180258e+00  2.51108809e+01
2.46580830e+00  2.70249777e+01
2.46981402e+00  2.91025747e+01
2.47381974e+00  3.13385253e+01
2.47782546e+00  3.37238930e+01
2.48183119e+00  3.62457008e+01
2.48583691e+00  3.88867805e+01
2.48984263e+00  4.16257405e+01
2.49384835e+00  4.44370672e+01
2.49785408e+00  4.72913695e+01
2.50185980e+00  5.01557724e+01
2.50586552e+00  5.29944573e+01
2.50987124e+00  5.57693421e+01
2.51387697e+00  5.84408857e+01
2.51788269e+00  6.09689946e+01
2.52188841e+00  6.33140063e+01
2.52589413e+00  6.54377136e+01
2.52989986e+00  6.73043962e+01
2.53390558e+00  6.88818192e+01
2.53791130e+00  7.01421605e+01
2.54191702e+00  7.10628294e+01
2.54592275e+00  7.16271432e+01
2.54992847e+00  7.18248336e+01
2.55393419e+00  7.16523602e+01
2.55793991e+00  7.11130196e+01
2.56194564e+00  7.02168445e+01
2.56595136e+00  6.89802959e+01
2.56995708e+00  6.74257641e+01
2.57396280e+00  6.55808980e+01
2.57796853e+00  6.34777901e+01
2.58197425e+00  6.11520532e+01
2.58597997e+00  5.86418233e+01
2.58998569e+00  5.59867288e+01
2.59399142e+00  5.32268650e+01
2.59799714e+00  5.04018089e+01
2.60200286e+00  4.75497093e+01
2.60600858e+00  4.47064781e+01
2.61001431e+00  4.19051056e+01
2.61402003e+00  3.91751150e+01
2.61802575e+00  3.65421634e+01
2.62203147e+00  3.40277923e+01
2.62603720e+00  3.16493208e+01
2.63004292e+00  2.94198738e+01
2.63404864e+00  2.73485282e+01
2.63805436e+00  2.54405607e+01
2.64206009e+00  2.36977769e+01
2.64606581e+00  2.21189003e+01
2.65007153e+00  2.07000006e+01
2.65407725e+00  1.94349412e+01
2.65808298e+00  1.83158289e+01
2.66208870e+00  1.73334488e+01
2.66609442e+00  1.64776727e+01
2.67010014e+00  1.57378303e+01
2.67410587e+00  1.51030378e+01
2.67811159e+00  1.45624779e+01
2.68211731e+00  1.41056311e+01
2.68612303e+00  1.37224583e+01
2.69012876e+00  1.34035377e+01
2.69413448e+00  1.31401588e+01
2.69814020e+00  1.29243793e+01
2.70214592e+00  1.27490499e+01
2.70615165e+00  1.26078117e+01
2.71015737e+00  1.24950731e+01
2.71416309e+00  1.24059704e+01
2.71816881e+00  1.23363165e+01
2.72217454e+00  1.22825428e+01
2.72618026e+00  1.22416374e+01
2.73018598e+00  1.22110823e+01
2.73419170e+00  1.21887917e+01
2.73819742e+00  1.21730538e+01
2.74220315e+00  1.21624765e+01
2.74620887e+00  1.21559384e+01
2.75021459e+00  1.21525449e+01
2.75422031e+00  1.21515895e+01
2.75822604e+00  1.21525213e+01
2.76223176e+00  1.21549168e+01
2.76623748e+00  1.21584563e+01
2.77024320e+00  1.21629054e+01
2.77424893e+00  1.21680993e+01
2.77825465e+00  1.21739312e+01
2.78226037e+00  1.21803435e+01
2.78626609e+00  1.21873214e+01
2.79027182e+00  1.21948890e+01
2.79427754e+00  1.22031075e+01
2.79828326e+00  1.22120748e+01
2.80228898e+00  1.22219270e+01
2.80629471e+00  1.22328413e+01
2.81030043e+00  1.22450402e+01
2.81430615e+00  1.22587972e+01
2.81831187e+00  1.22744430e+01
2.82231760e+00  1.22923734e+01
2.82632332e+00  1.23130581e+01
2.83032904e+00  1.23370504e+01
2.83433476e+00  1.23649975e+01
2.83834049e+00  1.23976518e+01
2.84234621e+00  1.24358825e+01
2.84635193e+00  1.24806876e+01
2.85035765e+00  1.25332057e+01
2.85436338e+00  1.25947278e+01
2.85836910e+00  1.26667083e+01
2.86237482e+00  1.27507746e+01
2.86638054e+00  1.28487350e+01
2.87038627e+00  1.29625851e+01
2.87439199e+00  1.30945104e+01
2.87839771e+00  1.32468857e+01
2.88240343e+00  1.34222709e+01
2.88640916e+00  1.36234011e+01
2.89041488e+00  1.38531715e+01
2.89442060e+00  1.41146166e+01
2.89842632e+00  1.44108819e+01
2.90243205e+00  1.47451892e+01
2.90643777e+00  1.51207941e+01
2.91044349e+00  1.55409359e+01
2.91444921e+00  1.60087807e+01
2.91845494e+00  1.65273560e+01
2.92246066e+00  1.70994802e+01
2.92646638e+00  1.77276853e+01
2.93047210e+00  1.84141351e+01
2.93447783e+00  1.91605410e+01
2.93848355e+00  1.99680750e+01
2.94248927e+00  2.08372843e+01
2.94649499e+00  2.17680083e+01
2.95050072e+00  2.27592998e+01
2.95450644e+00  2.38093555e+01
2.95851216e+00  2.49154551e+01
2.96251788e+00  2.60739142e+01
2.96652361e+00  2.72800519e+01
2.97052933e+00  2.85281760e+01
2.97453505e+00  2.98115881e+01
2.97854077e+00  3.11226088e+01
2.98254649e+00  3.24526265e+01
2.98655222e+00  3.37921675e+01
2.99055794e+00  3.51309901e+01
2.99456366e+00  3.64581999e+01
2.99856938e+00  3.77623863e+01
3.00257511e+00  3.90317776e+01
3.00658083e+00  4.02544121e+01
3.01058655e+00  4.14183218e+01
3.01459227e+00  4.25117253e+01
3.01859800e+00  4.35232252e+01
3.02260372e+00  4.44420058e+01
3.02660944e+00  4.52580254e+01
3.03061516e+00  4.59622005e+01
3.03462089e+00  4.65465747e+01
3.03862661e+00  4.70044698e+01
3.04263233e+00  4.73306138e+01
3.04663805e+00  4.75212435e+01
3.05064378e+00  4.75741782e+01
3.05464950e+00  4.74888624e+01
3.05865522e+00  4.72663767e+01
3.06266094e+00  4.69094166e+01
3.06666667e+00  4.64222399e+01
3.07067239e+00  4.58105829e+01
3.07467811e+00  4.50815499e+01
3.07868383e+00  4.42434769e+01
3.08268956e+00  4.33057748e+01
3.08669528e+00  4.22787545e+01
3.09070100e+00  4.11734400e+01
3.09470672e+00  4.00013739e+01
3.09871245e+00  3.87744189e+01
3.10271817e+00  3.75045617e+01
3.10672389e+00  3.62037223e+01
3.11072961e+00  3.48835745e+01
3.11473534e+00  3.35553788e+01
3.11874106e+00  3.22298338e+01
3.12274678e+00  3.09169461e+01
3.12675250e+00  2.96259212e+01
3.13075823e+00  2.83650777e+01
3.13476395e+00  2.71417839e+01
3.13876967e+00  2.59624165e+01
3.14277539e+00  2.48323423e+01
3.14678112e+00  2.37559193e+01
3.15078684e+00  2.27365177e+01
3.15479256e+00  2.17765573e+01
3.15879828e+00  2.08775591e+01
3.16280401e+00  2.00402092e+01
3.16680973e+00  1.92644321e+01
3.17081545e+00  1.85494704e+01
3.17482117e+00  1.78939694e+01
3.17882690e+00  1.72960629e+01
3.18283262e+00  1.67534595e+01
3.18683834e+00  1.62635265e+01
3.19084406e+00  1.58233702e+01
3.19484979e+00  1.54299109e+01
3.19885551e+00  1.50799526e+01
3.20286123e+00  1.47702446e+01
3.20686695e+00  1.44975372e+01
3.21087268e+00  1.42586287e+01
3.21487840e+00  1.40504060e+01
3.21888412e+00  1.38698765e+01
3.22288984e+00  1.37141946e+01
3.22689557e+00  1.35806801e+01
3.23090129e+00  1.34668318e+01
3.23490701e+00  1.33703353e+01
3.23891273e+00  1.32890664e+01
3.24291845e+00  1.32210901e+01
3.24692418e+00  1.31646568e+01
3.25092990e+00  1.31181958e+01
3.25493562e+00  1.30803062e+01
3.25894134e+00  1.30497469e+01
3.26294707e+00  1.30254254e+01
3.26695279e+00  1.30063859e+01
3.27095851e+00  1.29917974e+01
3.27496423e+00  1.29809414e+01
3.27896996e+00  1.29732005e+01
3.28297568e+00  1.29680468e+01
3.28698140e+00  1.29650322e+01
3.29098712e+00  1.29637775e+01
3.29499285e+00  1.29639642e+01
3.29899857e+00  1.29653259e+01
3.30300429e+00  1.29676411e+01
3.30701001e+00  1.29707264e+01
3.31101574e+00  1.29744310e+01
3.31502146e+00  1.29786313e+01
3.31902718e+00  1.29832266e+01
3.32303290e+00  1.29881351e+01
3.32703863e+00  1.29932911e+01
3.33104435e+00  1.29986415e+01
3.33505007e+00  1.30041443e+01
3.33905579e+00  1.30097656e+01
3.34306152e+00  1.30154790e+01
3.34706724e+00  1.30212635e+01
3.35107296e+00  1.30271027e+01
3.35507868e+00  1.30329837e+01
3.35908441e+00  1.30388967e+01
3.36309013e+00  1.30448338e+01
3.36709585e+00  1.30507893e+01
3.37110157e+00  1.30567586e+01
3.37510730e+00  1.30627382e+01
3.37911302e+00  1.30687254e+01
3.38311874e+00  1.30747184e+01
3.38712446e+00  1.30807157e+01
3.39113019e+00  1.30867160e+01
3.39513591e+00  1.30927186e+01
3.39914163e+00  1.30987229e+01
3.40314735e+00  1.31047284e+01
3.40715308e+00  1.31107348e+01
3.41115880e+00  1.31167419e+01
3.41516452e+00  1.31227493e+01
3.41917024e+00  1.31287571e+01
3.42317597e+00  1.31347652e+01
3.42718169e+00  1.31407734e+01
3.43118741e+00  1.31467817e+01
3.43519313e+00  1.31527901e+01
3.43919886e+00  1.31587986e+01
3.44320458e+00  1.31648071e+01
3.44721030e+00  1.31708156e+01
3.45121602e+00  1.31768241e+01
3.45522175e+00  1.31828327e+01
3.45922747e+00  1.31888412e+01
3.46323319e+00  1.31948498e+01
3.46723891e+00  1.32008584e+01
3.47124464e+00  1.32068670e+01
3.47525036e+00  1.32128755e+01
3.47925608e+00  1.32188841e+01
3.48326180e+00  1.32248927e+01
3.48726753e+00  1.32309013e+01
3.49127325e+00  1.32369099e+01
3.49527897e+00  1.32429185e+01
3.49928469e+00  1.32489270e+01
3.50329041e+00  1.32549356e+01
3.50729614e+00  1.32609442e+01
3.51130186e+00  1.32669528e+01
3.51530758e+00  1.32729614e+01
3.51931330e+00  1.32789700e+01
3.52331903e+00  1.32849785e+01
3.52732475e+00  1.32909871e+01
3.53133047e+00  1.32969957e+01
3.53533619e+00  1.33030043e+01
3.53934192e+00  1.33090129e+01
3.54334764e+00  1.33150215e+01
3.54735336e+00  1.33210300e+01
3.55135908e+00  1.33270386e+01
3.55536481e+00  1.33330472e+01
3.55937053e+00  1.33390558e+01
3.56337625e+00  1.33450644e+01
3.56738197e+00  1.33510730e+01
3.57138770e+00  1.33570815e+01
3.57539342e+00  1.33630901e+01
3.57939914e+00  1.33690987e+01
3.58340486e+00  1.33751073e+01
3.58741059e+00  1.33811159e+01
3.59141631e+00  1.33871245e+01
3.59542203e+00  1.33931330e+01
3.59942775e+00  1.33991416e+01
3.60343348e+00  1.34051502e+01
3.60743920e+00  1.34111588e+01
3.61144492e+00  1.34171674e+01
3.61545064e+00  1.34231760e+01
3.61945637e+00  1.34291845e+01
3.62346209e+00  1.34351931e+01
3.62746781e+00  1.34412017e+01
3.63147353e+00  1.34472103e+01
3.63547926e+00  1.34532189e+01
3.63948498e+00  1.34592275e+01
3.64349070e+00  1.34652361e+01
3.64749642e+00  1.34712446e+01
3.65150215e+00  1.34772532e+01
3.65550787e+00  1.34832618e+01
3.65951359e+00  1.34892704e+01
3.66351931e+00  1.34952790e+01
3.66752504e+00  1.35012876e+01
3.67153076e+00  1.35072961e+01
3.67553648e+00  1.35133047e+01
3.67954220e+00  1.35193133e+01
3.68354793e+00  1.35253219e+01
3.68755365e+00  1.35313305e+01
3.69155937e+00  1.35373391e+01
3.69556509e+00  1.35433476e+01
3.69957082e+00  1.35493562e+01
3.70357654e+00  1.35553648e+01
3.70758226e+00  1.35613734e+01
3.71158798e+00  1.35673820e+01
3.71559371e+00  1.35733906e+01
3.71959943e+00  1.35793991e+01
3.72360515e+00  1.35854077e+01
3.72761087e+00  1.35914163e+01
3.73161660e+00  1.35974249e+01
3.73562232e+00  1.36034335e+01
3.73962804e+00  1.36094421e+01
3.74363376e+00  1.36154506e+01
3.74763948e+00  1.36214592e+01
3.75164521e+00  1.36274678e+01
3.75565093e+00  1.36334764e+01
3.75965665e+00  1.36394850e+01
3.76366237e+00  1.36454936e+01
3.76766810e+00  1.36515021e+01
3.77167382e+00  1.36575107e+01
3.77567954e+00  1.36635193e+01
3.77968526e+00  1.36695279e+01
3.78369099e+00  1.36755365e+01
3.78769671e+00  1.36815451e+01
3.79170243e+00  1.36875536e+01
3.79570815e+00  1.36935622e+01
3.79971388e+00  1.36995708e+01
3.80371960e+00  1.37055794e+01
3.80772532e+00  1.37115880e+01
3.81173104e+00  1.37175966e+01
3.81573677e+00  1.37236052e+01
3.81974249e+00  1.37296137e+01
3.82374821e+00  1.37356223e+01
3.82775393e+00  1.37416309e+01
3.83175966e+00  1.37476395e+01
3.83576538e+00  1.37536481e+01
3.83977110e+00  1.37596567e+01
3.84377682e+00  1.37656652e+01
3.84778255e+00  1.37716738e+01
3.85178827e+00  1.37776824e+01
3.85579399e+00  1.37836910e+01
3.85979971e+00  1.37896996e+01
3.86380544e+00  1.37957082e+01
3.86781116e+00  1.38017167e+01
3.87181688e+00  1.38077253e+01
3.87582260e+00  1.38137339e+01
3.87982833e+00  1.38197425e+01
