# pyIrena / Irena validation dataset: sizes_sphere_lognormal
# tool          : Size Distribution
# model         : Single log-normal volume distribution of solid spheres
# equation      : I(Q) = 1e-4 * contrast * INT V(r) F_sph^2(Qr) P_V(r) dr
# 
# GROUND-TRUTH PARAMETERS
#   distribution               = log-normal (volume weighted) [-]
#   R_median                   = 100            [A]   median of P_V(r)
#   sigma_log                  = 0.25           [-]   log-space standard deviation
#   volume_fraction            = 0.01           [-]   INT P_V(r) dr
#   contrast                   = 100            [1e20 cm^-4]   (delta-rho)^2
#   background                 = 0              [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   R_mode                     = 93.9413        [A]   median*exp(-sigma^2)
#   R_mean_vol                 = 103.174        [A]   median*exp(sigma^2/2)
#   R_rms                      = 106.449        [A]   reported by pyIrena as 'Rg'
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 63358.3, seed = 3027962536
#   median rel. error = 0.01, max = 0.1108
# 
# Q range       : 0.0008 to 0.35 1/A, 350 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
1.47212443e-03  5.50974533e+02
1.49799993e-03  5.50835025e+02
1.52433024e-03  5.50690611e+02
1.55112336e-03  5.50541119e+02
1.57838741e-03  5.50386372e+02
1.60613069e-03  5.50226189e+02
1.63436162e-03  5.50060379e+02
1.66308875e-03  5.49888746e+02
1.69232083e-03  5.49711090e+02
1.72206671e-03  5.49527199e+02
1.75233544e-03  5.49336859e+02
1.78313620e-03  5.49139845e+02
1.81447834e-03  5.48935926e+02
1.84637138e-03  5.48724864e+02
1.87882501e-03  5.48506410e+02
1.91184908e-03  5.48280311e+02
1.94545360e-03  5.48046301e+02
1.97964880e-03  5.47804109e+02
2.01444504e-03  5.47553452e+02
2.04985289e-03  5.47294039e+02
2.08588311e-03  5.47025568e+02
2.12254663e-03  5.46747730e+02
2.15985458e-03  5.46460203e+02
2.19781830e-03  5.46162654e+02
2.23644930e-03  5.45854741e+02
2.27575932e-03  5.45536110e+02
2.31576029e-03  5.45206395e+02
2.35646435e-03  5.44865218e+02
2.39788387e-03  5.44512189e+02
2.44003142e-03  5.44146907e+02
2.48291980e-03  5.43768954e+02
2.52656202e-03  5.43377903e+02
2.57097134e-03  5.42973310e+02
2.61616125e-03  5.42554717e+02
2.66214545e-03  5.42121655e+02
2.70893792e-03  5.41673635e+02
2.75655286e-03  5.41210157e+02
2.80500473e-03  5.40730702e+02
2.85430823e-03  5.40234736e+02
2.90447834e-03  5.39721710e+02
2.95553029e-03  5.39191054e+02
3.00747958e-03  5.38642185e+02
3.06034198e-03  5.38074499e+02
3.11413354e-03  5.37487374e+02
3.16887059e-03  5.36880171e+02
3.22456976e-03  5.36252230e+02
3.28124795e-03  5.35602871e+02
3.33892237e-03  5.34931395e+02
3.39761053e-03  5.34237082e+02
3.45733025e-03  5.33519191e+02
3.51809966e-03  5.32776960e+02
3.57993722e-03  5.32009603e+02
3.64286170e-03  5.31216314e+02
3.70689219e-03  5.30396263e+02
3.77204815e-03  5.29548598e+02
3.83834935e-03  5.28672441e+02
3.90581593e-03  5.27766893e+02
3.97446837e-03  5.26831028e+02
4.04432751e-03  5.25863897e+02
4.11541456e-03  5.24864526e+02
4.18775111e-03  5.23831914e+02
4.26135911e-03  5.22765035e+02
4.33626092e-03  5.21662839e+02
4.41247928e-03  5.20524247e+02
4.49003733e-03  5.19348155e+02
4.56895861e-03  5.18133432e+02
4.64926709e-03  5.16878922e+02
4.73098715e-03  5.15583441e+02
4.81414361e-03  5.14245777e+02
4.89876170e-03  5.12864695e+02
4.98486712e-03  5.11438929e+02
5.07248601e-03  5.09967189e+02
5.16164498e-03  5.08448160e+02
5.25237110e-03  5.06880499e+02
5.34469191e-03  5.05262839e+02
5.43863543e-03  5.03593786e+02
5.53423020e-03  5.01871925e+02
5.63150524e-03  5.00095813e+02
5.73049008e-03  4.98263989e+02
5.83121477e-03  4.96374966e+02
5.93370990e-03  4.94427238e+02
6.03800658e-03  4.92419279e+02
6.14413648e-03  4.90349544e+02
6.25213183e-03  4.88216472e+02
6.36202541e-03  4.86018486e+02
6.47385058e-03  4.83753995e+02
6.58764130e-03  4.81421399e+02
6.70343212e-03  4.79019086e+02
6.82125820e-03  4.76545437e+02
6.94115529e-03  4.73998831e+02
7.06315982e-03  4.71377644e+02
7.18730882e-03  4.68680252e+02
7.31363998e-03  4.65905038e+02
7.44219166e-03  4.63050393e+02
7.57300289e-03  4.60114720e+02
7.70611339e-03  4.57096436e+02
7.84156357e-03  4.53993982e+02
7.97939455e-03  4.50805823e+02
8.11964819e-03  4.47530451e+02
8.26236706e-03  4.44166398e+02
8.40759449e-03  4.40712234e+02
8.55537459e-03  4.37166577e+02
8.70575221e-03  4.33528096e+02
8.85877302e-03  4.29795523e+02
9.01448347e-03  4.25967652e+02
9.17293083e-03  4.22043354e+02
9.33416323e-03  4.18021579e+02
9.49822960e-03  4.13901368e+02
9.66517977e-03  4.09681855e+02
9.83506441e-03  4.05362284e+02
1.00079351e-02  4.00942010e+02
1.01838444e-02  3.96420513e+02
1.03628456e-02  3.91797405e+02
1.05449931e-02  3.87072441e+02
1.07303422e-02  3.82245525e+02
1.09189491e-02  3.77316727e+02
1.11108712e-02  3.72286286e+02
1.13061668e-02  3.67154625e+02
1.15048950e-02  3.61922358e+02
1.17071163e-02  3.56590304e+02
1.19128920e-02  3.51159494e+02
1.21222846e-02  3.45631182e+02
1.23353577e-02  3.40006858e+02
1.25521760e-02  3.34288252e+02
1.27728054e-02  3.28477350e+02
1.29973127e-02  3.22576400e+02
1.32257661e-02  3.16587918e+02
1.34582351e-02  3.10514703e+02
1.36947902e-02  3.04359838e+02
1.39355032e-02  2.98126701e+02
1.41804472e-02  2.91818967e+02
1.44296966e-02  2.85440616e+02
1.46833271e-02  2.78995937e+02
1.49414156e-02  2.72489527e+02
1.52040405e-02  2.65926297e+02
1.54712816e-02  2.59311465e+02
1.57432199e-02  2.52650562e+02
1.60199381e-02  2.45949423e+02
1.63015202e-02  2.39214183e+02
1.65880517e-02  2.32451269e+02
1.68796195e-02  2.25667393e+02
1.71763122e-02  2.18869537e+02
1.74782198e-02  2.12064941e+02
1.77854341e-02  2.05261090e+02
1.80980482e-02  1.98465687e+02
1.84161572e-02  1.91686642e+02
1.87398576e-02  1.84932043e+02
1.90692476e-02  1.78210132e+02
1.94044274e-02  1.71529276e+02
1.97454985e-02  1.64897939e+02
2.00925647e-02  1.58324647e+02
2.04457313e-02  1.51817954e+02
2.08051054e-02  1.45386407e+02
2.11707963e-02  1.39038506e+02
2.15429149e-02  1.32782662e+02
2.19215742e-02  1.26627160e+02
2.23068892e-02  1.20580115e+02
2.26989769e-02  1.14649424e+02
2.30979563e-02  1.08842729e+02
2.35039485e-02  1.03167370e+02
2.39170769e-02  9.76303415e+01
2.43374668e-02  9.22382498e+01
2.47652459e-02  8.69972717e+01
2.52005440e-02  8.19131148e+01
2.56434934e-02  7.69909790e+01
2.60942285e-02  7.22355219e+01
2.65528862e-02  6.76508263e+01
2.70196056e-02  6.32403714e+01
2.74945286e-02  5.90070079e+01
2.79777993e-02  5.49529377e+01
2.84695644e-02  5.10796982e+01
2.89699733e-02  4.73881509e+01
2.94791779e-02  4.38784768e+01
2.99973327e-02  4.05501757e+01
3.05245951e-02  3.74020724e+01
3.10611252e-02  3.44323281e+01
3.16070859e-02  3.16384575e+01
3.21626430e-02  2.90173523e+01
3.27279650e-02  2.65653094e+01
3.33032237e-02  2.42780646e+01
3.38885937e-02  2.21508322e+01
3.44842527e-02  2.01783479e+01
3.50903816e-02  1.83549165e+01
3.57071645e-02  1.66744633e+01
3.63347885e-02  1.51305880e+01
3.69734442e-02  1.37166211e+01
3.76233256e-02  1.24256819e+01
3.82846299e-02  1.12507370e+01
3.89575580e-02  1.01846593e+01
3.96423141e-02  9.22028601e+00
4.03391061e-02  8.35047495e+00
4.10481457e-02  7.56815895e+00
4.17696480e-02  6.86639723e+00
4.25038321e-02  6.23842312e+00
4.32509210e-02  5.67768775e+00
4.40111414e-02  5.17789905e+00
4.47847243e-02  4.73305569e+00
4.55719043e-02  4.33747580e+00
4.63729206e-02  3.98582003e+00
4.71880164e-02  3.67310901e+00
4.80174391e-02  3.39473523e+00
4.88614405e-02  3.14646938e+00
4.97202769e-02  2.92446137e+00
5.05942091e-02  2.72523643e+00
5.14835023e-02  2.54568654e+00
5.23884267e-02  2.38305779e+00
5.33092568e-02  2.23493406e+00
5.42462724e-02  2.09921768e+00
5.51997579e-02  1.97410761e+00
5.61700028e-02  1.85807572e+00
5.71573016e-02  1.74984185e+00
5.81619542e-02  1.64834814e+00
5.91842655e-02  1.55273323e+00
6.02245460e-02  1.46230679e+00
6.12831115e-02  1.37652495e+00
6.23602833e-02  1.29496683e+00
6.34563886e-02  1.21731276e+00
6.45717601e-02  1.14332415e+00
6.57067364e-02  1.07282542e+00
6.68616622e-02  1.00568808e+00
6.80368881e-02  9.41816872e-01
6.92327709e-02  8.81138127e-01
7.04496738e-02  8.23590202e-01
7.16879660e-02  7.69115879e-01
7.29480238e-02  7.17656592e-01
7.42302295e-02  6.69148316e-01
7.55349726e-02  6.23518899e-01
7.68626490e-02  5.80686632e-01
7.82136620e-02  5.40559860e-01
7.95884218e-02  5.03037394e-01
8.09873456e-02  4.68009557e-01
8.24108584e-02  4.35359654e-01
8.38593921e-02  4.04965718e-01
8.53333867e-02  3.76702378e-01
8.68332897e-02  3.50442743e-01
8.83595564e-02  3.26060188e-01
8.99126503e-02  3.03429987e-01
9.14930429e-02  2.82430739e-01
9.31012140e-02  2.62945546e-01
9.47376519e-02  2.44862947e-01
9.64028535e-02  2.28077593e-01
9.80973242e-02  2.12490695e-01
9.98215786e-02  1.98010242e-01
1.01576140e-01  1.84551043e-01
1.03361542e-01  1.72034603e-01
1.05178325e-01  1.60388880e-01
1.07027042e-01  1.49547939e-01
1.08908254e-01  1.39451555e-01
1.10822532e-01  1.30044760e-01
1.12770457e-01  1.21277391e-01
1.14752621e-01  1.13103629e-01
1.16769625e-01  1.05481559e-01
1.18822082e-01  9.83727619e-02
1.20910615e-01  9.17419291e-02
1.23035858e-01  8.55565287e-02
1.25198456e-01  7.97865018e-02
1.27399067e-01  7.44040015e-02
1.29638357e-01  6.93831666e-02
1.31917008e-01  6.46999292e-02
1.34235710e-01  6.03318502e-02
1.36595168e-01  5.62579806e-02
1.38996098e-01  5.24587431e-02
1.41439229e-01  4.89158308e-02
1.43925303e-01  4.56121195e-02
1.46455075e-01  4.25315904e-02
1.49029313e-01  3.96592613e-02
1.51648797e-01  3.69811235e-02
1.54314325e-01  3.44840845e-02
1.57026704e-01  3.21559131e-02
1.59786759e-01  2.99851882e-02
1.62595327e-01  2.79612504e-02
1.65453261e-01  2.60741546e-02
1.68361430e-01  2.43146258e-02
1.71320715e-01  2.26740163e-02
1.74332015e-01  2.11442652e-02
1.77396245e-01  1.97178595e-02
1.80514334e-01  1.83877975e-02
1.83687231e-01  1.71475545e-02
1.86915897e-01  1.59910503e-02
1.90201313e-01  1.49126187e-02
1.93544477e-01  1.39069789e-02
1.96946404e-01  1.29692093e-02
2.00408127e-01  1.20947225e-02
2.03930696e-01  1.12792425e-02
2.07515181e-01  1.05187830e-02
2.11162670e-01  9.80962793e-03
2.14874272e-01  9.14831271e-03
2.18651112e-01  8.53160717e-03
2.22494338e-01  7.95649959e-03
2.26405115e-01  7.42018185e-03
2.30384633e-01  6.92003559e-03
2.34434098e-01  6.45361940e-03
2.38554741e-01  6.01865679e-03
2.42747812e-01  5.61302508e-03
2.47014585e-01  5.23474494e-03
2.51356355e-01  4.88197075e-03
2.55774440e-01  4.55298155e-03
2.60270181e-01  4.24617259e-03
2.64844944e-01  3.96004749e-03
2.69500117e-01  3.69321094e-03
2.74237115e-01  3.44436180e-03
2.79057374e-01  3.21228682e-03
2.83962359e-01  2.99585464e-03
2.88953559e-01  2.79401026e-03
2.94032489e-01  2.60576993e-03
2.99200692e-01  2.43021625e-03
3.04459735e-01  2.26649376e-03
3.09811217e-01  2.11380472e-03
3.15256762e-01  1.97140523e-03
3.20798023e-01  1.83860156e-03
3.26436682e-01  1.71474680e-03
3.32174452e-01  1.59923767e-03
3.38013075e-01  1.49151159e-03
3.43954323e-01  1.39104393e-03
3.50000000e-01  1.29734544e-03
