# pyIrena / Irena validation dataset: sizes_spheroid_lognormal
# tool          : Size Distribution
# model         : Log-normal volume distribution of oblate spheroids (AR = 0.3)
# equation      : I(Q) = 1e-4*contrast*INT V(r,AR) <F_ell^2(Q,r,AR)>_orient P_V(r) dr
# 
# GROUND-TRUTH PARAMETERS
#   shape                      = spheroid       [-]
#   aspect_ratio               = 0.3            [-]   semi-axes (r, r, AR*r)
#   R_median                   = 150            [A]
#   sigma_log                  = 0.2            [-]
#   volume_fraction            = 0.008          [-]
#   contrast                   = 50             [1e20 cm^-4]
#   background                 = 0              [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   R_mode                     = 144.118        [A]
#   R_rms                      = 156.122        [A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 61853.2, seed = 312993427
#   median rel. error = 0.01001, max = 0.1144
# 
# Q range       : 0.0005 to 0.3 1/A, 320 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
7.93004370e-04  2.03043876e+02  2.02633405e+00
8.09067057e-04  2.05322396e+02  2.02610912e+00
8.25455103e-04  2.04597222e+02  2.02587503e+00
8.42175096e-04  1.99841128e+02  2.02563138e+00
8.59233761e-04  2.02549620e+02  2.02537781e+00
8.76637957e-04  2.00569771e+02  2.02511389e+00
8.94394683e-04  1.98326697e+02  2.02483922e+00
9.12511081e-04  2.03044449e+02  2.02455335e+00
9.30994435e-04  2.02569420e+02  2.02425584e+00
9.49852179e-04  2.02775346e+02  2.02394620e+00
9.69091895e-04  2.02411089e+02  2.02362396e+00
9.88721321e-04  2.02931774e+02  2.02328859e+00
1.00874835e-03  2.04145744e+02  2.02293956e+00
1.02918104e-03  2.02682823e+02  2.02257632e+00
1.05002760e-03  2.02527303e+02  2.02219830e+00
1.07129642e-03  1.99504879e+02  2.02180490e+00
1.09299604e-03  2.02853565e+02  2.02139550e+00
1.11513521e-03  1.99379436e+02  2.02096944e+00
1.13772281e-03  2.03386054e+02  2.02052606e+00
1.16076794e-03  2.00414765e+02  2.02006466e+00
1.18427986e-03  2.01167309e+02  2.01958450e+00
1.20826802e-03  2.01487462e+02  2.01908484e+00
1.23274207e-03  2.03444325e+02  2.01856488e+00
1.25771186e-03  2.01177505e+02  2.01802380e+00
1.28318742e-03  1.99834668e+02  2.01746077e+00
1.30917901e-03  2.03412005e+02  2.01687489e+00
1.33569706e-03  2.00832427e+02  2.01626524e+00
1.36275225e-03  2.07884053e+02  2.01563088e+00
1.39035546e-03  2.02988660e+02  2.01497080e+00
1.41851778e-03  2.01378384e+02  2.01428397e+00
1.44725055e-03  2.02453265e+02  2.01356933e+00
1.47656531e-03  2.01515274e+02  2.01282576e+00
1.50647386e-03  2.00726062e+02  2.01205209e+00
1.53698821e-03  2.01667806e+02  2.01124713e+00
1.56812066e-03  2.05326540e+02  2.01040963e+00
1.59988370e-03  2.00964298e+02  2.00953829e+00
1.63229012e-03  1.99366591e+02  2.00863176e+00
1.66535295e-03  1.97998889e+02  2.00768863e+00
1.69908548e-03  1.99222463e+02  2.00670746e+00
1.73350128e-03  2.05382243e+02  2.00568672e+00
1.76861419e-03  2.00263156e+02  2.00462486e+00
1.80443832e-03  2.00478629e+02  2.00352023e+00
1.84098810e-03  1.98843604e+02  2.00237115e+00
1.87827820e-03  1.99473635e+02  2.00117586e+00
1.91632364e-03  2.00621750e+02  1.99993254e+00
1.95513970e-03  2.00579346e+02  1.99863929e+00
1.99474200e-03  1.97677272e+02  1.99729416e+00
2.03514647e-03  1.98928759e+02  1.99589509e+00
2.07636935e-03  1.95529947e+02  1.99443997e+00
2.11842721e-03  1.98691209e+02  1.99292662e+00
2.16133698e-03  2.00227284e+02  1.99135276e+00
2.20511591e-03  1.97637990e+02  1.98971602e+00
2.24978160e-03  2.00848477e+02  1.98801397e+00
2.29535202e-03  1.98734906e+02  1.98624406e+00
2.34184549e-03  1.95419696e+02  1.98440366e+00
2.38928070e-03  1.96168858e+02  1.98249005e+00
2.43767674e-03  2.02991597e+02  1.98050042e+00
2.48705306e-03  1.95183786e+02  1.97843182e+00
2.53742953e-03  1.97480257e+02  1.97628124e+00
2.58882639e-03  1.97964426e+02  1.97404554e+00
2.64126433e-03  1.97287384e+02  1.97172146e+00
2.69476442e-03  1.98002456e+02  1.96930566e+00
2.74934817e-03  1.96604973e+02  1.96679465e+00
2.80503755e-03  1.98807140e+02  1.96418483e+00
2.86185495e-03  1.90999780e+02  1.96147249e+00
2.91982321e-03  1.95395089e+02  1.95865378e+00
2.97896564e-03  1.93754746e+02  1.95572471e+00
3.03930603e-03  1.95220261e+02  1.95268119e+00
3.10086865e-03  1.95323774e+02  1.94951897e+00
3.16367825e-03  1.96601461e+02  1.94623366e+00
3.22776008e-03  1.94247190e+02  1.94282075e+00
3.29313993e-03  1.93090747e+02  1.93927556e+00
3.35984407e-03  1.92033162e+02  1.93559329e+00
3.42789934e-03  1.92713904e+02  1.93176896e+00
3.49733311e-03  1.89992621e+02  1.92779746e+00
3.56817328e-03  1.91393552e+02  1.92367352e+00
3.64044836e-03  1.90133637e+02  1.91939172e+00
3.71418741e-03  1.89352918e+02  1.91494647e+00
3.78942007e-03  1.92617303e+02  1.91033203e+00
3.86617661e-03  1.95421717e+02  1.90554250e+00
3.94448789e-03  1.92503499e+02  1.90057181e+00
4.02438541e-03  1.93171247e+02  1.89541374e+00
4.10590128e-03  1.88297706e+02  1.89006189e+00
4.18906830e-03  1.89843137e+02  1.88450972e+00
4.27391991e-03  1.86369639e+02  1.87875050e+00
4.36049023e-03  1.87592746e+02  1.87277738e+00
4.44881407e-03  1.87961828e+02  1.86658331e+00
4.53892696e-03  1.86233457e+02  1.86016112e+00
4.63086512e-03  1.83166513e+02  1.85350345e+00
4.72466554e-03  1.83565919e+02  1.84660284e+00
4.82036593e-03  1.83050836e+02  1.83945164e+00
4.91800478e-03  1.86496058e+02  1.83204209e+00
5.01762135e-03  1.83535845e+02  1.82436629e+00
5.11925570e-03  1.82207171e+02  1.81641622e+00
5.22294871e-03  1.81385233e+02  1.80818374e+00
5.32874206e-03  1.80191148e+02  1.79966063e+00
5.43667832e-03  1.80544777e+02  1.79083854e+00
5.54680087e-03  1.79226116e+02  1.78170906e+00
5.65915401e-03  1.74291066e+02  1.77226373e+00
5.77378292e-03  1.77678167e+02  1.76249401e+00
5.89073369e-03  1.75189214e+02  1.75239134e+00
6.01005335e-03  1.73839972e+02  1.74194717e+00
6.13178990e-03  1.72465280e+02  1.73115293e+00
6.25599227e-03  1.69582482e+02  1.72000008e+00
6.38271043e-03  1.69994212e+02  1.70848017e+00
6.51199532e-03  1.68594269e+02  1.69658480e+00
6.64389894e-03  1.69117852e+02  1.68430571e+00
6.77847433e-03  1.65503652e+02  1.67163476e+00
6.91577562e-03  1.64636467e+02  1.65856401e+00
7.05585800e-03  1.62869458e+02  1.64508573e+00
7.19877782e-03  1.63572296e+02  1.63119245e+00
7.34459256e-03  1.60502293e+02  1.61687699e+00
7.49336084e-03  1.60559665e+02  1.60213252e+00
7.64514249e-03  1.59693288e+02  1.58695260e+00
7.79999856e-03  1.58099853e+02  1.57133122e+00
7.95799131e-03  1.58471700e+02  1.55526288e+00
8.11918428e-03  1.54649082e+02  1.53874260e+00
8.28364229e-03  1.52742088e+02  1.52176602e+00
8.45143148e-03  1.50286486e+02  1.50432946e+00
8.62261932e-03  1.48015917e+02  1.48642994e+00
8.79727466e-03  1.44773783e+02  1.46806527e+00
8.97546772e-03  1.44985432e+02  1.44923414e+00
9.15727016e-03  1.44059038e+02  1.42993616e+00
9.34275511e-03  1.40039840e+02  1.41017191e+00
9.53199714e-03  1.39594820e+02  1.38994306e+00
9.72507236e-03  1.38993071e+02  1.36925240e+00
9.92205842e-03  1.36402823e+02  1.34810395e+00
1.01230345e-02  1.31758420e+02  1.32650299e+00
1.03280815e-02  1.28045297e+02  1.30445615e+00
1.05372818e-02  1.28033226e+02  1.28197149e+00
1.07507195e-02  1.24626919e+02  1.25905852e+00
1.09684806e-02  1.21245447e+02  1.23572833e+00
1.11906525e-02  1.21977594e+02  1.21199361e+00
1.14173245e-02  1.17374525e+02  1.18786870e+00
1.16485880e-02  1.17893245e+02  1.16336964e+00
1.18845358e-02  1.12674201e+02  1.13851425e+00
1.21252628e-02  1.10556399e+02  1.11332210e+00
1.23708659e-02  1.06702775e+02  1.08781460e+00
1.26214438e-02  1.06194549e+02  1.06201495e+00
1.28770972e-02  1.02411120e+02  1.03594821e+00
1.31379291e-02  1.00155582e+02  1.00964123e+00
1.34040442e-02  9.87290498e+01  9.83122680e-01
1.36755496e-02  9.54299591e+01  9.56422963e-01
1.39525545e-02  9.22069928e+01  9.29574202e-01
1.42351702e-02  9.10311414e+01  9.02610148e-01
1.45235105e-02  8.75688838e+01  8.75566098e-01
1.48176913e-02  8.57601061e+01  8.48478790e-01
1.51178308e-02  8.11516307e+01  8.21386274e-01
1.54240498e-02  7.90929581e+01  7.94327770e-01
1.57364714e-02  7.79698633e+01  7.67343500e-01
1.60552212e-02  7.28041579e+01  7.40474511e-01
1.63804275e-02  7.19919327e+01  7.13762467e-01
1.67122210e-02  6.83638118e+01  6.87249428e-01
1.70507351e-02  6.80119029e+01  6.60977615e-01
1.73961060e-02  6.30905636e+01  6.34989155e-01
1.77484726e-02  6.05007511e+01  6.09325815e-01
1.81079765e-02  5.90604668e+01  5.84028721e-01
1.84747623e-02  5.47381713e+01  5.59138073e-01
1.88489776e-02  5.29464974e+01  5.34692851e-01
1.92307728e-02  5.18875999e+01  5.10730523e-01
1.96203014e-02  4.94715335e+01  4.87286744e-01
2.00177201e-02  4.62226374e+01  4.64395080e-01
2.04231887e-02  4.36690148e+01  4.42086720e-01
2.08368703e-02  4.19325494e+01  4.20390220e-01
2.12589312e-02  4.03450793e+01  3.99331260e-01
2.16895412e-02  3.70398020e+01  3.78932422e-01
2.21288733e-02  3.54570648e+01  3.59213001e-01
2.25771044e-02  3.35977735e+01  3.40188851e-01
2.30344146e-02  3.20581089e+01  3.21872260e-01
2.35009878e-02  3.07214055e+01  3.04271873e-01
2.39770117e-02  2.91280659e+01  2.87392655e-01
2.44626777e-02  2.69793675e+01  2.71235902e-01
2.49581811e-02  2.55292522e+01  2.55799290e-01
2.54637212e-02  2.39585612e+01  2.41076987e-01
2.59795012e-02  2.28341550e+01  2.27059794e-01
2.65057285e-02  2.12556750e+01  2.13735342e-01
2.70426149e-02  2.00498803e+01  2.01088326e-01
2.75903762e-02  1.89364604e+01  1.89100781e-01
2.81492326e-02  1.75613014e+01  1.77752385e-01
2.87194090e-02  1.64353738e+01  1.67020791e-01
2.93011345e-02  1.56941073e+01  1.56881984e-01
2.98946432e-02  1.44549565e+01  1.47310643e-01
3.05001737e-02  1.38132954e+01  1.38280517e-01
3.11179695e-02  1.28758389e+01  1.29764788e-01
3.17482790e-02  1.19904837e+01  1.21736432e-01
3.23913558e-02  1.13282739e+01  1.14168558e-01
3.30474584e-02  1.06385216e+01  1.07034719e-01
3.37168507e-02  9.95099813e+00  1.00309197e-01
3.43998019e-02  9.31464484e+00  9.39672430e-02
3.50965865e-02  8.68338839e+00  8.79852837e-02
3.58074849e-02  8.20075998e+00  8.23410782e-02
3.65327828e-02  7.62911349e+00  7.70138321e-02
3.72727721e-02  7.13388663e+00  7.19842658e-02
3.80277501e-02  6.71997889e+00  6.72346391e-02
3.87980206e-02  6.15924260e+00  6.27487363e-02
3.95838933e-02  5.82428723e+00  5.85118140e-02
4.03856843e-02  5.39511032e+00  5.45105190e-02
4.12037159e-02  4.88158962e+00  5.07327800e-02
4.20383171e-02  4.62230435e+00  4.71676819e-02
4.28898236e-02  4.28507893e+00  4.38053274e-02
4.37585778e-02  3.98402676e+00  4.06366934e-02
4.46449290e-02  3.60012996e+00  3.76534872e-02
4.55492336e-02  3.39954572e+00  3.48480097e-02
4.64718554e-02  3.14145311e+00  3.22130279e-02
4.74131654e-02  2.90276125e+00  2.97416619e-02
4.83735420e-02  2.63109047e+00  2.74272882e-02
4.93533716e-02  2.43610483e+00  2.52634607e-02
5.03530480e-02  2.22759813e+00  2.32438500e-02
5.13729734e-02  2.07020970e+00  2.13622001e-02
5.24135579e-02  1.87274968e+00  1.96123015e-02
5.34752199e-02  1.66828649e+00  1.79879780e-02
5.45583864e-02  1.56213287e+00  1.64830861e-02
5.56634929e-02  1.44143390e+00  1.50915232e-02
5.67909840e-02  1.30979789e+00  1.38072424e-02
5.79413129e-02  1.18681997e+00  1.26242715e-02
5.91149422e-02  1.07718577e+00  1.15367346e-02
6.03123440e-02  9.75000232e-01  1.05388726e-02
6.15339998e-02  8.87242520e-01  9.62506376e-03
6.27804008e-02  8.12353788e-01  8.78984126e-03
6.40520482e-02  7.14544630e-01  8.02790841e-03
6.53494535e-02  6.42194563e-01  7.33415072e-03
6.66731383e-02  5.95178970e-01  6.70364527e-03
6.80236351e-02  5.40563609e-01  6.13166747e-03
6.94014868e-02  4.73836987e-01  5.61369579e-03
7.08072475e-02  4.42712510e-01  5.14541475e-03
7.22414826e-02  3.86408720e-01  4.72271674e-03
7.37047688e-02  3.57337225e-01  4.34170299e-03
7.51976947e-02  3.20478768e-01  3.99868381e-03
7.67208604e-02  2.94545560e-01  3.69017848e-03
7.82748786e-02  2.64170987e-01  3.41291456e-03
7.98603742e-02  2.48683173e-01  3.16382675e-03
8.14779848e-02  2.23399540e-01  2.94005521e-03
8.31283608e-02  2.03762885e-01  2.73894318e-03
8.48121661e-02  1.87958597e-01  2.55803385e-03
8.65300776e-02  1.74661608e-01  2.39506644e-03
8.82827863e-02  1.53629653e-01  2.24797147e-03
9.00709969e-02  1.45387148e-01  2.11486520e-03
9.18954286e-02  1.35990679e-01  1.99404334e-03
9.37568150e-02  1.23598307e-01  1.88397390e-03
9.56559047e-02  1.16985890e-01  1.78328945e-03
9.75934614e-02  1.05983549e-01  1.69077862e-03
9.95702643e-02  9.70284898e-02  1.60537702e-03
1.01587108e-01  9.04486079e-02  1.52615760e-03
1.03644804e-01  8.66937856e-02  1.45232045e-03
1.05744180e-01  7.77032858e-02  1.38318231e-03
1.07886080e-01  7.45215097e-02  1.31816574e-03
1.10071365e-01  6.80854123e-02  1.25678820e-03
1.12300913e-01  6.10345293e-02  1.19865117e-03
1.14575623e-01  5.70555969e-02  1.14342939e-03
1.16896408e-01  5.36066720e-02  1.09086057e-03
1.19264201e-01  5.08566448e-02  1.04073549e-03
1.21679955e-01  4.81785774e-02  9.92888809e-04
1.24144642e-01  4.35296463e-02  9.47190562e-04
1.26659251e-01  4.05114520e-02  9.03538476e-04
1.29224796e-01  3.57033933e-02  8.61851155e-04
1.31842307e-01  3.57319907e-02  8.22062141e-04
1.34512837e-01  3.10934010e-02  7.84114847e-04
1.37237459e-01  2.93843957e-02  7.47958366e-04
1.40017271e-01  2.62208118e-02  7.13544076e-04
1.42853388e-01  2.56697455e-02  6.80823042e-04
1.45746953e-01  2.38524122e-02  6.49744111e-04
1.48699128e-01  2.07660934e-02  6.20252671e-04
1.51711101e-01  1.99957753e-02  5.92289994e-04
1.54784083e-01  1.72393905e-02  5.65793089e-04
1.57919309e-01  1.58344399e-02  5.40694999e-04
1.61118041e-01  1.48838333e-02  5.16925449e-04
1.64381565e-01  1.43446754e-02  4.94411774e-04
1.67711194e-01  1.24696427e-02  4.73080025e-04
1.71108265e-01  1.21728200e-02  4.52856173e-04
1.74574146e-01  1.06922513e-02  4.33667320e-04
1.78110230e-01  1.05138598e-02  4.15442840e-04
1.81717939e-01  8.78462714e-03  3.98115387e-04
1.85398724e-01  8.86118330e-03  3.81621706e-04
1.89154065e-01  7.98187781e-03  3.65903236e-04
1.92985472e-01  7.19887241e-03  3.50906469e-04
1.96894486e-01  6.79374049e-03  3.36583080e-04
2.00882680e-01  5.61098159e-03  3.22889846e-04
2.04951656e-01  5.65338554e-03  3.09788387e-04
2.09103051e-01  5.15935604e-03  2.97244762e-04
2.13338534e-01  4.93240487e-03  2.85228974e-04
2.17659810e-01  4.09508387e-03  2.73714422e-04
2.22068615e-01  4.25116666e-03  2.62677339e-04
2.26566722e-01  3.97898347e-03  2.52096255e-04
2.31155941e-01  3.52472141e-03  2.41951513e-04
2.35838116e-01  2.67834792e-03  2.32224848e-04
2.40615132e-01  3.00151680e-03  2.22899052e-04
2.45488908e-01  2.69849593e-03  2.13957717e-04
2.50461405e-01  2.38229569e-03  2.05385055e-04
2.55534622e-01  2.03727839e-03  1.97165786e-04
2.60710599e-01  2.19376777e-03  1.89285085e-04
2.65991419e-01  1.75382573e-03  1.81728566e-04
2.71379204e-01  1.80280606e-03  1.74482297e-04
2.76876121e-01  1.90313280e-03  1.67532825e-04
2.82484381e-01  1.80656750e-03  1.60867212e-04
2.88206239e-01  1.31930463e-03  1.54473056e-04
2.94043996e-01  1.38922841e-03  1.48338517e-04
3.00000000e-01  1.33660545e-03  1.42452321e-04
