# pyIrena / Irena validation dataset: sizes_sphere_lognormal
# tool          : Size Distribution
# model         : Single log-normal volume distribution of solid spheres
# equation      : I(Q) = 1e-4 * contrast * INT V(r) F_sph^2(Qr) P_V(r) dr
# 
# GROUND-TRUTH PARAMETERS
#   distribution               = log-normal (volume weighted) [-]
#   R_median                   = 100            [A]   median of P_V(r)
#   sigma_log                  = 0.25           [-]   log-space standard deviation
#   volume_fraction            = 0.01           [-]   INT P_V(r) dr
#   contrast                   = 100            [1e20 cm^-4]   (delta-rho)^2
#   background                 = 0              [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   R_mode                     = 93.9413        [A]   median*exp(-sigma^2)
#   R_mean_vol                 = 103.174        [A]   median*exp(sigma^2/2)
#   R_rms                      = 106.449        [A]   reported by pyIrena as 'Rg'
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 63358.3, seed = 3027962536
#   median rel. error = 0.01, max = 0.1108
# 
# Q range       : 0.0008 to 0.35 1/A, 350 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
1.21535884e-03  5.59526570e+02  5.52307805e+00
1.23672117e-03  5.44236284e+02  5.52212476e+00
1.25845899e-03  5.51962538e+02  5.52113785e+00
1.28057890e-03  5.47711672e+02  5.52011615e+00
1.30308760e-03  5.57603557e+02  5.51905844e+00
1.32599194e-03  5.49126832e+02  5.51796345e+00
1.34929887e-03  5.57214195e+02  5.51682988e+00
1.37301547e-03  5.51067924e+02  5.51565639e+00
1.39714893e-03  5.66875897e+02  5.51444156e+00
1.42170659e-03  5.45927207e+02  5.51318397e+00
1.44669589e-03  5.52387359e+02  5.51188211e+00
1.47212443e-03  5.56852243e+02  5.51053444e+00
1.49799993e-03  5.46204172e+02  5.50913936e+00
1.52433024e-03  5.59769792e+02  5.50769521e+00
1.55112336e-03  5.41282483e+02  5.50620029e+00
1.57838741e-03  5.46099443e+02  5.50465283e+00
1.60613069e-03  5.52464928e+02  5.50305099e+00
1.63436162e-03  5.53264231e+02  5.50139289e+00
1.66308875e-03  5.51422452e+02  5.49967657e+00
1.69232083e-03  5.39501754e+02  5.49790000e+00
1.72206671e-03  5.40336850e+02  5.49606110e+00
1.75233544e-03  5.46219035e+02  5.49415769e+00
1.78313620e-03  5.49099733e+02  5.49218755e+00
1.81447834e-03  5.44013542e+02  5.49014837e+00
1.84637138e-03  5.49642808e+02  5.48803774e+00
1.87882501e-03  5.43718290e+02  5.48585321e+00
1.91184908e-03  5.49082766e+02  5.48359221e+00
1.94545360e-03  5.52079113e+02  5.48125212e+00
1.97964880e-03  5.47139492e+02  5.47883019e+00
2.01444504e-03  5.49351474e+02  5.47632362e+00
2.04985289e-03  5.54483156e+02  5.47372949e+00
2.08588311e-03  5.48693685e+02  5.47104479e+00
2.12254663e-03  5.52506776e+02  5.46826641e+00
2.15985458e-03  5.48032007e+02  5.46539113e+00
2.19781830e-03  5.49798996e+02  5.46241564e+00
2.23644930e-03  5.41250465e+02  5.45933651e+00
2.27575932e-03  5.50455895e+02  5.45615020e+00
2.31576029e-03  5.42160565e+02  5.45285305e+00
2.35646435e-03  5.35117012e+02  5.44944128e+00
2.39788387e-03  5.58132362e+02  5.44591100e+00
2.44003142e-03  5.40592822e+02  5.44225817e+00
2.48291980e-03  5.38720837e+02  5.43847865e+00
2.52656202e-03  5.37895778e+02  5.43456813e+00
2.57097134e-03  5.45013136e+02  5.43052220e+00
2.61616125e-03  5.46886858e+02  5.42633628e+00
2.66214545e-03  5.45662278e+02  5.42200565e+00
2.70893792e-03  5.29915575e+02  5.41752546e+00
2.75655286e-03  5.40247494e+02  5.41289067e+00
2.80500473e-03  5.41167822e+02  5.40809612e+00
2.85430823e-03  5.43200705e+02  5.40313647e+00
2.90447834e-03  5.39133596e+02  5.39800620e+00
2.95553029e-03  5.36947733e+02  5.39269965e+00
3.00747958e-03  5.33861409e+02  5.38721096e+00
3.06034198e-03  5.45003436e+02  5.38153409e+00
3.11413354e-03  5.34835776e+02  5.37566285e+00
3.16887059e-03  5.44325631e+02  5.36959082e+00
3.22456976e-03  5.38524215e+02  5.36331140e+00
3.28124795e-03  5.44685684e+02  5.35681781e+00
3.33892237e-03  5.30546018e+02  5.35010305e+00
3.39761053e-03  5.38450825e+02  5.34315992e+00
3.45733025e-03  5.41604520e+02  5.33598102e+00
3.51809966e-03  5.32227678e+02  5.32855870e+00
3.57993722e-03  5.28308083e+02  5.32088513e+00
3.64286170e-03  5.29550432e+02  5.31295224e+00
3.70689219e-03  5.28876851e+02  5.30475174e+00
3.77204815e-03  5.27336603e+02  5.29627508e+00
3.83834935e-03  5.18398407e+02  5.28751352e+00
3.90581593e-03  5.27047197e+02  5.27845803e+00
3.97446837e-03  5.18001544e+02  5.26909939e+00
4.04432751e-03  5.19927144e+02  5.25942808e+00
4.11541456e-03  5.28711329e+02  5.24943436e+00
4.18775111e-03  5.19177496e+02  5.23910824e+00
4.26135911e-03  5.21022157e+02  5.22843946e+00
4.33626092e-03  5.17688523e+02  5.21741749e+00
4.41247928e-03  5.15209247e+02  5.20603157e+00
4.49003733e-03  5.20117647e+02  5.19427065e+00
4.56895861e-03  5.11092532e+02  5.18212343e+00
4.64926709e-03  5.23824494e+02  5.16957833e+00
4.73098715e-03  5.18482783e+02  5.15662351e+00
4.81414361e-03  5.09658896e+02  5.14324688e+00
4.89876170e-03  5.08684850e+02  5.12943605e+00
4.98486712e-03  5.13828004e+02  5.11517839e+00
5.07248601e-03  5.11724101e+02  5.10046099e+00
5.16164498e-03  5.04751187e+02  5.08527070e+00
5.25237110e-03  5.04565520e+02  5.06959409e+00
5.34469191e-03  5.02067586e+02  5.05341749e+00
5.43863543e-03  5.04300907e+02  5.03672696e+00
5.53423020e-03  4.99892275e+02  5.01950835e+00
5.63150524e-03  5.05728616e+02  5.00174724e+00
5.73049008e-03  4.99081754e+02  4.98342899e+00
5.83121477e-03  4.94750965e+02  4.96453876e+00
5.93370990e-03  4.91569054e+02  4.94506148e+00
6.03800658e-03  4.88749547e+02  4.92498189e+00
6.14413648e-03  4.90842129e+02  4.90428454e+00
6.25213183e-03  4.92586470e+02  4.88295381e+00
6.36202541e-03  4.88318788e+02  4.86097395e+00
6.47385058e-03  4.85853945e+02  4.83832905e+00
6.58764130e-03  4.75942095e+02  4.81500309e+00
6.70343212e-03  4.79084908e+02  4.79097996e+00
6.82125820e-03  4.76663280e+02  4.76624347e+00
6.94115529e-03  4.78369073e+02  4.74077741e+00
7.06315982e-03  4.67536882e+02  4.71456553e+00
7.18730882e-03  4.62960640e+02  4.68759161e+00
7.31363998e-03  4.58302787e+02  4.65983948e+00
7.44219166e-03  4.61965068e+02  4.63129303e+00
7.57300289e-03  4.60951712e+02  4.60193629e+00
7.70611339e-03  4.62967424e+02  4.57175346e+00
7.84156357e-03  4.55770263e+02  4.54072892e+00
7.97939455e-03  4.45938716e+02  4.50884732e+00
8.11964819e-03  4.54508982e+02  4.47609360e+00
8.26236706e-03  4.31272541e+02  4.44245307e+00
8.40759449e-03  4.39268872e+02  4.40791143e+00
8.55537459e-03  4.37345007e+02  4.37245486e+00
8.70575221e-03  4.30229527e+02  4.33607005e+00
8.85877302e-03  4.36447795e+02  4.29874432e+00
9.01448347e-03  4.29407781e+02  4.26046561e+00
9.17293083e-03  4.23519435e+02  4.22122263e+00
9.33416323e-03  4.20794773e+02  4.18100488e+00
9.49822960e-03  4.16706440e+02  4.13980276e+00
9.66517977e-03  4.08529203e+02  4.09760764e+00
9.83506441e-03  4.02289543e+02  4.05441192e+00
1.00079351e-02  4.01250658e+02  4.01020919e+00
1.01838444e-02  3.98413312e+02  3.96499422e+00
1.03628456e-02  3.92038148e+02  3.91876314e+00
1.05449931e-02  3.91622140e+02  3.87151349e+00
1.07303422e-02  3.76688616e+02  3.82324433e+00
1.09189491e-02  3.83035637e+02  3.77395635e+00
1.11108712e-02  3.67874182e+02  3.72365194e+00
1.13061668e-02  3.64417591e+02  3.67233532e+00
1.15048950e-02  3.58516942e+02  3.62001266e+00
1.17071163e-02  3.57369473e+02  3.56669211e+00
1.19128920e-02  3.57602076e+02  3.51238401e+00
1.21222846e-02  3.46005187e+02  3.45710089e+00
1.23353577e-02  3.43927058e+02  3.40085765e+00
1.25521760e-02  3.35713828e+02  3.34367159e+00
1.27728054e-02  3.29373416e+02  3.28556257e+00
1.29973127e-02  3.18457542e+02  3.22655306e+00
1.32257661e-02  3.14881658e+02  3.16666825e+00
1.34582351e-02  3.08161296e+02  3.10593609e+00
1.36947902e-02  3.09176770e+02  3.04438744e+00
1.39355032e-02  2.96223312e+02  2.98205607e+00
1.41804472e-02  2.90474376e+02  2.91897872e+00
1.44296966e-02  2.83821978e+02  2.85519521e+00
1.46833271e-02  2.83093922e+02  2.79074842e+00
1.49414156e-02  2.74353473e+02  2.72568432e+00
1.52040405e-02  2.66917475e+02  2.66005201e+00
1.54712816e-02  2.59774328e+02  2.59390369e+00
1.57432199e-02  2.53407899e+02  2.52729466e+00
1.60199381e-02  2.46466295e+02  2.46028327e+00
1.63015202e-02  2.38328502e+02  2.39293086e+00
1.65880517e-02  2.29360487e+02  2.32530172e+00
1.68796195e-02  2.25952816e+02  2.25746295e+00
1.71763122e-02  2.19740236e+02  2.18948439e+00
1.74782198e-02  2.08749446e+02  2.12143843e+00
1.77854341e-02  2.03978922e+02  2.05339991e+00
1.80980482e-02  1.96913370e+02  1.98544588e+00
1.84161572e-02  1.89387595e+02  1.91765542e+00
1.87398576e-02  1.80725304e+02  1.85010943e+00
1.90692476e-02  1.79108903e+02  1.78289031e+00
1.94044274e-02  1.77189168e+02  1.71608175e+00
1.97454985e-02  1.63690693e+02  1.64976837e+00
2.00925647e-02  1.57320412e+02  1.58403544e+00
2.04457313e-02  1.51242064e+02  1.51896850e+00
2.08051054e-02  1.44081602e+02  1.45465302e+00
2.11707963e-02  1.39925937e+02  1.39117400e+00
2.15429149e-02  1.35422015e+02  1.32861555e+00
2.19215742e-02  1.26059027e+02  1.26706052e+00
2.23068892e-02  1.20052849e+02  1.20659005e+00
2.26989769e-02  1.14635205e+02  1.14728313e+00
2.30979563e-02  1.09551766e+02  1.08921616e+00
2.35039485e-02  1.03363817e+02  1.03246256e+00
2.39170769e-02  9.79048244e+01  9.77092259e-01
2.43374668e-02  9.20967834e+01  9.23171323e-01
2.47652459e-02  8.80326773e+01  8.70761522e-01
2.52005440e-02  8.26181141e+01  8.19919930e-01
2.56434934e-02  7.62326982e+01  7.70698548e-01
2.60942285e-02  7.24976699e+01  7.23143951e-01
2.65528862e-02  6.73467967e+01  6.77296966e-01
2.70196056e-02  6.37670914e+01  6.33192385e-01
2.74945286e-02  5.89028450e+01  5.90858714e-01
2.79777993e-02  5.45865584e+01  5.50317974e-01
2.84695644e-02  5.14156364e+01  5.11585536e-01
2.89699733e-02  4.67978138e+01  4.74670016e-01
2.94791779e-02  4.38043158e+01  4.39573222e-01
2.99973327e-02  4.10743310e+01  4.06290153e-01
3.05245951e-02  3.73966984e+01  3.74809056e-01
3.10611252e-02  3.41522711e+01  3.45111541e-01
3.16070859e-02  3.20456428e+01  3.17172756e-01
3.21626430e-02  2.90474987e+01  2.90961616e-01
3.27279650e-02  2.60999878e+01  2.66441087e-01
3.33032237e-02  2.37963983e+01  2.43568530e-01
3.38885937e-02  2.21333327e+01  2.22296084e-01
3.44842527e-02  1.97579409e+01  2.02571104e-01
3.50903816e-02  1.82942409e+01  1.84336638e-01
3.57071645e-02  1.68217452e+01  1.67531937e-01
3.63347885e-02  1.50832222e+01  1.52092995e-01
3.69734442e-02  1.39867920e+01  1.37953117e-01
3.76233256e-02  1.22290209e+01  1.25043491e-01
3.82846299e-02  1.13877360e+01  1.13293784e-01
3.89575580e-02  1.00101508e+01  1.02632722e-01
3.96423141e-02  9.42420082e+00  9.29886741e-02
4.03391061e-02  8.39441930e+00  8.42902179e-02
4.10481457e-02  7.58340842e+00  7.64666800e-02
4.17696480e-02  6.88647381e+00  6.94486513e-02
4.25038321e-02  6.13334177e+00  6.31684645e-02
4.32509210e-02  5.71825947e+00  5.75606306e-02
4.40111414e-02  5.13015123e+00  5.25622292e-02
4.47847243e-02  4.73649612e+00  4.81132479e-02
4.55719043e-02  4.33622871e+00  4.41568693e-02
4.63729206e-02  3.97555552e+00  4.06397014e-02
4.71880164e-02  3.70819636e+00  3.75119525e-02
4.80174391e-02  3.38732862e+00  3.47275494e-02
4.88614405e-02  3.14060307e+00  3.22442006e-02
4.97202769e-02  2.91616483e+00  3.00234065e-02
5.05942091e-02  2.71315850e+00  2.80304201e-02
5.14835023e-02  2.52786296e+00  2.62341611e-02
5.23884267e-02  2.37431311e+00  2.46070894e-02
5.33092568e-02  2.20718940e+00  2.31250417e-02
5.42462724e-02  2.09843840e+00  2.17670386e-02
5.51997579e-02  1.98688451e+00  2.05150657e-02
5.61700028e-02  1.83501840e+00  1.93538372e-02
5.71573016e-02  1.72538684e+00  1.82705458e-02
5.81619542e-02  1.66101996e+00  1.72546068e-02
5.91842655e-02  1.57209523e+00  1.62973994e-02
6.02245460e-02  1.44476652e+00  1.53920133e-02
6.12831115e-02  1.38855603e+00  1.45330015e-02
6.23602833e-02  1.30462761e+00  1.37161473e-02
6.34563886e-02  1.21592775e+00  1.29382453e-02
6.45717601e-02  1.13255701e+00  1.21969006e-02
6.57067364e-02  1.08930828e+00  1.14903487e-02
6.68616622e-02  1.00681135e+00  1.08172954e-02
6.80368881e-02  9.25604778e-01  1.01767792e-02
6.92327709e-02  8.96186950e-01  9.56805439e-03
7.04496738e-02  8.22859252e-01  8.99049574e-03
7.16879660e-02  7.83460743e-01  8.44352255e-03
7.29480238e-02  7.29318694e-01  7.92654106e-03
7.42302295e-02  6.74951502e-01  7.43890337e-03
7.55349726e-02  6.33348755e-01  6.97988091e-03
7.68626490e-02  5.90770205e-01  6.54865023e-03
7.82136620e-02  5.39093210e-01  6.14428910e-03
7.95884218e-02  5.11363084e-01  5.76578077e-03
8.09873456e-02  4.67772900e-01  5.41202432e-03
8.24108584e-02  4.22626895e-01  5.08184946e-03
8.38593921e-02  4.05155006e-01  4.77403384e-03
8.53333867e-02  3.78420262e-01  4.48732177e-03
8.68332897e-02  3.59166394e-01  4.22044283e-03
8.83595564e-02  3.25958622e-01  3.97212974e-03
8.99126503e-02  3.01850504e-01  3.74113454e-03
9.14930429e-02  2.85725767e-01  3.52624272e-03
9.31012140e-02  2.61323457e-01  3.32628499e-03
9.47376519e-02  2.47663855e-01  3.14014646e-03
9.64028535e-02  2.31296834e-01  2.96677349e-03
9.80973242e-02  2.11325160e-01  2.80517801e-03
9.98215786e-02  1.99875425e-01  2.65443989e-03
1.01576140e-01  1.81381438e-01  2.51370729e-03
1.03361542e-01  1.72375505e-01  2.38219561e-03
1.05178325e-01  1.58360142e-01  2.25918511e-03
1.07027042e-01  1.52410396e-01  2.14401759e-03
1.08908254e-01  1.38547119e-01  2.03609249e-03
1.10822532e-01  1.29818769e-01  1.93486257e-03
1.12770457e-01  1.20377686e-01  1.83982938e-03
1.14752621e-01  1.11686778e-01  1.75053881e-03
1.16769625e-01  1.07428586e-01  1.66657672e-03
1.18822082e-01  1.00142349e-01  1.58756483e-03
1.20910615e-01  8.98963847e-02  1.51315701e-03
1.23035858e-01  8.66408834e-02  1.44303576e-03
1.25198456e-01  7.96347894e-02  1.37690923e-03
1.27399067e-01  7.35207419e-02  1.31450852e-03
1.29638357e-01  7.12690408e-02  1.25558527e-03
1.31917008e-01  6.35856160e-02  1.19990973e-03
1.34235710e-01  5.97976856e-02  1.14726893e-03
1.36595168e-01  5.69887977e-02  1.09746522e-03
1.38996098e-01  5.20198592e-02  1.05031497e-03
1.41439229e-01  4.93756705e-02  1.00564742e-03
1.43925303e-01  4.56525611e-02  9.63303750e-04
1.46455075e-01  4.25557735e-02  9.23136188e-04
1.49029313e-01  4.00644503e-02  8.85007237e-04
1.51648797e-01  3.74693972e-02  8.48788982e-04
1.54314325e-01  3.47790729e-02  8.14362450e-04
1.57026704e-01  3.20157018e-02  7.81617009e-04
1.59786759e-01  2.88273574e-02  7.50449818e-04
1.62595327e-01  2.80426997e-02  7.20765294e-04
1.65453261e-01  2.60747638e-02  6.92474622e-04
1.68361430e-01  2.42909917e-02  6.65495278e-04
1.71320715e-01  2.22784991e-02  6.39750586e-04
1.74332015e-01  2.09607865e-02  6.15169293e-04
1.77396245e-01  1.99889526e-02  5.91685170e-04
1.80514334e-01  1.86388670e-02  5.69236636e-04
1.83687231e-01  1.77438773e-02  5.47766404e-04
1.86915897e-01  1.66727551e-02  5.27221152e-04
1.90201313e-01  1.46608491e-02  5.07551215e-04
1.93544477e-01  1.38647189e-02  4.88710299e-04
1.96946404e-01  1.21382325e-02  4.70655220e-04
2.00408127e-01  1.18376878e-02  4.53345655e-04
2.03930696e-01  1.15994342e-02  4.36743925e-04
2.07515181e-01  1.00828299e-02  4.20814782e-04
2.11162670e-01  9.03430750e-03  4.05525225e-04
2.14874272e-01  9.15634547e-03  3.90844325e-04
2.18651112e-01  8.80934254e-03  3.76743065e-04
2.22494338e-01  7.51375174e-03  3.63194198e-04
2.26405115e-01  7.38133608e-03  3.50172113e-04
2.30384633e-01  7.48146120e-03  3.37652712e-04
2.34434098e-01  6.19341574e-03  3.25613299e-04
2.38554741e-01  5.69073306e-03  3.14032481e-04
2.42747812e-01  5.99996628e-03  3.02890068e-04
2.47014585e-01  5.14207869e-03  2.92166995e-04
2.51356355e-01  5.40730129e-03  2.81845237e-04
2.55774440e-01  4.35732525e-03  2.71907739e-04
2.60270181e-01  4.32808306e-03  2.62338349e-04
2.64844944e-01  4.11644706e-03  2.53121758e-04
2.69500117e-01  3.50817747e-03  2.44243442e-04
2.74237115e-01  3.42910044e-03  2.35689611e-04
2.79057374e-01  2.73623880e-03  2.27447160e-04
2.83962359e-01  2.96294435e-03  2.19503628e-04
2.88953559e-01  2.86567589e-03  2.11847155e-04
2.94032489e-01  2.63913505e-03  2.04466444e-04
2.99200692e-01  2.64120439e-03  1.97350729e-04
3.04459735e-01  2.06791611e-03  1.90489740e-04
3.09811217e-01  2.04369282e-03  1.83873678e-04
3.15256762e-01  1.87236688e-03  1.77493180e-04
3.20798023e-01  1.88167580e-03  1.71339304e-04
3.26436682e-01  1.84371996e-03  1.65403495e-04
3.32174452e-01  1.70790252e-03  1.59677572e-04
3.38013075e-01  1.39147390e-03  1.54153702e-04
3.43954323e-01  1.43702663e-03  1.48824383e-04
3.50000000e-01  1.49707789e-03  1.43682429e-04
