# pyIrena / Irena validation dataset: sizes_sphere_bimodal
# tool          : Size Distribution
# model         : Bimodal log-normal volume distribution of solid spheres
# equation      : I(Q) = 1e-4 * contrast * INT V(r) F_sph^2(Qr) [P_1(r)+P_2(r)] dr
# 
# GROUND-TRUTH PARAMETERS
#   R_median_1                 = 40             [A]
#   sigma_log_1                = 0.18           [-]
#   volume_fraction_1          = 0.004          [-]
#   R_median_2                 = 250            [A]
#   sigma_log_2                = 0.22           [-]
#   volume_fraction_2          = 0.01           [-]
#   contrast                   = 100            [1e20 cm^-4]
#   background                 = 0              [1/cm]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   R_mode_1                   = 38.7248        [A]
#   R_mode_2                   = 238.188        [A]
#   volume_fraction_total      = 0.014          [-]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 68857.2, seed = 3407787525
#   median rel. error = 0.01, max = 0.1178
# 
# Q range       : 0.0005 to 0.4 1/A, 400 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
2.83442820e-02  2.16678060e+01
2.88231456e-02  2.07030079e+01
2.93100993e-02  1.97845062e+01
2.98052799e-02  1.89124313e+01
3.03088263e-02  1.80863606e+01
3.08208800e-02  1.73053585e+01
3.13415845e-02  1.65680350e+01
3.18710861e-02  1.58726155e+01
3.24095334e-02  1.52170182e+01
3.29570775e-02  1.45989336e+01
3.35138721e-02  1.40159021e+01
3.40800735e-02  1.34653876e+01
3.46558406e-02  1.29448431e+01
3.52413350e-02  1.24517680e+01
3.58367211e-02  1.19837554e+01
3.64421659e-02  1.15385284e+01
3.70578395e-02  1.11139673e+01
3.76839146e-02  1.07081267e+01
3.83205669e-02  1.03192440e+01
3.89679752e-02  9.94574063e+00
3.96263212e-02  9.58621765e+00
4.02957896e-02  9.23944588e+00
4.09765683e-02  8.90435338e+00
4.16688485e-02  8.58001056e+00
4.23728245e-02  8.26561430e+00
4.30886938e-02  7.96047209e+00
4.38166574e-02  7.66398671e+00
4.45569196e-02  7.37564217e+00
4.53096882e-02  7.09499115e+00
4.60751744e-02  6.82164420e+00
4.68535932e-02  6.55526068e+00
4.76451631e-02  6.29554145e+00
4.84501061e-02  6.04222306e+00
4.92686483e-02  5.79507341e+00
5.01010193e-02  5.55388842e+00
5.09474529e-02  5.31848966e+00
5.18081866e-02  5.08872266e+00
5.26834620e-02  4.86445558e+00
5.35735248e-02  4.64557820e+00
5.44786247e-02  4.43200100e+00
5.53990159e-02  4.22365428e+00
5.63349567e-02  4.02048712e+00
5.72867098e-02  3.82246626e+00
5.82545423e-02  3.62957482e+00
5.92387259e-02  3.44181084e+00
6.02395368e-02  3.25918567e+00
6.12572560e-02  3.08172221e+00
6.22921691e-02  2.90945308e+00
6.33445665e-02  2.74241865e+00
6.44147437e-02  2.58066509e+00
6.55030011e-02  2.42424229e+00
6.66096440e-02  2.27320192e+00
6.77349832e-02  2.12759537e+00
6.88793345e-02  1.98747181e+00
7.00430190e-02  1.85287632e+00
7.12263635e-02  1.72384803e+00
7.24297000e-02  1.60041841e+00
7.36533663e-02  1.48260959e+00
7.48977060e-02  1.37043290e+00
7.61630681e-02  1.26388745e+00
7.74498080e-02  1.16295887e+00
7.87582867e-02  1.06761824e+00
8.00888716e-02  9.77821131e-01
8.14419361e-02  8.93506921e-01
8.28178600e-02  8.14598200e-01
8.42170295e-02  7.41000459e-01
8.56398374e-02  6.72601964e-01
8.70866829e-02  6.09273868e-01
8.85579722e-02  5.50870546e-01
9.00541182e-02  4.97230172e-01
9.15755410e-02  4.48175521e-01
9.31226675e-02  4.03515013e-01
9.46959319e-02  3.63043960e-01
9.62957760e-02  3.26546040e-01
9.79226487e-02  2.93794944e-01
9.95770066e-02  2.64556209e-01
1.01259314e-01  2.38589183e-01
1.02970044e-01  2.15649113e-01
1.04709675e-01  1.95489315e-01
1.06478696e-01  1.77863386e-01
1.08277605e-01  1.62527434e-01
1.10106905e-01  1.49242269e-01
1.11967110e-01  1.37775526e-01
1.13858743e-01  1.27903681e-01
1.15782334e-01  1.19413911e-01
1.17738423e-01  1.12105771e-01
1.19727559e-01  1.05792649e-01
1.21750301e-01  1.00302975e-01
1.23807216e-01  9.54811544e-02
1.25898882e-01  9.11882146e-02
1.28025885e-01  8.73021489e-02
1.30188824e-01  8.37179586e-02
1.32388304e-01  8.03473966e-02
1.34624943e-01  7.71184244e-02
1.36899369e-01  7.39744036e-02
1.39212221e-01  7.08730481e-02
1.41564147e-01  6.77851712e-02
1.43955808e-01  6.46932663e-02
1.46387875e-01  6.15899631e-02
1.48861030e-01  5.84764063e-02
1.51375969e-01  5.53606024e-02
1.53933396e-01  5.22557816e-02
1.56534030e-01  4.91788176e-02
1.59178600e-01  4.61487480e-02
1.61867849e-01  4.31854280e-02
1.64602531e-01  4.03083486e-02
1.67383415e-01  3.75356409e-02
1.70211280e-01  3.48832794e-02
1.73086921e-01  3.23644919e-02
1.76011145e-01  2.99893733e-02
1.78984772e-01  2.77646939e-02
1.82008637e-01  2.56938860e-02
1.85083589e-01  2.37771873e-02
1.88210491e-01  2.20119140e-02
1.91390220e-01  2.03928354e-02
1.94623670e-01  1.89126183e-02
1.97911747e-01  1.75623123e-02
2.01255374e-01  1.63318454e-02
2.04655491e-01  1.52105055e-02
2.08113051e-01  1.41873855e-02
2.11629025e-01  1.32517731e-02
2.15204399e-01  1.23934753e-02
2.18840178e-01  1.16030690e-02
2.22537382e-01  1.08720750e-02
2.26297049e-01  1.01930601e-02
2.30120233e-01  9.55967059e-03
2.34008008e-01  8.96660844e-03
2.37961465e-01  8.40956030e-03
2.41981714e-01  7.88509203e-03
2.46069883e-01  7.39052077e-03
2.50227120e-01  6.92377655e-03
2.54454592e-01  6.48326374e-03
2.58753485e-01  6.06773067e-03
2.63125006e-01  5.67615424e-03
2.67570381e-01  5.30764336e-03
2.72090859e-01  4.96136360e-03
2.76687709e-01  4.63648317e-03
2.81362220e-01  4.33213883e-03
2.86115704e-01  4.04741928e-03
2.90949497e-01  3.78136264e-03
2.95864955e-01  3.53296450e-03
3.00863456e-01  3.30119285e-03
3.05946406e-01  3.08500655e-03
3.11115229e-01  2.88337462e-03
3.16371377e-01  2.69529404e-03
3.21716325e-01  2.51980471e-03
3.27151574e-01  2.35600063e-03
3.32678649e-01  2.20303705e-03
3.38299101e-01  2.06013376e-03
3.44014508e-01  1.92657514e-03
3.49826474e-01  1.80170746e-03
3.55736631e-01  1.68493446e-03
3.61746637e-01  1.57571181e-03
3.67858180e-01  1.47354111e-03
3.74072974e-01  1.37796412e-03
3.80392764e-01  1.28855738e-03
3.86819324e-01  1.20492762e-03
3.93354458e-01  1.12670794e-03
4.00000000e-01  1.05355481e-03
