# pyIrena / Irena validation dataset: sizes_sphere_flat_background
# tool          : Size Distribution
# model         : Log-normal spheres on a flat background
# equation      : I(Q) = 1e-4*contrast*INT V(r) F_sph^2(Qr) P_V(r) dr + flat
# 
# GROUND-TRUTH PARAMETERS
#   R_median                   = 120            [A]
#   sigma_log                  = 0.22           [-]
#   volume_fraction            = 0.006          [-]
#   contrast                   = 100            [1e20 cm^-4]
#   background_flat            = 0.02           [1/cm]   dominates above Q ~ 0.15 1/A; fit it there before inverting
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   R_mode                     = 114.33         [A]
#   R_mean_vol                 = 122.939        [A]
#   R_rms                      = 125.951        [A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 12526.5, seed = 1916699605
#   median rel. error = 0.01002, max = 0.06298
# 
# Q range       : 0.0008 to 0.35 1/A, 350 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
1.15346045e-03  5.36886983e+02  5.37354618e+00
1.17373479e-03  5.32683677e+02  5.37247192e+00
1.19436550e-03  5.31361589e+02  5.37135980e+00
1.21535884e-03  5.40863001e+02  5.37020849e+00
1.23672117e-03  5.40564228e+02  5.36901663e+00
1.25845899e-03  5.38859929e+02  5.36778278e+00
1.28057890e-03  5.34769047e+02  5.36650550e+00
1.30308760e-03  5.26356378e+02  5.36518325e+00
1.32599194e-03  5.35143813e+02  5.36381446e+00
1.34929887e-03  5.38138204e+02  5.36239752e+00
1.37301547e-03  5.37660637e+02  5.36093074e+00
1.39714893e-03  5.43240851e+02  5.35941239e+00
1.42170659e-03  5.34102987e+02  5.35784066e+00
1.44669589e-03  5.38225229e+02  5.35621370e+00
1.47212443e-03  5.44389206e+02  5.35452958e+00
1.49799993e-03  5.43364939e+02  5.35278632e+00
1.52433024e-03  5.36423609e+02  5.35098187e+00
1.55112336e-03  5.28358763e+02  5.34911408e+00
1.57838741e-03  5.24675102e+02  5.34718078e+00
1.60613069e-03  5.35620373e+02  5.34517968e+00
1.63436162e-03  5.38763188e+02  5.34310844e+00
1.66308875e-03  5.45557111e+02  5.34096463e+00
1.69232083e-03  5.43384089e+02  5.33874574e+00
1.72206671e-03  5.29726706e+02  5.33644916e+00
1.75233544e-03  5.26080369e+02  5.33407223e+00
1.78313620e-03  5.35939622e+02  5.33161217e+00
1.81447834e-03  5.27561566e+02  5.32906611e+00
1.84637138e-03  5.44848065e+02  5.32643109e+00
1.87882501e-03  5.29996912e+02  5.32370406e+00
1.91184908e-03  5.32413866e+02  5.32088185e+00
1.94545360e-03  5.23359023e+02  5.31796120e+00
1.97964880e-03  5.32695170e+02  5.31493873e+00
2.01444504e-03  5.39515860e+02  5.31181096e+00
2.04985289e-03  5.29605893e+02  5.30857429e+00
2.08588311e-03  5.31560682e+02  5.30522500e+00
2.12254663e-03  5.36200170e+02  5.30175925e+00
2.15985458e-03  5.26783987e+02  5.29817308e+00
2.19781830e-03  5.29047556e+02  5.29446240e+00
2.23644930e-03  5.24414971e+02  5.29062297e+00
2.27575932e-03  5.28423274e+02  5.28665044e+00
2.31576029e-03  5.36537716e+02  5.28254031e+00
2.35646435e-03  5.19114502e+02  5.27828792e+00
2.39788387e-03  5.25240265e+02  5.27388848e+00
2.44003142e-03  5.29961156e+02  5.26933705e+00
2.48291980e-03  5.19501987e+02  5.26462852e+00
2.52656202e-03  5.20055854e+02  5.25975763e+00
2.57097134e-03  5.22477201e+02  5.25471894e+00
2.61616125e-03  5.22744072e+02  5.24950686e+00
2.66214545e-03  5.35226336e+02  5.24411562e+00
2.70893792e-03  5.17022871e+02  5.23853926e+00
2.75655286e-03  5.23837482e+02  5.23277164e+00
2.80500473e-03  5.19717142e+02  5.22680646e+00
2.85430823e-03  5.21561894e+02  5.22063719e+00
2.90447834e-03  5.21064426e+02  5.21425712e+00
2.95553029e-03  5.27442823e+02  5.20765935e+00
3.00747958e-03  5.11879487e+02  5.20083676e+00
3.06034198e-03  5.23753248e+02  5.19378202e+00
3.11413354e-03  5.11390639e+02  5.18648759e+00
3.16887059e-03  5.23434820e+02  5.17894572e+00
3.22456976e-03  5.12193429e+02  5.17114841e+00
3.28124795e-03  5.26717496e+02  5.16308746e+00
3.33892237e-03  5.17073941e+02  5.15475443e+00
3.39761053e-03  5.12064625e+02  5.14614063e+00
3.45733025e-03  5.15822108e+02  5.13723714e+00
3.51809966e-03  5.05093154e+02  5.12803480e+00
3.57993722e-03  5.13682970e+02  5.11852419e+00
3.64286170e-03  5.17418991e+02  5.10869564e+00
3.70689219e-03  5.05417157e+02  5.09853924e+00
3.77204815e-03  5.09769542e+02  5.08804479e+00
3.83834935e-03  5.02448793e+02  5.07720187e+00
3.90581593e-03  5.04844560e+02  5.06599976e+00
3.97446837e-03  4.99296434e+02  5.05442748e+00
4.04432751e-03  5.06304077e+02  5.04247380e+00
4.11541456e-03  5.04665049e+02  5.03012719e+00
4.18775111e-03  5.09694278e+02  5.01737588e+00
4.26135911e-03  4.97700521e+02  5.00420780e+00
4.33626092e-03  5.03536953e+02  4.99061063e+00
4.41247928e-03  4.89844222e+02  4.97657175e+00
4.49003733e-03  4.99052162e+02  4.96207831e+00
4.56895861e-03  4.93161987e+02  4.94711714e+00
4.64926709e-03  4.79657120e+02  4.93167485e+00
4.73098715e-03  4.84301834e+02  4.91573776e+00
4.81414361e-03  4.88185265e+02  4.89929194e+00
4.89876170e-03  4.96694798e+02  4.88232320e+00
4.98486712e-03  4.82080577e+02  4.86481710e+00
5.07248601e-03  4.82311993e+02  4.84675896e+00
5.16164498e-03  4.82491460e+02  4.82813389e+00
5.25237110e-03  4.78234810e+02  4.80892674e+00
5.34469191e-03  4.80275879e+02  4.78912217e+00
5.43863543e-03  4.73366798e+02  4.76870463e+00
5.53423020e-03  4.72753110e+02  4.74765839e+00
5.63150524e-03  4.73878691e+02  4.72596755e+00
5.73049008e-03  4.72589796e+02  4.70361605e+00
5.83121477e-03  4.64034117e+02  4.68058771e+00
5.93370990e-03  4.72883174e+02  4.65686621e+00
6.03800658e-03  4.60551754e+02  4.63243516e+00
6.14413648e-03  4.62566827e+02  4.60727810e+00
6.25213183e-03  4.56252594e+02  4.58137852e+00
6.36202541e-03  4.58337168e+02  4.55471991e+00
6.47385058e-03  4.61657409e+02  4.52728579e+00
6.58764130e-03  4.50331940e+02  4.49905972e+00
6.70343212e-03  4.50891979e+02  4.47002536e+00
6.82125820e-03  4.39532628e+02  4.44016652e+00
6.94115529e-03  4.34907418e+02  4.40946715e+00
7.06315982e-03  4.26768654e+02  4.37791147e+00
7.18730882e-03  4.31698032e+02  4.34548394e+00
7.31363998e-03  4.33336444e+02  4.31216935e+00
7.44219166e-03  4.33127275e+02  4.27795289e+00
7.57300289e-03  4.25988575e+02  4.24282016e+00
7.70611339e-03  4.09406288e+02  4.20675728e+00
7.84156357e-03  4.16857685e+02  4.16975095e+00
7.97939455e-03  4.11013975e+02  4.13178847e+00
8.11964819e-03  4.06705682e+02  4.09285789e+00
8.26236706e-03  4.09142467e+02  4.05294804e+00
8.40759449e-03  3.98017922e+02  4.01204860e+00
8.55537459e-03  4.03052702e+02  3.97015023e+00
8.70575221e-03  3.82725173e+02  3.92724461e+00
8.85877302e-03  3.82104371e+02  3.88332456e+00
9.01448347e-03  3.85853835e+02  3.83838413e+00
9.17293083e-03  3.74658875e+02  3.79241870e+00
9.33416323e-03  3.72523580e+02  3.74542507e+00
9.49822960e-03  3.73852191e+02  3.69740158e+00
9.66517977e-03  3.61086883e+02  3.64834819e+00
9.83506441e-03  3.57695789e+02  3.59826662e+00
1.00079351e-02  3.58696387e+02  3.54716045e+00
1.01838444e-02  3.50578779e+02  3.49503523e+00
1.03628456e-02  3.41124196e+02  3.44189857e+00
1.05449931e-02  3.33851668e+02  3.38776031e+00
1.07303422e-02  3.31038409e+02  3.33263258e+00
1.09189491e-02  3.23589055e+02  3.27652994e+00
1.11108712e-02  3.25042074e+02  3.21946950e+00
1.13061668e-02  3.21567188e+02  3.16147099e+00
1.15048950e-02  3.08864172e+02  3.10255691e+00
1.17071163e-02  3.01385277e+02  3.04275261e+00
1.19128920e-02  2.99692371e+02  2.98208639e+00
1.21222846e-02  2.90846769e+02  2.92058958e+00
1.23353577e-02  2.85700764e+02  2.85829666e+00
1.25521760e-02  2.77303827e+02  2.79524530e+00
1.27728054e-02  2.72428005e+02  2.73147643e+00
1.29973127e-02  2.62863947e+02  2.66703431e+00
1.32257661e-02  2.62412930e+02  2.60196655e+00
1.34582351e-02  2.50651534e+02  2.53632415e+00
1.36947902e-02  2.51066173e+02  2.47016153e+00
1.39355032e-02  2.39369559e+02  2.40353648e+00
1.41804472e-02  2.30175518e+02  2.33651017e+00
1.44296966e-02  2.24555767e+02  2.26914710e+00
1.46833271e-02  2.17431708e+02  2.20151503e+00
1.49414156e-02  2.12718668e+02  2.13368489e+00
1.52040405e-02  2.07637146e+02  2.06573068e+00
1.54712816e-02  1.98628446e+02  1.99772932e+00
1.57432199e-02  1.91200444e+02  1.92976048e+00
1.60199381e-02  1.85887015e+02  1.86190640e+00
1.63015202e-02  1.79029331e+02  1.79425168e+00
1.65880517e-02  1.72974013e+02  1.72688299e+00
1.68796195e-02  1.64982416e+02  1.65988883e+00
1.71763122e-02  1.59475526e+02  1.59335921e+00
1.74782198e-02  1.51875642e+02  1.52738531e+00
1.77854341e-02  1.46090935e+02  1.46205911e+00
1.80980482e-02  1.38336157e+02  1.39747300e+00
1.84161572e-02  1.33612956e+02  1.33371938e+00
1.87398576e-02  1.28344391e+02  1.27089017e+00
1.90692476e-02  1.20709792e+02  1.20907638e+00
1.94044274e-02  1.14039111e+02  1.14836762e+00
1.97454985e-02  1.08139601e+02  1.08885158e+00
2.00925647e-02  1.02780779e+02  1.03061354e+00
2.04457313e-02  9.96817334e+01  9.73735802e-01
2.08051054e-02  9.26741581e+01  9.18297221e-01
2.11707963e-02  8.53733263e+01  8.64372629e-01
2.15429149e-02  8.05124761e+01  8.12032333e-01
2.19215742e-02  7.45527813e+01  7.61341602e-01
2.23068892e-02  7.01854223e+01  7.12360176e-01
2.26989769e-02  6.56046830e+01  6.65141795e-01
2.30979563e-02  6.31106222e+01  6.19733763e-01
2.35039485e-02  5.74131338e+01  5.76176550e-01
2.39170769e-02  5.34854859e+01  5.34503430e-01
2.43374668e-02  4.83072876e+01  4.94740175e-01
2.47652459e-02  4.50723330e+01  4.56904807e-01
2.52005440e-02  4.19405783e+01  4.21007400e-01
2.56434934e-02  3.82632866e+01  3.87049962e-01
2.60942285e-02  3.49357179e+01  3.55026377e-01
2.65528862e-02  3.23711130e+01  3.24922426e-01
2.70196056e-02  2.86090877e+01  2.96715884e-01
2.74945286e-02  2.65386005e+01  2.70376697e-01
2.79777993e-02  2.43449603e+01  2.45867232e-01
2.84695644e-02  2.19746271e+01  2.23142616e-01
2.89699733e-02  2.02585170e+01  2.02151140e-01
2.94791779e-02  1.80061318e+01  1.82834744e-01
2.99973327e-02  1.58991748e+01  1.65129565e-01
3.05245951e-02  1.46205397e+01  1.48966552e-01
3.10611252e-02  1.31062928e+01  1.34272133e-01
3.16070859e-02  1.16428228e+01  1.20968934e-01
3.21626430e-02  1.05314742e+01  1.08976524e-01
3.27279650e-02  9.38620347e+00  9.82122013e-02
3.33032237e-02  8.47533420e+00  8.85917866e-02
3.38885937e-02  7.52793433e+00  8.00304198e-02
3.44842527e-02  6.98453018e+00  7.24433513e-02
3.50903816e-02  6.08821346e+00  6.57467092e-02
3.57071645e-02  5.61197672e+00  5.98582328e-02
3.63347885e-02  5.09907304e+00  5.46979594e-02
3.69734442e-02  4.72563618e+00  5.01888533e-02
3.76233256e-02  4.26193912e+00  4.62573678e-02
3.82846299e-02  3.88345839e+00  4.28339315e-02
3.89575580e-02  3.56427602e+00  3.98533539e-02
3.96423141e-02  3.35241974e+00  3.72551465e-02
4.03391061e-02  3.13676993e+00  3.49837581e-02
4.10481457e-02  2.90046226e+00  3.29887246e-02
4.17696480e-02  2.74365572e+00  3.12247345e-02
4.25038321e-02  2.60601272e+00  2.96516138e-02
4.32509210e-02  2.45021808e+00  2.82342340e-02
4.40111414e-02  2.34411361e+00  2.69423476e-02
4.47847243e-02  2.19173724e+00  2.57503602e-02
4.55719043e-02  2.10775493e+00  2.46370444e-02
4.63729206e-02  1.98987463e+00  2.35852070e-02
4.71880164e-02  1.85878362e+00  2.25813182e-02
4.80174391e-02  1.85301377e+00  2.16151149e-02
4.88614405e-02  1.74267050e+00  2.06791882e-02
4.97202769e-02  1.63491979e+00  1.97685665e-02
5.05942091e-02  1.55150360e+00  1.88803043e-02
5.14835023e-02  1.44889454e+00  1.80130861e-02
5.23884267e-02  1.39196486e+00  1.71668542e-02
5.33092568e-02  1.26695691e+00  1.63424665e-02
5.42462724e-02  1.20018707e+00  1.55413899e-02
5.51997579e-02  1.13295036e+00  1.47654334e-02
5.61700028e-02  1.07042901e+00  1.40165225e-02
5.71573016e-02  9.81965445e-01  1.32965162e-02
5.81619542e-02  9.10673348e-01  1.26070649e-02
5.91842655e-02  8.73076970e-01  1.19495075e-02
6.02245460e-02  8.01833168e-01  1.13248045e-02
6.12831115e-02  7.50901582e-01  1.07335030e-02
6.23602833e-02  6.85054878e-01  1.01757292e-02
6.34563886e-02  6.35481697e-01  9.65120211e-03
6.45717601e-02  6.02717815e-01  9.15926639e-03
6.57067364e-02  5.55313543e-01  8.69893643e-03
6.68616622e-02  5.00610903e-01  8.26894939e-03
6.80368881e-02  4.88568848e-01  7.86782240e-03
6.92327709e-02  4.58930115e-01  7.49391082e-03
7.04496738e-02  4.17550679e-01  7.14546478e-03
7.16879660e-02  3.86136089e-01  6.82068189e-03
7.29480238e-02  3.80051149e-01  6.51775450e-03
7.42302295e-02  3.42532609e-01  6.23491039e-03
7.55349726e-02  3.20142089e-01  5.97044631e-03
7.68626490e-02  3.08335498e-01  5.72275414e-03
7.82136620e-02  2.77900565e-01  5.49033969e-03
7.95884218e-02  2.61268065e-01  5.27183474e-03
8.09873456e-02  2.45242738e-01  5.06600276e-03
8.24108584e-02  2.32014327e-01  4.87173929e-03
8.38593921e-02  2.13414424e-01  4.68806780e-03
8.53333867e-02  2.02742633e-01  4.51413215e-03
8.68332897e-02  1.95121206e-01  4.34918645e-03
8.83595564e-02  1.80673241e-01  4.19258339e-03
8.99126503e-02  1.70942328e-01  4.04376179e-03
9.14930429e-02  1.58404700e-01  3.90223411e-03
9.31012140e-02  1.50849928e-01  3.76757446e-03
9.47376519e-02  1.40716932e-01  3.63940755e-03
9.64028535e-02  1.33337624e-01  3.51739882e-03
9.80973242e-02  1.23911063e-01  3.40124608e-03
9.98215786e-02  1.13163915e-01  3.29067242e-03
1.01576140e-01  1.05457630e-01  3.18542070e-03
1.03361542e-01  1.12863691e-01  3.08524921e-03
1.05178325e-01  9.98412818e-02  2.98992858e-03
1.07027042e-01  9.16272294e-02  2.89923966e-03
1.08908254e-01  8.74788201e-02  2.81297209e-03
1.10822532e-01  8.65005430e-02  2.73092363e-03
1.12770457e-01  7.81687482e-02  2.65289977e-03
1.14752621e-01  7.42548430e-02  2.57871366e-03
1.16769625e-01  7.53427253e-02  2.50818622e-03
1.18822082e-01  6.57635157e-02  2.44114620e-03
1.20910615e-01  6.62773705e-02  2.37743030e-03
1.23035858e-01  6.59592574e-02  2.31688312e-03
1.25198456e-01  5.88041082e-02  2.25935710e-03
1.27399067e-01  5.60013655e-02  2.20471226e-03
1.29638357e-01  5.73335358e-02  2.15281595e-03
1.31917008e-01  5.11483962e-02  2.10354242e-03
1.34235710e-01  4.57176141e-02  2.05677241e-03
1.36595168e-01  4.62420274e-02  2.01239268e-03
1.38996098e-01  4.73107033e-02  1.97029554e-03
1.41439229e-01  4.33586768e-02  1.93037838e-03
1.43925303e-01  4.52240801e-02  1.89254326e-03
1.46455075e-01  4.22267291e-02  1.85669648e-03
1.49029313e-01  3.39766900e-02  1.82274830e-03
1.51648797e-01  3.73018262e-02  1.79061255e-03
1.54314325e-01  3.60252995e-02  1.76020646e-03
1.57026704e-01  3.57409208e-02  1.73145039e-03
1.59786759e-01  3.56430010e-02  1.70426765e-03
1.62595327e-01  3.39084499e-02  1.67858442e-03
1.65453261e-01  3.34124586e-02  1.65432954e-03
1.68361430e-01  3.17908059e-02  1.63143447e-03
1.71320715e-01  2.70648554e-02  1.60983322e-03
1.74332015e-01  3.12151065e-02  1.58946221e-03
1.77396245e-01  3.41230119e-02  1.57026028e-03
1.80514334e-01  2.80906669e-02  1.55216860e-03
1.83687231e-01  3.00827624e-02  1.53513062e-03
1.86915897e-01  2.63784266e-02  1.51909202e-03
1.90201313e-01  2.71080982e-02  1.50400067e-03
1.93544477e-01  2.88997917e-02  1.48980658e-03
1.96946404e-01  2.77998000e-02  1.47646187e-03
2.00408127e-01  2.60524896e-02  1.46392066e-03
2.03930696e-01  2.53528365e-02  1.45213912e-03
2.07515181e-01  2.43264397e-02  1.44107534e-03
2.11162670e-01  2.52430442e-02  1.43068933e-03
2.14874272e-01  2.42858666e-02  1.42094292e-03
2.18651112e-01  2.70858109e-02  1.41179976e-03
2.22494338e-01  2.35406174e-02  1.40322526e-03
2.26405115e-01  2.37102328e-02  1.39518650e-03
2.30384633e-01  2.43132450e-02  1.38765221e-03
2.34434098e-01  2.26853795e-02  1.38059270e-03
2.38554741e-01  2.28591294e-02  1.37397981e-03
2.42747812e-01  2.12585515e-02  1.36778685e-03
2.47014585e-01  2.16267472e-02  1.36198856e-03
2.51356355e-01  2.26540544e-02  1.35656103e-03
2.55774440e-01  2.23631900e-02  1.35148165e-03
2.60270181e-01  2.23490204e-02  1.34672906e-03
2.64844944e-01  2.11405831e-02  1.34228312e-03
2.69500117e-01  2.19039185e-02  1.33812480e-03
2.74237115e-01  2.27542765e-02  1.33423617e-03
2.79057374e-01  2.32401364e-02  1.33060034e-03
2.83962359e-01  2.17388083e-02  1.32720140e-03
2.88953559e-01  2.10565008e-02  1.32402439e-03
2.94032489e-01  2.14447479e-02  1.32105522e-03
2.99200692e-01  1.95733212e-02  1.31828066e-03
3.04459735e-01  1.87214927e-02  1.31568826e-03
3.09811217e-01  2.05677507e-02  1.31326635e-03
3.15256762e-01  2.12244635e-02  1.31100396e-03
3.20798023e-01  1.94492037e-02  1.30889079e-03
3.26436682e-01  2.10055187e-02  1.30691720e-03
3.32174452e-01  2.10689032e-02  1.30507412e-03
3.38013075e-01  2.12883728e-02  1.30335307e-03
3.43954323e-01  2.09229023e-02  1.30174610e-03
3.50000000e-01  1.84676659e-02  1.30024575e-03
