# pyIrena / Irena validation dataset: sizes_sphere_flat_background
# tool          : Size Distribution
# model         : Log-normal spheres on a flat background
# equation      : I(Q) = 1e-4*contrast*INT V(r) F_sph^2(Qr) P_V(r) dr + flat
# 
# GROUND-TRUTH PARAMETERS
#   R_median                   = 120            [A]
#   sigma_log                  = 0.22           [-]
#   volume_fraction            = 0.006          [-]
#   contrast                   = 100            [1e20 cm^-4]
#   background_flat            = 0.02           [1/cm]   dominates above Q ~ 0.15 1/A; fit it there before inverting
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   R_mode                     = 114.33         [A]
#   R_mean_vol                 = 122.939        [A]
#   R_rms                      = 125.951        [A]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 12526.5, seed = 1916699605
#   median rel. error = 0.01002, max = 0.06298
# 
# Q range       : 0.0008 to 0.35 1/A, 350 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
6.58764130e-03  4.49506994e+02
6.70343212e-03  4.46603559e+02
6.82125820e-03  4.43617676e+02
6.94115529e-03  4.40547741e+02
7.06315982e-03  4.37392174e+02
7.18730882e-03  4.34149422e+02
7.31363998e-03  4.30817965e+02
7.44219166e-03  4.27396320e+02
7.57300289e-03  4.23883049e+02
7.70611339e-03  4.20276763e+02
7.84156357e-03  4.16576131e+02
7.97939455e-03  4.12779885e+02
8.11964819e-03  4.08886829e+02
8.26236706e-03  4.04895846e+02
8.40759449e-03  4.00805904e+02
8.55537459e-03  3.96616069e+02
8.70575221e-03  3.92325508e+02
8.85877302e-03  3.87933506e+02
9.01448347e-03  3.83439466e+02
9.17293083e-03  3.78842925e+02
9.33416323e-03  3.74143565e+02
9.49822960e-03  3.69341218e+02
9.66517977e-03  3.64435882e+02
9.83506441e-03  3.59427729e+02
1.00079351e-02  3.54317115e+02
1.01838444e-02  3.49104595e+02
1.03628456e-02  3.43790933e+02
1.05449931e-02  3.38377111e+02
1.07303422e-02  3.32864342e+02
1.09189491e-02  3.27254083e+02
1.11108712e-02  3.21548043e+02
1.13061668e-02  3.15748196e+02
1.15048950e-02  3.09856793e+02
1.17071163e-02  3.03876368e+02
1.19128920e-02  2.97809751e+02
1.21222846e-02  2.91660076e+02
1.23353577e-02  2.85430790e+02
1.25521760e-02  2.79125660e+02
1.27728054e-02  2.72748780e+02
1.29973127e-02  2.66304575e+02
1.32257661e-02  2.59797806e+02
1.34582351e-02  2.53233574e+02
1.36947902e-02  2.46617320e+02
1.39355032e-02  2.39954824e+02
1.41804472e-02  2.33252202e+02
1.44296966e-02  2.26515906e+02
1.46833271e-02  2.19752709e+02
1.49414156e-02  2.12969707e+02
1.52040405e-02  2.06174299e+02
1.54712816e-02  1.99374176e+02
1.57432199e-02  1.92577306e+02
1.60199381e-02  1.85791913e+02
1.63015202e-02  1.79026457e+02
1.65880517e-02  1.72289605e+02
1.68796195e-02  1.65590207e+02
1.71763122e-02  1.58937266e+02
1.74782198e-02  1.52339897e+02
1.77854341e-02  1.45807301e+02
1.80980482e-02  1.39348715e+02
1.84161572e-02  1.32973380e+02
1.87398576e-02  1.26690489e+02
1.90692476e-02  1.20509142e+02
1.94044274e-02  1.14438301e+02
1.97454985e-02  1.08486735e+02
2.00925647e-02  1.02662972e+02
2.04457313e-02  9.69752433e+01
2.08051054e-02  9.14314346e+01
2.11707963e-02  8.60390294e+01
2.15429149e-02  8.08050592e+01
2.19215742e-02  7.57360515e+01
2.23068892e-02  7.08379808e+01
2.26989769e-02  6.61162221e+01
2.30979563e-02  6.15755067e+01
2.35039485e-02  5.72198826e+01
2.39170769e-02  5.30526783e+01
2.43374668e-02  4.90764727e+01
2.47652459e-02  4.52930692e+01
2.52005440e-02  4.17034771e+01
2.56434934e-02  3.83078994e+01
2.60942285e-02  3.51057265e+01
2.65528862e-02  3.20955392e+01
2.70196056e-02  2.92751181e+01
2.74945286e-02  2.66414608e+01
2.79777993e-02  2.41908080e+01
2.84695644e-02  2.19186763e+01
2.89699733e-02  1.98198994e+01
2.94791779e-02  1.78886759e+01
2.99973327e-02  1.61186250e+01
3.05245951e-02  1.45028468e+01
3.10611252e-02  1.30339899e+01
3.16070859e-02  1.17043219e+01
3.21626430e-02  1.05058049e+01
3.27279650e-02  9.43017301e+00
3.33032237e-02  8.46901114e+00
3.38885937e-02  7.61383477e+00
3.44842527e-02  6.85616827e+00
3.50903816e-02  6.18762130e+00
3.57071645e-02  5.59996200e+00
3.63347885e-02  5.08518562e+00
3.69734442e-02  4.63557780e+00
3.76233256e-02  4.24377136e+00
3.82846299e-02  3.90279588e+00
3.89575580e-02  3.60611935e+00
3.96423141e-02  3.34768152e+00
4.03391061e-02  3.12191839e+00
4.10481457e-02  2.92377805e+00
4.17696480e-02  2.74872762e+00
4.25038321e-02  2.59275185e+00
4.32509210e-02  2.45234360e+00
4.40111414e-02  2.32448696e+00
4.47847243e-02  2.20663376e+00
4.55719043e-02  2.09667435e+00
4.63729206e-02  1.99290363e+00
4.71880164e-02  1.89398344e+00
4.80174391e-02  1.79890244e+00
4.88614405e-02  1.70693447e+00
4.97202769e-02  1.61759656e+00
5.05942091e-02  1.53060755e+00
5.14835023e-02  1.44584834e+00
5.23884267e-02  1.36332435e+00
5.33092568e-02  1.28313117e+00
5.42462724e-02  1.20542365e+00
5.51997579e-02  1.13038901e+00
5.61700028e-02  1.05822405e+00
5.71573016e-02  9.89116621e-01
5.81619542e-02  9.23231295e-01
5.91842655e-02  8.60698939e-01
6.02245460e-02  8.01610017e-01
6.12831115e-02  7.46011166e-01
6.23602833e-02  6.93904612e-01
6.34563886e-02  6.45249949e-01
6.45717601e-02  5.99967758e-01
6.57067364e-02  5.57944593e-01
6.68616622e-02  5.19038838e-01
6.80368881e-02  4.83087019e-01
6.92327709e-02  4.49910181e-01
7.04496738e-02  4.19320020e-01
7.16879660e-02  3.91124511e-01
7.29480238e-02  3.65132858e-01
7.42302295e-02  3.41159642e-01
7.55349726e-02  3.19028115e-01
7.68626490e-02  2.98572630e-01
7.82136620e-02  2.79640254e-01
7.95884218e-02  2.62091636e-01
8.09873456e-02  2.45801231e-01
8.24108584e-02  2.30656986e-01
8.38593921e-02  2.16559624e-01
8.53333867e-02  2.03421629e-01
8.68332897e-02  1.91166041e-01
8.83595564e-02  1.79725176e-01
8.99126503e-02  1.69039331e-01
9.14930429e-02  1.59055547e-01
9.31012140e-02  1.49726480e-01
9.47376519e-02  1.41009400e-01
9.64028535e-02  1.32865349e-01
9.80973242e-02  1.25258440e-01
9.98215786e-02  1.18155310e-01
1.01576140e-01  1.11524702e-01
1.03361542e-01  1.05337155e-01
1.05178325e-01  9.95647986e-02
1.07027042e-01  9.41812083e-02
1.08908254e-01  8.91613204e-02
1.10822532e-01  8.44813800e-02
1.12770457e-01  8.01189105e-02
1.14752621e-01  7.60526926e-02
1.16769625e-01  7.22627456e-02
1.18822082e-01  6.87303041e-02
1.20910615e-01  6.54377878e-02
1.23035858e-01  6.23687636e-02
1.25198456e-01  5.95078996e-02
1.27399067e-01  5.68409125e-02
1.29638357e-01  5.43545103e-02
1.31917008e-01  5.20363320e-02
1.34235710e-01  4.98748860e-02
1.36595168e-01  4.78594900e-02
1.38996098e-01  4.59802115e-02
1.41439229e-01  4.42278125e-02
1.43925303e-01  4.25936970e-02
1.46455075e-01  4.10698629e-02
1.49029313e-01  3.96488574e-02
1.51648797e-01  3.83237366e-02
1.54314325e-01  3.70880284e-02
1.57026704e-01  3.59356990e-02
1.59786759e-01  3.48611223e-02
1.62595327e-01  3.38590512e-02
1.65453261e-01  3.29245925e-02
1.68361430e-01  3.20531824e-02
1.71320715e-01  3.12405647e-02
1.74332015e-01  3.04827700e-02
1.77396245e-01  2.97760969e-02
1.80514334e-01  2.91170935e-02
1.83687231e-01  2.85025412e-02
1.86915897e-01  2.79294390e-02
1.90201313e-01  2.73949884e-02
1.93544477e-01  2.68965803e-02
1.96946404e-01  2.64317819e-02
2.00408127e-01  2.59983248e-02
2.03930696e-01  2.55940940e-02
2.07515181e-01  2.52171174e-02
2.11162670e-01  2.48655562e-02
2.14874272e-01  2.45376956e-02
2.18651112e-01  2.42319369e-02
2.22494338e-01  2.39467892e-02
2.26405115e-01  2.36808623e-02
2.30384633e-01  2.34328599e-02
2.34434098e-01  2.32015730e-02
2.38554741e-01  2.29858745e-02
2.42747812e-01  2.27847131e-02
2.47014585e-01  2.25971087e-02
2.51356355e-01  2.24221471e-02
2.55774440e-01  2.22589760e-02
2.60270181e-01  2.21068004e-02
2.64844944e-01  2.19648790e-02
2.69500117e-01  2.18325206e-02
2.74237115e-01  2.17090806e-02
2.79057374e-01  2.15939577e-02
2.83962359e-01  2.14865915e-02
2.88953559e-01  2.13864589e-02
2.94032489e-01  2.12930726e-02
2.99200692e-01  2.12059779e-02
3.04459735e-01  2.11247507e-02
3.09811217e-01  2.10489956e-02
3.15256762e-01  2.09783439e-02
3.20798023e-01  2.09124516e-02
3.26436682e-01  2.08509981e-02
3.32174452e-01  2.07936842e-02
3.38013075e-01  2.07402310e-02
3.43954323e-01  2.06903785e-02
3.50000000e-01  2.06438839e-02
