# pyIrena / Irena validation dataset: merge_usaxs
# tool          : Data Merge
# model         : Low-Q (USAXS-like) branch of a two-level Unified curve, correct scale
# equation      : I(Q) = I_unified_2level(Q)
# 
# GROUND-TRUTH PARAMETERS
#   scale_factor               = 1              [-]   reference branch
#   G1                         = 8              [-]
#   Rg1                        = 120            [-]
#   P1                         = 4              [-]
#   B1                         = 1.88e-07       [-]
#   G2                         = 4000           [-]
#   Rg2                        = 1200           [-]
#   P2                         = 3.2            [-]
#   B2                         = 1.393e-06      [-]
#   RgCO2                      = 120            [-]
#   bg                         = 0.02           [-]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 2240.84, seed = 183252891
#   median rel. error = 0.01005, max = 0.09506
# 
# Q range       : 0.0001 to 0.05 1/A, 300 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
1.40716174e-02  3.60544369e+00
1.43671515e-02  3.44117981e+00
1.46688926e-02  3.28117325e+00
1.49769708e-02  3.12533507e+00
1.52915194e-02  2.97360092e+00
1.56126741e-02  2.82592843e+00
1.59405738e-02  2.68229467e+00
1.62753601e-02  2.54269343e+00
1.66171776e-02  2.40713266e+00
1.69661740e-02  2.27563177e+00
1.73225001e-02  2.14821899e+00
1.76863098e-02  2.02492883e+00
1.80577603e-02  1.90579949e+00
1.84370120e-02  1.79087047e+00
1.88242289e-02  1.68018019e+00
1.92195781e-02  1.57376386e+00
1.96232305e-02  1.47165141e+00
2.00353605e-02  1.37386566e+00
2.04561461e-02  1.28042069e+00
2.08857691e-02  1.19132046e+00
2.13244151e-02  1.10655756e+00
2.17722736e-02  1.02611235e+00
2.22295381e-02  9.49952235e-01
2.26964061e-02  8.78031212e-01
2.31730794e-02  8.10289669e-01
2.36597638e-02  7.46654394e-01
2.41566697e-02  6.87038806e-01
2.46640116e-02  6.31343380e-01
2.51820088e-02  5.79456261e-01
2.57108851e-02  5.31254039e-01
2.62508689e-02  4.86602687e-01
2.68021935e-02  4.45358617e-01
2.73650971e-02  4.07369872e-01
2.79398229e-02  3.72477415e-01
2.85266192e-02  3.40516505e-01
2.91257395e-02  3.11318150e-01
2.97374425e-02  2.84710610e-01
3.03619927e-02  2.60520940e-01
3.09996598e-02  2.38576533e-01
3.16507192e-02  2.18706658e-01
3.23154522e-02  2.00743944e-01
3.29941461e-02  1.84525798e-01
3.36870941e-02  1.69895708e-01
3.43945954e-02  1.56704411e-01
3.51169557e-02  1.44810894e-01
3.58544872e-02  1.34083203e-01
3.66075085e-02  1.24399041e-01
3.73763447e-02  1.15646144e-01
3.81613282e-02  1.07722437e-01
3.89627981e-02  1.00535968e-01
3.97811005e-02  9.40046416e-02
4.06165891e-02  8.80557752e-02
4.14696247e-02  8.26255061e-02
4.23405758e-02  7.76580855e-02
4.32298188e-02  7.31050952e-02
4.41377379e-02  6.89246258e-02
4.50647252e-02  6.50804499e-02
4.60111812e-02  6.15412216e-02
4.69775148e-02  5.82797270e-02
4.79641435e-02  5.52722055e-02
4.89714935e-02  5.24977520e-02
5.00000000e-02  4.99378065e-02
