# pyIrena / Irena validation dataset: merge_usaxs
# tool          : Data Merge
# model         : Low-Q (USAXS-like) branch of a two-level Unified curve, correct scale
# equation      : I(Q) = I_unified_2level(Q)
# 
# GROUND-TRUTH PARAMETERS
#   scale_factor               = 1              [-]   reference branch
#   G1                         = 8              [-]
#   Rg1                        = 120            [-]
#   P1                         = 4              [-]
#   B1                         = 1.88e-07       [-]
#   G2                         = 4000           [-]
#   Rg2                        = 1200           [-]
#   P2                         = 3.2            [-]
#   B2                         = 1.393e-06      [-]
#   RgCO2                      = 120            [-]
#   bg                         = 0.02           [-]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 2240.84, seed = 183252891
#   median rel. error = 0.01005, max = 0.09506
# 
# Q range       : 0.0001 to 0.05 1/A, 300 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
2.72419524e-03  2.38562829e+02  2.44163184e+00
2.78140919e-03  2.19383947e+02  2.26330854e+00
2.83982476e-03  2.07197022e+02  2.09853896e+00
2.89946717e-03  1.92832839e+02  1.94660140e+00
2.96036221e-03  1.77658017e+02  1.80674808e+00
3.02253618e-03  1.63510920e+02  1.67821446e+00
3.08601593e-03  1.54098142e+02  1.56022860e+00
3.15082889e-03  1.41794862e+02  1.45202031e+00
3.21700306e-03  1.31238547e+02  1.35282991e+00
3.28456703e-03  1.24505835e+02  1.26191644e+00
3.35354999e-03  1.13276273e+02  1.17856511e+00
3.42398175e-03  1.08244223e+02  1.10209386e+00
3.49589271e-03  1.00048575e+02  1.03185884e+00
3.56931397e-03  9.34619677e+01  9.67258806e-01
3.64427723e-03  8.91023107e+01  9.07738216e-01
3.72081488e-03  8.38823263e+01  8.52789166e-01
3.79895998e-03  7.67728178e+01  8.01952027e-01
3.87874630e-03  7.36776336e+01  7.54814969e-01
3.96020830e-03  6.85736329e+01  7.11012415e-01
4.04338118e-03  6.41315598e+01  6.70222597e-01
4.12830086e-03  6.06068284e+01  6.32164381e-01
4.21500405e-03  5.73920825e+01  5.96593563e-01
4.30352818e-03  5.43837370e+01  5.63298818e-01
4.39391152e-03  5.02780004e+01  5.32097512e-01
4.48619309e-03  4.80351635e+01  5.02831557e-01
4.58041278e-03  4.49447144e+01  4.75363450e-01
4.67661129e-03  4.23197286e+01  4.49572628e-01
4.77483017e-03  4.05856283e+01  4.25352233e-01
4.87511186e-03  3.81290972e+01  4.02606325e-01
4.97749967e-03  3.65063188e+01  3.81247573e-01
5.08203786e-03  3.38009136e+01  3.61195406e-01
5.18877156e-03  3.25932080e+01  3.42374601e-01
5.29774691e-03  3.02290302e+01  3.24714233e-01
5.40901097e-03  2.80965813e+01  3.08146959e-01
5.52261182e-03  2.69554129e+01  2.92608535e-01
5.63859852e-03  2.53345127e+01  2.78037541e-01
5.75702120e-03  2.43377793e+01  2.64375222e-01
5.87793101e-03  2.31213625e+01  2.51565424e-01
6.00138018e-03  2.16742692e+01  2.39554569e-01
6.12742206e-03  2.09916361e+01  2.28291658e-01
6.25611108e-03  1.99699962e+01  2.17728265e-01
6.38750285e-03  1.88472550e+01  2.07818520e-01
6.52165412e-03  1.78550762e+01  1.98519077e-01
6.65862286e-03  1.69363791e+01  1.89789060e-01
6.79846824e-03  1.62663260e+01  1.81589993e-01
6.94125067e-03  1.55222522e+01  1.73885714e-01
7.08703185e-03  1.44488392e+01  1.66642278e-01
7.23587473e-03  1.38203003e+01  1.59827852e-01
7.38784364e-03  1.34974673e+01  1.53412612e-01
7.54300422e-03  1.23497991e+01  1.47368628e-01
7.70142351e-03  1.19967746e+01  1.41669762e-01
7.86316994e-03  1.14479590e+01  1.36291561e-01
8.02831340e-03  1.10985995e+01  1.31211160e-01
8.19692522e-03  1.06626590e+01  1.26407182e-01
8.36907825e-03  1.02356289e+01  1.21859654e-01
8.54484687e-03  9.65312293e+00  1.17549918e-01
8.72430700e-03  9.31096837e+00  1.13460553e-01
8.90753618e-03  8.90668732e+00  1.09575301e-01
9.09461357e-03  8.57017275e+00  1.05879000e-01
9.28561999e-03  8.40966585e+00  1.02357518e-01
9.48063795e-03  7.97614100e+00  9.89976920e-02
9.67975170e-03  7.53725579e+00  9.57872758e-02
9.88304727e-03  7.45138342e+00  9.27148863e-02
1.00906125e-02  6.93003030e+00  8.97699561e-02
1.03025370e-02  6.68688717e+00  8.69426893e-02
1.05189124e-02  6.41904295e+00  8.42240194e-02
1.07398322e-02  6.30679027e+00  8.16055715e-02
1.09653917e-02  6.03252541e+00  7.90796257e-02
1.11956885e-02  5.74979466e+00  7.66390836e-02
1.14308220e-02  5.44302542e+00  7.42774364e-02
1.16708938e-02  5.33702048e+00  7.19887352e-02
1.19160076e-02  5.16203377e+00  6.97675629e-02
1.21662694e-02  4.96527975e+00  6.76090069e-02
1.24217872e-02  4.71606855e+00  6.55086334e-02
1.26826714e-02  4.47277867e+00  6.34624627e-02
1.29490347e-02  4.28611512e+00  6.14669450e-02
1.32209922e-02  4.01936717e+00  5.95189367e-02
1.34986615e-02  3.95699270e+00  5.76156771e-02
1.37821623e-02  3.82409653e+00  5.57547658e-02
1.40716174e-02  3.64082696e+00  5.39341396e-02
1.43671515e-02  3.37357366e+00  5.21520496e-02
1.46688926e-02  3.20802497e+00  5.04070385e-02
1.49769708e-02  3.07855635e+00  4.86979174e-02
1.52915194e-02  3.11811994e+00  4.70237433e-02
1.56126741e-02  2.82924971e+00  4.53837952e-02
1.59405738e-02  2.71628548e+00  4.37775517e-02
1.62753601e-02  2.51456672e+00  4.22046676e-02
1.66171776e-02  2.42766819e+00  4.06649512e-02
1.69661740e-02  2.34189740e+00  3.91583421e-02
1.73225001e-02  2.19213207e+00  3.76848894e-02
1.76863098e-02  2.02914962e+00  3.62447305e-02
1.80577603e-02  1.84157228e+00  3.48380712e-02
1.84370120e-02  1.79472456e+00  3.34651668e-02
1.88242289e-02  1.62218655e+00  3.21263051e-02
1.92195781e-02  1.53898135e+00  3.08217901e-02
1.96232305e-02  1.51359335e+00  2.95519281e-02
2.00353605e-02  1.36623106e+00  2.83170157e-02
2.04561461e-02  1.28323389e+00  2.71173296e-02
2.08857691e-02  1.21113530e+00  2.59531179e-02
2.13244151e-02  1.12885911e+00  2.48245941e-02
2.17722736e-02  1.01823126e+00  2.37319322e-02
2.22295381e-02  9.27334299e-01  2.26752637e-02
2.26964061e-02  8.89572569e-01  2.16546759e-02
2.31730794e-02  8.86050439e-01  2.06702112e-02
2.36597638e-02  7.18698150e-01  1.97218669e-02
2.41566697e-02  7.09921196e-01  1.88095953e-02
2.46640116e-02  6.42665493e-01  1.79333039e-02
2.51820088e-02  6.15428149e-01  1.70928552e-02
2.57108851e-02  5.50732226e-01  1.62880649e-02
2.62508689e-02  4.81263679e-01  1.55186994e-02
2.68021935e-02  4.68632513e-01  1.47844723e-02
2.73650971e-02  3.96954691e-01  1.40850388e-02
2.79398229e-02  3.85205442e-01  1.34199887e-02
2.85266192e-02  3.40750464e-01  1.27888386e-02
2.91257395e-02  3.14912904e-01  1.21910236e-02
2.97374425e-02  2.91190303e-01  1.16258876e-02
3.03619927e-02  2.46513973e-01  1.10926759e-02
3.09996598e-02  2.33815162e-01  1.05905281e-02
3.16507192e-02  2.31403580e-01  1.01184741e-02
3.23154522e-02  2.10342040e-01  9.67543339e-03
3.29941461e-02  2.03003954e-01  9.26021861e-03
3.36870941e-02  1.66269217e-01  8.87154372e-03
3.43945954e-02  1.61851269e-01  8.50803728e-03
3.51169557e-02  1.24443140e-01  8.16826038e-03
3.58544872e-02  1.38222692e-01  7.85072851e-03
3.66075085e-02  1.12356159e-01  7.55393642e-03
3.73763447e-02  1.24815098e-01  7.27638438e-03
3.81613282e-02  1.11452618e-01  7.01660441e-03
3.89627981e-02  1.01192040e-01  6.77318479e-03
3.97811005e-02  9.94411710e-02  6.54479144e-03
4.06165891e-02  8.14786883e-02  6.33018502e-03
4.14696247e-02  8.75423949e-02  6.12823306e-03
4.23405758e-02  6.92378161e-02  5.93791669e-03
4.32298188e-02  7.35505389e-02  5.75833224e-03
4.41377379e-02  7.02621455e-02  5.58868809e-03
4.50647252e-02  7.14464401e-02  5.42829759e-03
4.60111812e-02  5.73303520e-02  5.27656904e-03
4.69775148e-02  5.56091355e-02  5.13299360e-03
4.79641435e-02  5.63990548e-02  4.99713245e-03
4.89714935e-02  5.35060359e-02  4.86860370e-03
5.00000000e-02  4.89526801e-02  4.74707017e-03
