# pyIrena / Irena validation dataset: merge_saxs
# tool          : Data Merge
# model         : High-Q (SAXS-like) branch of the SAME curve, deliberately mis-scaled by 1.15
# equation      : I(Q) = 1.15 * I_unified_2level(Q)
# 
# GROUND-TRUTH PARAMETERS
#   scale_factor               = 1.15           [-]   merge should recover 1/1.15 = 0.869565 for this branch
#   G1                         = 8              [-]
#   Rg1                        = 120            [-]
#   P1                         = 4              [-]
#   B1                         = 1.88e-07       [-]
#   G2                         = 4000           [-]
#   Rg2                        = 1200           [-]
#   P2                         = 3.2            [-]
#   B2                         = 1.393e-06      [-]
#   RgCO2                      = 120            [-]
#   bg                         = 0.02           [-]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   expected_recovered_scale   = 0.869565       [-]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 12072.7, seed = 652841110
#   median rel. error = 0.03927, max = 0.06083
# 
# Q range       : 0.005 to 0.5 1/A, 320 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]               dI[1/cm]
7.27745299e-03  1.58060026e+01  1.61955153e-01
7.38327426e-03  1.51868438e+01  1.56918772e-01
7.49063428e-03  1.47314391e+01  1.52089456e-01
7.59955541e-03  1.43273506e+01  1.47457001e-01
7.71006037e-03  1.38087076e+01  1.43011666e-01
7.82217218e-03  1.33983087e+01  1.38744154e-01
7.93591420e-03  1.30042249e+01  1.34645588e-01
8.05131014e-03  1.28671467e+01  1.30707502e-01
8.16838405e-03  1.24222461e+01  1.26921817e-01
8.28716033e-03  1.19064547e+01  1.23280830e-01
8.40766373e-03  1.18026804e+01  1.19777193e-01
8.52991937e-03  1.12110936e+01  1.16403904e-01
8.65395273e-03  1.07660967e+01  1.13154287e-01
8.77978965e-03  1.06108869e+01  1.10021983e-01
8.90745636e-03  1.03534201e+01  1.07000935e-01
9.03697947e-03  1.02141187e+01  1.04085377e-01
9.16838598e-03  9.67596815e+00  1.01269820e-01
9.30170326e-03  9.38000228e+00  9.85490434e-02
9.43695911e-03  9.18869117e+00  9.59180821e-02
9.57418171e-03  8.87394641e+00  9.33722190e-02
9.71339966e-03  8.74002749e+00  9.09069736e-02
9.85464198e-03  8.54884875e+00  8.85180937e-02
9.99793809e-03  8.31986832e+00  8.62015465e-02
1.01433179e-02  7.96480287e+00  8.39535104e-02
1.02908116e-02  7.80405070e+00  8.17703671e-02
1.04404501e-02  7.62608164e+00  7.96486944e-02
1.05922644e-02  7.50520039e+00  7.75852589e-02
1.07462863e-02  7.18298370e+00  7.55770091e-02
1.09025478e-02  6.90950511e+00  7.36210693e-02
1.10610815e-02  6.81882644e+00  7.17147330e-02
1.12219204e-02  6.54338322e+00  6.98554572e-02
1.13850981e-02  6.43441550e+00  6.80408563e-02
1.15506485e-02  6.20418694e+00  6.62686973e-02
1.17186062e-02  6.07091008e+00  6.45368937e-02
1.18890062e-02  5.91090974e+00  6.28435008e-02
1.20618839e-02  5.82628374e+00  6.11867108e-02
1.22372755e-02  5.53477066e+00  5.95648474e-02
1.24152174e-02  5.37697285e+00  5.79763616e-02
1.25957468e-02  5.15713930e+00  5.64198267e-02
1.27789013e-02  5.02557811e+00  5.48939338e-02
1.29647190e-02  4.89496303e+00  5.33974873e-02
1.31532387e-02  4.81497036e+00  5.19294002e-02
1.33444996e-02  4.60781877e+00  5.04886899e-02
1.35385416e-02  4.54295551e+00  4.90744733e-02
1.37354053e-02  4.41838496e+00  4.76859629e-02
1.39351315e-02  4.19972445e+00  4.63224617e-02
1.41377619e-02  4.11364027e+00  4.49833589e-02
1.43433387e-02  3.93924039e+00  4.36681254e-02
1.45519049e-02  3.86512932e+00  4.23763091e-02
1.47635038e-02  3.71852320e+00  4.11075303e-02
1.49781796e-02  3.51659618e+00  3.98614768e-02
1.51959769e-02  3.50710392e+00  3.86378992e-02
1.54169413e-02  3.39493555e+00  3.74366062e-02
1.56411186e-02  3.22816227e+00  3.62574596e-02
1.58685558e-02  3.15507296e+00  3.51003695e-02
1.60993001e-02  2.99865243e+00  3.39652892e-02
1.63333996e-02  2.87237584e+00  3.28522103e-02
1.65709032e-02  2.74502630e+00  3.17611580e-02
1.68118603e-02  2.66456918e+00  3.06921857e-02
1.70563212e-02  2.58002496e+00  2.96453705e-02
1.73043367e-02  2.49132775e+00  2.86208081e-02
1.75559587e-02  2.37049875e+00  2.76186081e-02
1.78112395e-02  2.27430021e+00  2.66388893e-02
1.80702323e-02  2.21150891e+00  2.56817752e-02
1.83329911e-02  2.11625933e+00  2.47473894e-02
1.85995707e-02  2.01421320e+00  2.38358518e-02
1.88700266e-02  1.89638357e+00  2.29472738e-02
1.91444152e-02  1.81630461e+00  2.20817553e-02
1.94227937e-02  1.75433716e+00  2.12393806e-02
1.97052201e-02  1.67708417e+00  2.04202153e-02
1.99917532e-02  1.61324946e+00  1.96243033e-02
2.02824528e-02  1.52935311e+00  1.88516638e-02
2.05773795e-02  1.45833099e+00  1.81022895e-02
2.08765947e-02  1.38044047e+00  1.73761441e-02
2.11801608e-02  1.29269084e+00  1.66731607e-02
2.14881410e-02  1.24391758e+00  1.59932407e-02
2.18005995e-02  1.15690010e+00  1.53362526e-02
2.21176015e-02  1.12601878e+00  1.47020312e-02
2.24392130e-02  1.06769959e+00  1.40903778e-02
2.27655011e-02  1.01902609e+00  1.35010602e-02
2.30965337e-02  9.27266532e-01  1.29338127e-02
2.34323799e-02  8.90152723e-01  1.23883372e-02
2.37731096e-02  8.57818509e-01  1.18643042e-02
2.41187938e-02  7.87944581e-01  1.13613541e-02
2.44695046e-02  7.44720362e-01  1.08790986e-02
2.48253151e-02  7.20838877e-01  1.04171225e-02
2.51862994e-02  6.54236181e-01  9.97498605e-03
2.55525328e-02  6.33584776e-01  9.55222632e-03
2.59240916e-02  5.84330809e-01  9.14836010e-03
2.63010532e-02  5.59013931e-01  8.76288583e-03
2.66834962e-02  5.17482952e-01  8.39528607e-03
2.70715002e-02  4.92851303e-01  8.04502979e-03
2.74651463e-02  4.53944127e-01  7.71157476e-03
2.78645163e-02  4.29446451e-01  7.39436970e-03
2.82696936e-02  3.98452292e-01  7.09285656e-03
2.86807626e-02  3.79495252e-01  6.80647251e-03
2.90978088e-02  3.48155749e-01  6.53465191e-03
2.95209194e-02  3.32906361e-01  6.27682810e-03
2.99501824e-02  3.14484126e-01  6.03243507e-03
3.03856873e-02  2.97380186e-01  5.80090898e-03
3.08275248e-02  2.83801107e-01  5.58168958e-03
3.12757872e-02  2.54004925e-01  5.37422153e-03
3.17305676e-02  2.49972814e-01  5.17795557e-03
3.21919611e-02  2.36813105e-01  4.99234974e-03
3.26600636e-02  2.20902230e-01  4.81687046e-03
3.31349728e-02  2.07971358e-01  4.65099369e-03
3.36167877e-02  1.94749266e-01  4.49420601e-03
3.41056086e-02  1.94072859e-01  4.34600576e-03
3.46015374e-02  1.74819214e-01  4.20590424e-03
3.51046776e-02  1.67223542e-01  4.07342687e-03
3.56151339e-02  1.58470411e-01  3.94811440e-03
3.61330127e-02  1.47860221e-01  3.82952406e-03
3.66584220e-02  1.41103350e-01  3.71723079e-03
3.71914712e-02  1.36448840e-01  3.61082823e-03
3.77322715e-02  1.24467945e-01  3.50992975e-03
3.82809356e-02  1.21030436e-01  3.41416928e-03
3.88375778e-02  1.19920915e-01  3.32320196e-03
3.94023141e-02  1.15882140e-01  3.23670460e-03
3.99752622e-02  1.04081695e-01  3.15437594e-03
4.05565415e-02  1.04004694e-01  3.07593662e-03
4.11462733e-02  9.31457548e-02  3.00112896e-03
4.17445802e-02  9.57314903e-02  2.92971648e-03
4.23515872e-02  9.06995990e-02  2.86148319e-03
4.29674206e-02  8.49338929e-02  2.79623271e-03
4.35922089e-02  8.64166818e-02  2.73378714e-03
4.42260821e-02  7.46794447e-02  2.67398590e-03
4.48691726e-02  7.28634041e-02  2.61668433e-03
4.55216141e-02  7.73189647e-02  2.56175236e-03
4.61835429e-02  6.71341474e-02  2.50907300e-03
4.68550967e-02  6.42024521e-02  2.45854095e-03
4.75364155e-02  6.42321631e-02  2.41006119e-03
4.82276414e-02  5.95893361e-02  2.36354759e-03
4.89289184e-02  6.31341318e-02  2.31892170e-03
4.96403927e-02  5.78076440e-02  2.27611154e-03
5.03622124e-02  5.57549913e-02  2.23505057e-03
5.10945282e-02  5.33792228e-02  2.19567674e-03
5.18374925e-02  5.42787029e-02  2.15793172e-03
5.25912603e-02  5.14358687e-02  2.12176013e-03
5.33559885e-02  5.21129491e-02  2.08710908e-03
5.41318367e-02  5.02183650e-02  2.05392760e-03
5.49189665e-02  4.98735374e-02  2.02216635e-03
5.57175418e-02  4.57579572e-02  1.99177729e-03
5.65277293e-02  4.38572147e-02  1.96271355e-03
5.73496977e-02  4.39954509e-02  1.93492920e-03
5.81836183e-02  4.35754793e-02  1.90837923e-03
5.90296649e-02  4.15405649e-02  1.88301949e-03
5.98880139e-02  4.04521335e-02  1.85880665e-03
6.07588441e-02  4.00529578e-02  1.83569822e-03
6.16423370e-02  3.96148933e-02  1.81365257e-03
6.25386767e-02  3.43711092e-02  1.79262896e-03
6.34480502e-02  3.59880538e-02  1.77258754e-03
6.43706468e-02  3.47005591e-02  1.75348943e-03
6.53066588e-02  3.27091511e-02  1.73529671e-03
6.62562814e-02  3.14920619e-02  1.71797245e-03
6.72197124e-02  3.21056913e-02  1.70148076e-03
6.81971527e-02  3.25003230e-02  1.68578675e-03
6.91888059e-02  3.29133160e-02  1.67085660e-03
7.01948786e-02  3.19364484e-02  1.65665752e-03
7.12155807e-02  3.14043476e-02  1.64315778e-03
7.22511248e-02  3.10089077e-02  1.63032669e-03
7.33017267e-02  2.71198797e-02  1.61813460e-03
7.43676054e-02  2.97365248e-02  1.60655289e-03
7.54489830e-02  2.82499002e-02  1.59555395e-03
7.65460848e-02  3.10465339e-02  1.58511117e-03
7.76591396e-02  2.53870799e-02  1.57519894e-03
7.87883794e-02  2.81273735e-02  1.56579260e-03
7.99340393e-02  2.72555087e-02  1.55686844e-03
8.10963583e-02  2.84480836e-02  1.54840368e-03
8.22755785e-02  3.07515307e-02  1.54037645e-03
8.34719458e-02  2.55605140e-02  1.53276577e-03
8.46857094e-02  2.68225793e-02  1.52555149e-03
8.59171223e-02  2.74703578e-02  1.51871434e-03
8.71664411e-02  2.27331952e-02  1.51223583e-03
8.84339263e-02  2.66860456e-02  1.50609827e-03
8.97198419e-02  2.55244614e-02  1.50028476e-03
9.10244560e-02  2.72868471e-02  1.49477911e-03
9.23480405e-02  2.76684288e-02  1.48956587e-03
9.36908711e-02  2.62792503e-02  1.48463028e-03
9.50532279e-02  2.65132582e-02  1.47995825e-03
9.64353946e-02  2.47560296e-02  1.47553633e-03
9.78376594e-02  2.51378805e-02  1.47135170e-03
9.92603145e-02  2.66945380e-02  1.46739216e-03
1.00703656e-01  2.50328103e-02  1.46364606e-03
1.02167986e-01  2.39022715e-02  1.46010231e-03
1.03653608e-01  2.52126413e-02  1.45675037e-03
1.05160833e-01  2.68098029e-02  1.45358019e-03
1.06689974e-01  2.44336469e-02  1.45058223e-03
1.08241350e-01  2.35762670e-02  1.44774742e-03
1.09815285e-01  2.36831974e-02  1.44506712e-03
1.11412107e-01  2.35310951e-02  1.44253314e-03
1.13032148e-01  2.57385265e-02  1.44013769e-03
1.14675745e-01  2.60485767e-02  1.43787338e-03
1.16343243e-01  2.72565784e-02  1.43573320e-03
1.18034987e-01  2.34305675e-02  1.43371049e-03
1.19751331e-01  2.15930639e-02  1.43179893e-03
1.21492632e-01  2.35650081e-02  1.42999253e-03
1.23259254e-01  2.59464349e-02  1.42828562e-03
1.25051564e-01  2.32853576e-02  1.42667280e-03
1.26869935e-01  2.20488719e-02  1.42514898e-03
1.28714748e-01  2.06585397e-02  1.42370933e-03
1.30586386e-01  2.52164899e-02  1.42234926e-03
1.32485240e-01  2.44208252e-02  1.42106443e-03
1.34411705e-01  2.11443039e-02  1.41985075e-03
1.36366182e-01  2.53815437e-02  1.41870430e-03
1.38349080e-01  2.18157974e-02  1.41762143e-03
1.40360810e-01  2.61097816e-02  1.41659863e-03
1.42401793e-01  2.44429463e-02  1.41563261e-03
1.44472455e-01  2.16322110e-02  1.41472026e-03
1.46573225e-01  2.59283926e-02  1.41385861e-03
1.48704543e-01  2.18988268e-02  1.41304488e-03
1.50866852e-01  2.20727189e-02  1.41227642e-03
1.53060603e-01  2.59517034e-02  1.41155074e-03
1.55286254e-01  2.49539408e-02  1.41086546e-03
1.57544268e-01  2.54795183e-02  1.41021837e-03
1.59835115e-01  2.11750283e-02  1.40960733e-03
1.62159274e-01  2.50107353e-02  1.40903037e-03
1.64517228e-01  2.32920570e-02  1.40848558e-03
1.66909469e-01  2.58213265e-02  1.40797119e-03
1.69336496e-01  2.43850744e-02  1.40748550e-03
1.71798814e-01  2.09548220e-02  1.40702693e-03
1.74296936e-01  2.22983170e-02  1.40659397e-03
1.76831384e-01  2.29873612e-02  1.40618519e-03
1.79402685e-01  2.36591813e-02  1.40579924e-03
1.82011375e-01  2.31139659e-02  1.40543487e-03
1.84657998e-01  2.31653840e-02  1.40509086e-03
1.87343106e-01  2.46657319e-02  1.40476609e-03
1.90067258e-01  1.97818756e-02  1.40445948e-03
1.92831021e-01  2.34653069e-02  1.40417001e-03
1.95634972e-01  2.15913924e-02  1.40389674e-03
1.98479696e-01  2.49374194e-02  1.40363876e-03
2.01365784e-01  2.37088669e-02  1.40339521e-03
2.04293840e-01  2.14442089e-02  1.40316530e-03
2.07264471e-01  2.11619118e-02  1.40294825e-03
2.10278299e-01  2.16755374e-02  1.40274335e-03
2.13335951e-01  2.28458416e-02  1.40254993e-03
2.16438064e-01  2.17346616e-02  1.40236734e-03
2.19585285e-01  2.52880882e-02  1.40219497e-03
2.22778269e-01  2.68755146e-02  1.40203226e-03
2.26017683e-01  2.18167042e-02  1.40187866e-03
2.29304201e-01  2.18226263e-02  1.40173366e-03
2.32638508e-01  2.18396465e-02  1.40159679e-03
2.36021299e-01  2.26095842e-02  1.40146759e-03
2.39453279e-01  2.45038279e-02  1.40134563e-03
2.42935163e-01  2.40659194e-02  1.40123050e-03
2.46467678e-01  2.42347576e-02  1.40112182e-03
2.50051558e-01  2.27444420e-02  1.40101924e-03
2.53687552e-01  2.19291310e-02  1.40092240e-03
2.57376417e-01  2.25934570e-02  1.40083100e-03
2.61118921e-01  2.07368393e-02  1.40074471e-03
2.64915845e-01  2.11311656e-02  1.40066327e-03
2.68767980e-01  2.28329975e-02  1.40058638e-03
2.72676129e-01  2.43406538e-02  1.40051381e-03
2.76641106e-01  2.11877158e-02  1.40044531e-03
2.80663738e-01  2.51783687e-02  1.40038065e-03
2.84744863e-01  1.92133467e-02  1.40031962e-03
2.88885331e-01  2.23596410e-02  1.40026200e-03
2.93086006e-01  2.30339209e-02  1.40020762e-03
2.97347763e-01  2.54402158e-02  1.40015629e-03
3.01671490e-01  2.33770185e-02  1.40010784e-03
3.06058088e-01  2.10273943e-02  1.40006210e-03
3.10508471e-01  2.32931294e-02  1.40001893e-03
3.15023567e-01  2.09959778e-02  1.39997818e-03
3.19604318e-01  2.03545412e-02  1.39993971e-03
3.24251676e-01  2.21142015e-02  1.39990341e-03
3.28966612e-01  2.12639299e-02  1.39986913e-03
3.33750108e-01  2.46673807e-02  1.39983679e-03
3.38603161e-01  1.99210881e-02  1.39980625e-03
3.43526781e-01  2.58675527e-02  1.39977743e-03
3.48521996e-01  2.30730511e-02  1.39975022e-03
3.53589846e-01  2.35161451e-02  1.39972455e-03
3.58731388e-01  2.41565189e-02  1.39970031e-03
3.63947692e-01  2.20735045e-02  1.39967743e-03
3.69239847e-01  2.59875034e-02  1.39965583e-03
3.74608955e-01  2.32124190e-02  1.39963545e-03
3.80056135e-01  2.19813094e-02  1.39961621e-03
3.85582522e-01  2.49239014e-02  1.39959805e-03
3.91189268e-01  2.25669305e-02  1.39958091e-03
3.96877542e-01  2.27093756e-02  1.39956473e-03
4.02648529e-01  2.09452581e-02  1.39954945e-03
4.08503432e-01  2.26811644e-02  1.39953504e-03
4.14443471e-01  2.25721841e-02  1.39952143e-03
4.20469884e-01  2.23803469e-02  1.39950859e-03
4.26583926e-01  2.22884636e-02  1.39949646e-03
4.32786873e-01  2.15390431e-02  1.39948502e-03
4.39080017e-01  2.44926679e-02  1.39947422e-03
4.45464669e-01  2.19350198e-02  1.39946402e-03
4.51942160e-01  2.15707106e-02  1.39945440e-03
4.58513840e-01  2.19600682e-02  1.39944532e-03
4.65181079e-01  2.33308210e-02  1.39943674e-03
4.71945266e-01  2.22953792e-02  1.39942865e-03
4.78807811e-01  2.48751076e-02  1.39942101e-03
4.85770144e-01  2.41323683e-02  1.39941380e-03
4.92833717e-01  2.31300115e-02  1.39940699e-03
5.00000000e-01  2.35572856e-02  1.39940057e-03
