# pyIrena / Irena validation dataset: merge_saxs
# tool          : Data Merge
# model         : High-Q (SAXS-like) branch of the SAME curve, deliberately mis-scaled by 1.15
# equation      : I(Q) = 1.15 * I_unified_2level(Q)
# 
# GROUND-TRUTH PARAMETERS
#   scale_factor               = 1.15           [-]   merge should recover 1/1.15 = 0.869565 for this branch
#   G1                         = 8              [-]
#   Rg1                        = 120            [-]
#   P1                         = 4              [-]
#   B1                         = 1.88e-07       [-]
#   G2                         = 4000           [-]
#   Rg2                        = 1200           [-]
#   P2                         = 3.2            [-]
#   B2                         = 1.393e-06      [-]
#   RgCO2                      = 120            [-]
#   bg                         = 0.02           [-]
# 
# DERIVED QUANTITIES (not fitted; for cross-checking)
#   expected_recovered_scale   = 0.869565       [-]
# 
# NOISE
#   sigma = sqrt(I/kappa + (rel*I)^2); I_obs = I + sigma*N(0,1)
#   rel systematic = 0.01, kappa = 12072.7, seed = 652841110
#   median rel. error = 0.03927, max = 0.06083
# 
# Q range       : 0.005 to 0.5 1/A, 320 points, log-spaced
# Units         : Q [1/A], I [1/cm], dI [1/cm]
# Generated     : 2026-08-30 by generate_validation_data.py
# ----------------------------------------------------------------------
#   Q[1/A]                I[1/cm]
1.39351315e-02  4.23656719e+00
1.41377619e-02  4.10320468e+00
1.43433387e-02  3.97225183e+00
1.45519049e-02  3.84366477e+00
1.47635038e-02  3.71740697e+00
1.49781796e-02  3.59344871e+00
1.51959769e-02  3.47176665e+00
1.54169413e-02  3.35234333e+00
1.56411186e-02  3.23516672e+00
1.58685558e-02  3.12022966e+00
1.60993001e-02  3.00752946e+00
1.63333996e-02  2.89706734e+00
1.65709032e-02  2.78884797e+00
1.68118603e-02  2.68287897e+00
1.70563212e-02  2.57917040e+00
1.73043367e-02  2.47773433e+00
1.75559587e-02  2.37858429e+00
1.78112395e-02  2.28173486e+00
1.80702323e-02  2.18720117e+00
1.83329911e-02  2.09499850e+00
1.85995707e-02  2.00514180e+00
1.88700266e-02  1.91764531e+00
1.91444152e-02  1.83252218e+00
1.94227937e-02  1.74978407e+00
1.97052201e-02  1.66944083e+00
1.99917532e-02  1.59150016e+00
2.02824528e-02  1.51596736e+00
2.05773795e-02  1.44284503e+00
2.08765947e-02  1.37213286e+00
2.11801608e-02  1.30382741e+00
2.14881410e-02  1.23792198e+00
2.18005995e-02  1.17440644e+00
2.21176015e-02  1.11326715e+00
2.24392130e-02  1.05448684e+00
2.27655011e-02  9.98044631e-01
2.30965337e-02  9.43915980e-01
2.34323799e-02  8.92072704e-01
2.37731096e-02  8.42483023e-01
2.41187938e-02  7.95111629e-01
2.44695046e-02  7.49919782e-01
2.48253151e-02  7.06865421e-01
2.51862994e-02  6.65903306e-01
2.55525328e-02  6.26985176e-01
2.59240916e-02  5.90059926e-01
2.63010532e-02  5.55073803e-01
2.66834962e-02  5.21970615e-01
2.70715002e-02  4.90691958e-01
2.74651463e-02  4.61177457e-01
2.78645163e-02  4.33365011e-01
2.82696936e-02  4.07191061e-01
2.86807626e-02  3.82590857e-01
2.90978088e-02  3.59498735e-01
2.95209194e-02  3.37848402e-01
2.99501824e-02  3.17573224e-01
3.03856873e-02  2.98606509e-01
3.08275248e-02  2.80881801e-01
3.12757872e-02  2.64333162e-01
3.17305676e-02  2.48895449e-01
3.21919611e-02  2.34504586e-01
3.26600636e-02  2.21097822e-01
3.31349728e-02  2.08613975e-01
3.36167877e-02  1.96993658e-01
3.41056086e-02  1.86179488e-01
3.46015374e-02  1.76116268e-01
3.51046776e-02  1.66751151e-01
3.56151339e-02  1.58033771e-01
3.61330127e-02  1.49916347e-01
3.66584220e-02  1.42353768e-01
3.71914712e-02  1.35303630e-01
3.77322715e-02  1.28726265e-01
3.82809356e-02  1.22584728e-01
3.88375778e-02  1.16844761e-01
3.94023141e-02  1.11474732e-01
3.99752622e-02  1.06445555e-01
4.05565415e-02  1.01730585e-01
4.11462733e-02  9.73054956e-02
4.17445802e-02  9.31481505e-02
4.23515872e-02  8.92384563e-02
4.29674206e-02  8.55582131e-02
4.35922089e-02  8.20909601e-02
4.42260821e-02  7.88218215e-02
4.48691726e-02  7.57373539e-02
4.55216141e-02  7.28253992e-02
4.61835429e-02  7.00749440e-02
4.68550967e-02  6.74759885e-02
4.75364155e-02  6.50194246e-02
4.82276414e-02  6.26969252e-02
4.89289184e-02  6.05008449e-02
4.96403927e-02  5.84241319e-02
5.03622124e-02  5.64602510e-02
5.10945282e-02  5.46031177e-02
5.18374925e-02  5.28470420e-02
5.25912603e-02  5.11866806e-02
5.33559885e-02  4.96169985e-02
5.41318367e-02  4.81332365e-02
5.49189665e-02  4.67308850e-02
5.57175418e-02  4.54056633e-02
5.65277293e-02  4.41535027e-02
5.73496977e-02  4.29705323e-02
5.81836183e-02  4.18530683e-02
5.90296649e-02  4.07976046e-02
5.98880139e-02  3.98008049e-02
6.07588441e-02  3.88594958e-02
6.16423370e-02  3.79706606e-02
6.25386767e-02  3.71314330e-02
6.34480502e-02  3.63390921e-02
6.43706468e-02  3.55910562e-02
6.53066588e-02  3.48848779e-02
6.62562814e-02  3.42182381e-02
6.72197124e-02  3.35889408e-02
6.81971527e-02  3.29949079e-02
6.91888059e-02  3.24341734e-02
7.01948786e-02  3.19048782e-02
7.12155807e-02  3.14052652e-02
7.22511248e-02  3.09336739e-02
7.33017267e-02  3.04885355e-02
7.43676054e-02  3.00683681e-02
7.54489830e-02  2.96717726e-02
7.65460848e-02  2.92974274e-02
7.76591396e-02  2.89440849e-02
7.87883794e-02  2.86105672e-02
7.99340393e-02  2.82957624e-02
8.10963583e-02  2.79986207e-02
8.22755785e-02  2.77181511e-02
8.34719458e-02  2.74534184e-02
8.46857094e-02  2.72035396e-02
8.59171223e-02  2.69676814e-02
8.71664411e-02  2.67450569e-02
8.84339263e-02  2.65349238e-02
8.97198419e-02  2.63365811e-02
9.10244560e-02  2.61493673e-02
9.23480405e-02  2.59726580e-02
9.36908711e-02  2.58058638e-02
9.50532279e-02  2.56484282e-02
9.64353946e-02  2.54998263e-02
9.78376594e-02  2.53595624e-02
9.92603145e-02  2.52271686e-02
1.00703656e-01  2.51022034e-02
1.02167986e-01  2.49842499e-02
1.03653608e-01  2.48729147e-02
1.05160833e-01  2.47678264e-02
1.06689974e-01  2.46686346e-02
1.08241350e-01  2.45750084e-02
1.09815285e-01  2.44866355e-02
1.11412107e-01  2.44032212e-02
1.13032148e-01  2.43244872e-02
1.14675745e-01  2.42501709e-02
1.16343243e-01  2.41800245e-02
1.18034987e-01  2.41138140e-02
1.19751331e-01  2.40513185e-02
1.21492632e-01  2.39923295e-02
1.23259254e-01  2.39366505e-02
1.25051564e-01  2.38840955e-02
1.26869935e-01  2.38344894e-02
1.28714748e-01  2.37876666e-02
1.30586386e-01  2.37434711e-02
1.32485240e-01  2.37017553e-02
1.34411705e-01  2.36623802e-02
1.36366182e-01  2.36252144e-02
1.38349080e-01  2.35901339e-02
1.40360810e-01  2.35570218e-02
1.42401793e-01  2.35257676e-02
1.44472455e-01  2.34962671e-02
1.46573225e-01  2.34684218e-02
1.48704543e-01  2.34421389e-02
1.50866852e-01  2.34173307e-02
1.53060603e-01  2.33939145e-02
1.55286254e-01  2.33718122e-02
1.57544268e-01  2.33509500e-02
1.59835115e-01  2.33312584e-02
1.62159274e-01  2.33126717e-02
1.64517228e-01  2.32951278e-02
1.66909469e-01  2.32785684e-02
1.69336496e-01  2.32629380e-02
1.71798814e-01  2.32481847e-02
1.74296936e-01  2.32342592e-02
1.76831384e-01  2.32211151e-02
1.79402685e-01  2.32087084e-02
1.82011375e-01  2.31969979e-02
1.84657998e-01  2.31859444e-02
1.87343106e-01  2.31755112e-02
1.90067258e-01  2.31656634e-02
1.92831021e-01  2.31563681e-02
1.95634972e-01  2.31475943e-02
1.98479696e-01  2.31393129e-02
2.01365784e-01  2.31314961e-02
2.04293840e-01  2.31241180e-02
2.07264471e-01  2.31171538e-02
2.10278299e-01  2.31105803e-02
2.13335951e-01  2.31043757e-02
2.16438064e-01  2.30985193e-02
2.19585285e-01  2.30929914e-02
2.22778269e-01  2.30877737e-02
2.26017683e-01  2.30828488e-02
2.29304201e-01  2.30782002e-02
2.32638508e-01  2.30738124e-02
2.36021299e-01  2.30696708e-02
2.39453279e-01  2.30657616e-02
2.42935163e-01  2.30620718e-02
2.46467678e-01  2.30585890e-02
2.50051558e-01  2.30553016e-02
2.53687552e-01  2.30521986e-02
2.57376417e-01  2.30492698e-02
2.61118921e-01  2.30465053e-02
2.64915845e-01  2.30438959e-02
2.68767980e-01  2.30414329e-02
2.72676129e-01  2.30391081e-02
2.76641106e-01  2.30369138e-02
2.80663738e-01  2.30348426e-02
2.84744863e-01  2.30328876e-02
2.88885331e-01  2.30310423e-02
2.93086006e-01  2.30293005e-02
2.97347763e-01  2.30276565e-02
3.01671490e-01  2.30261047e-02
3.06058088e-01  2.30246400e-02
3.10508471e-01  2.30232574e-02
3.15023567e-01  2.30219525e-02
3.19604318e-01  2.30207207e-02
3.24251676e-01  2.30195581e-02
3.28966612e-01  2.30184607e-02
3.33750108e-01  2.30174249e-02
3.38603161e-01  2.30164472e-02
3.43526781e-01  2.30155243e-02
3.48521996e-01  2.30146533e-02
3.53589846e-01  2.30138311e-02
3.58731388e-01  2.30130550e-02
3.63947692e-01  2.30123225e-02
3.69239847e-01  2.30116311e-02
3.74608955e-01  2.30109785e-02
3.80056135e-01  2.30103625e-02
3.85582522e-01  2.30097811e-02
3.91189268e-01  2.30092323e-02
3.96877542e-01  2.30087142e-02
4.02648529e-01  2.30082253e-02
4.08503432e-01  2.30077638e-02
4.14443471e-01  2.30073282e-02
4.20469884e-01  2.30069170e-02
4.26583926e-01  2.30065289e-02
4.32786873e-01  2.30061625e-02
4.39080017e-01  2.30058168e-02
4.45464669e-01  2.30054904e-02
4.51942160e-01  2.30051823e-02
4.58513840e-01  2.30048915e-02
4.65181079e-01  2.30046171e-02
4.71945266e-01  2.30043580e-02
4.78807811e-01  2.30041135e-02
4.85770144e-01  2.30038827e-02
4.92833717e-01  2.30036648e-02
5.00000000e-01  2.30034592e-02
